Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -71132.8504  -71133.1000       0.2496   386.2
0.0500      -71132.8498  -71133.0326       0.1828   282.9
0.1000      -71132.8496  -71133.0201       0.1705   263.8
0.1500      -71132.8501  -71133.0349       0.1848   286.0
0.2000      -71132.8497  -71133.0113       0.1617   250.1
0.2500      -71132.8502  -71133.0728       0.2226   344.4
0.3000      -71132.8496  -71133.0510       0.2014   311.6
0.3500      -71132.8498  -71133.0800       0.2302   356.2
0.4000      -71132.8505  -71133.1101       0.2596   401.7
0.4500      -71132.8494  -71133.0319       0.1824   282.3
0.5000      -71132.8500  -71133.0622       0.2123   328.5
0.5500      -71132.8502  -71133.0560       0.2057   318.3
0.6000      -71132.8493  -71133.0242       0.1749   270.6
0.6500      -71132.8503  -71133.0968       0.2465   381.4
0.7000      -71132.8499  -71133.0796       0.2297   355.3
0.7500      -71132.8494  -71133.0533       0.2039   315.4
0.8000      -71132.8504  -71133.0800       0.2296   355.2
0.8500      -71132.8496  -71133.0306       0.1811   280.2
0.9000      -71132.8497  -71133.0237       0.1741   269.3
0.9500      -71132.8503  -71133.0395       0.1892   292.8
1.0000      -71132.8497  -71133.0400       0.1904   294.6
1.0500      -71132.8499  -71133.0608       0.2109   326.4
1.1000      -71132.8499  -71133.0872       0.2373   367.2
1.1500      -71132.8499  -71133.0879       0.2380   368.2
1.2000      -71132.8501  -71133.0797       0.2296   355.2
1.2500      -71132.8495  -71133.0436       0.1941   300.4
1.3000      -71132.8500  -71133.0275       0.1775   274.7
1.3500      -71132.8501  -71133.0359       0.1857   287.4
1.4000      -71132.8492  -71133.0354       0.1862   288.1
1.4500      -71132.8503  -71133.0883       0.2380   368.3
1.5000      -71132.8501  -71133.1092       0.2591   400.9
1.5500      -71132.8493  -71133.0761       0.2268   350.9
1.6000      -71132.8502  -71133.0748       0.2245   347.4
1.6500      -71132.8499  -71133.0425       0.1926   298.1
1.7000      -71132.8496  -71133.0031       0.1534   237.4
1.7500      -71132.8499  -71133.0155       0.1655   256.1
1.8000      -71132.8496  -71133.0115       0.1619   250.5
1.8500      -71132.8503  -71133.0631       0.2128   329.2
1.9000      -71132.8496  -71133.0729       0.2233   345.5
1.9500      -71132.8499  -71133.1013       0.2515   389.1
2.0000      -71132.8505  -71133.1265       0.2760   427.0
2.0500      -71132.8493  -71133.0409       0.1916   296.4
2.1000      -71132.8501  -71133.0417       0.1917   296.5
2.1500      -71132.8502  -71133.0384       0.1883   291.3
2.2000      -71132.8492  -71132.9779       0.1287   199.1
2.2500      -71132.8503  -71133.0735       0.2231   345.2
2.3000      -71132.8499  -71133.0945       0.2446   378.5
2.3500      -71132.8495  -71133.0745       0.2250   348.2
2.4000      -71132.8504  -71133.1188       0.2684   415.3
2.4500      -71132.8497  -71133.0538       0.2041   315.7
2.5000      -71132.8498  -71133.0332       0.1835   283.9
2.5500      -71132.8499  -71133.0192       0.1693   262.0
2.6000      -71132.8497  -71132.9955       0.1458   225.6
2.6500      -71132.8502  -71133.0436       0.1934   299.2
2.7000      -71132.8493  -71133.0281       0.1788   276.7
2.7500      -71132.8500  -71133.0855       0.2355   364.4
2.8000      -71132.8504  -71133.1187       0.2684   415.3
2.8500      -71132.8491  -71133.0535       0.2044   316.3
2.9000      -71132.8501  -71133.0827       0.2326   359.9
2.9500      -71132.8503  -71133.0484       0.1982   306.6
3.0000      -71132.8494  -71133.0055       0.1561   241.6
3.0500      -71132.8500  -71133.0519       0.2019   312.4
3.1000      -71132.8499  -71133.0594       0.2095   324.2
3.1500      -71132.8499  -71133.0929       0.2429   375.9
3.2000      -71132.8500  -71133.0830       0.2330   360.5
3.2500      -71132.8496  -71133.0557       0.2060   318.8
3.3000      -71132.8505  -71133.0824       0.2319   358.8
3.3500      -71132.8496  -71133.0139       0.1643   254.3
3.4000      -71132.8497  -71133.0325       0.1828   282.9
3.4500      -71132.8504  -71133.0630       0.2126   328.9
3.5000      -71132.8494  -71133.0166       0.1673   258.8
3.5500      -71132.8500  -71133.0894       0.2394   370.5
3.6000      -71132.8502  -71133.0861       0.2359   365.0
3.6500      -71132.8493  -71133.0440       0.1947   301.3
3.7000      -71132.8501  -71133.0759       0.2258   349.4
3.7500      -71132.8499  -71133.0394       0.1895   293.2
3.8000      -71132.8494  -71133.0237       0.1743   269.6
3.8500      -71132.8503  -71133.0742       0.2239   346.5
3.9000      -71132.8497  -71133.0664       0.2167   335.3
3.9500      -71132.8498  -71133.0868       0.2370   366.7
4.0000      -71132.8502  -71133.0892       0.2390   369.9
4.0500      -71132.8496  -71133.0544       0.2047   316.8
4.1000      -71132.8500  -71133.0350       0.1850   286.3
4.1500      -71132.8497  -71133.0201       0.1704   263.7
4.2000      -71132.8499  -71133.0318       0.1819   281.4
4.2500      -71132.8503  -71133.0515       0.2012   311.3
4.3000      -71132.8494  -71133.0541       0.2047   316.7
4.3500      -71132.8500  -71133.0770       0.2270   351.2
4.4000      -71132.8505  -71133.1189       0.2684   415.3
4.4500      -71132.8492  -71133.0586       0.2094   323.9
4.5000      -71132.8500  -71133.0512       0.2012   311.3
4.5500      -71132.8502  -71133.0410       0.1909   295.3
4.6000      -71132.8496  -71133.0031       0.1535   237.5
4.6500      -71132.8499  -71133.0315       0.1816   281.0
4.7000      -71132.8499  -71133.0685       0.2186   338.3
4.7500      -71132.8503  -71133.0963       0.2460   380.7
4.8000      -71132.8498  -71133.0947       0.2449   378.9
4.8500      -71132.8496  -71133.0691       0.2195   339.7
4.9000      -71132.8505  -71133.0693       0.2188   338.6
4.9500      -71132.8495  -71133.0037       0.1542   238.6
5.0000      -71132.8495  -71132.9905       0.1410   218.2
5.0500      -71132.8504  -71133.0472       0.1968   304.5
5.1000      -71132.8493  -71133.0016       0.1522   235.5
5.1500      -71132.8500  -71133.0630       0.2130   329.6
5.2000      -71132.8501  -71133.1118       0.2617   404.9
5.2500      -71132.8495  -71133.0731       0.2236   346.0
5.3000      -71132.8503  -71133.1000       0.2497   386.4
5.3500      -71132.8497  -71133.0467       0.1969   304.7
5.4000      -71132.8497  -71133.0130       0.1633   252.7
5.4500      -71132.8501  -71133.0366       0.1866   288.7
5.5000      -71132.8495  -71133.0107       0.1612   249.5
5.5500      -71132.8501  -71133.0841       0.2340   362.1
5.6000      -71132.8498  -71133.0972       0.2474   382.9
5.6500      -71132.8496  -71133.0663       0.2168   335.4
5.7000      -71132.8506  -71133.1116       0.2610   403.8
5.7500      -71132.8494  -71133.0321       0.1826   282.6
5.8000      -71132.8497  -71133.0138       0.1642   254.0
5.8500      -71132.8505  -71133.0498       0.1993   308.4
5.9000      -71132.8493  -71132.9984       0.1491   230.8
5.9500      -71132.8499  -71133.0453       0.1954   302.4
6.0000      -71132.8501  -71133.0787       0.2286   353.6
6.0500      -71132.8497  -71133.0818       0.2321   359.1
6.1000      -71132.8500  -71133.0916       0.2416   373.8
6.1500      -71132.8498  -71133.0589       0.2091   323.5
6.2000      -71132.8501  -71133.0674       0.2173   336.2
6.2500      -71132.8499  -71133.0327       0.1828   282.9
6.3000      -71132.8495  -71133.0395       0.1899   293.9
6.3500      -71132.8505  -71133.0993       0.2487   384.8
6.4000      -71132.8497  -71133.0564       0.2067   319.9
6.4500      -71132.8495  -71133.0771       0.2276   352.2
6.5000      -71132.8506  -71133.0973       0.2467   381.8
6.5500      -71132.8495  -71133.0228       0.1733   268.2
6.6000      -71132.8497  -71133.0346       0.1849   286.1
6.6500      -71132.8502  -71133.0467       0.1965   304.1
6.7000      -71132.8495  -71133.0238       0.1744   269.8
6.7500      -71132.8501  -71133.0666       0.2165   335.1
6.8000      -71132.8498  -71133.0677       0.2179   337.1
6.8500      -71132.8496  -71133.0774       0.2278   352.4
6.9000      -71132.8502  -71133.0790       0.2288   354.0
6.9500      -71132.8496  -71133.0431       0.1935   299.4
7.0000      -71132.8498  -71133.0340       0.1842   284.9
7.0500      -71132.8499  -71133.0276       0.1777   275.0
7.1000      -71132.8495  -71133.0366       0.1871   289.5
7.1500      -71132.8503  -71133.0948       0.2445   378.3
7.2000      -71132.8496  -71133.0858       0.2361   365.3
7.2500      -71132.8496  -71133.0729       0.2233   345.5
7.3000      -71132.8506  -71133.0963       0.2456   380.1
7.3500      -71132.8494  -71133.0325       0.1831   283.3
7.4000      -71132.8496  -71132.9969       0.1473   227.9
7.4500      -71132.8506  -71133.0389       0.1884   291.4
7.5000      -71132.8497  -71133.0258       0.1761   272.5
7.5500      -71132.8499  -71133.0425       0.1926   297.9
7.6000      -71132.8500  -71133.0890       0.2390   369.8
7.6500      -71132.8502  -71133.1037       0.2535   392.3
7.7000      -71132.8500  -71133.1026       0.2526   390.8
