Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6800    -159.2222       0.5422   381.4
0.0500        -159.0140    -159.3158       0.3018   212.3
0.1000        -158.7519    -159.1581       0.4062   285.7
0.1500        -158.7229    -159.1204       0.3975   279.6
0.2000        -158.8118    -159.2607       0.4488   315.7
0.2500        -158.6621    -159.2547       0.5926   416.8
0.3000        -158.5024    -159.1149       0.6125   430.7
0.3500        -158.3545    -159.0498       0.6953   489.0
0.4000        -158.2983    -159.1897       0.8914   626.9
0.4500        -158.0389    -159.1070       1.0680   751.2
0.5000        -158.1370    -159.2868       1.1499   808.7
