Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.9562    -159.6327       0.6765   373.8
0.0500        -159.0195    -159.4644       0.4449   245.8
0.1000        -158.7861    -159.3818       0.5958   329.2
0.1500        -158.5746    -159.0675       0.4929   272.4
0.2000        -158.7316    -159.3027       0.5711   315.6
0.2500        -158.8635    -159.3992       0.5358   296.1
0.3000        -158.9236    -159.4668       0.5432   300.2
0.3500        -158.6637    -159.2977       0.6341   350.4
0.4000        -159.0668    -159.6297       0.5629   311.0
0.4500        -158.7864    -159.3723       0.5859   323.7
0.5000        -158.6915    -159.2741       0.5826   322.0
0.5500        -158.8246    -159.4229       0.5983   330.6
0.6000        -158.8359    -159.4857       0.6498   359.1
0.6500        -158.8512    -159.4174       0.5662   312.9
0.7000        -158.9504    -159.5207       0.5703   315.2
0.7500        -158.7170    -159.4047       0.6877   380.0
0.8000        -158.5332    -159.1565       0.6233   344.5
0.8500        -158.8002    -159.2180       0.4178   230.9
0.9000        -158.8009    -159.4265       0.6255   345.7
0.9500        -158.7134    -159.2905       0.5771   318.9
1.0000        -158.8344    -159.3368       0.5023   277.6
1.0500        -158.7384    -159.3042       0.5658   312.6
1.1000        -158.6897    -159.2751       0.5855   323.5
1.1500        -158.9684    -159.4572       0.4888   270.1
1.2000        -158.5301    -159.1084       0.5783   319.5
1.2500        -158.6942    -159.2594       0.5652   312.3
1.3000        -158.6519    -159.1585       0.5066   280.0
1.3500        -158.6225    -159.2048       0.5822   321.7
1.4000        -158.8602    -159.4397       0.5795   320.2
1.4500        -158.6270    -159.1786       0.5515   304.8
1.5000        -158.5407    -159.2290       0.6883   380.4
1.5500        -158.8928    -159.4490       0.5561   307.3
1.6000        -158.5669    -159.2056       0.6386   352.9
1.6500        -158.8528    -159.4820       0.6292   347.7
1.7000        -158.5338    -159.1756       0.6418   354.7
1.7500        -158.5582    -159.2970       0.7388   408.3
1.8000        -158.7475    -159.4001       0.6527   360.7
1.8500        -158.2760    -159.0854       0.8094   447.3
1.9000        -158.7611    -159.4735       0.7125   393.7
1.9500        -158.6225    -159.4321       0.8096   447.4
2.0000        -158.1566    -159.0326       0.8759   484.0
2.0500        -158.5253    -159.4709       0.9456   522.5
2.1000        -158.4707    -159.3755       0.9048   500.0
2.1500        -158.6037    -159.5470       0.9433   521.2
2.2000        -158.5405    -159.4892       0.9487   524.3
2.2500        -158.4794    -159.4023       0.9228   510.0
2.3000        -158.5036    -159.5394       1.0358   572.4
2.3500        -158.1376    -159.1414       1.0038   554.7
2.4000        -158.2316    -159.3647       1.1331   626.1
2.4500        -158.3501    -159.4777       1.1276   623.1
2.5000        -158.4170    -159.4079       0.9910   547.6
2.5500        -158.1950    -159.3248       1.1299   624.4
2.6000        -158.1415    -159.1984       1.0569   584.0
2.6500        -158.1983    -159.3365       1.1382   629.0
2.7000        -158.2690    -159.3277       1.0587   585.0
2.7500        -158.0958    -159.3385       1.2427   686.7
2.8000        -157.8329    -159.0674       1.2345   682.2
2.8500        -158.0653    -159.2296       1.1643   643.4
2.9000        -157.9285    -159.3315       1.4030   775.3
2.9500        -157.9571    -159.2895       1.3323   736.2
3.0000        -158.1270    -159.4372       1.3102   724.0
3.0500        -158.0756    -159.4121       1.3365   738.5
3.1000        -158.2878    -159.5961       1.3083   722.9
3.1500        -158.2286    -159.5364       1.3078   722.7
3.2000        -158.2690    -159.6182       1.3492   745.6
3.2500        -158.1179    -159.4342       1.3162   727.4
3.3000        -158.2876    -159.5060       1.2184   673.3
3.3500        -158.0723    -159.5366       1.4643   809.1
3.4000        -157.8971    -159.2567       1.3596   751.3
3.4500        -158.1627    -159.5633       1.4006   773.9
3.5000        -158.0174    -159.4480       1.4307   790.6
3.5500        -157.9930    -159.3284       1.3355   738.0
3.6000        -158.2035    -159.5255       1.3220   730.5
3.6500        -157.8631    -159.2904       1.4274   788.8
3.7000        -157.6812    -159.2594       1.5782   872.1
3.7500        -158.0960    -159.4169       1.3209   729.9
3.8000        -157.7546    -159.1712       1.4166   782.8
3.8500        -157.9009    -159.2834       1.3825   764.0
3.9000        -158.0781    -159.5772       1.4991   828.4
3.9500        -158.0227    -159.4913       1.4686   811.6
4.0000        -157.9527    -159.4250       1.4722   813.6
4.0500        -157.7307    -159.3260       1.5953   881.6
4.1000        -157.7561    -159.2519       1.4957   826.5
4.1500        -157.6755    -159.4635       1.7880   988.0
