Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -5722.3275   -5722.8566       0.5291   409.3
0.0500       -5722.3274   -5722.7380       0.4106   317.7
0.1000       -5722.3268   -5722.6974       0.3707   286.8
0.1500       -5722.3265   -5722.7042       0.3776   292.1
0.2000       -5722.3268   -5722.7583       0.4315   333.8
0.2500       -5722.3273   -5722.7954       0.4681   362.1
0.3000       -5722.3275   -5722.6962       0.3687   285.3
0.3500       -5722.3273   -5722.7624       0.4351   336.6
0.4000       -5722.3270   -5722.7872       0.4602   356.1
0.4500       -5722.3265   -5722.7618       0.4352   336.7
0.5000       -5722.3263   -5722.6860       0.3596   278.2
0.5500       -5722.3269   -5722.7565       0.4296   332.3
0.6000       -5722.3271   -5722.7465       0.4194   324.5
0.6500       -5722.3274   -5722.7549       0.4275   330.8
0.7000       -5722.3273   -5722.6884       0.3611   279.4
0.7500       -5722.3272   -5722.7345       0.4073   315.1
0.8000       -5722.3266   -5722.8103       0.4837   374.2
0.8500       -5722.3260   -5722.7501       0.4241   328.1
0.9000       -5722.3267   -5722.7381       0.4114   318.3
0.9500       -5722.3280   -5722.7904       0.4624   357.7
1.0000       -5722.3279   -5722.7557       0.4278   331.0
1.0500       -5722.3272   -5722.8019       0.4748   367.3
1.1000       -5722.3261   -5722.7082       0.3820   295.6
1.1500       -5722.3258   -5722.6862       0.3603   278.8
1.2000       -5722.3265   -5722.6650       0.3385   261.9
1.2500       -5722.3275   -5722.7643       0.4368   337.9
1.3000       -5722.3278   -5722.8032       0.4754   367.8
1.3500       -5722.3273   -5722.7666       0.4393   339.9
1.4000       -5722.3267   -5722.7169       0.3901   301.8
1.4500       -5722.3266   -5722.8159       0.4892   378.5
1.5000       -5722.3265   -5722.7971       0.4706   364.1
1.5500       -5722.3272   -5722.7428       0.4156   321.5
1.6000       -5722.3277   -5722.7261       0.3984   308.2
1.6500       -5722.3275   -5722.7142       0.3866   299.1
1.7000       -5722.3268   -5722.7842       0.4574   353.9
1.7500       -5722.3259   -5722.6558       0.3299   255.2
1.8000       -5722.3264   -5722.7667       0.4403   340.6
1.8500       -5722.3269   -5722.7125       0.3857   298.4
1.9000       -5722.3277   -5722.7910       0.4633   358.4
1.9500       -5722.3280   -5722.8460       0.5180   400.7
2.0000       -5722.3273   -5722.7956       0.4684   362.3
2.0500       -5722.3264   -5722.7303       0.4038   312.4
2.1000       -5722.3260   -5722.6138       0.2877   222.6
2.1500       -5722.3269   -5722.7466       0.4197   324.7
2.2000       -5722.3273   -5722.7881       0.4608   356.5
2.2500       -5722.3274   -5722.7727       0.4452   344.4
2.3000       -5722.3271   -5722.7429       0.4157   321.6
2.3500       -5722.3269   -5722.7875       0.4606   356.3
2.4000       -5722.3267   -5722.7977       0.4710   364.4
2.4500       -5722.3264   -5722.6932       0.3668   283.8
2.5000       -5722.3267   -5722.6488       0.3220   249.1
2.5500       -5722.3274   -5722.7759       0.4485   346.9
2.6000       -5722.3276   -5722.7615       0.4339   335.7
2.6500       -5722.3268   -5722.7707       0.4439   343.4
2.7000       -5722.3265   -5722.7010       0.3745   289.7
2.7500       -5722.3272   -5722.7578       0.4307   333.2
2.8000       -5722.3272   -5722.7326       0.4054   313.7
2.8500       -5722.3271   -5722.7681       0.4410   341.2
2.9000       -5722.3268   -5722.8212       0.4944   382.5
2.9500       -5722.3267   -5722.7593       0.4326   334.7
3.0000       -5722.3268   -5722.6995       0.3726   288.3
3.0500       -5722.3271   -5722.7209       0.3938   304.6
3.1000       -5722.3269   -5722.7216       0.3947   305.4
3.1500       -5722.3268   -5722.6924       0.3656   282.8
3.2000       -5722.3276   -5722.7486       0.4210   325.7
3.2500       -5722.3272   -5722.7283       0.4011   310.3
