Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3363    -158.9312       0.5948   383.5
0.0500        -158.4026    -158.9358       0.5332   343.8
0.1000        -158.3314    -158.9439       0.6125   394.9
0.1500        -158.4182    -158.9062       0.4881   314.7
0.2000        -158.3208    -158.9515       0.6307   406.6
0.2500        -158.1880    -158.9372       0.7492   483.0
0.3000        -158.3773    -158.9272       0.5500   354.6
0.3500        -158.4257    -158.9692       0.5435   350.4
0.4000        -158.3371    -158.9177       0.5806   374.3
0.4500        -158.1935    -158.9368       0.7433   479.2
0.5000        -158.3760    -158.9365       0.5605   361.3
0.5500        -158.2584    -158.9307       0.6723   433.5
0.6000        -158.1839    -158.9151       0.7312   471.4
0.6500        -158.2498    -158.9472       0.6974   449.6
0.7000        -158.1885    -158.9183       0.7297   470.5
0.7500        -158.3685    -158.9399       0.5714   368.4
0.8000        -158.3632    -158.9398       0.5767   371.8
0.8500        -158.4354    -158.9266       0.4912   316.7
0.9000        -158.3751    -158.9490       0.5740   370.0
0.9500        -158.3306    -158.9179       0.5873   378.6
1.0000        -158.2544    -158.9341       0.6797   438.2
1.0500        -158.1463    -158.9389       0.7926   511.0
1.1000        -158.3124    -158.9246       0.6122   394.7
1.1500        -158.2261    -158.9216       0.6955   448.4
1.2000        -158.2173    -158.9273       0.7100   457.7
1.2500        -158.2572    -158.9516       0.6943   447.6
1.3000        -158.2358    -158.9229       0.6870   442.9
1.3500        -158.3905    -158.9659       0.5754   371.0
1.4000        -158.2875    -158.9084       0.6210   400.3
1.4500        -158.2200    -158.9494       0.7294   470.3
1.5000        -158.0497    -158.9505       0.9007   580.7
1.5500        -158.2463    -158.9375       0.6912   445.6
1.6000        -158.1757    -158.9395       0.7637   492.4
1.6500        -158.1912    -158.9169       0.7257   467.8
1.7000        -158.2590    -158.9397       0.6807   438.8
1.7500        -158.3221    -158.9422       0.6201   399.8
1.8000        -158.2654    -158.9409       0.6756   435.5
1.8500        -158.2850    -158.9140       0.6290   405.5
1.9000        -158.2609    -158.9451       0.6842   441.1
1.9500        -158.0909    -158.9295       0.8386   540.6
2.0000        -158.0875    -158.9437       0.8562   552.0
2.0500        -158.2349    -158.9704       0.7356   474.2
2.1000        -158.1316    -158.9136       0.7821   504.2
2.1500        -158.0925    -158.9375       0.8450   544.8
2.2000        -158.2057    -158.9381       0.7324   472.1
2.2500        -158.2753    -158.9476       0.6723   433.4
2.3000        -158.1675    -158.9290       0.7615   490.9
2.3500        -158.2048    -158.9503       0.7455   480.6
2.4000        -158.0983    -158.9239       0.8256   532.3
2.4500        -158.0394    -158.9325       0.8931   575.8
2.5000        -158.1778    -158.9508       0.7730   498.3
2.5500        -158.4588    -158.9407       0.4819   310.6
2.6000        -158.2092    -158.9375       0.7284   469.6
2.6500        -158.2561    -158.9393       0.6832   440.5
2.7000        -158.2288    -158.9451       0.7163   461.8
2.7500        -158.1605    -158.9459       0.7854   506.3
2.8000        -158.1843    -158.9396       0.7552   486.9
2.8500        -158.0975    -158.9262       0.8286   534.2
2.9000        -158.1604    -158.9267       0.7664   494.1
2.9500        -158.1355    -158.9368       0.8012   516.6
3.0000        -158.3617    -158.9415       0.5798   373.8
3.0500        -158.1639    -158.9560       0.7921   510.7
3.1000        -158.2320    -158.9165       0.6845   441.3
3.1500        -158.0830    -158.9530       0.8700   560.9
3.2000        -158.0975    -158.9366       0.8391   541.0
3.2500        -158.0245    -158.9452       0.9207   593.6
3.3000        -158.1923    -158.9490       0.7567   487.8
3.3500        -158.0464    -158.9305       0.8841   570.0
3.4000        -158.1371    -158.9431       0.8060   519.6
3.4500        -158.1542    -158.9371       0.7830   504.8
3.5000        -158.3244    -158.9466       0.6222   401.2
3.5500        -158.3515    -158.9077       0.5562   358.6
3.6000        -158.1944    -158.9425       0.7481   482.3
3.6500        -158.1281    -158.9144       0.7864   507.0
3.7000        -158.1298    -158.9414       0.8116   523.2
3.7500        -158.1958    -158.9496       0.7538   485.9
3.8000        -158.1138    -158.9334       0.8196   528.4
3.8500        -158.1070    -158.9342       0.8273   533.3
3.9000        -158.0058    -158.9310       0.9252   596.5
3.9500        -158.2816    -158.9696       0.6880   443.5
4.0000        -158.2580    -158.9342       0.6762   435.9
4.0500        -158.3064    -158.9601       0.6537   421.4
4.1000        -158.1369    -158.9242       0.7873   507.6
4.1500        -158.0306    -158.9411       0.9104   587.0
4.2000        -158.1620    -158.9409       0.7789   502.2
4.2500        -158.2722    -158.9157       0.6435   414.9
4.3000        -158.1975    -158.9369       0.7393   476.6
4.3500        -158.2437    -158.9267       0.6830   440.3
4.4000        -158.2950    -158.9394       0.6444   415.4
4.4500        -158.2676    -158.9426       0.6750   435.2
4.5000        -158.3919    -158.9514       0.5596   360.7
4.5500        -158.1998    -158.9391       0.7393   476.6
4.6000        -158.1887    -158.9414       0.7527   485.3
4.6500        -158.1790    -158.9304       0.7514   484.5
4.7000        -158.2712    -158.9344       0.6633   427.6
4.7500        -158.2590    -158.9414       0.6823   439.9
4.8000        -158.2100    -158.9376       0.7276   469.1
4.8500        -158.3103    -158.9466       0.6363   410.2
4.9000        -158.3136    -158.9298       0.6162   397.3
4.9500        -158.3085    -158.9394       0.6309   406.7
5.0000        -158.1442    -158.9370       0.7928   511.1
5.0500        -158.0589    -158.9551       0.8961   577.7
5.1000        -158.0991    -158.9429       0.8439   544.1
5.1500        -158.2633    -158.9299       0.6666   429.8
5.2000        -158.3665    -158.9504       0.5840   376.5
5.2500        -158.3950    -158.9336       0.5385   347.2
5.3000        -158.2753    -158.9442       0.6690   431.3
5.3500        -158.3033    -158.9342       0.6309   406.7
5.4000        -158.3248    -158.9442       0.6194   399.3
5.4500        -158.2735    -158.9215       0.6480   417.8
5.5000        -158.1961    -158.9407       0.7446   480.0
5.5500        -158.3477    -158.9403       0.5927   382.1
5.6000        -158.2673    -158.9371       0.6698   431.8
5.6500        -158.2361    -158.9539       0.7178   462.7
5.7000        -158.4162    -158.9101       0.4939   318.4
