Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2652    -158.5251       0.2600   335.2
0.0500        -158.2610    -158.4920       0.2310   297.9
0.1000        -158.3485    -158.5217       0.1732   223.4
0.1500        -158.3751    -158.5222       0.1470   189.6
0.2000        -158.3837    -158.5269       0.1432   184.7
0.2500        -158.4154    -158.5459       0.1305   168.3
0.3000        -158.3932    -158.5334       0.1402   180.8
0.3500        -158.3717    -158.5222       0.1505   194.1
0.4000        -158.3634    -158.5115       0.1481   191.0
0.4500        -158.3888    -158.5249       0.1361   175.5
0.5000        -158.4194    -158.5432       0.1238   159.6
0.5500        -158.4149    -158.5401       0.1253   161.5
0.6000        -158.4161    -158.5448       0.1288   166.0
0.6500        -158.3839    -158.5331       0.1492   192.3
0.7000        -158.3656    -158.5368       0.1712   220.7
0.7500        -158.3178    -158.5199       0.2020   260.5
0.8000        -158.3122    -158.5198       0.2076   267.7
0.8500        -158.3174    -158.5221       0.2047   263.9
0.9000        -158.3409    -158.5293       0.1884   242.9
0.9500        -158.3527    -158.5345       0.1818   234.4
1.0000        -158.3680    -158.5387       0.1707   220.2
1.0500        -158.3469    -158.5342       0.1873   241.6
1.1000        -158.3287    -158.5244       0.1957   252.4
1.1500        -158.3147    -158.5174       0.2027   261.4
1.2000        -158.3223    -158.5169       0.1947   251.0
1.2500        -158.3441    -158.5225       0.1783   230.0
1.3000        -158.3668    -158.5276       0.1608   207.3
1.3500        -158.3695    -158.5248       0.1553   200.3
1.4000        -158.3578    -158.5231       0.1654   213.2
1.4500        -158.3511    -158.5271       0.1761   227.0
1.5000        -158.3440    -158.5266       0.1826   235.4
1.5500        -158.3523    -158.5266       0.1743   224.7
1.6000        -158.3689    -158.5284       0.1595   205.7
1.6500        -158.3939    -158.5351       0.1411   182.0
1.7000        -158.3942    -158.5337       0.1395   179.9
1.7500        -158.3825    -158.5272       0.1447   186.6
1.8000        -158.3588    -158.5219       0.1632   210.4
1.8500        -158.3502    -158.5225       0.1723   222.2
1.9000        -158.3409    -158.5185       0.1777   229.1
1.9500        -158.3466    -158.5180       0.1714   221.0
2.0000        -158.3545    -158.5226       0.1681   216.7
2.0500        -158.3652    -158.5292       0.1641   211.6
2.1000        -158.3519    -158.5233       0.1714   221.0
2.1500        -158.3454    -158.5209       0.1756   226.4
2.2000        -158.3367    -158.5232       0.1865   240.4
2.2500        -158.3326    -158.5258       0.1933   249.2
2.3000        -158.3338    -158.5243       0.1906   245.7
2.3500        -158.3425    -158.5252       0.1827   235.5
2.4000        -158.3504    -158.5299       0.1795   231.5
2.4500        -158.3449    -158.5273       0.1824   235.2
2.5000        -158.3355    -158.5195       0.1840   237.3
2.5500        -158.3251    -158.5157       0.1906   245.8
2.6000        -158.3340    -158.5198       0.1858   239.6
2.6500        -158.3388    -158.5171       0.1783   229.8
2.7000        -158.3544    -158.5169       0.1626   209.6
2.7500        -158.3677    -158.5227       0.1550   199.9
