Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -2609.6064   -2610.0051       0.3987   440.7
0.0500       -2609.6055   -2609.9444       0.3389   374.6
0.1000       -2609.6057   -2609.9567       0.3510   387.9
0.1500       -2609.6062   -2609.9720       0.3659   404.3
0.2000       -2609.6044   -2609.9466       0.3422   378.2
0.2500       -2609.6052   -2609.9651       0.3599   397.7
0.3000       -2609.6050   -2609.8894       0.2844   314.3
0.3500       -2609.6044   -2609.9497       0.3453   381.6
0.4000       -2609.6048   -2609.8977       0.2930   323.8
0.4500       -2609.6049   -2609.9271       0.3222   356.1
0.5000       -2609.6040   -2609.8844       0.2804   309.9
0.5500       -2609.6055   -2610.0032       0.3977   439.5
0.6000       -2609.6041   -2609.8419       0.2378   262.8
0.6500       -2609.6035   -2609.9086       0.3051   337.2
0.7000       -2609.6048   -2609.9391       0.3343   369.5
0.7500       -2609.6045   -2609.8796       0.2752   304.1
0.8000       -2609.6045   -2609.9179       0.3134   346.4
0.8500       -2609.6052   -2609.9637       0.3585   396.2
0.9000       -2609.6044   -2609.9084       0.3040   336.0
0.9500       -2609.6045   -2609.8947       0.2902   320.7
1.0000       -2609.6051   -2609.9608       0.3556   393.1
1.0500       -2609.6037   -2609.8653       0.2616   289.1
1.1000       -2609.6042   -2609.9270       0.3228   356.7
1.1500       -2609.6052   -2609.9336       0.3284   363.0
1.2000       -2609.6044   -2609.9432       0.3388   374.5
1.2500       -2609.6057   -2609.9387       0.3330   368.0
1.3000       -2609.6061   -2609.9947       0.3886   429.5
1.3500       -2609.6047   -2609.9592       0.3546   391.9
1.4000       -2609.6048   -2609.9379       0.3331   368.2
1.4500       -2609.6052   -2609.9532       0.3480   384.6
1.5000       -2609.6039   -2609.9277       0.3238   357.9
1.5500       -2609.6053   -2609.9489       0.3437   379.8
1.6000       -2609.6054   -2609.9236       0.3182   351.7
1.6500       -2609.6042   -2609.9590       0.3548   392.1
1.7000       -2609.6051   -2609.9029       0.2978   329.1
1.7500       -2609.6048   -2609.8802       0.2754   304.4
1.8000       -2609.6033   -2609.9103       0.3070   339.3
1.8500       -2609.6040   -2609.8428       0.2388   263.9
1.9000       -2609.6040   -2609.9166       0.3126   345.4
1.9500       -2609.6035   -2609.8968       0.2933   324.2
2.0000       -2609.6054   -2609.8921       0.2868   317.0
2.0500       -2609.6052   -2609.9508       0.3456   382.0
2.1000       -2609.6044   -2609.8886       0.2842   314.1
2.1500       -2609.6056   -2609.9667       0.3611   399.1
2.2000       -2609.6052   -2609.9455       0.3403   376.1
2.2500       -2609.6045   -2609.9148       0.3103   342.9
2.3000       -2609.6047   -2609.8944       0.2898   320.2
2.3500       -2609.6042   -2609.9037       0.2995   331.0
2.4000       -2609.6038   -2609.9047       0.3009   332.5
2.4500       -2609.6051   -2609.9375       0.3324   367.4
2.5000       -2609.6048   -2609.9095       0.3047   336.8
2.5500       -2609.6044   -2609.9241       0.3198   353.4
2.6000       -2609.6051   -2609.9471       0.3420   378.0
2.6500       -2609.6047   -2609.8589       0.2542   280.9
2.7000       -2609.6038   -2609.9149       0.3111   343.8
2.7500       -2609.6040   -2609.9036       0.2996   331.1
2.8000       -2609.6045   -2609.9136       0.3092   341.7
2.8500       -2609.6042   -2609.9271       0.3230   357.0
