Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.1957    -158.6669       0.4712   405.0
0.0500        -158.1179    -158.6951       0.5772   496.2
0.1000        -158.0141    -158.7111       0.6969   599.1
0.1500        -158.1291    -158.7437       0.6146   528.3
0.2000        -158.2680    -158.7820       0.5140   441.8
0.2500        -158.1409    -158.7210       0.5801   498.7
0.3000        -157.9305    -158.7128       0.7824   672.5
0.3500        -157.9542    -158.7357       0.7815   671.7
0.4000        -158.0216    -158.7086       0.6870   590.6
0.4500        -157.6458    -158.7003       1.0545   906.4
0.5000        -157.7326    -158.6865       0.9539   820.0
0.5500        -157.7628    -158.6864       0.9236   793.9
