Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.0703    -160.6876       1.6173   338.2
0.0500        -158.5777    -160.6846       2.1070   440.5
0.1000        -157.9971    -160.7033       2.7062   565.8
0.1500        -158.0468    -160.7087       2.6619   556.6
0.2000        -157.9466    -160.6897       2.7431   573.6
0.2500        -158.5419    -160.6884       2.1465   448.8
0.3000        -158.3632    -160.6609       2.2977   480.4
0.3500        -158.1789    -160.7052       2.5263   528.2
0.4000        -158.3429    -160.6920       2.3490   491.2
0.4500        -157.7300    -160.7128       2.9828   623.7
0.5000        -157.9421    -160.7207       2.7786   581.0
0.5500        -158.2950    -160.7049       2.4099   503.9
0.6000        -158.1702    -160.7181       2.5479   532.7
0.6500        -158.4655    -160.7084       2.2429   469.0
0.7000        -157.7999    -160.7144       2.9146   609.4
0.7500        -157.9713    -160.6871       2.7158   567.8
0.8000        -158.1516    -160.6470       2.4954   521.8
0.8500        -157.9918    -160.7245       2.7328   571.4
0.9000        -157.8677    -160.6894       2.8217   590.0
0.9500        -157.9558    -160.6809       2.7251   569.8
1.0000        -157.8579    -160.6838       2.8258   590.9
1.0500        -157.9471    -160.6964       2.7493   574.8
1.1000        -157.9972    -160.6879       2.6907   562.6
1.1500        -158.1999    -160.6982       2.4983   522.4
1.2000        -157.8081    -160.6920       2.8839   603.0
1.2500        -157.2755    -160.6828       3.4073   712.4
1.3000        -157.1461    -160.7154       3.5693   746.3
1.3500        -158.1709    -160.6840       2.5131   525.5
1.4000        -157.4889    -160.7191       3.2302   675.4
1.4500        -157.6758    -160.6934       3.0176   630.9
1.5000        -157.3072    -160.7275       3.4203   715.2
1.5500        -157.3615    -160.7097       3.3482   700.1
1.6000        -157.5878    -160.6866       3.0988   647.9
1.6500        -157.5266    -160.6941       3.1675   662.3
1.7000        -157.2921    -160.7133       3.4212   715.3
1.7500        -157.1650    -160.7223       3.5572   743.8
1.8000        -157.0465    -160.6618       3.6154   755.9
1.8500        -157.4561    -160.7249       3.2688   683.5
1.9000        -157.3464    -160.6751       3.3287   696.0
1.9500        -157.3591    -160.6787       3.3196   694.1
2.0000        -157.1541    -160.6952       3.5411   740.4
2.0500        -157.1221    -160.7210       3.5990   752.5
2.1000        -157.0904    -160.6927       3.6023   753.2
2.1500        -157.4802    -160.6849       3.2047   670.1
2.2000        -157.3217    -160.6828       3.3611   702.8
2.2500        -157.7341    -160.6687       2.9346   613.6
2.3000        -157.0647    -160.7057       3.6411   761.3
2.3500        -157.5756    -160.6866       3.1110   650.5
2.4000        -157.3226    -160.6890       3.3665   703.9
2.4500        -157.3882    -160.7190       3.3308   696.4
2.5000        -157.3988    -160.7203       3.3215   694.5
2.5500        -156.8427    -160.7089       3.8662   808.4
2.6000        -157.5545    -160.7086       3.1542   659.5
2.6500        -156.3993    -160.7177       4.3184   902.9
2.7000        -157.4287    -160.6872       3.2585   681.3
2.7500        -156.4615    -160.7415       4.2799   894.9
2.8000        -156.9468    -160.6666       3.7198   777.8
2.8500        -156.9075    -160.6943       3.7868   791.8
2.9000        -156.8174    -160.6808       3.8635   807.8
2.9500        -157.0283    -160.6652       3.6369   760.4
3.0000        -156.5820    -160.6798       4.0978   856.8
3.0500        -157.1047    -160.7264       3.6216   757.3
3.1000        -156.4524    -160.6747       4.2223   882.8
3.1500        -156.3945    -160.7135       4.3191   903.1
3.2000        -156.6195    -160.7061       4.0866   854.5
3.2500        -156.6767    -160.6966       4.0199   840.5
3.3000        -156.7032    -160.7038       4.0006   836.5
3.3500        -156.7204    -160.7267       4.0063   837.7
3.4000        -157.1282    -160.6896       3.5614   744.7
3.4500        -156.8032    -160.7216       3.9185   819.3
3.5000        -156.9730    -160.6883       3.7153   776.8
3.5500        -156.8059    -160.6685       3.8626   807.6
3.6000        -156.8383    -160.7058       3.8675   808.7
3.6500        -156.5256    -160.7079       4.1823   874.5
