Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -16992.9099  -16994.9621       2.0522   396.9
0.0500      -16992.9057  -16994.1604       1.2548   242.7
0.1000      -16992.9042  -16994.3202       1.4160   273.9
0.1500      -16992.9056  -16994.2342       1.3286   257.0
0.2000      -16992.9053  -16994.1975       1.2922   249.9
0.2500      -16992.9058  -16994.2426       1.3368   258.5
0.3000      -16992.9060  -16994.2545       1.3485   260.8
0.3500      -16992.9057  -16994.2338       1.3282   256.9
0.4000      -16992.9055  -16994.2490       1.3435   259.9
0.4500      -16992.9050  -16994.1828       1.2778   247.1
0.5000      -16992.9044  -16994.1754       1.2710   245.8
0.5500      -16992.9044  -16994.2616       1.3572   262.5
0.6000      -16992.9051  -16993.9080       1.0029   194.0
0.6500      -16992.9060  -16994.2228       1.3169   254.7
0.7000      -16992.9052  -16994.0239       1.1187   216.4
0.7500      -16992.9060  -16994.3023       1.3963   270.1
0.8000      -16992.9045  -16994.2100       1.3055   252.5
0.8500      -16992.9043  -16994.2457       1.3413   259.4
0.9000      -16992.9049  -16994.2679       1.3629   263.6
0.9500      -16992.9051  -16994.2292       1.3241   256.1
1.0000      -16992.9059  -16994.1669       1.2609   243.9
1.0500      -16992.9057  -16994.1786       1.2729   246.2
1.1000      -16992.9047  -16994.2558       1.3510   261.3
1.1500      -16992.9052  -16994.3424       1.4372   278.0
1.2000      -16992.9046  -16994.2113       1.3068   252.7
1.2500      -16992.9048  -16994.4146       1.5098   292.0
1.3000      -16992.9065  -16994.3406       1.4341   277.4
1.3500      -16992.9067  -16994.3001       1.3934   269.5
1.4000      -16992.9060  -16994.2510       1.3450   260.1
1.4500      -16992.9042  -16994.1506       1.2463   241.1
1.5000      -16992.9035  -16994.2327       1.3291   257.1
1.5500      -16992.9068  -16994.3357       1.4289   276.4
1.6000      -16992.9064  -16994.1947       1.2883   249.2
1.6500      -16992.9040  -16994.0744       1.1704   226.4
1.7000      -16992.9050  -16994.0421       1.1371   219.9
1.7500      -16992.9034  -16993.9417       1.0383   200.8
1.8000      -16992.9049  -16994.3359       1.4310   276.8
1.8500      -16992.9061  -16994.3645       1.4585   282.1
1.9000      -16992.9049  -16994.2308       1.3258   256.4
1.9500      -16992.9062  -16994.2172       1.3109   253.5
2.0000      -16992.9043  -16994.0365       1.1322   219.0
2.0500      -16992.9024  -16994.0011       1.0987   212.5
2.1000      -16992.9062  -16994.2646       1.3584   262.7
2.1500      -16992.9064  -16994.2026       1.2962   250.7
2.2000      -16992.9042  -16994.2904       1.3863   268.1
2.2500      -16992.9055  -16994.0550       1.1495   222.3
2.3000      -16992.9051  -16994.3521       1.4470   279.9
2.3500      -16992.9039  -16994.0975       1.1936   230.8
2.4000      -16992.9054  -16994.3505       1.4451   279.5
2.4500      -16992.9048  -16994.1476       1.2429   240.4
2.5000      -16992.9053  -16994.2910       1.3857   268.0
2.5500      -16992.9054  -16994.1813       1.2759   246.8
2.6000      -16992.9043  -16994.2552       1.3509   261.3
2.6500      -16992.9056  -16994.3952       1.4897   288.1
2.7000      -16992.9063  -16994.3390       1.4328   277.1
2.7500      -16992.9056  -16994.3677       1.4621   282.8
2.8000      -16992.9062  -16994.2217       1.3155   254.4
2.8500      -16992.9050  -16994.2095       1.3046   252.3
2.9000      -16992.9052  -16994.3714       1.4662   283.6
2.9500      -16992.9047  -16994.2278       1.3230   255.9
3.0000      -16992.9065  -16994.2817       1.3752   266.0
3.0500      -16992.9069  -16994.3678       1.4609   282.6
3.1000      -16992.9045  -16994.0820       1.1775   227.7
3.1500      -16992.9033  -16994.0872       1.1840   229.0
3.2000      -16992.9049  -16994.1296       1.2247   236.9
3.2500      -16992.9049  -16994.0761       1.1712   226.5
3.3000      -16992.9072  -16994.3377       1.4305   276.7
3.3500      -16992.9051  -16994.1721       1.2670   245.1
3.4000      -16992.9032  -16994.0181       1.1149   215.6
3.4500      -16992.9052  -16994.1973       1.2921   249.9
3.5000      -16992.9056  -16994.2154       1.3097   253.3
3.5500      -16992.9037  -16994.1120       1.2084   233.7
3.6000      -16992.9050  -16994.1081       1.2031   232.7
3.6500      -16992.9044  -16994.1478       1.2434   240.5
3.7000      -16992.9054  -16994.2732       1.3678   264.5
3.7500      -16992.9072  -16994.3747       1.4675   283.8
3.8000      -16992.9045  -16994.2452       1.3407   259.3
3.8500      -16992.9056  -16994.1966       1.2910   249.7
3.9000      -16992.9080  -16994.3582       1.4502   280.5
3.9500      -16992.9041  -16994.1154       1.2113   234.3
4.0000      -16992.9059  -16994.2973       1.3914   269.1
4.0500      -16992.9059  -16994.3366       1.4307   276.7
4.1000      -16992.9050  -16994.1691       1.2641   244.5
4.1500      -16992.9064  -16994.3824       1.4760   285.5
4.2000      -16992.9047  -16994.1503       1.2456   240.9
4.2500      -16992.9048  -16994.1907       1.2859   248.7
4.3000      -16992.9052  -16994.3076       1.4024   271.2
4.3500      -16992.9046  -16994.1436       1.2390   239.6
4.4000      -16992.9053  -16994.1909       1.2856   248.6
4.4500      -16992.9056  -16994.2200       1.3144   254.2
4.5000      -16992.9056  -16994.0718       1.1663   225.6
4.5500      -16992.9050  -16994.1420       1.2369   239.2
4.6000      -16992.9060  -16994.1417       1.2357   239.0
4.6500      -16992.9070  -16994.1828       1.2757   246.7
4.7000      -16992.9040  -16994.1385       1.2345   238.8
4.7500      -16992.9050  -16994.1768       1.2718   246.0
4.8000      -16992.9062  -16994.2313       1.3251   256.3
4.8500      -16992.9060  -16994.2513       1.3453   260.2
4.9000      -16992.9047  -16994.0577       1.1530   223.0
4.9500      -16992.9048  -16994.2739       1.3692   264.8
5.0000      -16992.9059  -16994.1786       1.2727   246.1
5.0500      -16992.9063  -16994.3411       1.4348   277.5
5.1000      -16992.9057  -16994.2787       1.3730   265.5
5.1500      -16992.9058  -16994.2960       1.3902   268.9
5.2000      -16992.9041  -16994.1177       1.2137   234.7
5.2500      -16992.9036  -16994.2266       1.3230   255.9
5.3000      -16992.9046  -16994.1362       1.2315   238.2
5.3500      -16992.9054  -16994.1578       1.2524   242.2
5.4000      -16992.9092  -16994.3905       1.4813   286.5
5.4500      -16992.9072  -16994.2931       1.3858   268.0
5.5000      -16992.9030  -16994.0634       1.1604   224.4
5.5500      -16992.9048  -16994.2818       1.3770   266.3
5.6000      -16992.9048  -16994.0742       1.1694   226.2
5.6500      -16992.9066  -16994.1664       1.2598   243.7
5.7000      -16992.9079  -16994.4161       1.5082   291.7
5.7500      -16992.9058  -16994.2672       1.3614   263.3
5.8000      -16992.9042  -16994.3284       1.4242   275.4
5.8500      -16992.9035  -16994.1465       1.2430   240.4
5.9000      -16992.9046  -16994.1072       1.2026   232.6
5.9500      -16992.9048  -16994.0070       1.1022   213.2
6.0000      -16992.9051  -16994.1526       1.2475   241.3
6.0500      -16992.9061  -16994.1035       1.1974   231.6
6.1000      -16992.9054  -16994.2983       1.3929   269.4
6.1500      -16992.9044  -16994.0705       1.1661   225.5
6.2000      -16992.9052  -16994.2016       1.2964   250.7
6.2500      -16992.9051  -16994.1796       1.2746   246.5
6.3000      -16992.9060  -16994.2392       1.3332   257.9
6.3500      -16992.9068  -16994.4474       1.5406   298.0
6.4000      -16992.9046  -16994.2245       1.3198   255.3
6.4500      -16992.9057  -16994.3596       1.4539   281.2
6.5000      -16992.9054  -16994.1852       1.2798   247.5
6.5500      -16992.9061  -16994.4176       1.5115   292.3
6.6000      -16992.9061  -16994.3281       1.4220   275.0
6.6500      -16992.9050  -16994.2811       1.3762   266.2
6.7000      -16992.9052  -16994.1671       1.2620   244.1
6.7500      -16992.9051  -16994.1539       1.2488   241.5
6.8000      -16992.9054  -16994.2253       1.3199   255.3
6.8500      -16992.9058  -16994.4620       1.5562   301.0
6.9000      -16992.9058  -16994.2650       1.3592   262.9
6.9500      -16992.9063  -16994.3165       1.4102   272.7
