Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -18699.7766  -18700.7130       0.9364   426.1
0.0500      -18699.7799  -18700.8103       1.0304   468.9
0.1000      -18699.7750  -18700.6572       0.8821   401.4
0.1500      -18699.7741  -18700.5481       0.7740   352.2
0.2000      -18699.7794  -18700.8387       1.0593   482.0
0.2500      -18699.7757  -18700.7269       0.9512   432.9
0.3000      -18699.7731  -18700.5727       0.7996   363.9
0.3500      -18699.7810  -18701.0302       1.2492   568.5
0.4000      -18699.7774  -18700.6555       0.8782   399.6
0.4500      -18699.7759  -18700.8168       1.0410   473.7
0.5000      -18699.7793  -18700.9189       1.1396   518.6
0.5500      -18699.7774  -18700.7722       0.9949   452.7
0.6000      -18699.7741  -18700.6475       0.8734   397.5
0.6500      -18699.7782  -18700.9425       1.1643   529.9
0.7000      -18699.7780  -18700.9584       1.1804   537.2
0.7500      -18699.7745  -18700.6704       0.8959   407.7
0.8000      -18699.7751  -18700.6668       0.8917   405.8
0.8500      -18699.7786  -18700.8533       1.0747   489.1
0.9000      -18699.7777  -18700.8610       1.0833   493.0
0.9500      -18699.7759  -18700.7584       0.9824   447.1
1.0000      -18699.7795  -18700.8389       1.0595   482.1
1.0500      -18699.7760  -18700.7783       1.0023   456.1
1.1000      -18699.7745  -18700.7983       1.0239   465.9
1.1500      -18699.7766  -18700.7522       0.9756   444.0
1.2000      -18699.7797  -18700.8203       1.0406   473.6
1.2500      -18699.7746  -18700.6949       0.9202   418.8
1.3000      -18699.7752  -18700.6193       0.8440   384.1
1.3500      -18699.7759  -18700.5886       0.8127   369.8
1.4000      -18699.7758  -18700.6743       0.8985   408.9
1.4500      -18699.7752  -18700.6452       0.8701   395.9
1.5000      -18699.7812  -18700.9754       1.1942   543.5
1.5500      -18699.7771  -18700.6499       0.8728   397.2
1.6000      -18699.7744  -18700.6989       0.9245   420.7
1.6500      -18699.7747  -18700.5585       0.7838   356.7
1.7000      -18699.7795  -18700.7600       0.9805   446.2
1.7500      -18699.7786  -18700.8403       1.0616   483.1
1.8000      -18699.7762  -18700.7067       0.9304   423.4
1.8500      -18699.7737  -18700.5970       0.8232   374.6
1.9000      -18699.7806  -18700.7990       1.0184   463.4
1.9500      -18699.7775  -18700.6648       0.8873   403.8
2.0000      -18699.7743  -18700.5767       0.8024   365.1
2.0500      -18699.7770  -18700.7662       0.9892   450.1
