Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3503    -159.0268       0.6765   373.8
0.0500        -158.3138    -159.0040       0.6902   381.4
0.1000        -158.1317    -158.9709       0.8392   463.7
0.1500        -158.1750    -159.0167       0.8417   465.1
0.2000        -157.9921    -159.0174       1.0253   566.6
0.2500        -158.2008    -158.9542       0.7534   416.3
0.3000        -158.1705    -158.9936       0.8231   454.9
0.3500        -158.1734    -159.0333       0.8599   475.2
0.4000        -158.0517    -158.9427       0.8911   492.4
0.4500        -158.0171    -158.9846       0.9675   534.7
0.5000        -158.2383    -159.0238       0.7855   434.1
0.5500        -158.1779    -158.9801       0.8022   443.3
0.6000        -158.2004    -158.9415       0.7411   409.5
0.6500        -158.0453    -159.0208       0.9754   539.0
0.7000        -157.9515    -159.0123       1.0608   586.2
0.7500        -158.2501    -158.9908       0.7407   409.3
0.8000        -158.2424    -158.9969       0.7544   416.9
0.8500        -158.0181    -158.9917       0.9736   538.0
0.9000        -158.0006    -159.0031       1.0025   554.0
0.9500        -158.1927    -158.9902       0.7975   440.7
1.0000        -158.1522    -159.0025       0.8504   469.9
1.0500        -158.0409    -158.9855       0.9447   522.0
1.1000        -158.1934    -159.0012       0.8078   446.4
1.1500        -158.1328    -158.9886       0.8558   472.9
1.2000        -158.0066    -158.9777       0.9712   536.7
1.2500        -157.9590    -158.9934       1.0344   571.6
1.3000        -158.1469    -159.0098       0.8628   476.8
1.3500        -158.1072    -158.9897       0.8825   487.7
1.4000        -157.9060    -158.9994       1.0934   604.2
1.4500        -157.9453    -159.0159       1.0706   591.6
1.5000        -158.0214    -158.9815       0.9602   530.6
1.5500        -158.0290    -158.9955       0.9666   534.1
1.6000        -158.2342    -159.0156       0.7814   431.8
1.6500        -158.1935    -158.9856       0.7920   437.7
1.7000        -158.0485    -158.9823       0.9339   516.0
1.7500        -158.1743    -159.0181       0.8438   466.3
1.8000        -158.1066    -159.0034       0.8968   495.6
1.8500        -158.0762    -158.9936       0.9174   507.0
1.9000        -158.2043    -159.0051       0.8007   442.5
1.9500        -158.1997    -159.0199       0.8202   453.2
2.0000        -158.1887    -158.9987       0.8101   447.6
2.0500        -158.1335    -159.0100       0.8765   484.3
2.1000        -158.1763    -158.9927       0.8164   451.2
2.1500        -158.0924    -158.9764       0.8839   488.5
2.2000        -158.0650    -159.0016       0.9366   517.6
2.2500        -158.0720    -158.9873       0.9153   505.8
2.3000        -158.1203    -158.9858       0.8655   478.3
2.3500        -157.9587    -158.9978       1.0391   574.2
2.4000        -157.8203    -158.9962       1.1759   649.8
2.4500        -158.0258    -158.9976       0.9717   537.0
2.5000        -157.9820    -159.0091       1.0271   567.6
2.5500        -157.9416    -158.9796       1.0379   573.6
2.6000        -157.8964    -159.0054       1.1090   612.8
2.6500        -157.8802    -158.9928       1.1126   614.8
2.7000        -158.1173    -158.9621       0.8448   466.8
2.7500        -157.9435    -158.9841       1.0406   575.0
2.8000        -158.0477    -158.9851       0.9374   518.0
2.8500        -158.2027    -158.9832       0.7805   431.3
2.9000        -158.2021    -158.9941       0.7920   437.7
2.9500        -158.0735    -158.9832       0.9097   502.7
3.0000        -158.0920    -158.9875       0.8955   494.9
3.0500        -158.2394    -159.0242       0.7848   433.7
3.1000        -158.3024    -158.9678       0.6654   367.7
3.1500        -158.0970    -158.9924       0.8953   494.8
3.2000        -158.0104    -159.0012       0.9908   547.5
3.2500        -158.0878    -158.9627       0.8748   483.4
3.3000        -158.0622    -158.9861       0.9239   510.6
3.3500        -157.9092    -159.0064       1.0972   606.3
3.4000        -157.9502    -158.9684       1.0182   562.6
3.4500        -157.9309    -158.9925       1.0616   586.6
3.5000        -157.9146    -159.0111       1.0964   605.9
3.5500        -157.8985    -159.0012       1.1027   609.4
3.6000        -158.0440    -158.9946       0.9506   525.3
3.6500        -158.1433    -159.0066       0.8633   477.0
3.7000        -158.0334    -159.0024       0.9690   535.5
3.7500        -158.1598    -159.0006       0.8408   464.6
3.8000        -158.1669    -158.9985       0.8316   459.5
3.8500        -158.1493    -158.9990       0.8498   469.6
3.9000        -158.1095    -158.9883       0.8788   485.6
3.9500        -158.1780    -159.0202       0.8422   465.4
4.0000        -157.9886    -159.0100       1.0214   564.4
4.0500        -158.1143    -158.9702       0.8558   472.9
4.1000        -157.9905    -159.0135       1.0230   565.3
4.1500        -158.0723    -159.0015       0.9292   513.5
4.2000        -158.0897    -158.9783       0.8886   491.0
4.2500        -158.1213    -158.9948       0.8735   482.7
4.3000        -158.0527    -159.0022       0.9495   524.7
