Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -13009.8459  -13010.3388       0.4929   423.7
0.0500      -13009.8437  -13010.1637       0.3201   275.1
0.1000      -13009.8444  -13010.2042       0.3599   309.3
0.1500      -13009.8441  -13010.2362       0.3921   337.1
0.2000      -13009.8444  -13010.2213       0.3770   324.0
0.2500      -13009.8456  -13010.2265       0.3809   327.5
0.3000      -13009.8442  -13010.1554       0.3113   267.6
0.3500      -13009.8447  -13010.1922       0.3476   298.8
0.4000      -13009.8440  -13010.1723       0.3283   282.2
0.4500      -13009.8433  -13010.1402       0.2969   255.2
0.5000      -13009.8449  -13010.2013       0.3564   306.4
0.5500      -13009.8444  -13010.1638       0.3194   274.5
0.6000      -13009.8448  -13010.1743       0.3295   283.2
0.6500      -13009.8443  -13010.1837       0.3394   291.8
0.7000      -13009.8427  -13010.1005       0.2578   221.6
0.7500      -13009.8448  -13010.2509       0.4061   349.1
0.8000      -13009.8442  -13010.2710       0.4268   366.8
0.8500      -13009.8453  -13010.3073       0.4620   397.1
0.9000      -13009.8444  -13010.2128       0.3684   316.7
0.9500      -13009.8433  -13010.1835       0.3403   292.5
1.0000      -13009.8446  -13010.2661       0.4216   362.4
1.0500      -13009.8442  -13010.2683       0.4242   364.6
1.1000      -13009.8450  -13010.2701       0.4251   365.4
1.1500      -13009.8450  -13010.2877       0.4427   380.5
1.2000      -13009.8439  -13010.2500       0.4061   349.0
1.2500      -13009.8442  -13010.1819       0.3377   290.3
1.3000      -13009.8431  -13010.1188       0.2757   237.0
1.3500      -13009.8446  -13010.1592       0.3146   270.4
1.4000      -13009.8449  -13010.2344       0.3894   334.8
1.4500      -13009.8445  -13010.2060       0.3614   310.7
1.5000      -13009.8447  -13010.2191       0.3744   321.9
1.5500      -13009.8427  -13010.0910       0.2484   213.5
1.6000      -13009.8442  -13010.1442       0.3000   257.9
1.6500      -13009.8446  -13010.1857       0.3411   293.2
1.7000      -13009.8445  -13010.1970       0.3525   303.0
1.7500      -13009.8449  -13010.1971       0.3522   302.8
1.8000      -13009.8433  -13010.1798       0.3365   289.2
1.8500      -13009.8442  -13010.2495       0.4053   348.4
1.9000      -13009.8443  -13010.2085       0.3642   313.1
1.9500      -13009.8445  -13010.1898       0.3453   296.8
2.0000      -13009.8454  -13010.2705       0.4251   365.4
2.0500      -13009.8439  -13010.2400       0.3961   340.5
2.1000      -13009.8444  -13010.2264       0.3820   328.4
2.1500      -13009.8438  -13010.2031       0.3593   308.8
2.2000      -13009.8442  -13010.2414       0.3972   341.4
2.2500      -13009.8459  -13010.3332       0.4873   418.9
2.3000      -13009.8440  -13010.1533       0.3093   265.9
2.3500      -13009.8447  -13010.2193       0.3746   322.0
2.4000      -13009.8434  -13010.1064       0.2630   226.1
2.4500      -13009.8440  -13010.1913       0.3473   298.5
2.5000      -13009.8456  -13010.2524       0.4069   349.8
2.5500      -13009.8441  -13010.1885       0.3444   296.0
2.6000      -13009.8451  -13010.1892       0.3441   295.8
2.6500      -13009.8435  -13010.1304       0.2870   246.7
2.7000      -13009.8440  -13010.1429       0.2989   256.9
2.7500      -13009.8448  -13010.1765       0.3318   285.2
2.8000      -13009.8441  -13010.1414       0.2972   255.5
2.8500      -13009.8454  -13010.3032       0.4578   393.6
2.9000      -13009.8440  -13010.2386       0.3945   339.1
2.9500      -13009.8436  -13010.1704       0.3268   280.9
3.0000      -13009.8444  -13010.2247       0.3803   326.9
3.0500      -13009.8441  -13010.2290       0.3848   330.8
3.1000      -13009.8458  -13010.3323       0.4865   418.2
3.1500      -13009.8448  -13010.2568       0.4120   354.2
3.2000      -13009.8439  -13010.2202       0.3763   323.5
3.2500      -13009.8444  -13010.2745       0.4301   369.7
3.3000      -13009.8431  -13010.1836       0.3405   292.7
3.3500      -13009.8457  -13010.2772       0.4316   371.0
3.4000      -13009.8442  -13010.2026       0.3584   308.1
3.4500      -13009.8448  -13010.1852       0.3404   292.6
3.5000      -13009.8440  -13010.2120       0.3680   316.3
3.5500      -13009.8431  -13010.1520       0.3089   265.5
3.6000      -13009.8444  -13010.2222       0.3778   324.8
3.6500      -13009.8439  -13010.1274       0.2834   243.6
3.7000      -13009.8448  -13010.2210       0.3762   323.4
3.7500      -13009.8447  -13010.1908       0.3462   297.6
3.8000      -13009.8430  -13010.0867       0.2437   209.5
3.8500      -13009.8445  -13010.2059       0.3614   310.7
