Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.4206    -159.2625       0.8419   383.1
0.0500        -158.2440    -159.2664       1.0224   465.3
0.1000        -158.2155    -159.2376       1.0222   465.2
0.1500        -158.2768    -159.2838       1.0070   458.3
0.2000        -158.3129    -159.3289       1.0160   462.4
0.2500        -158.2799    -159.2420       0.9622   437.9
0.3000        -158.4099    -159.2979       0.8880   404.1
0.3500        -158.2097    -159.2984       1.0888   495.5
0.4000        -158.3287    -159.3762       1.0475   476.7
0.4500        -158.1766    -159.3365       1.1599   527.8
0.5000        -158.2884    -159.3007       1.0123   460.7
0.5500        -158.3982    -159.3120       0.9137   415.8
0.6000        -158.1958    -159.2251       1.0293   468.4
0.6500        -158.3615    -159.2432       0.8817   401.2
0.7000        -158.3317    -159.2856       0.9539   434.1
0.7500        -158.2514    -159.2619       1.0104   459.8
0.8000        -158.2531    -159.2881       1.0350   471.0
0.8500        -158.2379    -159.3528       1.1150   507.4
0.9000        -158.2205    -159.3991       1.1785   536.3
0.9500        -158.1458    -159.3137       1.1679   531.5
1.0000        -158.2495    -159.2373       0.9877   449.5
1.0500        -158.1070    -159.2651       1.1580   527.0
1.1000        -158.2644    -159.2012       0.9368   426.3
1.1500        -158.1648    -159.3976       1.2328   561.0
1.2000        -158.1634    -159.2635       1.1000   500.6
1.2500        -158.3541    -159.3509       0.9969   453.7
1.3000        -158.1336    -159.2930       1.1594   527.6
1.3500        -158.3340    -159.2992       0.9652   439.2
1.4000        -158.0236    -159.3281       1.3045   593.7
1.4500        -158.1783    -159.2282       1.0499   477.8
1.5000        -158.1669    -159.2669       1.1001   500.6
1.5500        -158.0956    -159.3473       1.2517   569.6
1.6000        -158.2720    -159.2373       0.9653   439.3
1.6500        -158.3249    -159.5246       1.1997   546.0
1.7000        -158.0784    -159.2556       1.1772   535.7
1.7500        -158.2813    -159.3186       1.0372   472.0
1.8000        -158.1651    -159.2863       1.1211   510.2
1.8500        -158.4008    -159.3759       0.9750   443.7
1.9000        -157.9642    -159.3228       1.3586   618.3
1.9500        -158.2151    -159.2985       1.0834   493.0
2.0000        -158.0404    -159.2051       1.1646   530.0
2.0500        -158.3548    -159.3903       1.0355   471.2
2.1000        -158.0049    -159.2257       1.2208   555.6
2.1500        -158.0221    -159.3741       1.3520   615.3
2.2000        -158.2814    -159.2994       1.0181   463.3
2.2500        -158.1916    -159.2809       1.0893   495.7
2.3000        -158.2774    -159.4172       1.1397   518.7
2.3500        -158.2190    -159.4092       1.1902   541.6
2.4000        -158.3736    -159.4317       1.0581   481.5
2.4500        -158.3792    -159.4211       1.0419   474.1
2.5000        -158.4487    -159.3666       0.9179   417.7
2.5500        -158.3086    -159.3802       1.0716   487.6
2.6000        -158.3035    -159.3249       1.0215   464.8
2.6500        -158.0315    -159.2748       1.2433   565.8
2.7000        -158.1439    -159.2769       1.1330   515.6
2.7500        -158.4501    -159.3133       0.8632   392.8
2.8000        -158.4374    -159.3389       0.9015   410.2
2.8500        -158.2614    -159.3606       1.0992   500.2
2.9000        -158.4052    -159.4013       0.9961   453.3
2.9500        -158.3189    -159.3100       0.9911   451.0
3.0000        -158.4913    -159.2569       0.7657   348.4
3.0500        -158.1573    -159.2595       1.1023   501.6
3.1000        -158.2569    -159.3681       1.1112   505.7
3.1500        -158.2852    -159.1989       0.9137   415.8
3.2000        -158.5034    -159.3369       0.8335   379.3
3.2500        -158.4395    -159.2089       0.7695   350.2
