Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -8375.8883   -8376.6421       0.7537   416.5
0.0500       -8375.8872   -8376.6095       0.7224   399.2
0.1000       -8375.8898   -8376.7502       0.8605   475.5
0.1500       -8375.8876   -8376.5777       0.6901   381.3
0.2000       -8375.8871   -8376.6932       0.8061   445.5
0.2500       -8375.8888   -8376.8169       0.9281   512.8
0.3000       -8375.8890   -8376.6791       0.7900   436.6
0.3500       -8375.8867   -8376.5685       0.6817   376.7
0.4000       -8375.8867   -8376.5657       0.6790   375.2
0.4500       -8375.8873   -8376.6044       0.7171   396.3
0.5000       -8375.8869   -8376.7007       0.8138   449.7
0.5500       -8375.8868   -8376.5904       0.7035   388.8
0.6000       -8375.8865   -8376.6545       0.7680   424.4
0.6500       -8375.8878   -8376.5734       0.6856   378.9
0.7000       -8375.8891   -8376.7447       0.8556   472.8
0.7500       -8375.8870   -8376.6091       0.7221   399.0
0.8000       -8375.8874   -8376.7205       0.8331   460.4
0.8500       -8375.8879   -8376.7181       0.8302   458.8
0.9000       -8375.8882   -8376.6394       0.7513   415.1
0.9500       -8375.8871   -8376.6670       0.7800   431.0
1.0000       -8375.8879   -8376.5991       0.7112   393.0
1.0500       -8375.8898   -8376.8407       0.9510   525.5
1.1000       -8375.8893   -8376.8847       0.9954   550.1
1.1500       -8375.8868   -8376.6049       0.7181   396.8
1.2000       -8375.8891   -8376.7225       0.8333   460.5
1.2500       -8375.8885   -8376.6630       0.7746   428.0
1.3000       -8375.8875   -8376.6552       0.7677   424.2
1.3500       -8375.8872   -8376.7931       0.9059   500.6
1.4000       -8375.8881   -8376.7418       0.8537   471.8
1.4500       -8375.8884   -8376.7027       0.8143   450.0
1.5000       -8375.8883   -8376.6099       0.7216   398.8
1.5500       -8375.8867   -8376.5109       0.6242   344.9
1.6000       -8375.8887   -8376.7471       0.8584   474.4
1.6500       -8375.8899   -8376.8310       0.9412   520.1
1.7000       -8375.8880   -8376.6683       0.7803   431.2
1.7500       -8375.8875   -8376.5959       0.7084   391.4
1.8000       -8375.8892   -8376.6929       0.8038   444.2
1.8500       -8375.8888   -8376.7509       0.8621   476.4
