Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3398    -159.1064       0.7667   395.4
0.0500        -158.1802    -159.1324       0.9522   491.1
0.1000        -158.3178    -159.1465       0.8287   427.4
0.1500        -158.5521    -159.0893       0.5372   277.1
0.2000        -158.1954    -159.1444       0.9489   489.4
0.2500        -158.2416    -159.1516       0.9100   469.3
0.3000        -158.2603    -159.0993       0.8390   432.7
0.3500        -158.1648    -159.1145       0.9496   489.8
0.4000        -158.2314    -159.1335       0.9021   465.3
0.4500        -158.4736    -159.0934       0.6198   319.7
0.5000        -158.1318    -159.0875       0.9557   492.9
0.5500        -158.3407    -159.1355       0.7949   410.0
0.6000        -158.2797    -159.0980       0.8183   422.0
0.6500        -158.1358    -159.1349       0.9991   515.3
0.7000        -158.5137    -159.1371       0.6235   321.6
0.7500        -158.3705    -159.1120       0.7414   382.4
0.8000        -158.1796    -159.1104       0.9308   480.1
0.8500        -158.5042    -159.1432       0.6390   329.6
0.9000        -158.2760    -159.1131       0.8370   431.7
0.9500        -158.3617    -159.1002       0.7384   380.9
1.0000        -158.4884    -159.1212       0.6327   326.3
1.0500        -158.1054    -159.1088       1.0034   517.5
1.1000        -158.2741    -159.0996       0.8255   425.8
1.1500        -158.5032    -159.1431       0.6399   330.0
1.2000        -158.1367    -159.1110       0.9743   502.5
1.2500        -158.4163    -159.0950       0.6787   350.0
1.3000        -158.3861    -159.1552       0.7691   396.7
1.3500        -157.9898    -159.1235       1.1337   584.7
1.4000        -158.4374    -159.1033       0.6659   343.4
1.4500        -158.2979    -159.1431       0.8452   435.9
1.5000        -158.0571    -159.1327       1.0756   554.8
1.5500        -158.5012    -159.0826       0.5814   299.9
1.6000        -158.3558    -159.1510       0.7952   410.2
1.6500        -157.9990    -159.1303       1.1313   583.5
1.7000        -158.5166    -159.1088       0.5922   305.4
1.7500        -158.2193    -159.1447       0.9254   477.3
1.8000        -158.2823    -159.1510       0.8687   448.0
1.8500        -158.4746    -159.1104       0.6358   327.9
1.9000        -158.1914    -159.1446       0.9531   491.6
1.9500        -158.2153    -159.1404       0.9251   477.1
2.0000        -158.4495    -159.1273       0.6778   349.6
2.0500        -158.1538    -159.1280       0.9742   502.4
2.1000        -158.1994    -159.1378       0.9384   484.0
2.1500        -158.5943    -159.0977       0.5034   259.6
2.2000        -158.1422    -159.1148       0.9727   501.7
2.2500        -158.2316    -159.1493       0.9178   473.3
2.3000        -158.2541    -159.1000       0.8459   436.3
2.3500        -158.1842    -159.1355       0.9513   490.7
2.4000        -158.3373    -159.1414       0.8041   414.7
2.4500        -158.4064    -159.1042       0.6978   359.9
2.5000        -158.1606    -159.1307       0.9700   500.3
2.5500        -158.2324    -159.1441       0.9118   470.3
2.6000        -158.2384    -159.0869       0.8485   437.6
2.6500        -158.0399    -159.1215       1.0816   557.8
2.7000        -158.4152    -159.1328       0.7176   370.1
2.7500        -158.3766    -159.0975       0.7208   371.8
2.8000        -158.0543    -159.1212       1.0669   550.3
2.8500        -158.3936    -159.1456       0.7520   387.8
2.9000        -158.2578    -159.0997       0.8418   434.2
2.9500        -158.0398    -159.1180       1.0782   556.1
3.0000        -158.4880    -159.1505       0.6625   341.7
3.0500        -158.2044    -159.1098       0.9055   467.0
3.1000        -158.2423    -159.1194       0.8771   452.4
3.1500        -158.4359    -159.1501       0.7141   368.3
3.2000        -158.0326    -159.1110       1.0784   556.2
3.2500        -158.2410    -159.1053       0.8643   445.8
3.3000        -158.4451    -159.1398       0.6946   358.3
3.3500        -158.1394    -159.1101       0.9707   500.6
3.4000        -158.2794    -159.1136       0.8342   430.2
3.4500        -158.4313    -159.1490       0.7176   370.1
3.5000        -157.9720    -159.1261       1.1541   595.2
3.5500        -158.3886    -159.0889       0.7003   361.2
3.6000        -158.2744    -159.1443       0.8699   448.6
3.6500        -158.0036    -159.1385       1.1349   585.3
3.7000        -158.3114    -159.0941       0.7827   403.7
3.7500        -158.2721    -159.1559       0.8837   455.8
3.8000        -157.9352    -159.1226       1.1874   612.4
3.8500        -158.5215    -159.0811       0.5596   288.6
3.9000        -158.1604    -159.1571       0.9967   514.1
3.9500        -157.9528    -159.1381       1.1853   611.3
4.0000        -158.4189    -159.0998       0.6808   351.1
4.0500        -158.2253    -159.1495       0.9242   476.7
4.1000        -157.9792    -159.1289       1.1498   593.0
4.1500        -158.4210    -159.0948       0.6739   347.5
4.2000        -158.3095    -159.1102       0.8007   412.9
4.2500        -157.9321    -159.1316       1.1995   618.6
4.3000        -158.4559    -159.0870       0.6311   325.5
4.3500        -158.0693    -159.1486       1.0793   556.7
4.4000        -157.9922    -159.1415       1.1493   592.8
4.4500        -158.4553    -159.0818       0.6265   323.1
4.5000        -157.9731    -159.1323       1.1592   597.9
4.5500        -158.1178    -159.1465       1.0288   530.6
4.6000        -158.3466    -159.0827       0.7361   379.6
4.6500        -157.9687    -159.1450       1.1763   606.7
4.7000        -158.0538    -159.1422       1.0884   561.4
4.7500        -158.2832    -159.0977       0.8145   420.1
4.8000        -157.9778    -159.1392       1.1614   599.0
4.8500        -158.0622    -159.1478       1.0856   559.9
4.9000        -158.2676    -159.0948       0.8272   426.7
4.9500        -157.8608    -159.1333       1.2724   656.3
5.0000        -158.2185    -159.1413       0.9228   475.9
5.0500        -158.3159    -159.0918       0.7759   400.2
5.1000        -158.0243    -159.1307       1.1064   570.6
5.1500        -158.2795    -159.1405       0.8610   444.0
5.2000        -158.2595    -159.0897       0.8302   428.2
5.2500        -157.9290    -159.1177       1.1887   613.1
5.3000        -158.2807    -159.1318       0.8510   438.9
5.3500        -158.0998    -159.1064       1.0066   519.2
5.4000        -157.9164    -159.1156       1.1991   618.5
5.4500        -158.2821    -159.1368       0.8547   440.8
5.5000        -158.0501    -159.1220       1.0719   552.8
5.5500        -158.1279    -159.0980       0.9701   500.3
5.6000        -158.3422    -159.1310       0.7888   406.8
5.6500        -158.0570    -159.0942       1.0372   534.9
5.7000        -158.0137    -159.0900       1.0763   555.1
5.7500        -158.2163    -159.1446       0.9282   478.7
5.8000        -158.0325    -159.0979       1.0654   549.5
5.8500        -158.0301    -159.1062       1.0761   555.0
5.9000        -158.2042    -159.1278       0.9236   476.3
5.9500        -157.9727    -159.1017       1.1291   582.3
6.0000        -158.0507    -159.0945       1.0438   538.3
6.0500        -158.2237    -159.1430       0.9192   474.1
6.1000        -157.8858    -159.1162       1.2304   634.6
6.1500        -158.1366    -159.1103       0.9736   502.1
6.2000        -158.1444    -159.1438       0.9995   515.5
6.2500        -157.7838    -159.1267       1.3429   692.6
6.3000        -158.1959    -159.0892       0.8934   460.8
6.3500        -158.1388    -159.1104       0.9716   501.1
6.4000        -157.7593    -159.1237       1.3645   703.7
6.4500        -158.1039    -159.0825       0.9786   504.7
6.5000        -158.0076    -159.1628       1.1553   595.8
6.5500        -157.7833    -159.1216       1.3383   690.2
6.6000        -158.3613    -159.1058       0.7445   384.0
6.6500        -157.9233    -159.1198       1.1965   617.1
6.7000        -158.0235    -159.1300       1.1065   570.7
6.7500        -157.9768    -159.0918       1.1150   575.0
6.8000        -157.6820    -159.1407       1.4588   752.4
6.8500        -157.7172    -159.1419       1.4247   734.8
6.9000        -158.1084    -159.1110       1.0025   517.1
6.9500        -157.8955    -159.1364       1.2409   640.0
7.0000        -157.9261    -159.1338       1.2077   622.9
7.0500        -158.1955    -159.0917       0.8962   462.2
7.1000        -157.8605    -159.1071       1.2466   643.0
7.1500        -158.0631    -159.1241       1.0610   547.2
7.2000        -157.9834    -159.0901       1.1067   570.8
7.2500        -157.7659    -159.1189       1.3530   697.8
7.3000        -158.2852    -159.1283       0.8431   434.8
7.3500        -157.8007    -159.1199       1.3192   680.4
7.4000        -157.9671    -159.1036       1.1365   586.2
7.4500        -158.0315    -159.1363       1.1048   569.8
7.5000        -157.6210    -159.1323       1.5113   779.5
7.5500        -158.1060    -159.0986       0.9926   511.9
7.6000        -157.6453    -159.1427       1.4974   772.3
7.6500        -157.9224    -159.1499       1.2275   633.1
7.7000        -158.2917    -159.0786       0.7869   405.9
7.7500        -157.8213    -159.1240       1.3027   671.9
7.8000        -157.9957    -159.1185       1.1228   579.1
7.8500        -158.0959    -159.0936       0.9977   514.6
7.9000        -157.6212    -159.1204       1.4992   773.2
7.9500        -158.1540    -159.1548       1.0009   516.2
8.0000        -157.8656    -159.0996       1.2340   636.4
8.0500        -158.0112    -159.1130       1.1017   568.2
8.1000        -158.2771    -159.1441       0.8670   447.2
8.1500        -157.7989    -159.1113       1.3124   676.9
8.2000        -158.2364    -159.1115       0.8751   451.3
8.2500        -158.1148    -159.1373       1.0225   527.4
8.3000        -157.6914    -159.1141       1.4227   733.8
8.3500        -158.2711    -159.0681       0.7970   411.1
8.4000        -158.1164    -159.1508       1.0344   533.5
8.4500        -157.8929    -159.1355       1.2427   640.9
8.5000        -158.2674    -159.1013       0.8339   430.1
8.5500        -157.8857    -159.1361       1.2504   644.9
8.6000        -157.9060    -159.1497       1.2437   641.4
8.6500        -158.0320    -159.0924       1.0604   546.9
8.7000        -157.8009    -159.1455       1.3446   693.5
8.7500        -157.9446    -159.1411       1.1965   617.1
8.8000        -158.2748    -159.0992       0.8244   425.2
8.8500        -157.8225    -159.1243       1.3017   671.4
8.9000        -158.0146    -159.1534       1.1389   587.4
8.9500        -158.1859    -159.0836       0.8976   463.0
9.0000        -157.8607    -159.1147       1.2540   646.8
9.0500        -158.0198    -159.1462       1.1264   580.9
9.1000        -158.1047    -159.1029       0.9981   514.8
9.1500        -157.9242    -159.1251       1.2009   619.4
9.2000        -158.3541    -159.1325       0.7784   401.5
9.2500        -157.9847    -159.1084       1.1238   579.6
9.3000        -157.8316    -159.1116       1.2800   660.2
9.3500        -158.5133    -159.1460       0.6327   326.3
9.4000        -158.0285    -159.0916       1.0631   548.3
9.4500        -157.9949    -159.0904       1.0955   565.0
9.5000        -158.2000    -159.1092       0.9092   468.9
9.5500        -157.7338    -159.1252       1.3914   717.6
9.6000        -157.9906    -159.1176       1.1270   581.2
9.6500        -157.8771    -159.1436       1.2666   653.2
9.7000        -157.7556    -159.1394       1.3838   713.7
9.7500        -158.0673    -159.0937       1.0264   529.3
9.8000        -157.8150    -159.1396       1.3245   683.1
9.8500        -157.7143    -159.1294       1.4151   729.8
9.9000        -158.0396    -159.1209       1.0814   557.7
9.9500        -157.7644    -159.1393       1.3749   709.1
10.0000       -157.6262    -159.1525       1.5264   787.2
10.0500       -158.0929    -159.0929       1.0000   515.8
10.1000       -157.7119    -159.1268       1.4148   729.7
10.1500       -157.7720    -159.1147       1.3427   692.5
10.2000       -157.9383    -159.0917       1.1533   594.8
10.2500       -157.8614    -159.1518       1.2904   665.5
10.3000       -157.7423    -159.1350       1.3928   718.3
10.3500       -157.8876    -159.1028       1.2152   626.7
10.4000       -157.5318    -159.1410       1.6091   829.9
10.4500       -157.5530    -159.1298       1.5768   813.2
10.5000       -158.0366    -159.0718       1.0352   533.9
10.5500       -157.5431    -159.1400       1.5969   823.6
10.6000       -157.3229    -159.1220       1.7991   927.9
10.6500       -157.5290    -159.1060       1.5769   813.3
10.7000       -157.6924    -159.1566       1.4641   755.1
10.7500       -157.3807    -159.1051       1.7244   889.4
10.8000       -157.6100    -159.1010       1.4910   769.0
10.8500       -157.7748    -159.1247       1.3500   696.2
