Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3000    -159.1418       0.8419   383.1
0.0500        -158.4097    -159.1371       0.7274   331.0
0.1000        -158.5328    -159.1009       0.5681   258.5
0.1500        -158.5466    -159.1539       0.6074   276.4
0.2000        -158.5244    -159.0694       0.5450   248.0
0.2500        -158.3691    -159.1275       0.7583   345.1
0.3000        -158.3039    -159.1048       0.8009   364.5
0.3500        -158.5271    -159.1298       0.6027   274.3
0.4000        -158.3217    -159.0833       0.7616   346.6
0.4500        -158.2575    -159.1261       0.8685   395.3
0.5000        -158.2986    -159.1546       0.8561   389.6
0.5500        -158.4339    -159.1638       0.7300   332.2
0.6000        -158.4247    -159.1578       0.7331   333.6
0.6500        -158.3944    -159.0690       0.6746   307.0
0.7000        -158.3322    -159.1483       0.8161   371.4
0.7500        -158.5233    -159.1490       0.6257   284.7
0.8000        -158.4963    -159.1273       0.6309   287.1
0.8500        -158.2164    -159.1738       0.9575   435.7
0.9000        -158.2846    -159.1140       0.8294   377.4
0.9500        -158.3270    -159.1239       0.7969   362.6
1.0000        -158.3035    -159.0771       0.7736   352.1
1.0500        -158.3273    -159.1145       0.7872   358.3
1.1000        -158.3807    -159.1003       0.7196   327.5
1.1500        -158.4379    -159.0960       0.6580   299.5
1.2000        -158.3093    -159.1040       0.7947   361.6
1.2500        -158.3877    -159.1124       0.7246   329.8
1.3000        -158.2088    -159.0974       0.8886   404.4
1.3500        -158.2244    -159.0942       0.8698   395.8
1.4000        -158.3152    -159.1010       0.7858   357.6
1.4500        -158.2887    -159.1623       0.8736   397.6
1.5000        -158.2671    -159.1312       0.8640   393.2
1.5500        -158.0752    -159.1268       1.0516   478.6
1.6000        -158.5052    -159.1758       0.6706   305.2
1.6500        -158.4159    -159.1360       0.7201   327.7
1.7000        -158.2522    -159.1153       0.8631   392.8
1.7500        -158.2185    -159.1689       0.9504   432.5
1.8000        -158.2909    -159.1170       0.8261   375.9
1.8500        -158.2568    -159.1104       0.8536   388.4
1.9000        -158.2337    -159.1030       0.8694   395.6
1.9500        -158.3177    -159.1743       0.8566   389.8
2.0000        -158.2007    -159.1216       0.9208   419.1
2.0500        -158.0598    -159.0948       1.0349   471.0
2.1000        -158.2131    -159.1293       0.9163   417.0
2.1500        -158.2564    -159.1187       0.8623   392.4
2.2000        -158.0882    -159.1317       1.0435   474.9
2.2500        -158.2744    -159.1230       0.8487   386.2
2.3000        -158.2828    -159.1195       0.8367   380.8
2.3500        -158.0913    -159.1299       1.0386   472.6
2.4000        -158.1809    -159.0998       0.9189   418.2
2.4500        -158.1368    -159.1230       0.9862   448.8
2.5000        -158.0220    -159.1129       1.0909   496.5
2.5500        -158.1705    -159.1293       0.9588   436.3
2.6000        -158.1706    -159.1256       0.9550   434.6
2.6500        -158.2233    -159.1018       0.8785   399.8
2.7000        -158.0612    -159.1612       1.1000   500.6
2.7500        -158.3868    -159.1454       0.7586   345.2
2.8000        -158.0499    -159.1273       1.0774   490.3
2.8500        -158.1646    -159.0949       0.9303   423.4
2.9000        -158.1429    -159.1120       0.9691   441.0
2.9500        -158.1709    -159.1557       0.9849   448.2
3.0000        -158.0845    -159.1039       1.0194   463.9
3.0500        -158.2647    -159.0931       0.8284   377.0
3.1000        -158.1430    -159.1103       0.9672   440.2
3.1500        -158.1042    -159.1099       1.0057   457.7
3.2000        -158.1748    -159.1212       0.9464   430.7
3.2500        -158.2760    -159.1118       0.8358   380.3
3.3000        -158.2434    -159.1010       0.8576   390.3
3.3500        -158.2522    -159.1249       0.8727   397.2
3.4000        -158.2230    -159.1464       0.9234   420.2
3.4500        -158.1612    -159.1021       0.9409   428.2
3.5000        -158.1063    -159.0982       0.9920   451.4
3.5500        -158.1592    -159.1449       0.9857   448.6
