Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5117    -159.1066       0.5948   383.5
0.0500        -159.2298    -159.7383       0.5085   327.8
0.1000        -158.6989    -159.2471       0.5482   353.5
0.1500        -158.5558    -159.0573       0.5015   323.3
0.2000        -158.5168    -159.0321       0.5153   332.2
0.2500        -159.1471    -159.6548       0.5077   327.3
0.3000        -159.0918    -159.6551       0.5633   363.2
0.3500        -158.7974    -159.3806       0.5832   376.0
0.4000        -158.4520    -159.0504       0.5983   385.7
0.4500        -158.4940    -159.0648       0.5709   368.1
0.5000        -158.8470    -159.3755       0.5285   340.7
0.5500        -158.7961    -159.3097       0.5135   331.1
0.6000        -158.4813    -159.0354       0.5541   357.2
0.6500        -158.5110    -159.0722       0.5612   361.8
0.7000        -158.7477    -159.2996       0.5519   355.8
0.7500        -159.1046    -159.6224       0.5178   333.8
0.8000        -158.5633    -159.1460       0.5827   375.7
0.8500        -158.4732    -159.0497       0.5765   371.7
0.9000        -158.5303    -159.0912       0.5609   361.6
0.9500        -158.7492    -159.1724       0.4232   272.9
1.0000        -159.1646    -159.7168       0.5523   356.1
1.0500        -158.5907    -159.1112       0.5204   335.5
1.1000        -158.7587    -159.3718       0.6131   395.2
1.1500        -158.6104    -159.0595       0.4491   289.5
1.2000        -158.8432    -159.3668       0.5236   337.6
1.2500        -158.6504    -159.1227       0.4723   304.5
1.3000        -158.9863    -159.5466       0.5603   361.2
1.3500        -158.6127    -159.0388       0.4261   274.7
1.4000        -158.5361    -159.0728       0.5367   346.0
1.4500        -158.5295    -159.0200       0.4905   316.2
1.5000        -159.1492    -159.7034       0.5542   357.3
1.5500        -158.9894    -159.6033       0.6139   395.8
1.6000        -158.6064    -159.0716       0.4652   299.9
1.6500        -158.5426    -159.0838       0.5413   348.9
1.7000        -158.5481    -159.0453       0.4972   320.5
1.7500        -158.8229    -159.3079       0.4850   312.7
1.8000        -158.5404    -159.0737       0.5333   343.8
1.8500        -158.5714    -159.0831       0.5117   329.9
1.9000        -158.5647    -159.0315       0.4668   301.0
1.9500        -159.0869    -159.6988       0.6119   394.5
2.0000        -158.6782    -159.1276       0.4494   289.7
2.0500        -158.4429    -159.0821       0.6392   412.1
2.1000        -158.6867    -159.0421       0.3554   229.1
2.1500        -158.7936    -159.3259       0.5323   343.1
2.2000        -159.0578    -159.5425       0.4846   312.4
2.2500        -158.7239    -159.2818       0.5579   359.7
2.3000        -158.5624    -159.0322       0.4698   302.9
2.3500        -158.4745    -159.0393       0.5648   364.1
2.4000        -158.9697    -159.4206       0.4509   290.7
2.4500        -159.0921    -159.7113       0.6192   399.2
2.5000        -158.5868    -159.0522       0.4654   300.0
2.5500        -158.5768    -159.0547       0.4778   308.0
2.6000        -158.5818    -159.0972       0.5155   332.3
2.6500        -158.9391    -159.5366       0.5975   385.2
2.7000        -158.8469    -159.3066       0.4597   296.4
2.7500        -158.5292    -159.0454       0.5162   332.8
2.8000        -158.5679    -159.0740       0.5061   326.3
2.8500        -158.7189    -159.2357       0.5168   333.2
2.9000        -158.5829    -159.1539       0.5709   368.1
2.9500        -158.6911    -159.2374       0.5462   352.2
3.0000        -158.7561    -159.3385       0.5824   375.4
3.0500        -158.8353    -159.3627       0.5275   340.0
3.1000        -158.4018    -159.0162       0.6144   396.1
3.1500        -158.6498    -159.1764       0.5266   339.5
3.2000        -158.6302    -159.1268       0.4966   320.2
3.2500        -158.7213    -159.0879       0.3666   236.3
3.3000        -158.5270    -159.0727       0.5457   351.8
3.3500        -158.6443    -159.0451       0.4008   258.4
3.4000        -158.8104    -159.4001       0.5897   380.2
3.4500        -158.5610    -159.0657       0.5047   325.4
3.5000        -158.4527    -159.0420       0.5893   379.9
3.5500        -158.5315    -159.0266       0.4951   319.2
3.6000        -158.6573    -159.1997       0.5424   349.7
3.6500        -159.2378    -159.7126       0.4748   306.1
3.7000        -158.6205    -159.1724       0.5519   355.8
3.7500        -158.6409    -159.0343       0.3934   253.6
3.8000        -158.4163    -159.0439       0.6276   404.6
3.8500        -158.9010    -159.3916       0.4906   316.3
3.9000        -158.6668    -159.1722       0.5054   325.8
3.9500        -158.5776    -159.0654       0.4878   314.5
4.0000        -158.6413    -159.0633       0.4220   272.0
4.0500        -158.6467    -159.2516       0.6049   390.0
4.1000        -158.8600    -159.2967       0.4367   281.6
4.1500        -158.5115    -159.0304       0.5188   334.5
4.2000        -158.5611    -159.0825       0.5214   336.2
4.2500        -159.1919    -159.7462       0.5544   357.4
4.3000        -159.2343    -159.6748       0.4405   284.0
4.3500        -158.5331    -159.0806       0.5475   353.0
4.4000        -158.6829    -159.0347       0.3518   226.8
4.4500        -158.4695    -159.0559       0.5864   378.1
4.5000        -158.9838    -159.3833       0.3995   257.6
4.5500        -159.1053    -159.6908       0.5854   377.4
4.6000        -158.6866    -159.1387       0.4521   291.5
4.6500        -158.5034    -159.0650       0.5616   362.1
4.7000        -158.5766    -159.0839       0.5073   327.1
4.7500        -158.5819    -159.0524       0.4706   303.4
4.8000        -158.7166    -159.1137       0.3971   256.0
4.8500        -158.7963    -159.2308       0.4344   280.1
4.9000        -158.5518    -159.0934       0.5415   349.1
4.9500        -158.5660    -159.1279       0.5619   362.3
5.0000        -158.7448    -159.2803       0.5355   345.2
5.0500        -158.7263    -159.1278       0.4015   258.9
5.1000        -158.4454    -159.1051       0.6597   425.3
5.1500        -158.7121    -159.0801       0.3680   237.3
5.2000        -158.5608    -159.0351       0.4743   305.8
5.2500        -158.7536    -159.1067       0.3531   227.6
5.3000        -159.1092    -159.6095       0.5003   322.5
5.3500        -158.8040    -159.3241       0.5200   335.3
5.4000        -158.5089    -159.0416       0.5327   343.5
5.4500        -158.6245    -159.0438       0.4193   270.3
5.5000        -158.7569    -159.3040       0.5471   352.7
5.5500        -158.7904    -159.1404       0.3500   225.6
5.6000        -158.5209    -159.0606       0.5397   347.9
5.6500        -158.5725    -159.0589       0.4864   313.6
5.7000        -158.4498    -159.0465       0.5967   384.7
5.7500        -158.9681    -159.4946       0.5265   339.5
5.8000        -158.9597    -159.5844       0.6248   402.8
5.8500        -158.4818    -159.0398       0.5581   359.8
5.9000        -158.5925    -159.0782       0.4857   313.2
5.9500        -158.8540    -159.2776       0.4236   273.1
6.0000        -158.9423    -159.5124       0.5700   367.5
6.0500        -158.5508    -159.0077       0.4570   294.6
6.1000        -158.4918    -159.0716       0.5798   373.8
6.1500        -158.5227    -159.0434       0.5207   335.7
6.2000        -159.0760    -159.6264       0.5505   354.9
6.2500        -158.5523    -159.0918       0.5395   347.8
6.3000        -158.5964    -159.0367       0.4403   283.9
6.3500        -158.4539    -159.0268       0.5728   369.3
6.4000        -158.7175    -159.1640       0.4466   287.9
6.4500        -159.0059    -159.6273       0.6214   400.6
6.5000        -158.7051    -159.1766       0.4714   303.9
6.5500        -158.7247    -159.3804       0.6557   422.7
6.6000        -158.6664    -159.0531       0.3867   249.3
6.6500        -158.6559    -159.2309       0.5750   370.7
6.7000        -158.5862    -159.0178       0.4316   278.2
6.7500        -159.1342    -159.5867       0.4525   291.7
6.8000        -158.6772    -159.0896       0.4125   265.9
6.8500        -158.6226    -159.1454       0.5228   337.1
6.9000        -158.5993    -159.0438       0.4445   286.6
6.9500        -158.5647    -159.1704       0.6057   390.5
