Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -11607.8610  -11609.0611       1.2000   403.6
0.0500      -11607.8598  -11608.7631       0.9033   303.8
0.1000      -11607.8596  -11608.8532       0.9936   334.2
0.1500      -11607.8600  -11608.6505       0.7906   265.9
0.2000      -11607.8604  -11608.7674       0.9070   305.1
0.2500      -11607.8587  -11608.6576       0.7989   268.7
0.3000      -11607.8605  -11608.7575       0.8969   301.7
0.3500      -11607.8597  -11608.8160       0.9562   321.6
0.4000      -11607.8596  -11608.6120       0.7525   253.1
0.4500      -11607.8598  -11608.5301       0.6703   225.5
0.5000      -11607.8598  -11608.7323       0.8725   293.5
0.5500      -11607.8594  -11608.6849       0.8254   277.6
0.6000      -11607.8605  -11608.7320       0.8715   293.1
0.6500      -11607.8598  -11608.9338       1.0741   361.3
0.7000      -11607.8602  -11608.8170       0.9568   321.8
0.7500      -11607.8598  -11608.6709       0.8110   272.8
0.8000      -11607.8587  -11608.5403       0.6816   229.3
0.8500      -11607.8613  -11608.7835       0.9221   310.2
0.9000      -11607.8585  -11608.7634       0.9049   304.4
0.9500      -11607.8605  -11608.8701       1.0096   339.6
1.0000      -11607.8594  -11608.6607       0.8012   269.5
1.0500      -11607.8605  -11608.5663       0.7059   237.4
1.1000      -11607.8586  -11608.5701       0.7115   239.3
1.1500      -11607.8606  -11608.6879       0.8273   278.3
1.2000      -11607.8594  -11608.8364       0.9770   328.6
1.2500      -11607.8599  -11608.5806       0.7207   242.4
1.3000      -11607.8597  -11608.6349       0.7752   260.8
1.3500      -11607.8599  -11608.8004       0.9405   316.4
1.4000      -11607.8601  -11608.7999       0.9399   316.1
1.4500      -11607.8605  -11608.7290       0.8684   292.1
1.5000      -11607.8592  -11608.8116       0.9524   320.3
1.5500      -11607.8609  -11608.8564       0.9955   334.9
1.6000      -11607.8598  -11608.8070       0.9472   318.6
1.6500      -11607.8598  -11608.7307       0.8710   293.0
1.7000      -11607.8602  -11608.7920       0.9319   313.4
1.7500      -11607.8592  -11608.6990       0.8397   282.5
1.8000      -11607.8600  -11608.6984       0.8384   282.0
1.8500      -11607.8595  -11608.6957       0.8362   281.3
1.9000      -11607.8603  -11608.7288       0.8686   292.2
1.9500      -11607.8589  -11608.5884       0.7295   245.4
2.0000      -11607.8601  -11608.8150       0.9549   321.2
2.0500      -11607.8599  -11608.7009       0.8411   282.9
2.1000      -11607.8603  -11608.7035       0.8432   283.6
2.1500      -11607.8587  -11608.5459       0.6872   231.2
2.2000      -11607.8603  -11608.6732       0.8129   273.4
2.2500      -11607.8598  -11608.7785       0.9187   309.0
2.3000      -11607.8602  -11608.8306       0.9703   326.4
2.3500      -11607.8592  -11608.8959       1.0367   348.7
2.4000      -11607.8606  -11608.7496       0.8890   299.0
2.4500      -11607.8594  -11608.6164       0.7571   254.6
2.5000      -11607.8610  -11608.7593       0.8983   302.1
2.5500      -11607.8595  -11608.6295       0.7699   259.0
2.6000      -11607.8594  -11608.8112       0.9518   320.1
2.6500      -11607.8608  -11608.8170       0.9562   321.6
2.7000      -11607.8594  -11608.7161       0.8567   288.2
2.7500      -11607.8613  -11608.8991       1.0378   349.1
2.8000      -11607.8594  -11608.7807       0.9214   309.9
2.8500      -11607.8593  -11608.7168       0.8575   288.4
2.9000      -11607.8619  -11608.8763       1.0145   341.2
2.9500      -11607.8584  -11608.6223       0.7639   256.9
3.0000      -11607.8605  -11608.7528       0.8923   300.1
3.0500      -11607.8597  -11608.7535       0.8938   300.7
3.1000      -11607.8601  -11608.7036       0.8435   283.7
3.1500      -11607.8599  -11608.7998       0.9399   316.2
3.2000      -11607.8595  -11608.8015       0.9420   316.8
3.2500      -11607.8608  -11608.8162       0.9554   321.4
3.3000      -11607.8596  -11608.7815       0.9219   310.1
3.3500      -11607.8600  -11608.5992       0.7391   248.6
3.4000      -11607.8597  -11608.7247       0.8650   291.0
3.4500      -11607.8614  -11608.8458       0.9844   331.1
3.5000      -11607.8582  -11608.6353       0.7771   261.4
3.5500      -11607.8621  -11609.0585       1.1964   402.4
3.6000      -11607.8589  -11608.5864       0.7275   244.7
3.6500      -11607.8602  -11608.8312       0.9710   326.6
3.7000      -11607.8604  -11608.9045       1.0441   351.2
3.7500      -11607.8590  -11608.6151       0.7561   254.3
3.8000      -11607.8616  -11608.9066       1.0451   351.5
3.8500      -11607.8596  -11608.8251       0.9655   324.8
3.9000      -11607.8598  -11608.5792       0.7194   242.0
3.9500      -11607.8595  -11608.7637       0.9042   304.1
4.0000      -11607.8611  -11608.9534       1.0923   367.4
4.0500      -11607.8601  -11608.6314       0.7712   259.4
4.1000      -11607.8596  -11608.7971       0.9375   315.3
4.1500      -11607.8592  -11608.6021       0.7429   249.9
4.2000      -11607.8603  -11608.7031       0.8428   283.5
4.2500      -11607.8592  -11608.7009       0.8417   283.1
4.3000      -11607.8599  -11608.7683       0.9083   305.5
4.3500      -11607.8598  -11608.7890       0.9291   312.5
