Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2252    -158.7551       0.5299   409.9
0.0500        -158.2801    -158.7711       0.4910   379.8
0.1000        -158.3583    -158.7539       0.3956   306.0
0.1500        -158.3165    -158.7676       0.4511   349.0
0.2000        -158.2683    -158.7632       0.4949   382.9
0.2500        -158.1826    -158.7659       0.5833   451.3
0.3000        -158.1994    -158.7602       0.5608   433.9
0.3500        -158.2934    -158.7592       0.4659   360.4
0.4000        -158.2537    -158.7584       0.5047   390.5
0.4500        -158.2880    -158.7531       0.4651   359.8
0.5000        -158.2589    -158.7566       0.4977   385.0
0.5500        -158.2052    -158.7569       0.5517   426.9
0.6000        -158.3467    -158.7666       0.4199   324.8
0.6500        -158.3148    -158.7575       0.4427   342.5
0.7000        -158.2344    -158.7664       0.5321   411.6
0.7500        -158.1564    -158.7552       0.5989   463.3
0.8000        -158.2102    -158.7602       0.5500   425.5
0.8500        -158.2087    -158.7636       0.5549   429.3
0.9000        -158.1813    -158.7616       0.5803   448.9
0.9500        -158.1704    -158.7610       0.5906   456.9
1.0000        -158.1390    -158.7523       0.6133   474.5
1.0500        -158.2383    -158.7623       0.5240   405.4
1.1000        -158.2514    -158.7555       0.5041   390.0
1.1500        -158.2813    -158.7574       0.4760   368.3
1.2000        -158.2379    -158.7622       0.5243   405.6
1.2500        -158.1811    -158.7547       0.5736   443.8
1.3000        -158.1901    -158.7568       0.5667   438.4
1.3500        -158.2435    -158.7662       0.5227   404.4
1.4000        -158.1245    -158.7594       0.6349   491.2
1.4500        -158.0687    -158.7688       0.7001   541.6
1.5000        -158.0931    -158.7450       0.6519   504.3
1.5500        -158.1510    -158.7555       0.6045   467.6
1.6000        -158.1374    -158.7612       0.6238   482.6
1.6500        -158.1787    -158.7555       0.5768   446.2
1.7000        -158.1770    -158.7645       0.5875   454.5
1.7500        -158.1575    -158.7580       0.6005   464.6
1.8000        -158.2047    -158.7634       0.5587   432.3
1.8500        -158.1687    -158.7579       0.5892   455.9
1.9000        -158.1232    -158.7486       0.6254   483.9
1.9500        -158.0263    -158.7669       0.7406   572.9
2.0000        -158.0259    -158.7592       0.7332   567.3
2.0500        -158.0529    -158.7661       0.7131   551.7
2.1000        -158.0826    -158.7718       0.6892   533.2
2.1500        -157.9805    -158.7581       0.7776   601.6
2.2000        -158.0116    -158.7720       0.7603   588.2
2.2500        -158.0647    -158.7588       0.6940   536.9
2.3000        -157.9737    -158.7582       0.7844   606.9
2.3500        -158.0680    -158.7596       0.6916   535.0
2.4000        -158.0589    -158.7470       0.6881   532.4
2.4500        -158.0173    -158.7658       0.7485   579.1
2.5000        -157.9311    -158.7493       0.8183   633.0
2.5500        -158.0131    -158.7487       0.7356   569.1
2.6000        -158.0580    -158.7588       0.7008   542.2
2.6500        -157.9064    -158.7456       0.8391   649.2
2.7000        -157.8883    -158.7704       0.8821   682.4
2.7500        -157.9462    -158.7566       0.8104   627.0
2.8000        -157.9553    -158.7588       0.8035   621.6
2.8500        -157.9853    -158.7583       0.7729   598.0
2.9000        -157.8672    -158.7523       0.8851   684.7
2.9500        -157.8886    -158.7596       0.8710   673.9
3.0000        -157.9033    -158.7578       0.8545   661.1
3.0500        -157.8721    -158.7526       0.8805   681.2
3.1000        -158.0669    -158.7491       0.6822   527.8
3.1500        -157.9127    -158.7651       0.8524   659.5
3.2000        -157.8137    -158.7605       0.9467   732.4
3.2500        -157.9427    -158.7729       0.8302   642.3
3.3000        -158.0144    -158.7614       0.7470   577.9
3.3500        -157.9991    -158.7631       0.7640   591.1
3.4000        -157.8500    -158.7662       0.9161   708.8
3.4500        -157.8126    -158.7598       0.9473   732.8
3.5000        -157.8631    -158.7668       0.9037   699.1
3.5500        -157.8630    -158.7614       0.8984   695.0
3.6000        -157.8639    -158.7589       0.8950   692.4
3.6500        -157.8066    -158.7547       0.9481   733.5
3.7000        -157.8168    -158.7665       0.9497   734.7
3.7500        -157.9336    -158.7660       0.8324   644.0
3.8000        -158.0160    -158.7616       0.7455   576.8
3.8500        -157.9570    -158.7538       0.7968   616.5
3.9000        -157.8419    -158.7608       0.9189   710.9
3.9500        -157.8887    -158.7483       0.8596   665.0
4.0000        -157.9467    -158.7685       0.8218   635.7
4.0500        -157.9068    -158.7540       0.8472   655.4
4.1000        -157.8517    -158.7591       0.9075   702.1
4.1500        -157.7622    -158.7495       0.9872   763.8
4.2000        -157.8207    -158.7447       0.9241   714.9
4.2500        -157.8664    -158.7602       0.8939   691.5
4.3000        -157.9064    -158.7484       0.8420   651.4
4.3500        -157.9056    -158.7704       0.8648   669.0
4.4000        -157.8993    -158.7592       0.8598   665.2
4.4500        -157.9461    -158.7565       0.8104   626.9
4.5000        -158.0292    -158.7593       0.7301   564.8
