Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6078    -159.4754       0.8676   353.3
0.0500        -158.4719    -159.4690       0.9972   406.0
0.1000        -158.3971    -159.4675       1.0704   435.9
0.1500        -158.4989    -159.4557       0.9568   389.6
0.2000        -158.3477    -159.4504       1.1028   449.0
0.2500        -158.4576    -159.4664       1.0087   410.7
0.3000        -158.3102    -159.4878       1.1775   479.5
0.3500        -158.2251    -159.4612       1.2361   503.3
0.4000        -158.2807    -159.4554       1.1747   478.3
0.4500        -158.3469    -159.4654       1.1185   455.4
0.5000        -158.4550    -159.4490       0.9939   404.7
0.5500        -158.2980    -159.4441       1.1460   466.6
0.6000        -158.6171    -159.4653       0.8482   345.4
0.6500        -158.0891    -159.4643       1.3752   560.0
0.7000        -158.2780    -159.4541       1.1761   478.9
0.7500        -158.4749    -159.4715       0.9965   405.8
0.8000        -158.3511    -159.4534       1.1023   448.8
0.8500        -158.3939    -159.4465       1.0526   428.6
0.9000        -158.4420    -159.4510       1.0090   410.8
0.9500        -158.4745    -159.4678       0.9933   404.5
1.0000        -158.3634    -159.4975       1.1341   461.8
1.0500        -158.2131    -159.4581       1.2450   506.9
1.1000        -158.5557    -159.4538       0.8981   365.7
1.1500        -158.2868    -159.4603       1.1734   477.8
1.2000        -158.3373    -159.4486       1.1113   452.5
1.2500        -158.2350    -159.4590       1.2240   498.4
1.3000        -158.2673    -159.4739       1.2066   491.3
1.3500        -158.5087    -159.4464       0.9377   381.8
1.4000        -158.3012    -159.4584       1.1572   471.2
1.4500        -158.4801    -159.4515       0.9714   395.5
1.5000        -158.1612    -159.4505       1.2894   525.0
1.5500        -158.5768    -159.4572       0.8804   358.5
1.6000        -158.3532    -159.4512       1.0980   447.1
1.6500        -158.3560    -159.4532       1.0972   446.7
1.7000        -158.4576    -159.4471       0.9894   402.9
1.7500        -158.1883    -159.4691       1.2808   521.5
1.8000        -158.3311    -159.4578       1.1267   458.8
1.8500        -158.5598    -159.4455       0.8857   360.6
1.9000        -158.1336    -159.4572       1.3236   538.9
1.9500        -158.3663    -159.4479       1.0815   440.4
2.0000        -158.2955    -159.4520       1.1565   470.9
2.0500        -158.4224    -159.4835       1.0611   432.1
2.1000        -158.3560    -159.4650       1.1090   451.6
2.1500        -158.3132    -159.4572       1.1440   465.8
2.2000        -158.4836    -159.4498       0.9663   393.4
2.2500        -158.4128    -159.4608       1.0480   426.7
2.3000        -158.1494    -159.4786       1.3293   541.2
2.3500        -158.6102    -159.4631       0.8529   347.3
2.4000        -158.3260    -159.4403       1.1144   453.7
2.4500        -158.4896    -159.4328       0.9432   384.0
2.5000        -158.3533    -159.4564       1.1031   449.2
2.5500        -158.4199    -159.4616       1.0417   424.2
2.6000        -158.5008    -159.4757       0.9749   396.9
2.6500        -158.3236    -159.4684       1.1448   466.1
2.7000        -158.3626    -159.4344       1.0718   436.4
2.7500        -158.2544    -159.4512       1.1968   487.3
2.8000        -158.3927    -159.4444       1.0517   428.2
2.8500        -158.3988    -159.4554       1.0565   430.2
2.9000        -157.9804    -159.4784       1.4980   610.0
2.9500        -158.2801    -159.4719       1.1918   485.3
3.0000        -158.2118    -159.4638       1.2520   509.8
3.0500        -158.4356    -159.4475       1.0119   412.0
3.1000        -158.3003    -159.4532       1.1529   469.4
3.1500        -158.3927    -159.4480       1.0553   429.7
3.2000        -158.4241    -159.4473       1.0232   416.6
3.2500        -158.2644    -159.4609       1.1965   487.2
3.3000        -158.5098    -159.4558       0.9459   385.2
3.3500        -158.2498    -159.4553       1.2055   490.9
3.4000        -158.3982    -159.4526       1.0545   429.3
3.4500        -158.2846    -159.4560       1.1714   477.0
3.5000        -158.5692    -159.4568       0.8876   361.4
3.5500        -158.2776    -159.4617       1.1841   482.2
3.6000        -158.4651    -159.4533       0.9881   402.3
3.6500        -158.1029    -159.4699       1.3670   556.6
3.7000        -158.4325    -159.4472       1.0147   413.2
3.7500        -158.3820    -159.4435       1.0615   432.2
3.8000        -158.6303    -159.4453       0.8150   331.9
3.8500        -158.3180    -159.4333       1.1153   454.1
3.9000        -158.5981    -159.4454       0.8474   345.0
3.9500        -158.4276    -159.4720       1.0444   425.2
4.0000        -158.1896    -159.4444       1.2548   510.9
4.0500        -158.4176    -159.4574       1.0397   423.3
4.1000        -158.4608    -159.4633       1.0025   408.2
4.1500        -158.4790    -159.4459       0.9670   393.7
4.2000        -158.3410    -159.4562       1.1152   454.1
4.2500        -158.4952    -159.4554       0.9602   391.0
4.3000        -158.3099    -159.4688       1.1589   471.9
4.3500        -158.5736    -159.4633       0.8898   362.3
4.4000        -158.4160    -159.4488       1.0327   420.5
4.4500        -158.1679    -159.4607       1.2929   526.4
4.5000        -158.4322    -159.4661       1.0339   421.0
4.5500        -158.4765    -159.4639       0.9874   402.1
4.6000        -158.3317    -159.4600       1.1282   459.4
4.6500        -158.2447    -159.4577       1.2129   493.9
4.7000        -158.4719    -159.4350       0.9630   392.1
4.7500        -158.2775    -159.4666       1.1891   484.2
4.8000        -158.4037    -159.4602       1.0565   430.2
4.8500        -158.2411    -159.4527       1.2116   493.3
4.9000        -158.4061    -159.4413       1.0352   421.5
4.9500        -158.1342    -159.4714       1.3372   544.5
5.0000        -158.3218    -159.4673       1.1455   466.4
5.0500        -158.2549    -159.4551       1.2002   488.7
5.1000        -158.3044    -159.4472       1.1428   465.3
5.1500        -158.2450    -159.4451       1.2002   488.7
5.2000        -158.2224    -159.4490       1.2266   499.4
5.2500        -158.1896    -159.4695       1.2799   521.1
5.3000        -158.1747    -159.4693       1.2946   527.1
5.3500        -158.3918    -159.4562       1.0643   433.4
5.4000        -157.9816    -159.4413       1.4597   594.4
5.4500        -158.2075    -159.4587       1.2512   509.5
5.5000        -158.1829    -159.4506       1.2677   516.2
5.5500        -158.4322    -159.4608       1.0286   418.8
5.6000        -158.2805    -159.4720       1.1915   485.2
5.6500        -158.2070    -159.4742       1.2672   516.0
5.7000        -158.0661    -159.4683       1.4023   571.0
5.7500        -158.3383    -159.4454       1.1071   450.8
5.8000        -158.4549    -159.4200       0.9651   393.0
5.8500        -158.3488    -159.4410       1.0922   444.7
5.9000        -158.0999    -159.4461       1.3462   548.1
5.9500        -158.0679    -159.4515       1.3836   563.4
6.0000        -158.5020    -159.4730       0.9710   395.4
6.0500        -158.2042    -159.4755       1.2713   517.7
6.1000        -158.5883    -159.4448       0.8566   348.8
6.1500        -158.1364    -159.4581       1.3216   538.1
6.2000        -158.3272    -159.4593       1.1320   460.9
6.2500        -158.1758    -159.4603       1.2846   523.0
6.3000        -158.7628    -159.4636       0.7008   285.4
6.3500        -158.3360    -159.4609       1.1249   458.0
6.4000        -158.4495    -159.4439       0.9944   404.9
6.4500        -158.3347    -159.4515       1.1168   454.7
6.5000        -158.4086    -159.4530       1.0444   425.3
6.5500        -158.1736    -159.4553       1.2817   521.9
6.6000        -158.1946    -159.4559       1.2613   513.6
6.6500        -158.6525    -159.4483       0.7957   324.0
6.7000        -158.3835    -159.4610       1.0774   438.7
6.7500        -158.4877    -159.4451       0.9574   389.8
