Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2524    -158.7236       0.4712   405.0
0.0500        -158.3939    -158.7219       0.3281   282.0
0.1000        -158.2294    -158.7317       0.5023   431.8
0.1500        -158.2570    -158.7194       0.4624   397.5
0.2000        -158.1727    -158.7393       0.5666   487.0
0.2500        -158.1093    -158.7359       0.6266   538.6
0.3000        -158.1347    -158.7464       0.6117   525.8
0.3500        -158.0558    -158.7551       0.6993   601.1
0.4000        -158.0426    -158.7542       0.7117   611.7
0.4500        -157.9960    -158.7687       0.7726   664.1
0.5000        -158.0799    -158.7700       0.6901   593.2
0.5500        -157.9198    -158.7740       0.8542   734.2
0.6000        -158.1778    -158.7776       0.5998   515.6
0.6500        -158.0951    -158.7834       0.6883   591.6
0.7000        -158.1743    -158.7888       0.6146   528.3
0.7500        -158.1710    -158.7875       0.6165   529.9
0.8000        -158.3328    -158.8023       0.4695   403.6
0.8500        -158.3074    -158.7910       0.4836   415.7
0.9000        -158.4050    -158.8000       0.3950   339.6
0.9500        -158.3037    -158.7901       0.4863   418.0
1.0000        -158.3981    -158.8037       0.4055   348.6
1.0500        -158.3765    -158.7918       0.4152   356.9
1.1000        -158.3188    -158.8009       0.4821   414.4
1.1500        -158.2342    -158.7831       0.5489   471.8
1.2000        -158.2338    -158.7938       0.5601   481.4
1.2500        -158.1937    -158.7825       0.5888   506.1
1.3000        -158.1272    -158.7899       0.6627   569.6
1.3500        -158.0773    -158.7717       0.6944   596.9
1.4000        -158.0858    -158.7714       0.6856   589.3
1.4500        -158.0423    -158.7678       0.7255   623.7
1.5000        -158.0360    -158.7618       0.7258   623.9
1.5500        -158.0754    -158.7549       0.6795   584.1
1.6000        -158.0725    -158.7496       0.6771   582.1
1.6500        -158.0327    -158.7460       0.7133   613.1
1.7000        -158.1886    -158.7384       0.5497   472.5
1.7500        -158.1912    -158.7273       0.5361   460.8
1.8000        -158.2522    -158.7225       0.4703   404.3
1.8500        -158.2777    -158.7192       0.4415   379.5
1.9000        -158.2462    -158.7278       0.4816   414.0
1.9500        -158.4124    -158.7009       0.2885   248.0
2.0000        -158.3205    -158.7278       0.4073   350.1
2.0500        -158.3520    -158.7099       0.3579   307.7
2.1000        -158.2786    -158.7286       0.4499   386.8
2.1500        -158.4031    -158.7014       0.2983   256.4
2.2000        -158.1870    -158.7325       0.5456   469.0
2.2500        -158.2892    -158.7273       0.4381   376.6
2.3000        -158.1586    -158.7457       0.5871   504.7
2.3500        -158.1845    -158.7324       0.5479   471.0
2.4000        -158.1154    -158.7499       0.6346   545.5
2.4500        -158.0001    -158.7547       0.7546   648.7
2.5000        -158.0812    -158.7549       0.6737   579.2
2.5500        -158.0354    -158.7701       0.7348   631.6
2.6000        -158.0240    -158.7697       0.7457   641.0
2.6500        -158.0062    -158.7756       0.7694   661.4
2.7000        -158.1334    -158.7845       0.6510   559.6
2.7500        -158.0124    -158.7823       0.7698   661.7
2.8000        -158.2340    -158.7927       0.5587   480.3
2.8500        -158.2309    -158.7880       0.5571   478.9
2.9000        -158.2587    -158.7983       0.5395   463.8
2.9500        -158.3341    -158.7901       0.4560   392.0
3.0000        -158.4003    -158.8076       0.4074   350.2
3.0500        -158.2735    -158.7910       0.5174   444.8
3.1000        -158.4610    -158.8048       0.3438   295.5
3.1500        -158.2800    -158.7846       0.5046   433.8
3.2000        -158.2572    -158.7979       0.5407   464.8
3.2500        -158.3047    -158.7924       0.4878   419.3
3.3000        -158.1860    -158.7925       0.6065   521.3
3.3500        -158.0060    -158.7772       0.7712   662.9
3.4000        -158.1237    -158.7848       0.6611   568.3
3.4500        -158.0261    -158.7740       0.7479   642.9
3.5000        -157.9464    -158.7723       0.8259   710.0
3.5500        -157.9634    -158.7655       0.8021   689.5
3.6000        -157.9652    -158.7599       0.7948   683.2
3.6500        -157.9654    -158.7570       0.7916   680.5
3.7000        -158.0942    -158.7446       0.6504   559.1
3.7500        -157.9478    -158.7363       0.7885   677.8
3.8000        -158.1396    -158.7312       0.5916   508.6
3.8500        -158.1584    -158.7310       0.5726   492.2
3.9000        -158.1601    -158.7284       0.5683   488.5
3.9500        -158.2583    -158.7167       0.4584   394.0
4.0000        -158.3107    -158.7165       0.4058   348.8
4.0500        -158.2260    -158.7119       0.4859   417.6
4.1000        -158.2315    -158.7266       0.4950   425.5
4.1500        -158.3540    -158.7030       0.3490   300.0
4.2000        -158.1374    -158.7273       0.5899   507.1
4.2500        -158.2862    -158.7249       0.4387   377.1
4.3000        -158.0711    -158.7370       0.6658   572.4
4.3500        -158.1082    -158.7294       0.6211   533.9
4.4000        -158.1052    -158.7450       0.6399   550.0
4.4500        -158.0498    -158.7458       0.6961   598.3
4.5000        -157.9155    -158.7593       0.8439   725.4
4.5500        -158.0434    -158.7664       0.7231   621.6
4.6000        -157.9779    -158.7627       0.7848   674.6
4.6500        -157.9644    -158.7780       0.8135   699.3
4.7000        -158.0464    -158.7795       0.7330   630.1
4.7500        -158.0771    -158.7806       0.7035   604.7
4.8000        -158.1143    -158.7903       0.6760   581.1
