Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3684    -158.6284       0.2600   335.2
0.0500        -158.2284    -158.5918       0.3634   468.5
0.1000        -158.2280    -158.6458       0.4178   538.7
0.1500        -158.2672    -158.7139       0.4468   576.1
0.2000        -158.1867    -158.6315       0.4448   573.5
0.2500        -158.2618    -158.6825       0.4207   542.5
0.3000        -158.3526    -158.8002       0.4476   577.1
0.3500        -158.1669    -158.5727       0.4059   523.3
0.4000        -158.0026    -158.5737       0.5710   736.3
0.4500        -158.1892    -158.6171       0.4280   551.8
0.5000        -158.0834    -158.6328       0.5494   708.4
