Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -1539.8242   -1540.0373       0.2130   412.0
0.0500       -1539.8241   -1540.0420       0.2179   421.4
0.1000       -1539.8238   -1540.0326       0.2088   403.8
0.1500       -1539.8234   -1540.0024       0.1791   346.3
0.2000       -1539.8239   -1540.0176       0.1937   374.6
0.2500       -1539.8245   -1540.0386       0.2141   414.1
0.3000       -1539.8244   -1540.0348       0.2104   407.0
0.3500       -1539.8240   -1540.0105       0.1864   360.6
0.4000       -1539.8237   -1539.9945       0.1708   330.3
0.4500       -1539.8237   -1539.9982       0.1744   337.4
0.5000       -1539.8231   -1539.9796       0.1565   302.8
0.5500       -1539.8236   -1539.9881       0.1645   318.1
0.6000       -1539.8240   -1540.0007       0.1767   341.8
0.6500       -1539.8246   -1540.0265       0.2018   390.3
0.7000       -1539.8238   -1540.0105       0.1866   361.0
0.7500       -1539.8241   -1540.0030       0.1790   346.2
0.8000       -1539.8233   -1539.9781       0.1549   299.5
0.8500       -1539.8237   -1539.9982       0.1745   337.5
0.9000       -1539.8237   -1540.0082       0.1845   356.8
0.9500       -1539.8242   -1540.0154       0.1912   369.8
1.0000       -1539.8240   -1540.0089       0.1849   357.6
1.0500       -1539.8242   -1540.0280       0.2038   394.1
1.1000       -1539.8235   -1540.0115       0.1880   363.5
1.1500       -1539.8238   -1540.0200       0.1962   379.4
1.2000       -1539.8233   -1539.9952       0.1718   332.3
1.2500       -1539.8246   -1540.0518       0.2272   439.4
1.3000       -1539.8242   -1540.0431       0.2189   423.3
1.3500       -1539.8247   -1540.0479       0.2233   431.8
1.4000       -1539.8236   -1540.0014       0.1778   343.9
1.4500       -1539.8239   -1540.0133       0.1894   366.4
1.5000       -1539.8233   -1539.9942       0.1709   330.6
1.5500       -1539.8236   -1540.0016       0.1779   344.2
1.6000       -1539.8237   -1539.9887       0.1650   319.2
1.6500       -1539.8246   -1540.0318       0.2072   400.8
1.7000       -1539.8241   -1540.0162       0.1921   371.6
1.7500       -1539.8240   -1540.0198       0.1958   378.6
1.8000       -1539.8233   -1539.9827       0.1594   308.3
1.8500       -1539.8238   -1540.0093       0.1856   358.9
1.9000       -1539.8238   -1540.0040       0.1802   348.6
1.9500       -1539.8241   -1540.0207       0.1966   380.2
2.0000       -1539.8240   -1539.9959       0.1719   332.5
2.0500       -1539.8241   -1540.0032       0.1790   346.3
2.1000       -1539.8233   -1539.9727       0.1494   289.0
2.1500       -1539.8235   -1539.9744       0.1509   291.9
2.2000       -1539.8233   -1539.9624       0.1391   269.1
2.2500       -1539.8238   -1539.9808       0.1569   303.5
2.3000       -1539.8240   -1540.0003       0.1763   341.0
2.3500       -1539.8244   -1540.0152       0.1908   369.0
2.4000       -1539.8241   -1540.0066       0.1825   352.9
2.4500       -1539.8234   -1539.9829       0.1595   308.5
2.5000       -1539.8233   -1539.9995       0.1761   340.7
2.5500       -1539.8236   -1540.0080       0.1844   356.6
2.6000       -1539.8240   -1540.0175       0.1935   374.2
2.6500       -1539.8240   -1540.0103       0.1864   360.4
2.7000       -1539.8244   -1540.0342       0.2098   405.9
2.7500       -1539.8240   -1540.0198       0.1957   378.6
2.8000       -1539.8238   -1540.0036       0.1798   347.8
2.8500       -1539.8234   -1539.9857       0.1623   314.0
2.9000       -1539.8240   -1540.0242       0.2002   387.1
2.9500       -1539.8242   -1540.0255       0.2014   389.4
3.0000       -1539.8243   -1540.0317       0.2073   401.0
3.0500       -1539.8238   -1539.9990       0.1752   338.9
3.1000       -1539.8238   -1540.0111       0.1873   362.2
3.1500       -1539.8231   -1539.9796       0.1564   302.6
3.2000       -1539.8237   -1539.9956       0.1719   332.5
3.2500       -1539.8235   -1539.9708       0.1473   284.9
3.3000       -1539.8246   -1540.0211       0.1965   380.0
3.3500       -1539.8238   -1539.9918       0.1680   324.9
3.4000       -1539.8245   -1540.0176       0.1931   373.5
3.4500       -1539.8233   -1539.9705       0.1472   284.7
3.5000       -1539.8236   -1539.9981       0.1745   337.5
3.5500       -1539.8234   -1540.0014       0.1779   344.2
3.6000       -1539.8243   -1540.0311       0.2069   400.1
3.6500       -1539.8240   -1540.0185       0.1945   376.2
3.7000       -1539.8243   -1540.0330       0.2087   403.7
3.7500       -1539.8236   -1540.0191       0.1954   378.0
3.8000       -1539.8241   -1540.0210       0.1969   380.8
3.8500       -1539.8233   -1539.9902       0.1669   322.8
3.9000       -1539.8241   -1540.0142       0.1901   367.7
3.9500       -1539.8241   -1540.0298       0.2057   397.8
4.0000       -1539.8248   -1540.0504       0.2256   436.4
4.0500       -1539.8238   -1540.0116       0.1878   363.3
4.1000       -1539.8238   -1540.0258       0.2020   390.6
4.1500       -1539.8234   -1540.0192       0.1959   378.8
4.2000       -1539.8240   -1540.0461       0.2222   429.7
4.2500       -1539.8236   -1540.0176       0.1939   375.1
4.3000       -1539.8243   -1540.0469       0.2226   430.5
4.3500       -1539.8245   -1540.0582       0.2337   451.9
4.4000       -1539.8243   -1540.0451       0.2208   427.0
4.4500       -1539.8236   -1540.0100       0.1864   360.5
4.5000       -1539.8237   -1540.0066       0.1829   353.7
4.5500       -1539.8242   -1540.0370       0.2127   411.4
4.6000       -1539.8240   -1540.0276       0.2037   393.9
4.6500       -1539.8241   -1540.0259       0.2018   390.3
4.7000       -1539.8241   -1540.0211       0.1970   381.1
4.7500       -1539.8240   -1540.0265       0.2026   391.8
4.8000       -1539.8236   -1540.0136       0.1900   367.6
4.8500       -1539.8235   -1539.9994       0.1758   340.1
4.9000       -1539.8238   -1540.0042       0.1804   348.9
4.9500       -1539.8245   -1540.0338       0.2092   404.7
5.0000       -1539.8242   -1540.0241       0.1999   386.6
5.0500       -1539.8242   -1540.0225       0.1982   383.4
5.1000       -1539.8235   -1539.9919       0.1684   325.7
5.1500       -1539.8239   -1540.0266       0.2026   391.9
5.2000       -1539.8235   -1540.0163       0.1928   372.9
5.2500       -1539.8242   -1540.0406       0.2164   418.6
5.3000       -1539.8238   -1540.0202       0.1964   379.8
5.3500       -1539.8245   -1540.0568       0.2323   449.3
5.4000       -1539.8238   -1540.0374       0.2136   413.1
5.4500       -1539.8242   -1540.0348       0.2106   407.4
5.5000       -1539.8234   -1540.0019       0.1785   345.2
5.5500       -1539.8242   -1540.0313       0.2072   400.7
5.6000       -1539.8240   -1540.0354       0.2114   408.9
5.6500       -1539.8244   -1540.0377       0.2134   412.6
5.7000       -1539.8237   -1540.0075       0.1839   355.6
5.7500       -1539.8241   -1540.0325       0.2083   402.9
5.8000       -1539.8236   -1540.0203       0.1967   380.4
5.8500       -1539.8239   -1540.0317       0.2077   401.8
5.9000       -1539.8235   -1540.0039       0.1804   348.9
5.9500       -1539.8245   -1540.0462       0.2217   428.7
6.0000       -1539.8240   -1540.0356       0.2116   409.2
6.0500       -1539.8242   -1540.0316       0.2074   401.2
6.1000       -1539.8235   -1539.9970       0.1735   335.6
6.1500       -1539.8240   -1540.0081       0.1841   356.0
6.2000       -1539.8236   -1539.9967       0.1731   334.8
6.2500       -1539.8238   -1539.9989       0.1751   338.6
6.3000       -1539.8238   -1539.9835       0.1598   309.0
6.3500       -1539.8242   -1539.9991       0.1749   338.2
6.4000       -1539.8237   -1539.9877       0.1640   317.3
6.4500       -1539.8237   -1539.9873       0.1636   316.4
6.5000       -1539.8235   -1539.9711       0.1475   285.4
6.5500       -1539.8237   -1539.9852       0.1615   312.3
6.6000       -1539.8238   -1539.9894       0.1656   320.2
6.6500       -1539.8240   -1540.0006       0.1766   341.5
6.7000       -1539.8240   -1539.9868       0.1628   314.9
6.7500       -1539.8237   -1539.9841       0.1604   310.3
6.8000       -1539.8234   -1539.9847       0.1612   311.8
6.8500       -1539.8238   -1539.9988       0.1750   338.4
6.9000       -1539.8238   -1539.9958       0.1720   332.7
6.9500       -1539.8238   -1540.0062       0.1824   352.7
7.0000       -1539.8242   -1540.0239       0.1998   386.3
7.0500       -1539.8240   -1540.0258       0.2018   390.3
7.1000       -1539.8238   -1540.0099       0.1860   359.8
7.1500       -1539.8234   -1539.9927       0.1693   327.5
7.2000       -1539.8241   -1540.0157       0.1916   370.6
7.2500       -1539.8236   -1540.0011       0.1776   343.4
7.3000       -1539.8241   -1540.0029       0.1788   345.8
7.3500       -1539.8236   -1539.9846       0.1610   311.3
7.4000       -1539.8241   -1539.9996       0.1755   339.5
7.4500       -1539.8233   -1539.9824       0.1591   307.7
7.5000       -1539.8237   -1539.9922       0.1684   325.7
7.5500       -1539.8235   -1539.9829       0.1593   308.2
7.6000       -1539.8243   -1540.0182       0.1939   375.0
7.6500       -1539.8237   -1540.0018       0.1782   344.6
7.7000       -1539.8241   -1540.0130       0.1889   365.3
7.7500       -1539.8235   -1539.9814       0.1579   305.4
7.8000       -1539.8238   -1539.9985       0.1747   337.8
7.8500       -1539.8232   -1539.9744       0.1513   292.6
7.9000       -1539.8242   -1540.0061       0.1820   351.9
7.9500       -1539.8237   -1539.9736       0.1499   290.0
8.0000       -1539.8241   -1540.0053       0.1812   350.4
8.0500       -1539.8234   -1539.9795       0.1561   301.8
8.1000       -1539.8242   -1540.0124       0.1881   363.9
8.1500       -1539.8234   -1539.9780       0.1546   298.9
8.2000       -1539.8239   -1540.0106       0.1868   361.2
8.2500       -1539.8239   -1540.0193       0.1954   377.9
8.3000       -1539.8246   -1540.0451       0.2205   426.5
8.3500       -1539.8238   -1540.0079       0.1842   356.2
8.4000       -1539.8238   -1540.0167       0.1929   373.0
8.4500       -1539.8236   -1540.0191       0.1955   378.1
8.5000       -1539.8240   -1540.0283       0.2042   395.0
8.5500       -1539.8237   -1540.0130       0.1893   366.1
8.6000       -1539.8242   -1540.0296       0.2054   397.3
8.6500       -1539.8243   -1540.0510       0.2267   438.5
8.7000       -1539.8243   -1540.0505       0.2261   437.4
8.7500       -1539.8236   -1540.0172       0.1936   374.4
