Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -25516.1171  -25516.8708       0.7537   416.5
0.0500      -25516.1170  -25516.8827       0.7657   423.1
0.1000      -25516.1169  -25516.9589       0.8420   465.3
0.1500      -25516.1174  -25516.9458       0.8283   457.7
0.2000      -25516.1172  -25516.9349       0.8177   451.8
0.2500      -25516.1170  -25516.8805       0.7635   421.9
0.3000      -25516.1171  -25517.0408       0.9237   510.4
0.3500      -25516.1169  -25516.7568       0.6399   353.6
0.4000      -25516.1170  -25516.9765       0.8595   475.0
0.4500      -25516.1171  -25517.0349       0.9178   507.2
0.5000      -25516.1170  -25517.0273       0.9102   503.0
0.5500      -25516.1169  -25516.9930       0.8761   484.1
0.6000      -25516.1171  -25516.9746       0.8575   473.9
0.6500      -25516.1176  -25517.2048       1.0873   600.8
0.7000      -25516.1169  -25516.7878       0.6709   370.7
0.7500      -25516.1168  -25516.8748       0.7580   418.8
0.8000      -25516.1168  -25516.7246       0.6078   335.8
0.8500      -25516.1174  -25517.1385       1.0211   564.3
0.9000      -25516.1174  -25516.9951       0.8777   485.0
0.9500      -25516.1168  -25516.8896       0.7728   427.0
1.0000      -25516.1170  -25516.9277       0.8107   448.0
1.0500      -25516.1175  -25517.0572       0.9397   519.3
1.1000      -25516.1170  -25516.8378       0.7208   398.3
1.1500      -25516.1168  -25516.6415       0.5247   289.9
1.2000      -25516.1167  -25516.8764       0.7596   419.8
1.2500      -25516.1170  -25517.0204       0.9034   499.2
1.3000      -25516.1176  -25517.1095       0.9919   548.1
1.3500      -25516.1171  -25516.8778       0.7607   420.3
1.4000      -25516.1173  -25517.0940       0.9767   539.7
1.4500      -25516.1170  -25517.0633       0.9463   522.9
1.5000      -25516.1174  -25516.8900       0.7726   427.0
1.5500      -25516.1169  -25516.8381       0.7212   398.6
1.6000      -25516.1171  -25517.0156       0.8985   496.5
1.6500      -25516.1170  -25516.9330       0.8161   451.0
1.7000      -25516.1172  -25516.6920       0.5749   317.7
1.7500      -25516.1175  -25516.9094       0.7919   437.6
1.8000      -25516.1174  -25517.0107       0.8933   493.6
1.8500      -25516.1169  -25516.9800       0.8630   476.9
1.9000      -25516.1169  -25516.7714       0.6545   361.7
1.9500      -25516.1167  -25516.6965       0.5798   320.4
2.0000      -25516.1174  -25517.0970       0.9796   541.3
2.0500      -25516.1169  -25516.8957       0.7788   430.4
2.1000      -25516.1170  -25516.8009       0.6839   377.9
2.1500      -25516.1170  -25516.8026       0.6856   378.9
2.2000      -25516.1172  -25517.0239       0.9067   501.0
2.2500      -25516.1172  -25516.8758       0.7587   419.2
2.3000      -25516.1167  -25516.6701       0.5534   305.8
2.3500      -25516.1167  -25516.8857       0.7690   424.9
2.4000      -25516.1171  -25516.8959       0.7789   430.4
2.4500      -25516.1173  -25517.0895       0.9721   537.2
2.5000      -25516.1170  -25516.7797       0.6627   366.2
2.5500      -25516.1171  -25516.8729       0.7558   417.7
2.6000      -25516.1175  -25517.2028       1.0853   599.7
2.6500      -25516.1171  -25516.9731       0.8560   473.0
2.7000      -25516.1170  -25516.9031       0.7861   434.4
2.7500      -25516.1169  -25516.9023       0.7854   434.0
2.8000      -25516.1169  -25517.0202       0.9033   499.1
2.8500      -25516.1168  -25516.9834       0.8666   478.9
2.9000      -25516.1170  -25516.7214       0.6044   334.0
2.9500      -25516.1169  -25516.8721       0.7552   417.3
3.0000      -25516.1171  -25516.9649       0.8478   468.5
3.0500      -25516.1168  -25516.8754       0.7586   419.2
3.1000      -25516.1171  -25516.9035       0.7864   434.5
3.1500      -25516.1169  -25516.8961       0.7791   430.5
3.2000      -25516.1170  -25516.9849       0.8679   479.6
3.2500      -25516.1169  -25516.8612       0.7443   411.3
3.3000      -25516.1172  -25517.0254       0.9082   501.9
3.3500      -25516.1170  -25516.9975       0.8804   486.5
3.4000      -25516.1170  -25516.8784       0.7614   420.8
3.4500      -25516.1170  -25516.7913       0.6744   372.7
3.5000      -25516.1171  -25516.8564       0.7393   408.5
3.5500      -25516.1175  -25517.1507       1.0333   571.0
3.6000      -25516.1170  -25516.8515       0.7345   405.9
3.6500      -25516.1167  -25516.6394       0.5226   288.8
3.7000      -25516.1170  -25517.0541       0.9371   517.8
3.7500      -25516.1170  -25516.7740       0.6570   363.1
3.8000      -25516.1169  -25516.7900       0.6731   372.0
3.8500      -25516.1170  -25516.9373       0.8203   453.3
3.9000      -25516.1171  -25516.9716       0.8544   472.2
3.9500      -25516.1171  -25516.9425       0.8253   456.1
