Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -17100.5544  -17101.0835       0.5291   409.3
0.0500      -17100.5538  -17100.9505       0.3966   306.9
0.1000      -17100.5534  -17100.9137       0.3603   278.7
0.1500      -17100.5538  -17100.9251       0.3713   287.2
0.2000      -17100.5536  -17100.9136       0.3599   278.5
0.2500      -17100.5536  -17100.8960       0.3424   264.9
0.3000      -17100.5538  -17100.8920       0.3382   261.7
0.3500      -17100.5537  -17100.9256       0.3720   287.8
0.4000      -17100.5540  -17100.9842       0.4302   332.8
0.4500      -17100.5543  -17100.9816       0.4273   330.6
0.5000      -17100.5538  -17101.0050       0.4512   349.0
0.5500      -17100.5544  -17101.1016       0.5472   423.3
0.6000      -17100.5547  -17101.0591       0.5044   390.2
0.6500      -17100.5545  -17101.0859       0.5314   411.1
0.7000      -17100.5543  -17101.0073       0.4530   350.5
0.7500      -17100.5545  -17101.0087       0.4541   351.3
0.8000      -17100.5541  -17100.9973       0.4431   342.8
0.8500      -17100.5545  -17101.0118       0.4572   353.7
0.9000      -17100.5540  -17100.9154       0.3614   279.6
0.9500      -17100.5534  -17100.8854       0.3320   256.9
1.0000      -17100.5540  -17100.8954       0.3414   264.1
1.0500      -17100.5540  -17100.9537       0.3996   309.2
1.1000      -17100.5535  -17100.9601       0.4066   314.5
1.1500      -17100.5536  -17100.8334       0.2797   216.4
1.2000      -17100.5536  -17100.9613       0.4077   315.4
1.2500      -17100.5539  -17100.9500       0.3962   306.5
1.3000      -17100.5542  -17100.9695       0.4153   321.3
1.3500      -17100.5538  -17100.9570       0.4032   311.9
1.4000      -17100.5542  -17100.9341       0.3799   293.9
1.4500      -17100.5542  -17100.9920       0.4377   338.6
1.5000      -17100.5544  -17101.0158       0.4614   357.0
1.5500      -17100.5543  -17101.0090       0.4546   351.7
1.6000      -17100.5542  -17101.0543       0.5001   386.9
1.6500      -17100.5544  -17101.0833       0.5289   409.2
1.7000      -17100.5544  -17101.0619       0.5074   392.6
1.7500      -17100.5546  -17101.1032       0.5486   424.4
1.8000      -17100.5542  -17101.0013       0.4470   345.8
1.8500      -17100.5539  -17101.0197       0.4658   360.4
1.9000      -17100.5543  -17101.0000       0.4457   344.8
1.9500      -17100.5538  -17100.9857       0.4318   334.1
2.0000      -17100.5536  -17100.8898       0.3362   260.1
2.0500      -17100.5537  -17100.8803       0.3266   252.7
2.1000      -17100.5535  -17100.9114       0.3579   276.9
2.1500      -17100.5538  -17100.9374       0.3836   296.7
2.2000      -17100.5540  -17100.9436       0.3896   301.4
2.2500      -17100.5535  -17100.9413       0.3878   300.0
2.3000      -17100.5541  -17101.0009       0.4468   345.6
2.3500      -17100.5546  -17101.0149       0.4602   356.1
2.4000      -17100.5542  -17101.0312       0.4770   369.0
2.4500      -17100.5544  -17100.9803       0.4258   329.4
2.5000      -17100.5543  -17101.0722       0.5178   400.6
2.5500      -17100.5543  -17100.9962       0.4419   341.8
2.6000      -17100.5548  -17100.9906       0.4358   337.1
2.6500      -17100.5542  -17101.0276       0.4734   366.2
2.7000      -17100.5542  -17101.0305       0.4763   368.5
2.7500      -17100.5544  -17101.0288       0.4743   367.0
2.8000      -17100.5545  -17101.0302       0.4757   368.0
2.8500      -17100.5539  -17100.9743       0.4204   325.2
2.9000      -17100.5539  -17100.9717       0.4177   323.2
2.9500      -17100.5536  -17100.9869       0.4333   335.2
3.0000      -17100.5536  -17100.8969       0.3433   265.6
3.0500      -17100.5540  -17100.9641       0.4102   317.3
3.1000      -17100.5535  -17100.8631       0.3096   239.5
3.1500      -17100.5537  -17100.9195       0.3658   283.0
3.2000      -17100.5542  -17101.0107       0.4565   353.2
3.2500      -17100.5539  -17100.8821       0.3282   253.9
3.3000      -17100.5543  -17101.0286       0.4743   366.9
3.3500      -17100.5542  -17101.0070       0.4528   350.3
3.4000      -17100.5540  -17101.0380       0.4840   374.4
3.4500      -17100.5547  -17101.0757       0.5210   403.1
3.5000      -17100.5547  -17101.0892       0.5346   413.6
3.5500      -17100.5543  -17101.0865       0.5323   411.8
3.6000      -17100.5543  -17101.0680       0.5137   397.4
3.6500      -17100.5542  -17100.9357       0.3815   295.1
3.7000      -17100.5541  -17101.0077       0.4536   350.9
3.7500      -17100.5544  -17100.9966       0.4422   342.1
3.8000      -17100.5538  -17100.9568       0.4030   311.8
3.8500      -17100.5539  -17100.9628       0.4088   316.3
3.9000      -17100.5542  -17100.8867       0.3325   257.2
3.9500      -17100.5542  -17101.0206       0.4664   360.8
4.0000      -17100.5536  -17100.9469       0.3934   304.3
4.0500      -17100.5539  -17101.0032       0.4492   347.5
4.1000      -17100.5538  -17100.9833       0.4295   332.3
4.1500      -17100.5539  -17100.9946       0.4407   340.9
4.2000      -17100.5539  -17100.9441       0.3902   301.9
4.2500      -17100.5536  -17101.0311       0.4775   369.4
4.3000      -17100.5538  -17100.8933       0.3395   262.6
4.3500      -17100.5545  -17100.9997       0.4452   344.4
4.4000      -17100.5543  -17101.0181       0.4638   358.8
4.4500      -17100.5541  -17100.9464       0.3922   303.4
4.5000      -17100.5541  -17101.0262       0.4721   365.2
4.5500      -17100.5542  -17100.9042       0.3500   270.8
4.6000      -17100.5545  -17101.0384       0.4840   374.4
4.6500      -17100.5543  -17101.0008       0.4465   345.5
4.7000      -17100.5539  -17100.9365       0.3826   296.0
4.7500      -17100.5541  -17100.9256       0.3715   287.4
4.8000      -17100.5547  -17101.0484       0.4937   382.0
4.8500      -17100.5539  -17100.9823       0.4283   331.4
4.9000      -17100.5544  -17101.0091       0.4547   351.8
4.9500      -17100.5540  -17100.9184       0.3644   281.9
5.0000      -17100.5540  -17100.9509       0.3969   307.1
5.0500      -17100.5543  -17101.0062       0.4518   349.5
5.1000      -17100.5539  -17100.9058       0.3520   272.3
5.1500      -17100.5532  -17100.9754       0.4221   326.6
5.2000      -17100.5539  -17100.9717       0.4178   323.2
5.2500      -17100.5539  -17100.9722       0.4183   323.6
