Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -6242.7383   -6243.2312       0.4929   423.7
0.0500       -6242.7407   -6243.3766       0.6359   546.7
0.1000       -6242.7409   -6243.4445       0.7036   604.8
0.1500       -6242.7388   -6243.4144       0.6756   580.8
0.2000       -6242.7382   -6243.2885       0.5503   473.0
0.2500       -6242.7387   -6243.3366       0.5978   513.9
0.3000       -6242.7412   -6243.5012       0.7601   653.3
0.3500       -6242.7395   -6243.4817       0.7422   638.0
0.4000       -6242.7388   -6243.3909       0.6521   560.5
0.4500       -6242.7379   -6243.3596       0.6217   534.4
0.5000       -6242.7407   -6243.4526       0.7119   612.0
0.5500       -6242.7387   -6243.2848       0.5461   469.5
0.6000       -6242.7401   -6243.4788       0.7388   635.1
0.6500       -6242.7382   -6243.3086       0.5705   490.4
0.7000       -6242.7398   -6243.3350       0.5952   511.7
0.7500       -6242.7392   -6243.3408       0.6017   517.2
0.8000       -6242.7402   -6243.3704       0.6302   541.7
0.8500       -6242.7385   -6243.2639       0.5254   451.6
0.9000       -6242.7400   -6243.3888       0.6488   557.7
0.9500       -6242.7386   -6243.3240       0.5855   503.3
1.0000       -6242.7393   -6243.3032       0.5639   484.7
1.0500       -6242.7381   -6243.4797       0.7416   637.4
1.1000       -6242.7403   -6243.4469       0.7066   607.4
1.1500       -6242.7390   -6243.3270       0.5880   505.5
1.2000       -6242.7391   -6243.4036       0.6645   571.2
1.2500       -6242.7389   -6243.4523       0.7133   613.2
1.3000       -6242.7394   -6243.4877       0.7483   643.2
1.3500       -6242.7390   -6243.3539       0.6149   528.6
1.4000       -6242.7381   -6243.2874       0.5492   472.1
1.4500       -6242.7410   -6243.3411       0.6002   515.9
1.5000       -6242.7390   -6243.3767       0.6378   548.2
1.5500       -6242.7386   -6243.3074       0.5688   488.9
1.6000       -6242.7398   -6243.3242       0.5844   502.3
1.6500       -6242.7387   -6243.2939       0.5553   477.3
1.7000       -6242.7406   -6243.2893       0.5487   471.7
1.7500       -6242.7380   -6243.1747       0.4368   375.4
1.8000       -6242.7401   -6243.2658       0.5257   451.9
1.8500       -6242.7381   -6243.2029       0.4647   399.5
1.9000       -6242.7403   -6243.2172       0.4769   410.0
1.9500       -6242.7383   -6243.2028       0.4645   399.3
2.0000       -6242.7396   -6243.2178       0.4781   411.0
2.0500       -6242.7394   -6243.2724       0.5330   458.2
2.1000       -6242.7400   -6243.2720       0.5319   457.3
2.1500       -6242.7386   -6243.2296       0.4910   422.1
2.2000       -6242.7391   -6243.2596       0.5204   447.4
2.2500       -6242.7401   -6243.2559       0.5158   443.4
2.3000       -6242.7397   -6243.2580       0.5183   445.5
2.3500       -6242.7392   -6243.2133       0.4741   407.5
2.4000       -6242.7377   -6243.1585       0.4208   361.7
2.4500       -6242.7406   -6243.2335       0.4929   423.7
2.5000       -6242.7380   -6243.1803       0.4423   380.2
2.5500       -6242.7409   -6243.3026       0.5618   482.9
2.6000       -6242.7373   -6243.1929       0.4556   391.6
2.6500       -6242.7406   -6243.2864       0.5458   469.2
2.7000       -6242.7390   -6243.2585       0.5195   446.5
2.7500       -6242.7401   -6243.3008       0.5607   481.9
2.8000       -6242.7394   -6243.2625       0.5231   449.7
2.8500       -6242.7389   -6243.3313       0.5925   509.3
2.9000       -6242.7408   -6243.4013       0.6605   567.7
2.9500       -6242.7385   -6243.2404       0.5018   431.4
3.0000       -6242.7394   -6243.2644       0.5250   451.3
3.0500       -6242.7376   -6243.2077       0.4701   404.1
3.1000       -6242.7403   -6243.2595       0.5192   446.3
3.1500       -6242.7391   -6243.2242       0.4850   416.9
3.2000       -6242.7387   -6243.2706       0.5319   457.2
3.2500       -6242.7391   -6243.3066       0.5675   487.8
3.3000       -6242.7390   -6243.3349       0.5959   512.3
3.3500       -6242.7408   -6243.4407       0.6999   601.7
3.4000       -6242.7385   -6243.2703       0.5318   457.1
3.4500       -6242.7389   -6243.3449       0.6060   520.9
3.5000       -6242.7401   -6243.3513       0.6112   525.4
3.5500       -6242.7396   -6243.3072       0.5676   487.9
3.6000       -6242.7396   -6243.2952       0.5556   477.6
3.6500       -6242.7383   -6243.1942       0.4559   391.9
3.7000       -6242.7384   -6243.2567       0.5184   445.6
3.7500       -6242.7408   -6243.3347       0.5939   510.5
3.8000       -6242.7395   -6243.2509       0.5114   439.6
3.8500       -6242.7391   -6243.2627       0.5236   450.1
3.9000       -6242.7381   -6243.2182       0.4801   412.7
3.9500       -6242.7396   -6243.3393       0.5997   515.5
4.0000       -6242.7407   -6243.3781       0.6374   547.9
4.0500       -6242.7389   -6243.3669       0.6280   539.8
4.1000       -6242.7396   -6243.2831       0.5435   467.2
4.1500       -6242.7370   -6243.2446       0.5075   436.3
4.2000       -6242.7412   -6243.2413       0.5001   429.9
4.2500       -6242.7386   -6243.1986       0.4600   395.4
4.3000       -6242.7409   -6243.2600       0.5191   446.2
4.3500       -6242.7387   -6243.2021       0.4634   398.3
4.4000       -6242.7382   -6243.1840       0.4459   383.3
4.4500       -6242.7396   -6243.2245       0.4849   416.8
4.5000       -6242.7385   -6243.2021       0.4636   398.5
4.5500       -6242.7416   -6243.3057       0.5641   484.9
4.6000       -6242.7388   -6243.2162       0.4773   410.3
4.6500       -6242.7399   -6243.2498       0.5099   438.3
4.7000       -6242.7380   -6243.1798       0.4418   379.7
4.7500       -6242.7391   -6243.2140       0.4749   408.2
4.8000       -6242.7399   -6243.2415       0.5015   431.1
4.8500       -6242.7400   -6243.2100       0.4700   404.0
4.9000       -6242.7396   -6243.2159       0.4763   409.5
4.9500       -6242.7382   -6243.1709       0.4327   371.9
5.0000       -6242.7398   -6243.2262       0.4864   418.1
5.0500       -6242.7382   -6243.2149       0.4767   409.7
5.1000       -6242.7406   -6243.2704       0.5299   455.5
5.1500       -6242.7396   -6243.2489       0.5093   437.8
5.2000       -6242.7403   -6243.2737       0.5333   458.4
5.2500       -6242.7388   -6243.2196       0.4808   413.3
5.3000       -6242.7385   -6243.1994       0.4609   396.1
5.3500       -6242.7387   -6243.1758       0.4371   375.7
5.4000       -6242.7396   -6243.1986       0.4589   394.5
5.4500       -6242.7405   -6243.2409       0.5005   430.2
5.5000       -6242.7391   -6243.2092       0.4700   404.0
5.5500       -6242.7392   -6243.2189       0.4797   412.4
5.6000       -6242.7374   -6243.1628       0.4254   365.7
5.6500       -6242.7405   -6243.2854       0.5449   468.4
5.7000       -6242.7391   -6243.2489       0.5098   438.2
5.7500       -6242.7416   -6243.3053       0.5637   484.5
5.8000       -6242.7385   -6243.2064       0.4679   402.2
5.8500       -6242.7379   -6243.1641       0.4262   366.3
5.9000       -6242.7400   -6243.2379       0.4978   427.9
5.9500       -6242.7378   -6243.1531       0.4153   357.0
6.0000       -6242.7420   -6243.2808       0.5388   463.2
6.0500       -6242.7378   -6243.1460       0.4082   350.9
6.1000       -6242.7401   -6243.2358       0.4957   426.1
6.1500       -6242.7381   -6243.2041       0.4660   400.6
6.2000       -6242.7397   -6243.2590       0.5193   446.4
6.2500       -6242.7405   -6243.2844       0.5439   467.5
6.3000       -6242.7385   -6243.2170       0.4785   411.3
6.3500       -6242.7421   -6243.3187       0.5767   495.7
6.4000       -6242.7370   -6243.1634       0.4264   366.5
6.4500       -6242.7401   -6243.2314       0.4914   422.4
6.5000       -6242.7379   -6243.1314       0.3934   338.2
6.5500       -6242.7395   -6243.1962       0.4568   392.6
6.6000       -6242.7399   -6243.2203       0.4804   412.9
6.6500       -6242.7395   -6243.2278       0.4883   419.8
6.7000       -6242.7397   -6243.2481       0.5084   437.0
6.7500       -6242.7381   -6243.2060       0.4679   402.2
6.8000       -6242.7398   -6243.2696       0.5297   455.4
6.8500       -6242.7393   -6243.2556       0.5163   443.8
6.9000       -6242.7407   -6243.2811       0.5403   464.5
6.9500       -6242.7388   -6243.1916       0.4528   389.2
7.0000       -6242.7398   -6243.2114       0.4716   405.4
7.0500       -6242.7374   -6243.1443       0.4069   349.8
7.1000       -6242.7403   -6243.2149       0.4746   408.0
7.1500       -6242.7391   -6243.1950       0.4559   391.9
7.2000       -6242.7397   -6243.2258       0.4861   417.8
7.2500       -6242.7409   -6243.2648       0.5239   450.3
7.3000       -6242.7376   -6243.2138       0.4762   409.4
7.3500       -6242.7404   -6243.2877       0.5473   470.5
7.4000       -6242.7379   -6243.1991       0.4611   396.4
7.4500       -6242.7409   -6243.2932       0.5524   474.8
7.5000       -6242.7395   -6243.2194       0.4798   412.5
7.5500       -6242.7398   -6243.2320       0.4921   423.0
7.6000       -6242.7381   -6243.1488       0.4107   353.1
7.6500       -6242.7378   -6243.1335       0.3957   340.1
7.7000       -6242.7400   -6243.2219       0.4819   414.2
7.7500       -6242.7386   -6243.1909       0.4523   388.8
7.8000       -6242.7416   -6243.3095       0.5679   488.1
7.8500       -6242.7378   -6243.1994       0.4616   396.8
7.9000       -6242.7401   -6243.2825       0.5424   466.2
7.9500       -6242.7380   -6243.2245       0.4865   418.2
8.0000       -6242.7402   -6243.2560       0.5158   443.4
8.0500       -6242.7402   -6243.2453       0.5050   434.1
8.1000       -6242.7383   -6243.1687       0.4305   370.0
8.1500       -6242.7408   -6243.2250       0.4842   416.2
8.2000       -6242.7367   -6243.1238       0.3871   332.8
8.2500       -6242.7406   -6243.2335       0.4929   423.7
8.3000       -6242.7380   -6243.1776       0.4396   377.9
8.3500       -6242.7405   -6243.2675       0.5271   453.1
8.4000       -6242.7401   -6243.2759       0.5357   460.5
8.4500       -6242.7393   -6243.2531       0.5137   441.6
8.5000       -6242.7392   -6243.2427       0.5035   432.8
8.5500       -6242.7379   -6243.1866       0.4487   385.7
8.6000       -6242.7406   -6243.2593       0.5187   445.8
8.6500       -6242.7391   -6243.2088       0.4697   403.7
8.7000       -6242.7402   -6243.2188       0.4787   411.5
8.7500       -6242.7384   -6243.1528       0.4144   356.2
8.8000       -6242.7385   -6243.1751       0.4366   375.3
8.8500       -6242.7382   -6243.1925       0.4542   390.5
8.9000       -6242.7407   -6243.2624       0.5217   448.5
8.9500       -6242.7397   -6243.2590       0.5194   446.4
9.0000       -6242.7399   -6243.2644       0.5245   450.9
9.0500       -6242.7398   -6243.2754       0.5356   460.4
9.1000       -6242.7375   -6243.1956       0.4581   393.8
9.1500       -6242.7400   -6243.2295       0.4895   420.8
9.2000       -6242.7386   -6243.1807       0.4421   380.1
9.2500       -6242.7409   -6243.2352       0.4943   424.9
9.3000       -6242.7389   -6243.1775       0.4385   377.0
9.3500       -6242.7389   -6243.1957       0.4568   392.7
9.4000       -6242.7383   -6243.1786       0.4403   378.5
9.4500       -6242.7385   -6243.2019       0.4634   398.3
9.5000       -6242.7413   -6243.3092       0.5680   488.2
9.5500       -6242.7399   -6243.2726       0.5327   457.9
9.6000       -6242.7401   -6243.2766       0.5365   461.2
9.6500       -6242.7373   -6243.1513       0.4140   355.9
9.7000       -6242.7392   -6243.2142       0.4750   408.3
9.7500       -6242.7394   -6243.2153       0.4759   409.1
9.8000       -6242.7405   -6243.2336       0.4931   423.9
9.8500       -6242.7395   -6243.2050       0.4655   400.1
9.9000       -6242.7383   -6243.1555       0.4172   358.6
9.9500       -6242.7394   -6243.2272       0.4878   419.3
10.0000      -6242.7379   -6243.1901       0.4522   388.7
10.0500      -6242.7412   -6243.2952       0.5539   476.2
10.1000      -6242.7388   -6243.2197       0.4809   413.4
10.1500      -6242.7405   -6243.2730       0.5325   457.7
10.2000      -6242.7394   -6243.2447       0.5054   434.4
10.2500      -6242.7383   -6243.1950       0.4567   392.6
10.3000      -6242.7393   -6243.2234       0.4841   416.1
10.3500      -6242.7383   -6243.1773       0.4390   377.3
10.4000      -6242.7411   -6243.3018       0.5607   482.0
10.4500      -6242.7388   -6243.2693       0.5305   456.0
10.5000      -6242.7397   -6243.3007       0.5610   482.3
10.5500      -6242.7379   -6243.2692       0.5313   456.7
10.6000      -6242.7394   -6243.3078       0.5684   488.6
10.6500      -6242.7388   -6243.2633       0.5246   450.9
10.7000      -6242.7401   -6243.2436       0.5036   432.9
10.7500      -6242.7396   -6243.2359       0.4963   426.6
10.8000      -6242.7401   -6243.2497       0.5095   438.0
10.8500      -6242.7383   -6243.1967       0.4585   394.1
10.9000      -6242.7398   -6243.2412       0.5014   431.0
10.9500      -6242.7384   -6243.1810       0.4426   380.5
11.0000      -6242.7396   -6243.2281       0.4885   419.9
11.0500      -6242.7407   -6243.2539       0.5132   441.2
11.1000      -6242.7389   -6243.2165       0.4776   410.6
11.1500      -6242.7395   -6243.2399       0.5004   430.1
11.2000      -6242.7376   -6243.1732       0.4356   374.5
11.2500      -6242.7399   -6243.2478       0.5078   436.5
11.3000      -6242.7395   -6243.2179       0.4784   411.2
11.3500      -6242.7405   -6243.2514       0.5109   439.2
11.4000      -6242.7387   -6243.1969       0.4581   393.8
11.4500      -6242.7387   -6243.2077       0.4690   403.2
11.5000      -6242.7391   -6243.2306       0.4914   422.4
11.5500      -6242.7390   -6243.2180       0.4790   411.7
11.6000      -6242.7406   -6243.2655       0.5249   451.2
11.6500      -6242.7394   -6243.2130       0.4736   407.1
11.7000      -6242.7398   -6243.2237       0.4839   416.0
11.7500      -6242.7380   -6243.1930       0.4550   391.1
11.8000      -6242.7393   -6243.2159       0.4766   409.7
11.8500      -6242.7389   -6243.2167       0.4778   410.7
11.9000      -6242.7404   -6243.2704       0.5300   455.6
11.9500      -6242.7401   -6243.2470       0.5069   435.8
12.0000      -6242.7391   -6243.2185       0.4794   412.1
12.0500      -6242.7385   -6243.1847       0.4462   383.6
12.1000      -6242.7381   -6243.1685       0.4303   369.9
12.1500      -6242.7399   -6243.2502       0.5103   438.6
12.2000      -6242.7401   -6243.2479       0.5078   436.5
12.2500      -6242.7407   -6243.2820       0.5413   465.3
12.3000      -6242.7380   -6243.1851       0.4471   384.3
12.3500      -6242.7392   -6243.2150       0.4758   409.0
12.4000      -6242.7383   -6243.1902       0.4519   388.4
12.4500      -6242.7402   -6243.2317       0.4914   422.4
12.5000      -6242.7401   -6243.2413       0.5012   430.8
12.5500      -6242.7390   -6243.2081       0.4691   403.2
12.6000      -6242.7404   -6243.2650       0.5246   451.0
12.6500      -6242.7375   -6243.1940       0.4564   392.3
12.7000      -6242.7395   -6243.2286       0.4891   420.4
12.7500      -6242.7392   -6243.2137       0.4745   407.9
12.8000      -6242.7400   -6243.2292       0.4892   420.5
12.8500      -6242.7404   -6243.2370       0.4966   426.9
12.9000      -6242.7385   -6243.2040       0.4655   400.1
12.9500      -6242.7387   -6243.1959       0.4572   393.0
13.0000      -6242.7387   -6243.2148       0.4761   409.3
13.0500      -6242.7397   -6243.2467       0.5070   435.8
13.1000      -6242.7408   -6243.2693       0.5285   454.3
13.1500      -6242.7397   -6243.2408       0.5011   430.7
13.2000      -6242.7384   -6243.1835       0.4451   382.6
13.2500      -6242.7386   -6243.1894       0.4508   387.5
13.3000      -6242.7381   -6243.1835       0.4454   382.8
13.3500      -6242.7411   -6243.2621       0.5210   447.9
13.4000      -6242.7394   -6243.2382       0.4988   428.7
13.4500      -6242.7400   -6243.2542       0.5142   442.0
13.5000      -6242.7391   -6243.2296       0.4905   421.6
13.5500      -6242.7375   -6243.1784       0.4410   379.0
13.6000      -6242.7404   -6243.2462       0.5057   434.7
13.6500      -6242.7384   -6243.1851       0.4466   383.9
13.7000      -6242.7411   -6243.2571       0.5161   443.6
13.7500      -6242.7397   -6243.2252       0.4855   417.3
13.8000      -6242.7379   -6243.1863       0.4484   385.4
13.8500      -6242.7392   -6243.2239       0.4848   416.7
13.9000      -6242.7384   -6243.2240       0.4856   417.5
13.9500      -6242.7409   -6243.2796       0.5386   463.0
14.0000      -6242.7402   -6243.2451       0.5049   434.0
14.0500      -6242.7388   -6243.2007       0.4619   397.1
14.1000      -6242.7388   -6243.1736       0.4347   373.7
14.1500      -6242.7378   -6243.1730       0.4352   374.1
14.2000      -6242.7400   -6243.2459       0.5059   434.9
14.2500      -6242.7406   -6243.2671       0.5265   452.6
14.3000      -6242.7395   -6243.2527       0.5132   441.2
14.3500      -6242.7402   -6243.2578       0.5176   445.0
14.4000      -6242.7377   -6243.1789       0.4413   379.3
14.4500      -6242.7386   -6243.1893       0.4507   387.4
14.5000      -6242.7396   -6243.1978       0.4582   393.9
14.5500      -6242.7393   -6243.2110       0.4717   405.4
14.6000      -6242.7410   -6243.2722       0.5312   456.6
14.6500      -6242.7386   -6243.2304       0.4918   422.8
14.7000      -6242.7389   -6243.2355       0.4966   426.9
14.7500      -6242.7386   -6243.2113       0.4727   406.3
14.8000      -6242.7390   -6243.2167       0.4776   410.6
14.8500      -6242.7413   -6243.2572       0.5159   443.5
14.9000      -6242.7392   -6243.1976       0.4584   394.1
14.9500      -6242.7392   -6243.1995       0.4603   395.7
15.0000      -6242.7381   -6243.1758       0.4378   376.3
15.0500      -6242.7384   -6243.2319       0.4936   424.3
15.1000      -6242.7411   -6243.2948       0.5537   476.0
15.1500      -6242.7402   -6243.2714       0.5313   456.7
15.2000      -6242.7399   -6243.2425       0.5026   432.0
15.2500      -6242.7385   -6243.1576       0.4191   360.3
15.3000      -6242.7378   -6243.1616       0.4238   364.3
15.3500      -6242.7390   -6243.1909       0.4519   388.5
15.4000      -6242.7400   -6243.2460       0.5060   435.0
15.4500      -6242.7407   -6243.2940       0.5533   475.7
15.5000      -6242.7402   -6243.2693       0.5290   454.8
15.5500      -6242.7384   -6243.2197       0.4812   413.7
15.6000      -6242.7383   -6243.1812       0.4429   380.7
15.6500      -6242.7388   -6243.1768       0.4380   376.5
15.7000      -6242.7396   -6243.2074       0.4678   402.1
15.7500      -6242.7412   -6243.2521       0.5109   439.1
15.8000      -6242.7391   -6243.2340       0.4949   425.4
15.8500      -6242.7387   -6243.2290       0.4903   421.4
15.9000      -6242.7384   -6243.2233       0.4849   416.9
15.9500      -6242.7388   -6243.2339       0.4951   425.6
16.0000      -6242.7406   -6243.2427       0.5021   431.6
16.0500      -6242.7405   -6243.2335       0.4930   423.8
16.1000      -6242.7390   -6243.1838       0.4449   382.4
16.1500      -6242.7380   -6243.1647       0.4267   366.8
16.2000      -6242.7384   -6243.2168       0.4784   411.2
16.2500      -6242.7390   -6243.2286       0.4895   420.8
16.3000      -6242.7412   -6243.3127       0.5715   491.3
16.3500      -6242.7402   -6243.2636       0.5234   449.9
16.4000      -6242.7399   -6243.2233       0.4834   415.5
16.4500      -6242.7375   -6243.1516       0.4142   356.0
16.5000      -6242.7379   -6243.1415       0.4036   347.0
16.5500      -6242.7396   -6243.2226       0.4830   415.2
16.6000      -6242.7400   -6243.2607       0.5207   447.6
16.6500      -6242.7422   -6243.3288       0.5866   504.2
16.7000      -6242.7382   -6243.2193       0.4811   413.5
16.7500      -6242.7385   -6243.2020       0.4635   398.4
16.8000      -6242.7380   -6243.1705       0.4325   371.7
16.8500      -6242.7391   -6243.1977       0.4586   394.2
16.9000      -6242.7414   -6243.2562       0.5148   442.5
16.9500      -6242.7398   -6243.2319       0.4921   423.0
17.0000      -6242.7393   -6243.2266       0.4873   418.9
17.0500      -6242.7378   -6243.2084       0.4706   404.5
17.1000      -6242.7382   -6243.2178       0.4796   412.3
17.1500      -6242.7401   -6243.2455       0.5054   434.4
17.2000      -6242.7408   -6243.2607       0.5199   446.9
17.2500      -6242.7398   -6243.2080       0.4683   402.5
17.3000      -6242.7395   -6243.2090       0.4694   403.5
17.3500      -6242.7366   -6243.1465       0.4099   352.4
17.4000      -6242.7394   -6243.2222       0.4829   415.1
17.4500      -6242.7395   -6243.2536       0.5141   441.9
17.5000      -6242.7407   -6243.2795       0.5388   463.2
17.5500      -6242.7417   -6243.2937       0.5520   474.5
17.6000      -6242.7373   -6243.1623       0.4250   365.4
17.6500      -6242.7388   -6243.1876       0.4488   385.8
17.7000      -6242.7370   -6243.1394       0.4024   345.9
17.7500      -6242.7408   -6243.2641       0.5232   449.8
17.8000      -6242.7411   -6243.2757       0.5346   459.5
17.8500      -6242.7399   -6243.2606       0.5208   447.6
17.9000      -6242.7394   -6243.2338       0.4944   425.0
17.9500      -6242.7367   -6243.1488       0.4121   354.2
18.0000      -6242.7392   -6243.2151       0.4759   409.1
18.0500      -6242.7399   -6243.2253       0.4854   417.2
18.1000      -6242.7409   -6243.2635       0.5226   449.3
18.1500      -6242.7402   -6243.2369       0.4968   427.0
18.2000      -6242.7385   -6243.2029       0.4645   399.2
18.2500      -6242.7370   -6243.1633       0.4263   366.4
18.3000      -6242.7396   -6243.2381       0.4986   428.6
18.3500      -6242.7400   -6243.2559       0.5159   443.5
18.4000      -6242.7412   -6243.2782       0.5370   461.6
18.4500      -6242.7398   -6243.2277       0.4880   419.4
18.5000      -6242.7379   -6243.1746       0.4367   375.4
18.5500      -6242.7383   -6243.1817       0.4434   381.1
18.6000      -6242.7378   -6243.1813       0.4435   381.2
18.6500      -6242.7417   -6243.2976       0.5559   477.9
18.7000      -6242.7400   -6243.2429       0.5029   432.3
18.7500      -6242.7405   -6243.2710       0.5305   456.0
18.8000      -6242.7377   -6243.1816       0.4439   381.5
18.8500      -6242.7375   -6243.1703       0.4328   372.0
18.9000      -6242.7396   -6243.2231       0.4835   415.7
18.9500      -6242.7399   -6243.2204       0.4805   413.1
19.0000      -6242.7414   -6243.2821       0.5407   464.8
19.0500      -6242.7387   -6243.2010       0.4623   397.4
19.1000      -6242.7389   -6243.2172       0.4784   411.2
19.1500      -6242.7371   -6243.1725       0.4354   374.2
19.2000      -6242.7396   -6243.2398       0.5001   429.9
19.2500      -6242.7408   -6243.2734       0.5326   457.8
19.3000      -6242.7405   -6243.2553       0.5148   442.5
19.3500      -6242.7395   -6243.2092       0.4697   403.7
19.4000      -6242.7375   -6243.1535       0.4161   357.6
19.4500      -6242.7382   -6243.1801       0.4419   379.9
19.5000      -6242.7396   -6243.2347       0.4951   425.6
19.5500      -6242.7410   -6243.2985       0.5575   479.2
19.6000      -6242.7404   -6243.2716       0.5311   456.5
