Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6668    -159.7759       1.1091   306.4
0.0500        -158.9192    -159.7652       0.8461   233.8
0.1000        -158.9773    -159.7701       0.7928   219.0
0.1500        -158.9426    -159.7604       0.8178   226.0
0.2000        -158.9522    -159.7317       0.7795   215.4
0.2500        -158.9323    -159.7778       0.8456   233.6
0.3000        -158.8296    -159.7505       0.9209   254.4
0.3500        -158.9585    -159.7725       0.8140   224.9
0.4000        -158.8169    -159.7659       0.9490   262.2
0.4500        -158.9327    -159.7619       0.8292   229.1
0.5000        -158.9179    -159.7582       0.8403   232.2
0.5500        -158.9636    -159.7455       0.7819   216.0
0.6000        -158.8826    -159.7664       0.8839   244.2
0.6500        -158.8353    -159.7416       0.9063   250.4
0.7000        -158.8706    -159.7288       0.8582   237.1
0.7500        -158.9740    -159.7585       0.7846   216.8
0.8000        -158.8202    -159.7381       0.9179   253.6
0.8500        -158.9218    -159.7652       0.8433   233.0
0.9000        -159.0073    -159.7535       0.7462   206.2
0.9500        -159.0276    -159.7656       0.7380   203.9
1.0000        -159.0210    -159.7547       0.7337   202.7
1.0500        -158.8564    -159.7708       0.9144   252.6
1.1000        -158.8094    -159.7850       0.9756   269.5
1.1500        -158.9188    -159.7536       0.8347   230.6
1.2000        -158.7649    -159.7778       1.0129   279.9
1.2500        -158.9451    -159.7666       0.8215   227.0
1.3000        -158.8550    -159.7531       0.8981   248.1
1.3500        -158.9575    -159.7566       0.7990   220.8
1.4000        -158.7135    -159.7637       1.0503   290.2
1.4500        -158.7447    -159.7585       1.0138   280.1
1.5000        -158.9222    -159.7788       0.8567   236.7
1.5500        -158.7217    -159.7600       1.0382   286.9
1.6000        -158.9748    -159.7402       0.7654   211.5
1.6500        -158.8408    -159.7554       0.9146   252.7
1.7000        -158.7862    -159.7484       0.9622   265.9
1.7500        -158.8811    -159.7637       0.8827   243.9
1.8000        -158.8754    -159.7800       0.9046   249.9
1.8500        -158.8126    -159.7408       0.9282   256.5
1.9000        -158.8491    -159.7473       0.8981   248.2
1.9500        -158.7388    -159.7509       1.0121   279.6
2.0000        -158.7570    -159.7385       0.9815   271.2
2.0500        -158.8474    -159.7457       0.8983   248.2
2.1000        -158.8505    -159.7514       0.9009   248.9
2.1500        -158.7063    -159.7513       1.0451   288.8
2.2000        -158.7007    -159.7442       1.0435   288.3
2.2500        -158.7817    -159.7544       0.9728   268.8
2.3000        -158.7998    -159.7757       0.9759   269.6
2.3500        -158.7125    -159.7772       1.0647   294.2
2.4000        -158.6407    -159.7544       1.1136   307.7
2.4500        -158.6707    -159.7645       1.0938   302.2
2.5000        -158.7282    -159.7507       1.0225   282.5
2.5500        -158.6377    -159.7682       1.1305   312.3
2.6000        -158.7332    -159.7573       1.0241   283.0
2.6500        -158.6979    -159.7489       1.0510   290.4
2.7000        -158.5849    -159.7682       1.1834   327.0
2.7500        -158.6919    -159.7386       1.0467   289.2
2.8000        -158.7439    -159.7585       1.0147   280.4
2.8500        -158.7168    -159.7413       1.0245   283.1
2.9000        -158.7618    -159.7480       0.9862   272.5
2.9500        -158.6666    -159.7544       1.0879   300.6
3.0000        -158.4941    -159.7715       1.2774   352.9
3.0500        -158.6301    -159.7601       1.1300   312.2
3.1000        -158.6750    -159.7547       1.0797   298.3
3.1500        -158.6352    -159.7374       1.1022   304.5
3.2000        -158.6278    -159.7775       1.1496   317.6
3.2500        -158.7328    -159.7570       1.0242   283.0
3.3000        -158.7002    -159.7667       1.0665   294.7
3.3500        -158.6746    -159.7549       1.0803   298.5
3.4000        -158.5735    -159.7675       1.1940   329.9
3.4500        -158.6218    -159.7551       1.1333   313.1
3.5000        -158.6917    -159.7789       1.0873   300.4
3.5500        -158.7979    -159.7995       1.0016   276.8
3.6000        -158.6017    -159.7734       1.1717   323.7
3.6500        -158.5882    -159.7705       1.1823   326.7
3.7000        -158.7218    -159.7638       1.0420   287.9
3.7500        -158.8388    -159.7524       0.9137   252.4
3.8000        -158.6753    -159.7562       1.0809   298.7
3.8500        -158.6463    -159.7472       1.1010   304.2
3.9000        -158.5756    -159.7655       1.1899   328.8
3.9500        -158.5915    -159.7546       1.1630   321.3
4.0000        -158.5680    -159.7611       1.1931   329.7
4.0500        -158.6370    -159.7572       1.1202   309.5
4.1000        -158.7335    -159.7792       1.0456   288.9
4.1500        -158.6210    -159.7731       1.1521   318.3
4.2000        -158.3810    -159.7579       1.3769   380.4
4.2500        -158.6323    -159.7228       1.0905   301.3
4.3000        -158.5757    -159.7406       1.1649   321.9
4.3500        -158.5749    -159.7389       1.1640   321.6
4.4000        -158.5753    -159.7496       1.1742   324.4
4.4500        -158.6396    -159.7445       1.1050   305.3
4.5000        -158.6059    -159.7580       1.1521   318.3
4.5500        -158.7239    -159.7642       1.0403   287.4
4.6000        -158.5291    -159.7497       1.2206   337.2
4.6500        -158.6429    -159.7486       1.1057   305.5
4.7000        -158.6471    -159.7503       1.1033   304.8
4.7500        -158.6289    -159.7395       1.1107   306.9
4.8000        -158.5843    -159.7497       1.1654   322.0
4.8500        -158.5685    -159.7744       1.2059   333.2
4.9000        -158.5955    -159.7648       1.1693   323.1
4.9500        -158.6718    -159.7307       1.0589   292.6
5.0000        -158.4067    -159.7226       1.3159   363.6
5.0500        -158.6116    -159.7257       1.1142   307.8
5.1000        -158.4362    -159.7401       1.3039   360.3
5.1500        -158.6391    -159.7474       1.1084   306.2
5.2000        -158.4991    -159.7298       1.2307   340.0
