Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.7982    -159.0273       0.2291   354.5
0.0500        -158.8195    -159.1254       0.3058   473.2
0.1000        -159.1368    -159.4740       0.3371   521.6
0.1500        -159.4789    -159.7501       0.2713   419.7
0.2000        -159.5472    -159.7665       0.2192   339.2
0.2500        -159.2711    -159.5730       0.3019   467.1
0.3000        -158.9434    -159.2828       0.3394   525.2
0.3500        -158.8346    -159.1030       0.2684   415.3
0.4000        -158.8140    -159.0488       0.2348   363.4
0.4500        -158.9329    -159.2062       0.2733   422.9
0.5000        -159.1573    -159.4705       0.3133   484.7
0.5500        -159.3453    -159.6592       0.3139   485.8
0.6000        -159.3047    -159.5606       0.2560   396.0
0.6500        -159.1814    -159.4369       0.2556   395.4
0.7000        -159.1140    -159.4373       0.3233   500.2
0.7500        -159.0626    -159.3945       0.3319   513.5
0.8000        -159.0222    -159.2710       0.2488   384.9
0.8500        -158.8959    -159.1472       0.2513   388.9
0.9000        -158.8660    -159.1814       0.3155   488.1
0.9500        -159.0140    -159.3435       0.3295   509.8
1.0000        -159.1964    -159.4783       0.2819   436.2
1.0500        -159.3478    -159.6166       0.2688   415.9
1.1000        -159.4158    -159.7114       0.2956   457.4
1.1500        -159.2776    -159.5958       0.3182   492.3
1.2000        -158.8902    -159.2086       0.3184   492.6
1.2500        -158.7373    -159.0022       0.2649   409.9
1.3000        -158.7933    -159.0460       0.2527   391.0
1.3500        -158.9680    -159.3063       0.3382   523.3
1.4000        -159.2789    -159.6136       0.3347   517.9
1.4500        -159.4451    -159.7042       0.2591   400.8
1.5000        -159.4330    -159.7061       0.2731   422.5
1.5500        -159.1600    -159.5016       0.3416   528.5
1.6000        -158.8839    -159.2068       0.3229   499.6
1.6500        -158.7709    -159.0660       0.2951   456.6
1.7000        -158.8731    -159.1395       0.2664   412.2
1.7500        -159.0542    -159.3421       0.2880   445.5
1.8000        -159.1315    -159.4763       0.3448   533.5
