Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.1477    -159.3768       0.2291   354.5
0.0500        -159.1505    -159.3955       0.2450   379.1
0.1000        -159.1838    -159.4338       0.2500   386.9
0.1500        -159.2576    -159.4903       0.2327   360.0
0.2000        -159.3013    -159.5352       0.2340   362.0
0.2500        -159.3490    -159.5661       0.2171   335.8
0.3000        -159.3599    -159.5762       0.2163   334.6
0.3500        -159.3141    -159.5632       0.2491   385.5
0.4000        -159.2589    -159.5098       0.2509   388.2
0.4500        -159.1854    -159.4605       0.2751   425.7
0.5000        -159.1279    -159.4043       0.2764   427.7
0.5500        -159.1017    -159.3555       0.2538   392.7
0.6000        -159.1049    -159.3497       0.2448   378.7
0.6500        -159.1079    -159.3325       0.2246   347.5
0.7000        -159.0878    -159.3182       0.2304   356.5
0.7500        -159.0959    -159.3413       0.2454   379.7
0.8000        -159.0914    -159.3646       0.2733   422.8
0.8500        -159.1018    -159.3816       0.2798   433.0
0.9000        -159.1509    -159.4342       0.2833   438.3
0.9500        -159.2140    -159.4873       0.2733   422.9
1.0000        -159.2918    -159.5272       0.2354   364.3
1.0500        -159.3267    -159.5571       0.2304   356.5
1.1000        -159.3409    -159.5506       0.2097   324.4
1.1500        -159.2984    -159.5184       0.2200   340.3
1.2000        -159.2277    -159.4739       0.2461   380.8
1.2500        -159.1876    -159.4260       0.2385   369.0
1.3000        -159.1330    -159.3743       0.2413   373.4
1.3500        -159.1262    -159.3471       0.2209   341.8
1.4000        -159.1420    -159.3369       0.1948   301.4
1.4500        -159.1400    -159.3155       0.1755   271.5
1.5000        -159.1371    -159.3222       0.1851   286.4
1.5500        -159.1493    -159.3420       0.1927   298.2
1.6000        -159.1460    -159.3505       0.2046   316.5
1.6500        -159.1516    -159.3900       0.2384   368.8
1.7000        -159.2199    -159.4476       0.2277   352.3
1.7500        -159.2644    -159.5012       0.2368   366.4
1.8000        -159.3111    -159.5425       0.2314   358.0
1.8500        -159.3501    -159.5600       0.2099   324.7
1.9000        -159.3144    -159.5486       0.2342   362.4
1.9500        -159.2685    -159.5121       0.2435   376.8
2.0000        -159.2069    -159.4656       0.2588   400.4
2.0500        -159.1382    -159.4106       0.2723   421.4
2.1000        -159.0987    -159.3671       0.2683   415.2
2.1500        -159.0987    -159.3539       0.2551   394.8
2.2000        -159.0881    -159.3323       0.2442   377.8
2.2500        -159.0778    -159.3256       0.2478   383.4
2.3000        -159.1038    -159.3443       0.2405   372.1
2.3500        -159.0836    -159.3490       0.2654   410.6
2.4000        -159.0929    -159.3704       0.2775   429.4
2.4500        -159.1521    -159.4229       0.2709   419.1
2.5000        -159.1999    -159.4739       0.2739   423.9
2.5500        -159.2779    -159.5266       0.2487   384.8
2.6000        -159.3352    -159.5717       0.2365   366.0
2.6500        -159.3463    -159.5803       0.2340   362.1
2.7000        -159.3170    -159.5588       0.2418   374.1
2.7500        -159.2744    -159.5293       0.2549   394.3
2.8000        -159.2117    -159.4707       0.2590   400.7
2.8500        -159.1595    -159.4168       0.2573   398.2
2.9000        -159.1572    -159.3888       0.2316   358.3
2.9500        -159.1441    -159.3608       0.2167   335.3
3.0000        -159.1412    -159.3397       0.1985   307.1
3.0500        -159.1620    -159.3583       0.1963   303.7
3.1000        -159.1465    -159.3681       0.2216   342.9
3.1500        -159.1292    -159.3689       0.2396   370.8
3.2000        -159.1474    -159.4170       0.2696   417.1
3.2500        -159.2009    -159.4650       0.2641   408.6
3.3000        -159.2560    -159.5228       0.2667   412.7
3.3500        -159.3173    -159.5749       0.2576   398.6
3.4000        -159.3629    -159.5955       0.2326   359.9
3.4500        -159.3498    -159.5979       0.2480   383.8
3.5000        -159.3114    -159.5775       0.2661   411.8
3.5500        -159.2493    -159.5383       0.2890   447.2
3.6000        -159.1720    -159.4806       0.3086   477.5
3.6500        -159.1310    -159.4397       0.3088   477.7
3.7000        -159.1265    -159.4074       0.2809   434.7
3.7500        -159.1203    -159.3791       0.2588   400.5
3.8000        -159.1256    -159.3801       0.2545   393.8
3.8500        -159.1520    -159.3867       0.2347   363.1
3.9000        -159.1239    -159.3872       0.2633   407.4
3.9500        -159.1353    -159.4108       0.2755   426.2
4.0000        -159.1805    -159.4603       0.2798   433.0
4.0500        -159.2230    -159.5183       0.2954   457.0
4.1000        -159.3146    -159.5771       0.2625   406.1
4.1500        -159.3707    -159.6134       0.2427   375.5
4.2000        -159.4039    -159.6306       0.2268   350.9
4.2500        -159.3989    -159.6170       0.2180   337.3
4.3000        -159.3566    -159.5838       0.2272   351.5
4.3500        -159.2973    -159.5368       0.2395   370.5
4.4000        -159.2362    -159.4854       0.2492   385.5
4.4500        -159.2237    -159.4503       0.2267   350.7
4.5000        -159.1907    -159.4166       0.2259   349.6
4.5500        -159.1938    -159.3971       0.2033   314.5
4.6000        -159.2119    -159.4033       0.1913   296.0
4.6500        -159.1892    -159.4065       0.2173   336.2
4.7000        -159.1937    -159.4112       0.2175   336.5
4.7500        -159.2073    -159.4528       0.2455   379.9
4.8000        -159.2384    -159.4973       0.2588   400.5
4.8500        -159.3029    -159.5518       0.2490   385.2
4.9000        -159.3627    -159.6098       0.2471   382.4
4.9500        -159.4026    -159.6383       0.2358   364.8
5.0000        -159.4068    -159.6460       0.2392   370.1
5.0500        -159.3808    -159.6321       0.2513   388.8
5.1000        -159.3159    -159.5925       0.2766   427.9
5.1500        -159.2505    -159.5308       0.2804   433.8
5.2000        -159.2021    -159.4809       0.2789   431.5
5.2500        -159.1756    -159.4427       0.2671   413.3
5.3000        -159.1724    -159.4031       0.2308   357.1
5.3500        -159.1697    -159.4028       0.2331   360.7
5.4000        -159.1817    -159.4039       0.2221   343.7
5.4500        -159.1672    -159.4055       0.2383   368.7
5.5000        -159.1753    -159.4404       0.2651   410.2
5.5500        -159.2200    -159.4800       0.2600   402.3
5.6000        -159.2613    -159.5276       0.2663   412.0
5.6500        -159.3285    -159.5761       0.2476   383.0
5.7000        -159.4005    -159.6143       0.2138   330.9
5.7500        -159.4369    -159.6362       0.1993   308.4
5.8000        -159.4323    -159.6368       0.2045   316.4
5.8500        -159.4003    -159.6135       0.2132   329.8
5.9000        -159.3267    -159.5634       0.2368   366.3
5.9500        -159.2487    -159.5088       0.2601   402.4
6.0000        -159.2298    -159.4614       0.2316   358.4
6.0500        -159.1966    -159.4222       0.2256   349.1
6.1000        -159.1931    -159.3999       0.2068   320.0
6.1500        -159.2179    -159.3992       0.1813   280.5
