Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3133    -159.1106       0.7972   385.5
0.0500        -158.3435    -159.1244       0.7809   377.6
0.1000        -158.4959    -159.1102       0.6143   297.0
0.1500        -158.4358    -159.1271       0.6913   334.3
0.2000        -158.3419    -159.1495       0.8076   390.5
0.2500        -158.4257    -159.1462       0.7206   348.4
0.3000        -158.4601    -159.1305       0.6705   324.2
0.3500        -158.4087    -159.1443       0.7357   355.7
0.4000        -158.3934    -159.1143       0.7208   348.5
0.4500        -158.4756    -159.1489       0.6733   325.6
0.5000        -158.5623    -159.1532       0.5909   285.7
0.5500        -158.3311    -159.1409       0.8098   391.5
0.6000        -158.2569    -159.1807       0.9237   446.6
0.6500        -158.1149    -159.1577       1.0428   504.2
0.7000        -158.1836    -159.1881       1.0045   485.7
0.7500        -158.2450    -159.1430       0.8980   434.2
0.8000        -158.3794    -159.2069       0.8274   400.1
0.8500        -158.3782    -159.1332       0.7550   365.1
0.9000        -158.1785    -159.1468       0.9683   468.2
0.9500        -158.0333    -159.1535       1.1202   541.7
1.0000        -158.1558    -159.1322       0.9764   472.1
1.0500        -158.3506    -159.2307       0.8801   425.5
1.1000        -158.3579    -159.1582       0.8003   387.0
1.1500        -158.0584    -159.2211       1.1627   562.2
1.2000        -158.1477    -159.1974       1.0497   507.5
1.2500        -158.1827    -159.1309       0.9482   458.5
1.3000        -158.2032    -159.1639       0.9608   464.6
1.3500        -158.3619    -159.1586       0.7967   385.2
1.4000        -158.1807    -159.2252       1.0446   505.1
1.4500        -158.1943    -159.1269       0.9326   451.0
1.5000        -157.6778    -159.1745       1.4967   723.7
1.5500        -158.0649    -159.1820       1.1170   540.1
1.6000        -158.1038    -159.1145       1.0107   488.7
1.6500        -158.1539    -159.2179       1.0640   514.5
1.7000        -158.0609    -159.1446       1.0837   524.0
1.7500        -157.9884    -159.1831       1.1947   577.7
1.8000        -157.9068    -159.1286       1.2218   590.8
1.8500        -158.1108    -159.1531       1.0423   504.0
1.9000        -157.8443    -159.1888       1.3445   650.1
1.9500        -157.9473    -159.1654       1.2181   589.0
2.0000        -157.9898    -159.1876       1.1978   579.2
2.0500        -157.8855    -159.1294       1.2439   601.4
2.1000        -158.0137    -159.1495       1.1358   549.2
2.1500        -157.9050    -159.1410       1.2360   597.6
2.2000        -157.9032    -159.1774       1.2743   616.1
2.2500        -158.0758    -159.1831       1.1072   535.4
2.3000        -157.8158    -159.1862       1.3704   662.6
2.3500        -157.7801    -159.1884       1.4083   680.9
2.4000        -157.6921    -159.1668       1.4747   713.0
2.4500        -157.7314    -159.1781       1.4466   699.5
2.5000        -157.6695    -159.1302       1.4607   706.3
2.5500        -157.5386    -159.1454       1.6068   776.9
2.6000        -157.6615    -159.1601       1.4986   724.6
2.6500        -157.7700    -159.1667       1.3967   675.3
2.7000        -157.7957    -159.2115       1.4158   684.6
2.7500        -157.6531    -159.2000       1.5469   748.0
2.8000        -157.6809    -159.1416       1.4607   706.3
2.8500        -157.8614    -159.1597       1.2983   627.8
2.9000        -157.7882    -159.1355       1.3473   651.5
2.9500        -157.6840    -159.1519       1.4679   709.8
3.0000        -157.4820    -159.1491       1.6671   806.1
3.0500        -157.5260    -159.1366       1.6106   778.8
3.1000        -157.6233    -159.1587       1.5354   742.4
3.1500        -157.5916    -159.1345       1.5429   746.0
3.2000        -157.5647    -159.2150       1.6504   798.0
3.2500        -157.4043    -159.1760       1.7717   856.7
3.3000        -157.6789    -159.1719       1.4930   721.9
3.3500        -157.5284    -159.1570       1.6286   787.5
3.4000        -157.6056    -159.1459       1.5402   744.7
3.4500        -157.5128    -159.1908       1.6780   811.4
3.5000        -157.5440    -159.1701       1.6261   786.3
3.5500        -157.4964    -159.1808       1.6844   814.5
3.6000        -157.5125    -159.1728       1.6603   802.8
3.6500        -157.4312    -159.1439       1.7126   828.1
3.7000        -157.3241    -159.1585       1.8344   887.0
3.7500        -157.4655    -159.1652       1.6997   821.8
3.8000        -157.5060    -159.1668       1.6608   803.0
