Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2882    -159.0549       0.7667   395.4
0.0500        -158.0142    -159.0544       1.0402   536.5
0.1000        -158.0889    -159.0402       0.9513   490.6
0.1500        -157.9569    -159.0697       1.1128   573.9
0.2000        -157.9410    -159.0522       1.1112   573.1
0.2500        -158.0233    -159.0498       1.0264   529.4
0.3000        -157.8645    -159.0578       1.1933   615.5
0.3500        -158.1330    -159.0619       0.9289   479.1
0.4000        -158.1138    -159.0471       0.9332   481.3
0.4500        -157.9741    -159.0526       1.0785   556.3
0.5000        -157.9598    -159.0576       1.0978   566.2
0.5500        -158.0000    -159.0657       1.0657   549.6
0.6000        -157.9518    -159.0467       1.0949   564.7
0.6500        -157.9231    -159.0561       1.1330   584.3
0.7000        -157.7860    -159.0675       1.2815   660.9
0.7500        -157.8974    -159.0670       1.1696   603.2
0.8000        -157.9074    -159.0593       1.1519   594.1
0.8500        -157.7144    -159.0707       1.3563   699.5
0.9000        -157.7115    -159.0611       1.3496   696.1
0.9500        -157.7985    -159.0564       1.2579   648.8
1.0000        -157.9067    -159.0657       1.1590   597.8
1.0500        -158.0906    -159.0442       0.9536   491.8
1.1000        -157.7372    -159.0550       1.3178   679.7
1.1500        -157.8267    -159.0483       1.2215   630.0
1.2000        -157.5307    -159.0522       1.5215   784.7
1.2500        -157.5338    -159.0573       1.5235   785.8
1.3000        -157.7427    -159.0735       1.3309   686.4
1.3500        -157.7170    -159.0692       1.3522   697.4
1.4000        -157.7748    -159.0521       1.2773   658.8
1.4500        -157.6065    -159.0733       1.4669   756.5
1.5000        -157.7340    -159.0385       1.3045   672.8
1.5500        -157.8771    -159.0559       1.1788   608.0
1.6000        -157.8064    -159.0629       1.2565   648.0
1.6500        -157.7474    -159.0657       1.3183   679.9
1.7000        -157.5616    -159.0498       1.4881   767.5
1.7500        -157.6834    -159.0539       1.3705   706.8
1.8000        -157.5540    -159.0582       1.5042   775.8
1.8500        -157.5429    -159.0547       1.5119   779.7
1.9000        -157.6067    -159.0612       1.4545   750.2
1.9500        -157.4758    -159.0582       1.5824   816.1
2.0000        -157.4812    -159.0634       1.5823   816.1
2.0500        -157.5847    -159.0708       1.4861   766.5
2.1000        -157.3384    -159.0629       1.7245   889.4
2.1500        -157.3305    -159.0713       1.7408   897.8
2.2000        -157.4209    -159.0609       1.6400   845.8
2.2500        -157.3477    -159.0432       1.6955   874.5
2.3000        -157.2993    -159.0648       1.7655   910.6
2.3500        -157.1710    -159.0588       1.8878   973.6
2.4000        -157.4676    -159.0498       1.5822   816.0
2.4500        -157.4563    -159.0527       1.5963   823.3
