Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5130    -159.4047       0.8918   328.5
0.0500        -158.7608    -159.4365       0.6757   248.9
0.1000        -158.6939    -159.4232       0.7294   268.7
0.1500        -158.7815    -159.4293       0.6477   238.6
0.2000        -158.6892    -159.4207       0.7315   269.5
0.2500        -158.8369    -159.4524       0.6155   226.8
0.3000        -158.9511    -159.4281       0.4769   175.7
0.3500        -158.7965    -159.4748       0.6783   249.9
0.4000        -158.7967    -159.4427       0.6461   238.0
0.4500        -158.6711    -159.4532       0.7821   288.1
0.5000        -158.7423    -159.4324       0.6901   254.2
0.5500        -158.7659    -159.4203       0.6544   241.1
0.6000        -158.6741    -159.4203       0.7462   274.9
0.6500        -158.7798    -159.4240       0.6442   237.3
0.7000        -158.8060    -159.4747       0.6686   246.3
0.7500        -158.7957    -159.4549       0.6592   242.8
0.8000        -158.8379    -159.4622       0.6243   230.0
0.8500        -158.6785    -159.4515       0.7730   284.8
0.9000        -158.8276    -159.4530       0.6254   230.4
0.9500        -158.6414    -159.4049       0.7635   281.3
1.0000        -158.6318    -159.4025       0.7707   283.9
1.0500        -158.6636    -159.4099       0.7462   274.9
1.1000        -158.7959    -159.3981       0.6022   221.9
1.1500        -158.6726    -159.4064       0.7338   270.3
1.2000        -158.5365    -159.4312       0.8946   329.6
1.2500        -158.5564    -159.4368       0.8804   324.4
1.3000        -158.5550    -159.4658       0.9107   335.5
1.3500        -158.6841    -159.4782       0.7941   292.6
1.4000        -158.7390    -159.4882       0.7492   276.0
1.4500        -158.5030    -159.4841       0.9812   361.5
1.5000        -158.5864    -159.4778       0.8915   328.4
1.5500        -158.4630    -159.4538       0.9909   365.0
1.6000        -158.3869    -159.4315       1.0447   384.9
1.6500        -158.4035    -159.4598       1.0562   389.1
1.7000        -158.2365    -159.3969       1.1604   427.5
1.7500        -158.4575    -159.3849       0.9274   341.6
1.8000        -158.3430    -159.3894       1.0464   385.5
1.8500        -158.2038    -159.3766       1.1728   432.1
1.9000        -158.2592    -159.4382       1.1790   434.4
1.9500        -158.2594    -159.4231       1.1638   428.7
2.0000        -158.2082    -159.4733       1.2651   466.0
2.0500        -158.3883    -159.4793       1.0911   401.9
2.1000        -158.3842    -159.4694       1.0851   399.8
2.1500        -158.3154    -159.4420       1.1265   415.0
2.2000        -158.3254    -159.4556       1.1302   416.4
2.2500        -158.2125    -159.4331       1.2207   449.7
2.3000        -158.2478    -159.4263       1.1784   434.1
2.3500        -157.9672    -159.4495       1.4823   546.1
2.4000        -158.2411    -159.4139       1.1728   432.1
2.4500        -158.3280    -159.3681       1.0402   383.2
2.5000        -158.2131    -159.3707       1.1576   426.5
2.5500        -158.3548    -159.4051       1.0503   386.9
2.6000        -158.2138    -159.4071       1.1932   439.6
2.6500        -158.2386    -159.3901       1.1515   424.2
2.7000        -158.1815    -159.4165       1.2350   455.0
2.7500        -158.2357    -159.4443       1.2086   445.2
2.8000        -158.2841    -159.4127       1.1286   415.8
2.8500        -158.3780    -159.4748       1.0969   404.1
2.9000        -158.4681    -159.5003       1.0322   380.2
2.9500        -158.6339    -159.5243       0.8905   328.0
3.0000        -158.3529    -159.4854       1.1325   417.2
3.0500        -158.3091    -159.4599       1.1508   424.0
3.1000        -158.1676    -159.4158       1.2482   459.8
3.1500        -158.0328    -159.3957       1.3629   502.1
3.2000        -158.3422    -159.3860       1.0439   384.6
3.2500        -158.2381    -159.3883       1.1502   423.7
3.3000        -158.2552    -159.3936       1.1384   419.4
3.3500        -158.1825    -159.4134       1.2309   453.5
3.4000        -158.1780    -159.4176       1.2396   456.6
3.4500        -158.1750    -159.3792       1.2042   443.6
3.5000        -158.0918    -159.4111       1.3194   486.1
3.5500        -157.9824    -159.4762       1.4938   550.3
3.6000        -158.1345    -159.4745       1.3400   493.7
3.6500        -158.2953    -159.4847       1.1894   438.2
3.7000        -158.2393    -159.5032       1.2639   465.6
3.7500        -158.1949    -159.4180       1.2231   450.6
3.8000        -158.0486    -159.3923       1.3437   495.0
3.8500        -157.8791    -159.4043       1.5252   561.9
3.9000        -157.7831    -159.4388       1.6557   610.0
