Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.1609    -159.9582       0.7972   385.5
0.0500        -158.6405    -159.4817       0.8412   406.7
0.1000        -159.2872    -159.7865       0.4993   241.4
0.1500        -158.2730    -159.1359       0.8629   417.2
0.2000        -158.8171    -159.7159       0.8988   434.6
0.2500        -158.8060    -159.4265       0.6205   300.0
0.3000        -158.5379    -159.5561       1.0182   492.3
0.3500        -158.5738    -159.3015       0.7277   351.9
0.4000        -158.9255    -159.4567       0.5312   256.8
0.4500        -158.5257    -159.6204       1.0947   529.3
0.5000        -158.7930    -159.6087       0.8157   394.4
0.5500        -159.2201    -159.7932       0.5731   277.1
0.6000        -158.4405    -159.4128       0.9724   470.2
0.6500        -158.8866    -159.7253       0.8387   405.5
0.7000        -159.1681    -159.7368       0.5686   274.9
0.7500        -158.3851    -159.4588       1.0737   519.1
0.8000        -158.5328    -159.2919       0.7591   367.1
0.8500        -158.9380    -159.5470       0.6090   294.5
0.9000        -158.5736    -159.6895       1.1159   539.6
0.9500        -158.7304    -159.4987       0.7684   371.5
1.0000        -159.1927    -159.7247       0.5320   257.2
1.0500        -158.5915    -159.6241       1.0326   499.3
1.1000        -158.7817    -159.6657       0.8840   427.4
1.1500        -159.1481    -159.7333       0.5852   283.0
1.2000        -158.4690    -159.5871       1.1181   540.6
1.2500        -158.7308    -159.4490       0.7182   347.3
1.3000        -159.0043    -159.5199       0.5156   249.3
1.3500        -158.3916    -159.5064       1.1148   539.0
1.4000        -158.6413    -159.4859       0.8446   408.4
1.4500        -159.2782    -159.7917       0.5135   248.3
1.5000        -158.4115    -159.4382       1.0266   496.4
1.5500        -158.9427    -159.7015       0.7588   366.9
1.6000        -159.2418    -159.8017       0.5599   270.7
1.6500        -158.2201    -159.5028       1.2826   620.2
1.7000        -158.8957    -159.6147       0.7189   347.6
1.7500        -159.0858    -159.5952       0.5094   246.3
1.8000        -158.3695    -159.4095       1.0400   502.9
1.8500        -158.5634    -159.4024       0.8390   405.7
1.9000        -159.0998    -159.7347       0.6350   307.0
1.9500        -158.4010    -159.6193       1.2184   589.1
2.0000        -158.8159    -159.5026       0.6867   332.0
2.0500        -159.2766    -159.7777       0.5011   242.3
2.1000        -158.2813    -159.5590       1.2777   617.8
2.1500        -158.9913    -159.7454       0.7541   364.6
2.2000        -158.6840    -159.3012       0.6171   298.4
2.2500        -158.2042    -159.3608       1.1566   559.2
2.3000        -158.9922    -159.6808       0.6885   332.9
2.3500        -159.0894    -159.6649       0.5755   278.3
2.4000        -158.2781    -159.5034       1.2253   592.5
2.4500        -158.5803    -159.2383       0.6581   318.2
2.5000        -159.2024    -159.8223       0.6199   299.8
2.5500        -158.4204    -159.6035       1.1831   572.0
2.6000        -158.8597    -159.5704       0.7107   343.6
2.6500        -158.7018    -159.2206       0.5188   250.9
2.7000        -158.1349    -159.4059       1.2710   614.6
2.7500        -158.8219    -159.5562       0.7344   355.1
2.8000        -159.0409    -159.6617       0.6208   300.2
2.8500        -158.1771    -159.4156       1.2385   598.9
2.9000        -158.8696    -159.5910       0.7214   348.8
2.9500        -159.1521    -159.7504       0.5982   289.3
3.0000        -158.3314    -159.6853       1.3539   654.6
3.0500        -158.8696    -159.5926       0.7230   349.6
3.1000        -158.8492    -159.4398       0.5906   285.6
3.1500        -158.2557    -159.5195       1.2638   611.1
3.2000        -158.8451    -159.6036       0.7585   366.8
3.2500        -158.9143    -159.5627       0.6484   313.5
3.3000        -157.8729    -159.1374       1.2645   611.4
3.3500        -158.7452    -159.4774       0.7322   354.0
3.4000        -159.3056    -159.7919       0.4863   235.1
3.4500        -158.2555    -159.5889       1.3334   644.7
3.5000        -159.0231    -159.6790       0.6559   317.2
3.5500        -158.7666    -159.3544       0.5878   284.2
3.6000        -158.0945    -159.5150       1.4205   686.8
3.6500        -159.0356    -159.6618       0.6262   302.8
3.7000        -158.9510    -159.5312       0.5802   280.5
3.7500        -158.1918    -159.5715       1.3797   667.1
3.8000        -158.6629    -159.3364       0.6735   325.6
3.8500        -158.8835    -159.5611       0.6776   327.6
3.9000        -158.3344    -159.6848       1.3504   652.9
3.9500        -159.1235    -159.7866       0.6631   320.6
4.0000        -158.9242    -159.4337       0.5095   246.3
4.0500        -158.0429    -159.4268       1.3840   669.2
4.1000        -159.1271    -159.7707       0.6436   311.2
