Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2627    -159.0293       0.7667   395.4
0.0500        -157.8017    -159.0603       1.2586   649.1
0.1000        -157.6369    -159.0608       1.4239   734.4
0.1500        -157.7212    -159.0128       1.2916   666.1
0.2000        -157.6825    -159.1096       1.4271   736.0
0.2500        -157.7026    -159.0428       1.3403   691.2
0.3000        -157.2893    -159.0806       1.7913   923.9
0.3500        -157.8052    -159.0376       1.2324   635.6
0.4000        -157.6656    -159.0458       1.3802   711.8
0.4500        -157.7496    -159.0583       1.3087   675.0
0.5000        -157.4086    -159.0535       1.6450   848.4
0.5500        -157.5686    -159.0434       1.4748   760.6
0.6000        -157.5076    -159.0882       1.5806   815.2
0.6500        -157.7780    -159.0571       1.2791   659.7
0.7000        -157.4247    -159.0661       1.6414   846.5
