Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2089    -158.7511       0.5422   381.4
0.0500        -157.8139    -158.7175       0.9035   635.4
0.1000        -157.8478    -158.8034       0.9556   672.1
0.1500        -157.8579    -158.7569       0.8990   632.3
0.2000        -157.9030    -158.7589       0.8559   601.9
0.2500        -158.1075    -158.8016       0.6941   488.2
0.3000        -157.9385    -158.7542       0.8157   573.7
0.3500        -157.8891    -158.7609       0.8717   613.1
0.4000        -157.8806    -158.7353       0.8548   601.2
0.4500        -157.5863    -158.7444       1.1582   814.5
0.5000        -157.8103    -158.7544       0.9441   664.0
0.5500        -157.5629    -158.7331       1.1702   823.0
0.6000        -157.5794    -158.7999       1.2205   858.4
