Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -15117.0823  -15117.7880       0.7057   420.0
0.0500      -15117.0833  -15117.9250       0.8416   500.9
0.1000      -15117.0824  -15117.9973       0.9149   544.5
0.1500      -15117.0825  -15117.8874       0.8049   479.0
0.2000      -15117.0833  -15118.0468       0.9635   573.4
0.2500      -15117.0828  -15117.9724       0.8896   529.4
0.3000      -15117.0818  -15118.0082       0.9264   551.3
0.3500      -15117.0830  -15117.7655       0.6825   406.2
0.4000      -15117.0852  -15118.2670       1.1818   703.3
0.4500      -15117.0816  -15117.7485       0.6670   396.9
0.5000      -15117.0812  -15117.7074       0.6261   372.6
0.5500      -15117.0835  -15118.1321       1.0485   624.0
0.6000      -15117.0827  -15117.8292       0.7465   444.3
0.6500      -15117.0824  -15117.9246       0.8422   501.2
0.7000      -15117.0827  -15117.7823       0.6996   416.3
0.7500      -15117.0834  -15118.0152       0.9318   554.5
0.8000      -15117.0825  -15117.9359       0.8535   507.9
0.8500      -15117.0813  -15117.7858       0.7045   419.3
0.9000      -15117.0836  -15118.0947       1.0111   601.7
0.9500      -15117.0838  -15118.0522       0.9684   576.3
1.0000      -15117.0829  -15117.8675       0.7846   466.9
1.0500      -15117.0834  -15118.0772       0.9937   591.4
1.1000      -15117.0827  -15117.8076       0.7249   431.4
1.1500      -15117.0822  -15117.8662       0.7839   466.5
1.2000      -15117.0831  -15117.9095       0.8263   491.8
1.2500      -15117.0838  -15117.9973       0.9134   543.6
1.3000      -15117.0846  -15118.0546       0.9699   577.2
1.3500      -15117.0833  -15117.9288       0.8454   503.1
1.4000      -15117.0818  -15117.9064       0.8246   490.7
1.4500      -15117.0824  -15118.0128       0.9304   553.7
1.5000      -15117.0823  -15117.7989       0.7166   426.4
1.5500      -15117.0844  -15118.0122       0.9278   552.1
1.6000      -15117.0830  -15118.1210       1.0380   617.7
1.6500      -15117.0804  -15117.7698       0.6893   410.2
1.7000      -15117.0836  -15118.1853       1.1017   655.6
1.7500      -15117.0852  -15118.1970       1.1118   661.6
1.8000      -15117.0828  -15117.9283       0.8455   503.2
1.8500      -15117.0817  -15117.9154       0.8337   496.2
1.9000      -15117.0804  -15117.8551       0.7747   461.0
1.9500      -15117.0820  -15117.7084       0.6264   372.8
2.0000      -15117.0840  -15117.8507       0.7667   456.2
2.0500      -15117.0834  -15117.9899       0.9065   539.4
2.1000      -15117.0846  -15118.0756       0.9909   589.7
2.1500      -15117.0823  -15117.9871       0.9048   538.5
2.2000      -15117.0825  -15117.9266       0.8441   502.3
2.2500      -15117.0836  -15117.9140       0.8304   494.2
2.3000      -15117.0832  -15118.0704       0.9873   587.5
2.3500      -15117.0820  -15118.0127       0.9306   553.8
2.4000      -15117.0840  -15118.0672       0.9833   585.1
2.4500      -15117.0818  -15117.8151       0.7333   436.4
2.5000      -15117.0826  -15117.8311       0.7485   445.4
2.5500      -15117.0824  -15117.8182       0.7358   437.9
2.6000      -15117.0830  -15117.9573       0.8743   520.3
2.6500      -15117.0847  -15118.1389       1.0542   627.4
2.7000      -15117.0837  -15117.9342       0.8505   506.2
2.7500      -15117.0816  -15117.8023       0.7207   428.9
2.8000      -15117.0825  -15117.9671       0.8846   526.5
2.8500      -15117.0850  -15118.1565       1.0715   637.6
2.9000      -15117.0851  -15118.0890       1.0039   597.4
2.9500      -15117.0835  -15118.0212       0.9378   558.1
3.0000      -15117.0830  -15118.1823       1.0994   654.2
3.0500      -15117.0830  -15118.0167       0.9337   555.6
3.1000      -15117.0839  -15118.0192       0.9353   556.6
3.1500      -15117.0850  -15118.0943       1.0094   600.7
3.2000      -15117.0826  -15117.8392       0.7567   450.3
3.2500      -15117.0815  -15117.8418       0.7603   452.5
3.3000      -15117.0833  -15117.8991       0.8158   485.5
3.3500      -15117.0828  -15117.9242       0.8414   500.7
3.4000      -15117.0836  -15118.1987       1.1151   663.6
3.4500      -15117.0834  -15117.9595       0.8761   521.4
3.5000      -15117.0820  -15117.8478       0.7659   455.8
3.5500      -15117.0846  -15118.1555       1.0709   637.3
3.6000      -15117.0835  -15117.9645       0.8810   524.3
3.6500      -15117.0843  -15118.0632       0.9789   582.6
3.7000      -15117.0836  -15118.0613       0.9777   581.8
3.7500      -15117.0840  -15117.9164       0.8324   495.4
3.8000      -15117.0810  -15117.7462       0.6652   395.8
3.8500      -15117.0845  -15117.9438       0.8593   511.4
3.9000      -15117.0829  -15117.9123       0.8294   493.6
3.9500      -15117.0828  -15117.9447       0.8619   512.9
4.0000      -15117.0839  -15118.0097       0.9258   550.9
4.0500      -15117.0837  -15118.1432       1.0595   630.5
4.1000      -15117.0831  -15118.0661       0.9830   585.0
4.1500      -15117.0842  -15118.0727       0.9885   588.3
4.2000      -15117.0827  -15117.7888       0.7061   420.2
4.2500      -15117.0834  -15118.0959       1.0125   602.6
4.3000      -15117.0852  -15118.2791       1.1939   710.5
4.3500      -15117.0842  -15118.0298       0.9456   562.7
4.4000      -15117.0840  -15118.1035       1.0196   606.7
4.4500      -15117.0825  -15117.9756       0.8930   531.4
4.5000      -15117.0826  -15117.8725       0.7899   470.1
4.5500      -15117.0853  -15118.0116       0.9263   551.2
4.6000      -15117.0828  -15117.7083       0.6255   372.2
4.6500      -15117.0825  -15117.8221       0.7396   440.1
4.7000      -15117.0835  -15117.9422       0.8587   511.0
4.7500      -15117.0841  -15118.0266       0.9425   560.9
4.8000      -15117.0838  -15118.0227       0.9389   558.7
4.8500      -15117.0842  -15118.1126       1.0284   612.0
4.9000      -15117.0843  -15118.0805       0.9962   592.8
4.9500      -15117.0831  -15117.8769       0.7938   472.4
5.0000      -15117.0833  -15117.9472       0.8639   514.1
5.0500      -15117.0841  -15118.0199       0.9358   556.9
5.1000      -15117.0829  -15117.9500       0.8671   516.0
5.1500      -15117.0834  -15117.8899       0.8065   479.9
5.2000      -15117.0823  -15117.8509       0.7686   457.4
5.2500      -15117.0821  -15117.8677       0.7856   467.5
5.3000      -15117.0836  -15117.8385       0.7549   449.2
5.3500      -15117.0831  -15117.7807       0.6975   415.1
5.4000      -15117.0824  -15118.0763       0.9939   591.5
5.4500      -15117.0828  -15117.7880       0.7052   419.7
5.5000      -15117.0836  -15118.0423       0.9587   570.5
5.5500      -15117.0835  -15118.0812       0.9978   593.8
5.6000      -15117.0834  -15117.8230       0.7396   440.2
5.6500      -15117.0820  -15117.9720       0.8900   529.6
5.7000      -15117.0821  -15117.9076       0.8255   491.3
5.7500      -15117.0840  -15117.9296       0.8456   503.2
5.8000      -15117.0840  -15118.0476       0.9636   573.4
5.8500      -15117.0841  -15118.1119       1.0278   611.6
5.9000      -15117.0816  -15117.7705       0.6889   410.0
5.9500      -15117.0832  -15117.7870       0.7038   418.8
6.0000      -15117.0838  -15117.9323       0.8485   504.9
6.0500      -15117.0831  -15117.8684       0.7853   467.4
6.1000      -15117.0833  -15117.9891       0.9058   539.1
6.1500      -15117.0830  -15118.0966       1.0136   603.2
6.2000      -15117.0830  -15117.7755       0.6925   412.1
6.2500      -15117.0834  -15118.0575       0.9741   579.7
6.3000      -15117.0835  -15118.0258       0.9423   560.8
6.3500      -15117.0826  -15117.7631       0.6805   405.0
6.4000      -15117.0832  -15118.0072       0.9240   549.9
6.4500      -15117.0838  -15117.9789       0.8951   532.7
6.5000      -15117.0818  -15117.7169       0.6351   377.9
6.5500      -15117.0829  -15117.9752       0.8923   531.0
6.6000      -15117.0827  -15117.7659       0.6833   406.6
6.6500      -15117.0835  -15117.9732       0.8897   529.4
6.7000      -15117.0850  -15118.0376       0.9526   566.9
6.7500      -15117.0834  -15117.8408       0.7574   450.7
6.8000      -15117.0815  -15117.8803       0.7987   475.3
6.8500      -15117.0823  -15117.8424       0.7601   452.3
6.9000      -15117.0849  -15118.0718       0.9869   587.3
6.9500      -15117.0833  -15117.9863       0.9029   537.3
7.0000      -15117.0808  -15117.7122       0.6314   375.7
7.0500      -15117.0822  -15117.8677       0.7855   467.5
7.1000      -15117.0842  -15117.9979       0.9137   543.7
7.1500      -15117.0845  -15117.9956       0.9111   542.2
7.2000      -15117.0825  -15117.9955       0.9130   543.3
7.2500      -15117.0812  -15117.7274       0.6462   384.6
7.3000      -15117.0839  -15117.9858       0.9019   536.7
7.3500      -15117.0831  -15117.9075       0.8244   490.6
7.4000      -15117.0829  -15117.7556       0.6727   400.3
7.4500      -15117.0833  -15117.9693       0.8860   527.2
7.5000      -15117.0838  -15118.0436       0.9598   571.2
7.5500      -15117.0821  -15117.8303       0.7482   445.3
7.6000      -15117.0813  -15117.7914       0.7101   422.6
7.6500      -15117.0849  -15118.0249       0.9399   559.4
7.7000      -15117.0841  -15117.8859       0.8018   477.1
7.7500      -15117.0821  -15117.7066       0.6245   371.6
7.8000      -15117.0833  -15118.0793       0.9959   592.7
7.8500      -15117.0829  -15117.7926       0.7097   422.3
7.9000      -15117.0860  -15118.0252       0.9392   558.9
7.9500      -15117.0835  -15118.0899       1.0064   598.9
8.0000      -15117.0809  -15117.7749       0.6940   413.0
8.0500      -15117.0841  -15118.0930       1.0089   600.4
8.1000      -15117.0839  -15118.1044       1.0204   607.3
8.1500      -15117.0837  -15117.9783       0.8946   532.4
8.2000      -15117.0852  -15118.1212       1.0361   616.6
8.2500      -15117.0833  -15117.8944       0.8111   482.7
8.3000      -15117.0839  -15117.8375       0.7536   448.5
8.3500      -15117.0856  -15118.2019       1.1163   664.3
8.4000      -15117.0841  -15117.8189       0.7349   437.3
8.4500      -15117.0825  -15117.9790       0.8965   533.5
8.5000      -15117.0822  -15117.9981       0.9159   545.1
8.5500      -15117.0795  -15117.6393       0.5598   333.1
8.6000      -15117.0837  -15118.0248       0.9411   560.1
8.6500      -15117.0842  -15117.9953       0.9111   542.2
8.7000      -15117.0835  -15117.8191       0.7356   437.8
8.7500      -15117.0840  -15118.1363       1.0523   626.2
8.8000      -15117.0862  -15117.9685       0.8823   525.1
8.8500      -15117.0840  -15117.8663       0.7822   465.5
8.9000      -15117.0839  -15118.1996       1.1157   664.0
8.9500      -15117.0815  -15117.7506       0.6691   398.2
9.0000      -15117.0805  -15117.7822       0.7016   417.6
9.0500      -15117.0832  -15118.0758       0.9925   590.7
9.1000      -15117.0833  -15117.8355       0.7522   447.6
9.1500      -15117.0834  -15118.0034       0.9200   547.5
9.2000      -15117.0825  -15117.9120       0.8295   493.7
9.2500      -15117.0822  -15117.8288       0.7467   444.3
9.3000      -15117.0845  -15118.1784       1.0939   651.0
9.3500      -15117.0827  -15117.9357       0.8530   507.6
9.4000      -15117.0828  -15117.8747       0.7920   471.3
9.4500      -15117.0827  -15118.0320       0.9493   564.9
9.5000      -15117.0823  -15117.8191       0.7368   438.5
9.5500      -15117.0836  -15117.8876       0.8040   478.4
9.6000      -15117.0838  -15117.9415       0.8577   510.4
9.6500      -15117.0832  -15118.0467       0.9634   573.3
9.7000      -15117.0815  -15117.9124       0.8309   494.5
9.7500      -15117.0840  -15118.0766       0.9926   590.7
9.8000      -15117.0855  -15118.0818       0.9963   592.9
9.8500      -15117.0844  -15117.8698       0.7854   467.4
9.9000      -15117.0838  -15118.1244       1.0407   619.3
9.9500      -15117.0817  -15117.7514       0.6697   398.6
10.0000     -15117.0799  -15117.7134       0.6335   377.0
10.0500     -15117.0835  -15118.1884       1.1049   657.6
10.1000     -15117.0844  -15117.9536       0.8692   517.3
10.1500     -15117.0831  -15117.9991       0.9160   545.1
10.2000     -15117.0838  -15118.1940       1.1102   660.7
10.2500     -15117.0827  -15117.7951       0.7124   424.0
10.3000     -15117.0833  -15118.0179       0.9346   556.2
10.3500     -15117.0854  -15118.0872       1.0018   596.2
10.4000     -15117.0833  -15117.7900       0.7067   420.6
10.4500     -15117.0858  -15118.1362       1.0504   625.1
10.5000     -15117.0833  -15117.9625       0.8792   523.2
10.5500     -15117.0807  -15117.7185       0.6377   379.5
10.6000     -15117.0820  -15118.0674       0.9853   586.4
10.6500     -15117.0855  -15118.0610       0.9755   580.5
10.7000     -15117.0843  -15117.9432       0.8590   511.2
10.7500     -15117.0829  -15118.0372       0.9543   567.9
10.8000     -15117.0836  -15117.9757       0.8920   530.9
10.8500     -15117.0810  -15117.7509       0.6699   398.6
10.9000     -15117.0802  -15117.9317       0.8516   506.8
10.9500     -15117.0818  -15117.7293       0.6476   385.4
11.0000     -15117.0845  -15118.0114       0.9269   551.6
11.0500     -15117.0841  -15117.9409       0.8568   509.9
11.1000     -15117.0836  -15118.0077       0.9241   549.9
11.1500     -15117.0856  -15118.0549       0.9693   576.8
