Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -81371.5222  -81372.2118       0.6896   444.6
0.0500      -81371.5221  -81372.0026       0.4805   309.8
0.1000      -81371.5221  -81371.9296       0.4075   262.7
0.1500      -81371.5219  -81372.0719       0.5500   354.6
0.2000      -81371.5217  -81371.8981       0.3764   242.7
0.2500      -81371.5219  -81371.9325       0.4107   264.8
0.3000      -81371.5219  -81372.0248       0.5029   324.2
0.3500      -81371.5220  -81371.9240       0.4021   259.2
0.4000      -81371.5223  -81371.9300       0.4077   262.9
0.4500      -81371.5221  -81372.0274       0.5053   325.8
0.5000      -81371.5218  -81371.9362       0.4144   267.2
0.5500      -81371.5217  -81371.9164       0.3947   254.4
0.6000      -81371.5221  -81372.0703       0.5482   353.4
0.6500      -81371.5223  -81372.0056       0.4833   311.6
0.7000      -81371.5220  -81371.9393       0.4173   269.0
0.7500      -81371.5218  -81372.0220       0.5002   322.5
0.8000      -81371.5219  -81371.9064       0.3845   247.9
0.8500      -81371.5219  -81371.9760       0.4541   292.7
0.9000      -81371.5218  -81372.0481       0.5263   339.3
0.9500      -81371.5222  -81372.0517       0.5295   341.4
1.0000      -81371.5221  -81372.0130       0.4909   316.5
1.0500      -81371.5219  -81372.0242       0.5023   323.8
1.1000      -81371.5219  -81371.8111       0.2892   186.5
1.1500      -81371.5219  -81371.8125       0.2907   187.4
1.2000      -81371.5219  -81372.0292       0.5073   327.1
1.2500      -81371.5218  -81371.9764       0.4546   293.1
1.3000      -81371.5219  -81371.9113       0.3894   251.1
1.3500      -81371.5220  -81372.0751       0.5531   356.6
1.4000      -81371.5219  -81371.9743       0.4524   291.7
1.4500      -81371.5218  -81371.9924       0.4705   303.3
1.5000      -81371.5219  -81371.9697       0.4479   288.7
1.5500      -81371.5218  -81371.9731       0.4512   290.9
1.6000      -81371.5218  -81371.9612       0.4394   283.3
1.6500      -81371.5219  -81371.9577       0.4358   281.0
1.7000      -81371.5220  -81371.8924       0.3704   238.8
1.7500      -81371.5221  -81372.0136       0.4915   316.9
1.8000      -81371.5222  -81372.0318       0.5096   328.5
1.8500      -81371.5219  -81371.8323       0.3104   200.1
1.9000      -81371.5217  -81371.9023       0.3806   245.4
1.9500      -81371.5218  -81372.0349       0.5130   330.7
2.0000      -81371.5222  -81371.9490       0.4268   275.2
2.0500      -81371.5221  -81371.9853       0.4632   298.6
2.1000      -81371.5219  -81371.9896       0.4677   301.5
2.1500      -81371.5219  -81371.9132       0.3913   252.3
2.2000      -81371.5221  -81372.0113       0.4891   315.4
2.2500      -81371.5221  -81372.1037       0.5816   375.0
2.3000      -81371.5217  -81371.9613       0.4396   283.4
2.3500      -81371.5220  -81371.9896       0.4676   301.5
2.4000      -81371.5223  -81372.0929       0.5705   367.8
2.4500      -81371.5220  -81371.8849       0.3629   234.0
2.5000      -81371.5216  -81371.9695       0.4479   288.7
2.5500      -81371.5217  -81371.9357       0.4139   266.9
2.6000      -81371.5219  -81371.9167       0.3948   254.5
2.6500      -81371.5220  -81371.9657       0.4437   286.0
2.7000      -81371.5222  -81372.0206       0.4984   321.3
2.7500      -81371.5222  -81371.9308       0.4086   263.4
2.8000      -81371.5220  -81371.9934       0.4714   303.9
2.8500      -81371.5218  -81371.9939       0.4721   304.4
2.9000      -81371.5218  -81371.9382       0.4164   268.5
2.9500      -81371.5219  -81372.0263       0.5044   325.2
3.0000      -81371.5220  -81372.1176       0.5955   383.9
3.0500      -81371.5222  -81371.9620       0.4399   283.6
3.1000      -81371.5221  -81372.0126       0.4904   316.2
3.1500      -81371.5217  -81371.9096       0.3879   250.1
3.2000      -81371.5217  -81371.9530       0.4313   278.1
3.2500      -81371.5220  -81372.0474       0.5253   338.7
3.3000      -81371.5222  -81372.1221       0.5999   386.7
3.3500      -81371.5220  -81371.9579       0.4359   281.0
3.4000      -81371.5219  -81371.9536       0.4318   278.4
3.4500      -81371.5218  -81371.8638       0.3421   220.5
3.5000      -81371.5218  -81371.8928       0.3710   239.2
3.5500      -81371.5219  -81372.0040       0.4821   310.8
3.6000      -81371.5220  -81371.9824       0.4604   296.8
3.6500      -81371.5219  -81371.9161       0.3942   254.1
3.7000      -81371.5218  -81372.0616       0.5397   348.0
3.7500      -81371.5219  -81371.9807       0.4589   295.8
3.8000      -81371.5221  -81371.9620       0.4399   283.6
3.8500      -81371.5219  -81371.9971       0.4752   306.3
3.9000      -81371.5218  -81372.0275       0.5057   326.1
3.9500      -81371.5218  -81371.9220       0.4002   258.0
4.0000      -81371.5220  -81372.0162       0.4942   318.6
4.0500      -81371.5220  -81371.9923       0.4703   303.2
4.1000      -81371.5220  -81371.9367       0.4147   267.4
4.1500      -81371.5221  -81371.9837       0.4616   297.6
4.2000      -81371.5219  -81371.9941       0.4722   304.4
4.2500      -81371.5217  -81371.9365       0.4148   267.4
4.3000      -81371.5218  -81371.9774       0.4556   293.7
4.3500      -81371.5219  -81371.8989       0.3769   243.0
4.4000      -81371.5221  -81372.0009       0.4788   308.6
4.4500      -81371.5221  -81371.9900       0.4679   301.6
4.5000      -81371.5220  -81371.9255       0.4034   260.1
4.5500      -81371.5218  -81371.9389       0.4171   268.9
4.6000      -81371.5217  -81371.9969       0.4752   306.4
4.6500      -81371.5220  -81371.9544       0.4324   278.7
4.7000      -81371.5221  -81371.9877       0.4656   300.2
4.7500      -81371.5220  -81372.0103       0.4883   314.8
4.8000      -81371.5221  -81371.9778       0.4557   293.8
4.8500      -81371.5221  -81371.9692       0.4471   288.2
4.9000      -81371.5217  -81371.9789       0.4572   294.7
4.9500      -81371.5218  -81371.9864       0.4645   299.5
5.0000      -81371.5220  -81372.0636       0.5416   349.2
5.0500      -81371.5222  -81372.0578       0.5356   345.3
5.1000      -81371.5222  -81371.9830       0.4608   297.1
5.1500      -81371.5219  -81371.9087       0.3868   249.4
5.2000      -81371.5218  -81371.9570       0.4352   280.6
5.2500      -81371.5217  -81371.8389       0.3173   204.5
5.3000      -81371.5219  -81372.0799       0.5580   359.7
5.3500      -81371.5222  -81372.0375       0.5154   332.3
5.4000      -81371.5221  -81371.8876       0.3656   235.7
