Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5669    -159.4426       0.8757   338.7
0.0500        -158.3436    -159.3927       1.0491   405.8
0.1000        -158.1808    -159.4353       1.2545   485.3
0.1500        -158.3536    -159.4177       1.0641   411.6
0.2000        -158.4616    -159.3879       0.9264   358.3
0.2500        -158.3085    -159.3981       1.0896   421.5
0.3000        -158.3404    -159.3747       1.0342   400.1
0.3500        -158.4174    -159.4013       0.9839   380.6
0.4000        -158.4604    -159.3916       0.9312   360.2
0.4500        -158.0926    -159.3795       1.2869   497.8
0.5000        -158.3309    -159.4512       1.1203   433.3
0.5500        -158.0560    -159.3981       1.3420   519.1
0.6000        -158.3642    -159.4426       1.0784   417.1
0.6500        -158.2772    -159.4102       1.1330   438.3
0.7000        -158.2053    -159.4366       1.2313   476.3
0.7500        -158.1579    -159.4276       1.2697   491.1
0.8000        -158.0953    -159.3680       1.2727   492.3
0.8500        -158.1212    -159.3712       1.2500   483.5
0.9000        -158.2015    -159.3835       1.1820   457.2
0.9500        -158.3070    -159.3763       1.0693   413.6
1.0000        -157.8193    -159.3981       1.5789   610.7
1.0500        -157.9635    -159.3956       1.4321   554.0
1.1000        -157.7426    -159.4381       1.6955   655.9
1.1500        -158.1846    -159.4198       1.2352   477.8
1.2000        -157.9077    -159.4132       1.5055   582.4
1.2500        -157.8756    -159.4163       1.5407   596.0
1.3000        -157.9336    -159.4332       1.4996   580.1
1.3500        -158.0777    -159.3569       1.2792   494.8
1.4000        -157.8677    -159.4106       1.5429   596.8
1.4500        -157.8332    -159.3900       1.5568   602.2
1.5000        -157.5426    -159.4113       1.8687   722.8
1.5500        -157.8766    -159.4088       1.5322   592.7
1.6000        -158.1230    -159.4083       1.2853   497.2
1.6500        -157.9342    -159.4034       1.4693   568.3
1.7000        -157.8304    -159.3261       1.4957   578.6
1.7500        -157.9619    -159.3669       1.4050   543.5
1.8000        -157.5676    -159.3915       1.8239   705.5
1.8500        -157.7302    -159.4175       1.6872   652.7
1.9000        -157.7382    -159.4171       1.6790   649.5
1.9500        -157.4484    -159.4330       1.9846   767.7
2.0000        -157.8447    -159.4576       1.6129   623.9
2.0500        -157.6784    -159.4342       1.7558   679.2
2.1000        -157.6187    -159.4146       1.7958   694.7
2.1500        -157.6769    -159.4725       1.7957   694.6
2.2000        -157.3065    -159.4441       2.1376   826.9
2.2500        -157.5987    -159.4079       1.8092   699.8
2.3000        -157.1707    -159.4124       2.2417   867.1
2.3500        -157.5540    -159.4481       1.8941   732.7
2.4000        -157.4073    -159.3564       1.9491   753.9
