Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2833    -159.0499       0.7667   395.4
0.0500        -158.1160    -159.0976       0.9816   506.3
0.1000        -158.1095    -159.0931       0.9836   507.3
0.1500        -157.9286    -159.0844       1.1558   596.1
0.2000        -158.2622    -159.0643       0.8020   413.6
0.2500        -158.1308    -159.0634       0.9326   481.0
0.3000        -158.3521    -159.1028       0.7507   387.2
0.3500        -158.0920    -159.1007       1.0087   520.2
0.4000        -158.3731    -159.0810       0.7079   365.1
0.4500        -157.9132    -159.1066       1.1934   615.5
0.5000        -158.1066    -159.1166       1.0100   520.9
0.5500        -158.1542    -159.0578       0.9036   466.0
0.6000        -158.2907    -159.0816       0.7909   407.9
0.6500        -157.9934    -159.0932       1.0998   567.2
0.7000        -157.8418    -159.0851       1.2433   641.3
0.7500        -158.1040    -159.1402       1.0362   534.4
0.8000        -157.8144    -159.0910       1.2766   658.4
0.8500        -157.9115    -159.0980       1.1865   611.9
0.9000        -158.0191    -159.0390       1.0199   526.0
0.9500        -157.8936    -159.0753       1.1817   609.5
1.0000        -157.7476    -159.1272       1.3795   711.5
1.0500        -158.0160    -159.0880       1.0720   552.9
1.1000        -157.8291    -159.1026       1.2735   656.8
1.1500        -157.8271    -159.1136       1.2865   663.5
1.2000        -157.6487    -159.0840       1.4352   740.2
1.2500        -158.1007    -159.0801       0.9794   505.1
1.3000        -157.8074    -159.0646       1.2572   648.4
1.3500        -157.8358    -159.0952       1.2594   649.5
1.4000        -157.6826    -159.1007       1.4181   731.4
1.4500        -157.7143    -159.0697       1.3554   699.0
1.5000        -157.8714    -159.0794       1.2081   623.1
1.5500        -157.6505    -159.0525       1.4021   723.1
1.6000        -157.9639    -159.0782       1.1144   574.7
1.6500        -157.7472    -159.1082       1.3610   701.9
1.7000        -157.8216    -159.1089       1.2873   663.9
1.7500        -157.8021    -159.0972       1.2951   667.9
1.8000        -157.5808    -159.0982       1.5174   782.6
1.8500        -157.6347    -159.0827       1.4479   746.8
1.9000        -157.8810    -159.0479       1.1669   601.9
1.9500        -157.5358    -159.0671       1.5313   789.8
2.0000        -157.7129    -159.1224       1.4095   727.0
2.0500        -157.8982    -159.0900       1.1919   614.7
2.1000        -157.7099    -159.1123       1.4024   723.3
2.1500        -157.8388    -159.1032       1.2644   652.1
2.2000        -157.7226    -159.0553       1.3326   687.3
2.2500        -157.8687    -159.0945       1.2257   632.2
2.3000        -157.8053    -159.0981       1.2929   666.8
2.3500        -157.9065    -159.1014       1.1949   616.3
2.4000        -157.7667    -159.1176       1.3509   696.7
2.4500        -157.7616    -159.1015       1.3399   691.1
2.5000        -157.8025    -159.0577       1.2552   647.4
2.5500        -157.8519    -159.0796       1.2277   633.2
2.6000        -157.8545    -159.0830       1.2286   633.6
2.6500        -157.8750    -159.0877       1.2127   625.5
2.7000        -157.8770    -159.0956       1.2186   628.5
2.7500        -157.6738    -159.0755       1.4017   722.9
2.8000        -157.9177    -159.0605       1.1427   589.4
2.8500        -157.8607    -159.0203       1.1596   598.1
2.9000        -157.9565    -159.0815       1.1250   580.2
2.9500        -157.9713    -159.1080       1.1367   586.3
3.0000        -157.8400    -159.0697       1.2297   634.2
3.0500        -157.9916    -159.0714       1.0798   556.9
3.1000        -157.9919    -159.0762       1.0843   559.2
3.1500        -158.1094    -159.0892       0.9797   505.3
3.2000        -157.9742    -159.1255       1.1512   593.8
3.2500        -157.9121    -159.0553       1.1432   589.6
3.3000        -157.9866    -159.0643       1.0777   555.8
3.3500        -157.9356    -159.0940       1.1584   597.5
3.4000        -158.0398    -159.1199       1.0801   557.1
3.4500        -157.5106    -159.1304       1.6199   835.5
3.5000        -157.6706    -159.0437       1.3731   708.2
3.5500        -157.6619    -159.0942       1.4324   738.8
3.6000        -157.6729    -159.0521       1.3791   711.3
3.6500        -157.8109    -159.0786       1.2677   653.8
3.7000        -157.4510    -159.0897       1.6387   845.2
3.7500        -157.6613    -159.0990       1.4377   741.5
3.8000        -157.6438    -159.0943       1.4506   748.1
3.8500        -157.4853    -159.0846       1.5993   824.8
3.9000        -157.4930    -159.0551       1.5621   805.7
3.9500        -157.6264    -159.0623       1.4360   740.6
4.0000        -157.7705    -159.0599       1.2894   665.0
4.0500        -157.8569    -159.0923       1.2354   637.2
4.1000        -157.4829    -159.1006       1.6177   834.3
4.1500        -157.4421    -159.1009       1.6588   855.5
4.2000        -157.6263    -159.0892       1.4628   754.5
4.2500        -157.4577    -159.0885       1.6308   841.1
4.3000        -157.6449    -159.0746       1.4297   737.4
4.3500        -157.5266    -159.0787       1.5521   800.5
4.4000        -157.4407    -159.1070       1.6664   859.4
4.4500        -157.4553    -159.0720       1.6168   833.9
4.5000        -157.5733    -159.0627       1.4895   768.2
4.5500        -157.2893    -159.0820       1.7927   924.6
