Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -66820.3231  -66821.9265       1.6034   387.6
0.0500      -66820.3227  -66821.5133       1.1905   287.8
0.1000      -66820.3225  -66821.3578       1.0353   250.3
0.1500      -66820.3227  -66821.4519       1.1293   273.0
0.2000      -66820.3227  -66821.3145       0.9918   239.8
0.2500      -66820.3230  -66821.5896       1.2667   306.2
0.3000      -66820.3230  -66821.5875       1.2645   305.7
0.3500      -66820.3228  -66821.4259       1.1031   266.7
0.4000      -66820.3229  -66821.5037       1.1807   285.5
0.4500      -66820.3231  -66821.5912       1.2682   306.6
0.5000      -66820.3231  -66821.5300       1.2069   291.8
0.5500      -66820.3231  -66821.5232       1.2001   290.1
0.6000      -66820.3231  -66821.5081       1.1850   286.5
0.6500      -66820.3231  -66821.6838       1.3607   329.0
0.7000      -66820.3234  -66821.6619       1.3384   323.6
0.7500      -66820.3233  -66821.6794       1.3560   327.8
0.8000      -66820.3224  -66821.3034       0.9810   237.2
0.8500      -66820.3226  -66821.4672       1.1446   276.7
0.9000      -66820.3227  -66821.5289       1.2062   291.6
0.9500      -66820.3230  -66821.7627       1.4398   348.1
1.0000      -66820.3226  -66821.3959       1.0733   259.5
1.0500      -66820.3226  -66821.4667       1.1442   276.6
1.1000      -66820.3230  -66821.6130       1.2900   311.9
1.1500      -66820.3231  -66821.6904       1.3673   330.6
1.2000      -66820.3224  -66821.5398       1.2174   294.3
1.2500      -66820.3227  -66821.6222       1.2995   314.2
1.3000      -66820.3231  -66821.5589       1.2358   298.8
1.3500      -66820.3230  -66821.6140       1.2910   312.1
1.4000      -66820.3225  -66821.4127       1.0902   263.6
1.4500      -66820.3226  -66821.4188       1.0962   265.0
1.5000      -66820.3230  -66821.6241       1.3011   314.6
1.5500      -66820.3228  -66821.5667       1.2439   300.7
1.6000      -66820.3227  -66821.5606       1.2379   299.3
1.6500      -66820.3225  -66821.3364       1.0139   245.1
1.7000      -66820.3230  -66821.5710       1.2480   301.7
1.7500      -66820.3228  -66821.4180       1.0952   264.8
