Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6601    -159.5929       0.9328   328.0
0.0500        -158.7983    -159.6134       0.8151   286.6
0.1000        -158.6478    -159.5584       0.9106   320.2
0.1500        -158.6032    -159.5877       0.9845   346.2
0.2000        -158.4735    -159.5757       1.1022   387.6
0.2500        -158.7439    -159.5974       0.8535   300.1
0.3000        -158.5594    -159.6163       1.0569   371.7
0.3500        -158.6144    -159.6281       1.0136   356.4
0.4000        -158.5624    -159.5929       1.0305   362.4
0.4500        -158.4899    -159.6107       1.1208   394.1
0.5000        -158.7451    -159.6099       0.8648   304.1
0.5500        -158.5587    -159.6153       1.0566   371.6
0.6000        -158.2794    -159.5930       1.3136   461.9
0.6500        -158.5382    -159.6159       1.0777   379.0
0.7000        -158.6538    -159.6054       0.9516   334.6
0.7500        -158.6727    -159.6139       0.9412   331.0
0.8000        -158.5839    -159.6148       1.0309   362.5
0.8500        -158.5901    -159.6032       1.0131   356.3
0.9000        -158.7368    -159.5943       0.8575   301.5
0.9500        -158.5299    -159.6189       1.0890   383.0
1.0000        -158.4646    -159.6119       1.1473   403.5
1.0500        -158.6990    -159.6358       0.9368   329.4
1.1000        -158.6442    -159.6286       0.9844   346.2
1.1500        -158.6369    -159.6236       0.9868   347.0
1.2000        -158.4552    -159.5914       1.1362   399.6
1.2500        -158.6489    -159.6099       0.9610   337.9
1.3000        -158.6462    -159.6082       0.9620   338.3
1.3500        -158.3540    -159.5990       1.2450   437.8
1.4000        -158.4483    -159.5982       1.1499   404.4
1.4500        -158.4881    -159.6102       1.1221   394.6
1.5000        -158.4801    -159.6079       1.1277   396.6
1.5500        -158.4668    -159.6366       1.1698   411.4
1.6000        -158.4712    -159.6149       1.1437   402.2
1.6500        -158.4884    -159.6010       1.1125   391.2
1.7000        -158.4814    -159.6008       1.1194   393.6
1.7500        -158.4908    -159.6019       1.1111   390.7
1.8000        -158.3150    -159.5947       1.2797   450.0
1.8500        -158.2291    -159.6100       1.3809   485.6
1.9000        -158.6079    -159.5936       0.9858   346.6
1.9500        -158.3408    -159.6061       1.2653   445.0
2.0000        -158.3745    -159.6110       1.2365   434.8
2.0500        -158.3552    -159.6135       1.2583   442.5
2.1000        -158.3878    -159.6129       1.2251   430.8
2.1500        -158.5052    -159.5682       1.0630   373.8
2.2000        -158.2603    -159.5732       1.3129   461.7
2.2500        -158.3949    -159.5832       1.1884   417.9
2.3000        -158.4278    -159.6051       1.1773   414.0
2.3500        -158.5024    -159.6038       1.1014   387.3
2.4000        -158.0829    -159.6024       1.5195   534.4
2.4500        -158.5754    -159.5684       0.9930   349.2
2.5000        -158.0969    -159.5988       1.5020   528.2
2.5500        -158.4856    -159.5889       1.1032   388.0
2.6000        -158.4691    -159.6007       1.1317   398.0
2.6500        -158.1177    -159.5768       1.4591   513.1
2.7000        -158.4189    -159.5591       1.1401   400.9
2.7500        -158.2782    -159.5732       1.2949   455.4
2.8000        -158.3225    -159.5978       1.2754   448.5
2.8500        -158.3753    -159.5908       1.2155   427.4
2.9000        -158.3150    -159.6143       1.2993   456.9
2.9500        -158.2511    -159.5739       1.3227   465.1
3.0000        -158.2789    -159.5987       1.3197   464.1
3.0500        -158.2925    -159.5925       1.3001   457.2
3.1000        -158.1538    -159.6053       1.4514   510.4
3.1500        -158.1327    -159.6080       1.4753   518.8
3.2000        -158.3926    -159.5994       1.2068   424.4
3.2500        -158.3216    -159.5814       1.2598   443.0
