Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -5383.3346   -5384.2710       0.9364   426.1
0.0500       -5383.3345   -5384.3522       1.0178   463.2
0.1000       -5383.3342   -5384.4044       1.0702   487.0
0.1500       -5383.3334   -5384.1226       0.7891   359.1
0.2000       -5383.3347   -5384.1683       0.8336   379.4
0.2500       -5383.3323   -5384.1319       0.7996   363.9
0.3000       -5383.3320   -5384.1942       0.8622   392.4
0.3500       -5383.3331   -5384.2051       0.8720   396.9
0.4000       -5383.3335   -5384.3229       0.9894   450.2
0.4500       -5383.3343   -5384.3251       0.9908   450.9
0.5000       -5383.3347   -5384.2280       0.8933   406.5
0.5500       -5383.3353   -5384.2589       0.9235   420.3
0.6000       -5383.3352   -5384.3644       1.0293   468.4
0.6500       -5383.3339   -5384.2220       0.8881   404.2
0.7000       -5383.3323   -5384.2644       0.9322   424.2
0.7500       -5383.3340   -5384.1496       0.8156   371.2
0.8000       -5383.3340   -5384.2555       0.9215   419.4
0.8500       -5383.3326   -5384.2208       0.8882   404.2
0.9000       -5383.3336   -5384.1914       0.8578   390.4
0.9500       -5383.3362   -5384.4402       1.1039   502.4
1.0000       -5383.3354   -5384.3257       0.9903   450.6
1.0500       -5383.3323   -5384.2205       0.8882   404.2
1.1000       -5383.3326   -5384.1435       0.8109   369.0
1.1500       -5383.3330   -5384.2718       0.9387   427.2
1.2000       -5383.3340   -5384.2318       0.8979   408.6
1.2500       -5383.3325   -5384.1269       0.7944   361.5
1.3000       -5383.3328   -5384.3404       1.0076   458.5
1.3500       -5383.3332   -5384.0343       0.7011   319.1
1.4000       -5383.3355   -5384.4233       1.0878   495.1
1.4500       -5383.3337   -5384.0711       0.7374   335.6
1.5000       -5383.3328   -5384.1406       0.8079   367.6
1.5500       -5383.3325   -5384.0438       0.7113   323.7
1.6000       -5383.3328   -5384.2409       0.9081   413.3
1.6500       -5383.3329   -5384.1735       0.8407   382.6
1.7000       -5383.3314   -5384.1686       0.8372   381.0
1.7500       -5383.3352   -5384.2595       0.9243   420.6
1.8000       -5383.3339   -5384.1654       0.8314   378.4
1.8500       -5383.3323   -5384.1475       0.8153   371.0
1.9000       -5383.3319   -5383.9976       0.6657   302.9
