Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -8526.4836   -8527.6644       1.1807   415.2
0.0500       -8526.4877   -8527.8768       1.3890   488.5
0.1000       -8526.4886   -8527.8053       1.3167   463.0
0.1500       -8526.4867   -8527.7642       1.2775   449.2
0.2000       -8526.4866   -8527.9319       1.4453   508.3
0.2500       -8526.4853   -8527.6201       1.1348   399.0
0.3000       -8526.4873   -8528.0954       1.6081   565.5
0.3500       -8526.4861   -8527.9112       1.4250   501.1
0.4000       -8526.4852   -8527.7256       1.2404   436.2
0.4500       -8526.4876   -8527.8401       1.3525   475.6
0.5000       -8526.4877   -8527.9905       1.5028   528.5
0.5500       -8526.4874   -8528.0258       1.5384   541.0
0.6000       -8526.4881   -8528.0253       1.5372   540.5
0.6500       -8526.4852   -8527.6955       1.2103   425.6
0.7000       -8526.4840   -8527.7472       1.2631   444.2
0.7500       -8526.4883   -8527.8539       1.3657   480.2
0.8000       -8526.4895   -8528.1027       1.6132   567.3
0.8500       -8526.4866   -8527.7904       1.3038   458.5
0.9000       -8526.4884   -8527.9910       1.5026   528.4
0.9500       -8526.4863   -8527.7993       1.3130   461.7
1.0000       -8526.4847   -8527.8018       1.3171   463.2
1.0500       -8526.4870   -8527.8937       1.4067   494.7
1.1000       -8526.4857   -8527.7219       1.2362   434.7
1.1500       -8526.4859   -8527.7057       1.2198   429.0
1.2000       -8526.4878   -8527.7667       1.2790   449.7
1.2500       -8526.4881   -8527.9315       1.4433   507.6
1.3000       -8526.4869   -8527.8786       1.3917   489.4
1.3500       -8526.4866   -8527.8439       1.3572   477.3
1.4000       -8526.4861   -8527.7616       1.2754   448.5
1.4500       -8526.4847   -8527.7056       1.2210   429.4
1.5000       -8526.4862   -8527.7444       1.2582   442.5
1.5500       -8526.4893   -8527.9647       1.4753   518.8
1.6000       -8526.4876   -8527.9210       1.4334   504.1
1.6500       -8526.4901   -8528.0217       1.5315   538.6
1.7000       -8526.4888   -8527.9924       1.5036   528.7
1.7500       -8526.4876   -8527.9040       1.4165   498.1
1.8000       -8526.4853   -8527.9920       1.5067   529.9
1.8500       -8526.4864   -8527.7683       1.2820   450.8
1.9000       -8526.4886   -8528.0438       1.5552   546.9
1.9500       -8526.4856   -8527.6848       1.1992   421.7
2.0000       -8526.4890   -8528.1187       1.6298   573.1
2.0500       -8526.4853   -8527.6794       1.1941   419.9
2.1000       -8526.4871   -8527.8680       1.3808   485.6
2.1500       -8526.4872   -8527.9780       1.4908   524.2
2.2000       -8526.4855   -8527.8175       1.3320   468.4
2.2500       -8526.4872   -8527.8597       1.3725   482.7
2.3000       -8526.4859   -8527.7889       1.3029   458.2
2.3500       -8526.4854   -8527.8924       1.4070   494.8
2.4000       -8526.4853   -8527.7202       1.2350   434.3
2.4500       -8526.4863   -8527.9647       1.4784   519.9
2.5000       -8526.4858   -8527.5731       1.0873   382.4
2.5500       -8526.4879   -8527.9898       1.5019   528.1
2.6000       -8526.4862   -8527.9469       1.4607   513.7
2.6500       -8526.4857   -8527.6198       1.1341   398.8
2.7000       -8526.4877   -8527.9926       1.5049   529.2
2.7500       -8526.4879   -8527.9721       1.4842   521.9
2.8000       -8526.4888   -8528.0474       1.5586   548.1
2.8500       -8526.4872   -8527.8464       1.3592   478.0
2.9000       -8526.4863   -8527.9084       1.4220   500.1
2.9500       -8526.4852   -8527.5797       1.0945   384.9
3.0000       -8526.4864   -8528.0949       1.6086   565.7
3.0500       -8526.4877   -8527.8581       1.3704   481.9
3.1000       -8526.4882   -8528.0147       1.5266   536.8
3.1500       -8526.4893   -8528.2003       1.7110   601.7
3.2000       -8526.4869   -8527.8362       1.3494   474.5
3.2500       -8526.4881   -8527.7753       1.2872   452.6
3.3000       -8526.4876   -8528.0888       1.6012   563.1
3.3500       -8526.4862   -8527.7288       1.2426   437.0
3.4000       -8526.4848   -8527.7319       1.2470   438.5
3.4500       -8526.4851   -8527.7127       1.2276   431.7
3.5000       -8526.4882   -8527.9454       1.4573   512.4
3.5500       -8526.4869   -8527.8451       1.3582   477.6
3.6000       -8526.4899   -8528.0531       1.5632   549.7
3.6500       -8526.4896   -8528.0057       1.5161   533.1
3.7000       -8526.4857   -8527.7274       1.2417   436.7
3.7500       -8526.4859   -8528.0044       1.5184   534.0
3.8000       -8526.4857   -8527.8065       1.3208   464.5
3.8500       -8526.4869   -8528.0594       1.5725   553.0
3.9000       -8526.4864   -8527.8789       1.3926   489.7
3.9500       -8526.4880   -8527.9413       1.4534   511.1
4.0000       -8526.4872   -8528.0229       1.5357   540.0
4.0500       -8526.4856   -8527.8902       1.4046   493.9
4.1000       -8526.4869   -8527.9688       1.4820   521.1
4.1500       -8526.4879   -8527.9335       1.4457   508.4
4.2000       -8526.4868   -8527.9975       1.5108   531.3
4.2500       -8526.4873   -8528.0618       1.5745   553.7
4.3000       -8526.4851   -8527.7162       1.2311   432.9
4.3500       -8526.4881   -8528.1375       1.6494   580.0
4.4000       -8526.4880   -8528.0265       1.5385   541.0
4.4500       -8526.4867   -8527.6734       1.1867   417.3
4.5000       -8526.4888   -8528.2516       1.7627   619.9
4.5500       -8526.4873   -8527.9632       1.4759   519.0
4.6000       -8526.4842   -8527.6480       1.1639   409.3
4.6500       -8526.4880   -8527.7572       1.2692   446.3
4.7000       -8526.4879   -8527.7866       1.2986   456.7
4.7500       -8526.4875   -8527.8266       1.3392   470.9
4.8000       -8526.4868   -8527.7271       1.2404   436.2
4.8500       -8526.4855   -8527.7574       1.2719   447.3
4.9000       -8526.4849   -8527.6305       1.1456   402.9
4.9500       -8526.4875   -8527.9569       1.4694   516.7
5.0000       -8526.4887   -8527.9553       1.4666   515.7
5.0500       -8526.4870   -8527.9884       1.5014   528.0
5.1000       -8526.4872   -8528.0692       1.5821   556.3
5.1500       -8526.4871   -8528.0203       1.5332   539.2
5.2000       -8526.4862   -8527.8389       1.3526   475.7
5.2500       -8526.4851   -8527.8103       1.3251   466.0
5.3000       -8526.4870   -8528.1199       1.6329   574.2
5.3500       -8526.4868   -8527.9973       1.5104   531.1
5.4000       -8526.4864   -8527.8639       1.3775   484.4
5.4500       -8526.4897   -8528.2007       1.7109   601.7
5.5000       -8526.4867   -8527.9297       1.4430   507.4
5.5500       -8526.4879   -8528.1463       1.6583   583.2
5.6000       -8526.4851   -8527.8015       1.3164   462.9
5.6500       -8526.4873   -8527.8611       1.3737   483.1
5.7000       -8526.4875   -8527.8758       1.3882   488.2
5.7500       -8526.4841   -8527.7193       1.2352   434.4
5.8000       -8526.4870   -8528.2404       1.7534   616.6
5.8500       -8526.4869   -8527.9450       1.4581   512.7
5.9000       -8526.4862   -8527.9375       1.4513   510.4
5.9500       -8526.4869   -8527.9818       1.4948   525.7
6.0000       -8526.4864   -8527.7846       1.2982   456.5
6.0500       -8526.4866   -8528.0801       1.5935   560.4
6.1000       -8526.4859   -8527.9340       1.4482   509.3
6.1500       -8526.4898   -8528.0782       1.5884   558.6
6.2000       -8526.4884   -8528.0412       1.5528   546.0
6.2500       -8526.4866   -8527.6987       1.2121   426.2
6.3000       -8526.4870   -8527.7811       1.2941   455.1
6.3500       -8526.4858   -8527.7124       1.2267   431.4
6.4000       -8526.4852   -8528.0384       1.5532   546.2
6.4500       -8526.4858   -8527.6759       1.1901   418.5
6.5000       -8526.4891   -8528.0838       1.5947   560.8
6.5500       -8526.4872   -8527.7924       1.3052   459.0
6.6000       -8526.4875   -8527.7759       1.2884   453.1
6.6500       -8526.4894   -8528.2954       1.8060   635.1
6.7000       -8526.4846   -8527.7532       1.2686   446.1
6.7500       -8526.4871   -8527.8433       1.3562   476.9
6.8000       -8526.4879   -8527.9801       1.4922   524.7
6.8500       -8526.4858   -8527.7159       1.2301   432.6
6.9000       -8526.4889   -8528.0993       1.6105   566.3
6.9500       -8526.4884   -8527.8628       1.3744   483.3
7.0000       -8526.4864   -8527.8290       1.3426   472.1
7.0500       -8526.4851   -8527.6759       1.1908   418.8
7.1000       -8526.4885   -8527.9835       1.4950   525.7
7.1500       -8526.4872   -8527.8406       1.3534   475.9
7.2000       -8526.4863   -8527.8719       1.3856   487.2
7.2500       -8526.4912   -8528.0516       1.5604   548.7
7.3000       -8526.4864   -8527.6134       1.1270   396.3
7.3500       -8526.4853   -8527.9425       1.4572   512.4
7.4000       -8526.4866   -8527.8513       1.3647   479.9
7.4500       -8526.4863   -8527.7237       1.2374   435.1
7.5000       -8526.4850   -8527.8034       1.3184   463.6
7.5500       -8526.4845   -8527.5720       1.0875   382.4
7.6000       -8526.4875   -8527.9296       1.4421   507.1
7.6500       -8526.4856   -8527.7624       1.2768   449.0
7.7000       -8526.4863   -8527.9099       1.4236   500.6
7.7500       -8526.4877   -8527.9298       1.4420   507.1
7.8000       -8526.4883   -8528.0211       1.5328   539.0
7.8500       -8526.4845   -8527.8425       1.3580   477.6
7.9000       -8526.4870   -8527.9801       1.4932   525.1
7.9500       -8526.4892   -8528.0373       1.5481   544.4
8.0000       -8526.4844   -8527.6835       1.1991   421.7
8.0500       -8526.4864   -8527.9888       1.5024   528.3
8.1000       -8526.4882   -8527.8795       1.3913   489.3
8.1500       -8526.4877   -8527.9992       1.5115   531.5
8.2000       -8526.4868   -8527.8292       1.3424   472.1
