Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2223    -158.4514       0.2291   354.5
0.0500        -158.1732    -158.4240       0.2508   388.1
0.1000        -158.0766    -158.4359       0.3593   555.9
0.1500        -157.9930    -158.3848       0.3919   606.3
0.2000        -158.0527    -158.3827       0.3300   510.6
0.2500        -158.2868    -158.4334       0.1466   226.9
0.3000        -158.2913    -158.4108       0.1195   184.9
0.3500        -158.2067    -158.4285       0.2218   343.2
0.4000        -158.0235    -158.3763       0.3528   545.9
0.4500        -158.0911    -158.4029       0.3118   482.5
0.5000        -158.2566    -158.4519       0.1953   302.1
0.5500        -158.3151    -158.4462       0.1311   202.9
0.6000        -158.2568    -158.4507       0.1939   300.1
0.6500        -158.0065    -158.4058       0.3993   617.8
0.7000        -157.9360    -158.3572       0.4212   651.7
0.7500        -158.0872    -158.4201       0.3329   515.0
0.8000        -158.1275    -158.3959       0.2684   415.3
0.8500        -158.1056    -158.4187       0.3131   484.5
0.9000        -157.8522    -158.3694       0.5171   800.1
0.9500        -157.8071    -158.3693       0.5621   869.8
