Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2204    -158.4803       0.2600   335.2
0.0500        -158.1784    -158.4874       0.3090   398.4
0.1000        -158.1291    -158.4492       0.3201   412.8
0.1500        -158.1629    -158.4946       0.3317   427.7
0.2000        -158.0848    -158.4295       0.3447   444.4
0.2500        -158.2800    -158.5095       0.2295   295.9
0.3000        -158.1097    -158.4359       0.3262   420.6
0.3500        -158.1987    -158.4861       0.2874   370.6
0.4000        -158.1287    -158.4925       0.3638   469.1
0.4500        -158.1276    -158.4534       0.3257   420.0
0.5000        -158.2750    -158.5293       0.2543   327.9
0.5500        -158.0971    -158.3862       0.2891   372.8
0.6000        -158.2415    -158.5206       0.2790   359.8
0.6500        -158.1229    -158.4438       0.3210   413.9
0.7000        -158.2398    -158.5134       0.2736   352.8
0.7500        -158.1507    -158.4963       0.3456   445.6
0.8000        -158.1027    -158.4058       0.3031   390.8
0.8500        -158.2348    -158.5033       0.2686   346.3
0.9000        -158.1535    -158.4429       0.2894   373.1
0.9500        -158.1861    -158.5023       0.3162   407.7
1.0000        -158.1231    -158.4702       0.3471   447.5
1.0500        -158.1010    -158.4332       0.3322   428.4
1.1000        -158.2178    -158.4830       0.2651   341.8
1.1500        -158.2215    -158.4607       0.2392   308.4
1.2000        -158.1777    -158.4861       0.3084   397.6
1.2500        -158.1681    -158.4497       0.2816   363.1
1.3000        -158.1021    -158.4553       0.3531   455.3
1.3500        -158.1922    -158.5169       0.3247   418.7
1.4000        -158.1604    -158.4253       0.2649   341.6
1.4500        -158.2239    -158.5061       0.2822   363.9
1.5000        -158.1127    -158.4115       0.2988   385.3
1.5500        -158.1652    -158.4978       0.3326   428.8
1.6000        -158.2005    -158.5123       0.3118   402.1
1.6500        -158.0958    -158.4357       0.3399   438.3
1.7000        -158.2585    -158.5164       0.2579   332.6
1.7500        -158.0841    -158.3908       0.3067   395.4
1.8000        -158.2816    -158.5366       0.2550   328.8
1.8500        -158.1389    -158.4474       0.3085   397.8
1.9000        -158.1258    -158.4904       0.3646   470.1
1.9500        -158.2153    -158.4870       0.2717   350.3
2.0000        -158.1433    -158.4387       0.2954   380.9
2.0500        -158.2624    -158.5010       0.2386   307.7
2.1000        -158.0767    -158.4473       0.3706   477.9
2.1500        -158.1690    -158.4821       0.3131   403.7
2.2000        -158.1453    -158.4728       0.3275   422.3
2.2500        -158.1785    -158.4679       0.2894   373.1
2.3000        -158.2320    -158.4791       0.2471   318.7
2.3500        -158.1226    -158.4385       0.3159   407.3
2.4000        -158.2021    -158.4686       0.2665   343.6
2.4500        -158.1087    -158.4920       0.3833   494.2
2.5000        -158.1206    -158.4537       0.3330   429.4
2.5500        -158.2326    -158.5185       0.2859   368.6
2.6000        -158.1348    -158.3756       0.2408   310.4
2.6500        -158.2289    -158.5091       0.2802   361.3
2.7000        -158.1371    -158.4655       0.3283   423.3
2.7500        -158.1281    -158.4870       0.3589   462.7
2.8000        -158.1617    -158.5109       0.3492   450.3
2.8500        -158.1380    -158.3943       0.2563   330.5
2.9000        -158.2886    -158.5444       0.2558   329.8
2.9500        -158.1793    -158.4035       0.2242   289.1
3.0000        -158.2096    -158.5305       0.3209   413.8
3.0500        -158.0932    -158.4512       0.3581   461.7
3.1000        -158.1425    -158.4877       0.3452   445.1
3.1500        -158.2413    -158.4966       0.2553   329.1
3.2000        -158.1749    -158.4390       0.2641   340.5
3.2500        -158.2067    -158.5071       0.3004   387.4
3.3000        -158.1311    -158.4151       0.2841   366.3
3.3500        -158.1315    -158.5031       0.3716   479.2
3.4000        -158.1647    -158.4712       0.3065   395.2
3.4500        -158.1603    -158.4685       0.3081   397.3
3.5000        -158.2424    -158.4833       0.2409   310.6
3.5500        -158.1759    -158.4207       0.2449   315.7
3.6000        -158.1803    -158.4754       0.2951   380.5
3.6500        -158.1485    -158.5062       0.3577   461.2
3.7000        -158.0861    -158.4376       0.3515   453.2
3.7500        -158.2577    -158.4924       0.2347   302.6
3.8000        -158.0992    -158.4246       0.3254   419.5
3.8500        -158.2859    -158.5067       0.2208   284.7
3.9000        -158.1135    -158.4669       0.3533   455.6
3.9500        -158.1298    -158.4663       0.3364   433.8
4.0000        -158.2151    -158.5103       0.2951   380.6
4.0500        -158.0953    -158.4244       0.3291   424.4
4.1000        -158.3167    -158.5324       0.2157   278.2
4.1500        -158.1153    -158.4042       0.2889   372.5
4.2000        -158.2544    -158.5130       0.2586   333.5
4.2500        -158.1097    -158.4739       0.3642   469.6
4.3000        -158.1699    -158.4812       0.3113   401.4
4.3500        -158.1915    -158.4944       0.3029   390.6
4.4000        -158.1501    -158.4104       0.2602   335.5
4.4500        -158.2550    -158.4996       0.2446   315.4
4.5000        -158.0908    -158.4519       0.3611   465.6
4.5500        -158.1336    -158.4897       0.3561   459.2
4.6000        -158.1262    -158.4871       0.3609   465.3
4.6500        -158.1641    -158.4098       0.2457   316.7
4.7000        -158.2138    -158.4848       0.2710   349.4
4.7500        -158.2228    -158.4663       0.2435   314.0
4.8000        -158.1358    -158.4805       0.3447   444.5
4.8500        -158.1432    -158.4876       0.3444   444.1
4.9000        -158.0949    -158.4092       0.3143   405.3
4.9500        -158.2116    -158.5259       0.3142   405.1
5.0000        -158.1655    -158.4204       0.2550   328.7
5.0500        -158.2303    -158.5129       0.2826   364.4
5.1000        -158.1152    -158.4413       0.3261   420.5
5.1500        -158.0950    -158.4783       0.3833   494.2
5.2000        -158.2265    -158.5272       0.3007   387.8
5.2500        -158.0819    -158.4130       0.3311   427.0
5.3000        -158.2885    -158.5231       0.2347   302.6
5.3500        -158.0899    -158.3879       0.2980   384.3
5.4000        -158.1748    -158.5339       0.3591   463.0
5.4500        -158.1561    -158.4554       0.2993   385.9
5.5000        -158.1276    -158.4829       0.3553   458.1
5.5500        -158.2188    -158.4905       0.2717   350.4
5.6000        -158.1019    -158.4228       0.3208   413.7
5.6500        -158.1926    -158.4922       0.2997   386.4
5.7000        -158.1057    -158.4699       0.3642   469.6
5.7500        -158.1300    -158.4739       0.3439   443.4
5.8000        -158.1858    -158.4756       0.2899   373.8
5.8500        -158.1263    -158.4594       0.3331   429.5
5.9000        -158.2290    -158.4710       0.2420   312.0
5.9500        -158.1256    -158.4800       0.3544   457.0
6.0000        -158.1561    -158.4575       0.3014   388.6
6.0500        -158.1701    -158.5018       0.3317   427.8
6.1000        -158.0972    -158.4329       0.3356   432.8
6.1500        -158.2428    -158.5250       0.2822   363.9
6.2000        -158.0914    -158.3916       0.3002   387.1
6.2500        -158.1861    -158.4978       0.3118   402.0
6.3000        -158.1158    -158.4935       0.3776   486.9
6.3500        -158.1456    -158.4624       0.3168   408.5
6.4000        -158.2083    -158.5297       0.3214   414.4
6.4500        -158.1217    -158.3713       0.2496   321.8
6.5000        -158.2301    -158.5338       0.3037   391.6
6.5500        -158.0960    -158.4208       0.3248   418.8
6.6000        -158.2074    -158.5235       0.3161   407.6
6.6500        -158.1325    -158.4775       0.3449   444.8
6.7000        -158.1280    -158.4477       0.3197   412.2
6.7500        -158.1860    -158.4925       0.3065   395.2
6.8000        -158.1797    -158.4397       0.2600   335.2
6.8500        -158.1605    -158.5059       0.3454   445.3
6.9000        -158.0987    -158.4461       0.3474   447.9
6.9500        -158.1000    -158.4749       0.3749   483.4
7.0000        -158.1831    -158.4787       0.2956   381.1
7.0500        -158.1780    -158.4589       0.2809   362.2
7.1000        -158.2141    -158.4876       0.2735   352.6
7.1500        -158.1043    -158.4308       0.3265   421.0
7.2000        -158.1142    -158.4643       0.3501   451.4
7.2500        -158.2087    -158.5237       0.3150   406.2
7.3000        -158.0730    -158.4209       0.3480   448.6
7.3500        -158.2820    -158.5017       0.2197   283.3
7.4000        -158.0650    -158.4116       0.3466   446.9
7.4500        -158.1668    -158.5074       0.3406   439.2
7.5000        -158.1387    -158.4886       0.3499   451.2
7.5500        -158.0770    -158.4426       0.3656   471.4
7.6000        -158.2307    -158.5119       0.2811   362.5
7.6500        -158.1089    -158.4098       0.3009   388.0
7.7000        -158.2666    -158.5329       0.2664   343.4
7.7500        -158.0843    -158.4311       0.3467   447.1
7.8000        -158.1352    -158.4897       0.3545   457.0
7.8500        -158.0999    -158.4804       0.3806   490.7
7.9000        -158.1768    -158.4627       0.2860   368.7
7.9500        -158.2438    -158.4893       0.2455   316.5
8.0000        -158.0851    -158.4302       0.3451   445.0
8.0500        -158.1310    -158.4870       0.3559   458.9
8.1000        -158.0648    -158.4663       0.4015   517.7
8.1500        -158.1469    -158.4827       0.3358   432.9
8.2000        -158.1886    -158.4946       0.3060   394.6
8.2500        -158.1443    -158.4034       0.2591   334.1
8.3000        -158.1901    -158.4842       0.2941   379.2
8.3500        -158.1475    -158.4896       0.3421   441.2
8.4000        -158.1020    -158.4643       0.3622   467.1
8.4500        -158.1384    -158.5166       0.3782   487.6
8.5000        -158.0991    -158.3801       0.2811   362.4
8.5500        -158.2413    -158.5280       0.2866   369.6
8.6000        -158.1301    -158.4411       0.3109   400.9
8.6500        -158.1512    -158.5032       0.3519   453.8
8.7000        -158.0958    -158.4735       0.3776   486.9
8.7500        -158.0353    -158.4442       0.4090   527.3
8.8000        -158.2479    -158.5302       0.2823   364.0
8.8500        -158.1221    -158.4098       0.2877   371.0
8.9000        -158.2317    -158.5227       0.2910   375.2
8.9500        -158.0980    -158.4147       0.3167   408.3
9.0000        -158.1113    -158.5190       0.4077   525.7
9.0500        -158.1733    -158.4754       0.3021   389.5
9.1000        -158.1223    -158.4544       0.3321   428.2
9.1500        -158.1926    -158.4919       0.2993   385.9
9.2000        -158.0757    -158.4200       0.3442   443.9
9.2500        -158.1922    -158.5016       0.3094   399.0
9.3000        -158.1126    -158.4796       0.3670   473.2
9.3500        -158.0521    -158.4554       0.4032   519.9
9.4000        -158.1835    -158.4780       0.2945   379.7
9.4500        -158.1239    -158.4510       0.3271   421.8
9.5000        -158.2244    -158.4749       0.2505   323.1
9.5500        -158.1233    -158.5000       0.3768   485.8
9.6000        -158.0855    -158.4350       0.3495   450.6
9.6500        -158.1695    -158.5075       0.3380   435.8
9.7000        -158.1118    -158.4235       0.3117   401.9
9.7500        -158.2157    -158.5242       0.3085   397.8
9.8000        -158.0964    -158.4256       0.3292   424.4
9.8500        -158.1617    -158.4769       0.3153   406.5
9.9000        -158.1131    -158.5168       0.4037   520.6
9.9500        -158.1046    -158.4363       0.3317   427.7
10.0000       -158.2205    -158.5316       0.3111   401.1
10.0500       -158.0751    -158.3645       0.2894   373.1
10.1000       -158.2089    -158.5242       0.3153   406.5
10.1500       -158.0729    -158.4476       0.3747   483.2
10.2000       -158.1480    -158.5071       0.3591   463.0
10.2500       -158.1325    -158.4861       0.3536   455.9
10.3000       -158.0919    -158.4016       0.3097   399.3
10.3500       -158.1908    -158.5058       0.3150   406.2
10.4000       -158.1282    -158.4391       0.3109   400.9
10.4500       -158.0982    -158.4987       0.4006   516.5
10.5000       -158.0901    -158.4697       0.3795   489.4
10.5500       -158.1085    -158.4490       0.3405   439.0
10.6000       -158.2058    -158.4872       0.2814   362.8
10.6500       -158.1448    -158.4628       0.3179   409.9
