Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3596    -158.9544       0.5948   383.5
0.0500        -158.3897    -158.9715       0.5819   375.1
0.1000        -158.4688    -159.1924       0.7236   466.5
0.1500        -158.1432    -159.0444       0.9013   581.0
0.2000        -158.2729    -158.9890       0.7161   461.7
0.2500        -158.3000    -158.9739       0.6739   434.4
0.3000        -158.1622    -158.9768       0.8146   525.2
0.3500        -158.7505    -159.6682       0.9177   591.6
0.4000        -158.4473    -158.9892       0.5419   349.4
0.4500        -158.2631    -159.0109       0.7478   482.1
0.5000        -158.3302    -158.9899       0.6597   425.3
0.5500        -158.1390    -158.9946       0.8556   551.6
0.6000        -158.3250    -158.9844       0.6594   425.1
0.6500        -158.2612    -159.1283       0.8671   559.0
0.7000        -158.2920    -158.9722       0.6802   438.5
0.7500        -158.3433    -158.9547       0.6113   394.1
0.8000        -158.3625    -158.9871       0.6246   402.7
0.8500        -158.2122    -158.9645       0.7523   485.0
0.9000        -158.3249    -158.9997       0.6748   435.0
0.9500        -158.2644    -158.9500       0.6855   442.0
1.0000        -158.1368    -158.9704       0.8336   537.4
1.0500        -158.2089    -158.9777       0.7687   495.6
1.1000        -158.3000    -158.9758       0.6758   435.7
1.1500        -158.7413    -159.3792       0.6379   411.2
1.2000        -158.1349    -158.9244       0.7895   509.0
1.2500        -158.4644    -159.1987       0.7342   473.4
1.3000        -158.2594    -158.9551       0.6957   448.5
1.3500        -158.4911    -159.1647       0.6736   434.3
1.4000        -158.0603    -158.9663       0.9060   584.1
1.4500        -158.7343    -159.4044       0.6701   432.0
1.5000        -158.3794    -159.0044       0.6250   402.9
1.5500        -158.4934    -159.1305       0.6371   410.8
1.6000        -158.1463    -158.9494       0.8030   517.7
1.6500        -158.3419    -158.9950       0.6531   421.1
1.7000        -158.2450    -158.9232       0.6782   437.3
1.7500        -158.3862    -158.9954       0.6092   392.7
1.8000        -158.1203    -158.9539       0.8336   537.4
1.8500        -158.2758    -159.0023       0.7265   468.4
1.9000        -158.1964    -158.9514       0.7550   486.8
1.9500        -158.2141    -158.9828       0.7687   495.6
2.0000        -158.2854    -158.9529       0.6675   430.4
2.0500        -158.3147    -158.9283       0.6136   395.6
2.1000        -158.2149    -158.9635       0.7486   482.6
2.1500        -158.3517    -158.9810       0.6293   405.7
2.2000        -158.2909    -158.9796       0.6887   444.0
2.2500        -158.1326    -158.9522       0.8196   528.4
2.3000        -158.2030    -158.9713       0.7682   495.3
2.3500        -158.1685    -158.9796       0.8111   522.9
2.4000        -158.3456    -158.9826       0.6370   410.7
2.4500        -158.1484    -158.9667       0.8183   527.6
2.5000        -158.2699    -158.9813       0.7114   458.6
2.5500        -158.2442    -158.9636       0.7194   463.8
2.6000        -158.5047    -159.1511       0.6464   416.7
2.6500        -158.1315    -158.9476       0.8161   526.1
2.7000        -158.0675    -158.9908       0.9233   595.3
2.7500        -158.2449    -158.9576       0.7127   459.5
2.8000        -158.4340    -158.9852       0.5512   355.3
2.8500        -158.1842    -158.9436       0.7594   489.6
2.9000        -158.4869    -159.2193       0.7324   472.2
2.9500        -158.2292    -158.9274       0.6982   450.1
3.0000        -158.3629    -158.9700       0.6070   391.3
3.0500        -158.3766    -158.9688       0.5922   381.8
3.1000        -158.2295    -158.9689       0.7394   476.7
3.1500        -158.4370    -158.9773       0.5403   348.3
3.2000        -158.2486    -158.9823       0.7336   473.0
3.2500        -158.3534    -158.9649       0.6115   394.2
3.3000        -158.1075    -158.9682       0.8607   554.9
3.3500        -158.2598    -158.9925       0.7328   472.4
3.4000        -158.1970    -158.9706       0.7736   498.7
3.4500        -158.2144    -158.9359       0.7215   465.2
3.5000        -158.1432    -158.9769       0.8337   537.5
3.5500        -158.1723    -158.9622       0.7899   509.3
3.6000        -158.2307    -159.0585       0.8278   533.7
3.6500        -158.1363    -158.9868       0.8505   548.3
3.7000        -158.5920    -159.4605       0.8684   559.9
3.7500        -158.1159    -158.9670       0.8511   548.7
3.8000        -158.1569    -158.9821       0.8252   532.0
3.8500        -158.0955    -158.9528       0.8573   552.7
3.9000        -158.2812    -158.9986       0.7174   462.5
3.9500        -158.0746    -158.9586       0.8841   570.0
4.0000        -158.5107    -159.3447       0.8340   537.7
4.0500        -158.1767    -158.9200       0.7433   479.2
4.1000        -158.5168    -159.1658       0.6490   418.4
4.1500        -158.1601    -158.9505       0.7905   509.6
4.2000        -158.8632    -159.5280       0.6648   428.6
4.2500        -158.1947    -158.9452       0.7504   483.8
4.3000        -158.4686    -158.9826       0.5139   331.3
4.3500        -158.2010    -158.9550       0.7539   486.1
4.4000        -158.5617    -159.2207       0.6590   424.9
4.4500        -158.2054    -158.9846       0.7792   502.4
4.5000        -158.3173    -158.9763       0.6590   424.9
4.5500        -158.1879    -158.9840       0.7961   513.3
4.6000        -158.0803    -158.9646       0.8844   570.1
4.6500        -158.1336    -159.1282       0.9946   641.2
4.7000        -158.1798    -158.9756       0.7957   513.0
4.7500        -158.0668    -158.9850       0.9181   591.9
4.8000        -158.0829    -158.9811       0.8982   579.1
4.8500        -158.1104    -158.9606       0.8502   548.1
4.9000        -158.2023    -158.9788       0.7765   500.6
4.9500        -158.4674    -159.1333       0.6659   429.3
5.0000        -158.1382    -158.9309       0.7926   511.0
5.0500        -158.2082    -158.9792       0.7710   497.1
5.1000        -158.2677    -158.9767       0.7090   457.1
5.1500        -158.6981    -159.4487       0.7506   483.9
5.2000        -158.4407    -158.9837       0.5430   350.1
5.2500        -158.7731    -159.6549       0.8819   568.5
5.3000        -158.1565    -158.9774       0.8208   529.2
5.3500        -158.1641    -159.0012       0.8372   539.7
5.4000        -158.2698    -158.9636       0.6938   447.3
5.4500        -158.3642    -159.0554       0.6912   445.6
5.5000        -158.0866    -159.0027       0.9161   590.6
5.5500        -158.3418    -158.9716       0.6299   406.1
5.6000        -158.1561    -158.9471       0.7910   510.0
5.6500        -158.5453    -159.5183       0.9730   627.3
5.7000        -158.1252    -158.9729       0.8477   546.5
5.7500        -158.2902    -159.2267       0.9365   603.7
5.8000        -158.1377    -158.9161       0.7784   501.8
5.8500        -158.0945    -158.9984       0.9039   582.8
5.9000        -158.2645    -158.9728       0.7082   456.6
5.9500        -158.3558    -159.0090       0.6532   421.1
6.0000        -158.1218    -158.9517       0.8299   535.0
6.0500        -158.2909    -158.9712       0.6803   438.6
6.1000        -158.2377    -158.9656       0.7279   469.3
6.1500        -158.3325    -158.9335       0.6010   387.5
6.2000        -158.3613    -158.9690       0.6077   391.8
6.2500        -158.2981    -158.9678       0.6697   431.8
6.3000        -158.3189    -158.9737       0.6548   422.2
6.3500        -158.1795    -158.9538       0.7743   499.2
6.4000        -158.1254    -158.9824       0.8569   552.5
6.4500        -158.3325    -158.9984       0.6659   429.3
6.5000        -158.2834    -158.9630       0.6796   438.2
