Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -10279.9188  -10280.3755       0.4567   441.6
0.0500      -10279.9183  -10280.4320       0.5137   496.8
0.1000      -10279.9187  -10280.3057       0.3870   374.2
0.1500      -10279.9185  -10280.5274       0.6089   588.8
0.2000      -10279.9185  -10280.2807       0.3622   350.3
0.2500      -10279.9183  -10280.3621       0.4439   429.3
0.3000      -10279.9186  -10280.3598       0.4412   426.6
0.3500      -10279.9178  -10280.2301       0.3123   302.0
0.4000      -10279.9189  -10280.4519       0.5331   515.5
0.4500      -10279.9186  -10280.3806       0.4620   446.8
0.5000      -10279.9187  -10280.3232       0.4045   391.2
0.5500      -10279.9181  -10280.4157       0.4976   481.2
0.6000      -10279.9186  -10280.3121       0.3935   380.5
0.6500      -10279.9182  -10280.3925       0.4743   458.6
0.7000      -10279.9182  -10280.2915       0.3733   361.0
0.7500      -10279.9184  -10280.3189       0.4005   387.3
0.8000      -10279.9186  -10280.3153       0.3967   383.6
0.8500      -10279.9187  -10280.3367       0.4181   404.3
0.9000      -10279.9183  -10280.3843       0.4660   450.7
0.9500      -10279.9182  -10280.3736       0.4554   440.4
1.0000      -10279.9186  -10280.3095       0.3909   378.0
1.0500      -10279.9187  -10280.3596       0.4409   426.4
1.1000      -10279.9179  -10280.2291       0.3112   301.0
1.1500      -10279.9192  -10280.3775       0.4582   443.1
1.2000      -10279.9185  -10280.4001       0.4816   465.7
1.2500      -10279.9187  -10280.3455       0.4268   412.7
1.3000      -10279.9179  -10280.4290       0.5112   494.3
1.3500      -10279.9191  -10280.4315       0.5125   495.6
1.4000      -10279.9178  -10280.2569       0.3391   327.9
1.4500      -10279.9195  -10280.4658       0.5463   528.3
1.5000      -10279.9176  -10280.2540       0.3364   325.3
1.5500      -10279.9194  -10280.3058       0.3864   373.6
1.6000      -10279.9178  -10280.3463       0.4286   414.5
1.6500      -10279.9186  -10280.3071       0.3884   375.6
1.7000      -10279.9181  -10280.4109       0.4929   476.6
1.7500      -10279.9196  -10280.4458       0.5261   508.8
1.8000      -10279.9177  -10280.3284       0.4107   397.1
1.8500      -10279.9191  -10280.4245       0.5053   488.7
1.9000      -10279.9178  -10280.3590       0.4412   426.6
1.9500      -10279.9190  -10280.3259       0.4069   393.5
2.0000      -10279.9177  -10280.2764       0.3586   346.8
2.0500      -10279.9184  -10280.2538       0.3354   324.4
2.1000      -10279.9187  -10280.3389       0.4202   406.4
2.1500      -10279.9198  -10280.3603       0.4405   426.0
2.2000      -10279.9182  -10280.4342       0.5160   499.0
2.2500      -10279.9185  -10280.3228       0.4043   391.0
2.3000      -10279.9182  -10280.4102       0.4920   475.7
2.3500      -10279.9184  -10280.3579       0.4395   425.1
2.4000      -10279.9179  -10280.2506       0.3327   321.8
2.4500      -10279.9189  -10280.4630       0.5441   526.1
2.5000      -10279.9191  -10280.3848       0.4657   450.3
2.5500      -10279.9187  -10280.2658       0.3471   335.7
2.6000      -10279.9185  -10280.4398       0.5214   504.2
2.6500      -10279.9183  -10280.2710       0.3527   341.1
2.7000      -10279.9188  -10280.4190       0.5002   483.7
2.7500      -10279.9180  -10280.3213       0.4032   389.9
2.8000      -10279.9185  -10280.3497       0.4312   417.0
2.8500      -10279.9186  -10280.3723       0.4538   438.8
2.9000      -10279.9193  -10280.4047       0.4855   469.5
2.9500      -10279.9182  -10280.3299       0.4117   398.1
3.0000      -10279.9184  -10280.3839       0.4655   450.2
3.0500      -10279.9182  -10280.3285       0.4103   396.8
3.1000      -10279.9190  -10280.4191       0.5000   483.5
3.1500      -10279.9180  -10280.2918       0.3738   361.5
3.2000      -10279.9187  -10280.3384       0.4197   405.9
3.2500      -10279.9181  -10280.2903       0.3722   360.0
3.3000      -10279.9192  -10280.3553       0.4361   421.7
3.3500      -10279.9179  -10280.3188       0.4009   387.7
3.4000      -10279.9186  -10280.3813       0.4627   447.4
3.4500      -10279.9181  -10280.3443       0.4262   412.2
3.5000      -10279.9195  -10280.5360       0.6166   596.2
3.5500      -10279.9176  -10280.2336       0.3160   305.6
3.6000      -10279.9193  -10280.4143       0.4951   478.7
3.6500      -10279.9180  -10280.2759       0.3579   346.1
3.7000      -10279.9192  -10280.3236       0.4044   391.0
3.7500      -10279.9176  -10280.3255       0.4079   394.4
3.8000      -10279.9188  -10280.3717       0.4529   438.0
3.8500      -10279.9180  -10280.3560       0.4380   423.6
3.9000      -10279.9195  -10280.4752       0.5557   537.4
3.9500      -10279.9174  -10280.2374       0.3200   309.5
4.0000      -10279.9192  -10280.4631       0.5439   526.0
4.0500      -10279.9184  -10280.3498       0.4314   417.2
4.1000      -10279.9193  -10280.3947       0.4754   459.7
4.1500      -10279.9174  -10280.2890       0.3716   359.4
4.2000      -10279.9187  -10280.3227       0.4040   390.7
4.2500      -10279.9178  -10280.3246       0.4068   393.4
4.3000      -10279.9194  -10280.4112       0.4918   475.5
4.3500      -10279.9177  -10280.2972       0.3795   367.0
4.4000      -10279.9196  -10280.4643       0.5447   526.8
4.4500      -10279.9181  -10280.3216       0.4035   390.2
4.5000      -10279.9192  -10280.4148       0.4957   479.3
4.5500      -10279.9173  -10280.2338       0.3164   306.0
4.6000      -10279.9190  -10280.3835       0.4645   449.2
4.6500      -10279.9179  -10280.3220       0.4041   390.8
4.7000      -10279.9192  -10280.3708       0.4517   436.8
4.7500      -10279.9177  -10280.2931       0.3754   363.0
4.8000      -10279.9193  -10280.4081       0.4889   472.8
4.8500      -10279.9181  -10280.2598       0.3417   330.5
4.9000      -10279.9187  -10280.3815       0.4628   447.5
4.9500      -10279.9178  -10280.3056       0.3878   375.0
5.0000      -10279.9189  -10280.3742       0.4553   440.2
5.0500      -10279.9184  -10280.4040       0.4857   469.7
5.1000      -10279.9190  -10280.3716       0.4526   437.7
5.1500      -10279.9178  -10280.2403       0.3225   311.9
5.2000      -10279.9191  -10280.4206       0.5015   484.9
5.2500      -10279.9181  -10280.2928       0.3747   362.3
5.3000      -10279.9186  -10280.3520       0.4335   419.2
5.3500      -10279.9180  -10280.2967       0.3788   366.3
5.4000      -10279.9189  -10280.3844       0.4656   450.2
5.4500      -10279.9181  -10280.3340       0.4159   402.2
5.5000      -10279.9192  -10280.4621       0.5429   525.0
5.5500      -10279.9177  -10280.2833       0.3656   353.6
5.6000      -10279.9191  -10280.4764       0.5573   538.9
5.6500      -10279.9182  -10280.3918       0.4736   458.0
5.7000      -10279.9184  -10280.2624       0.3440   332.6
5.7500      -10279.9181  -10280.2688       0.3507   339.2
5.8000      -10279.9188  -10280.3670       0.4482   433.5
5.8500      -10279.9183  -10280.3448       0.4265   412.5
5.9000      -10279.9185  -10280.4264       0.5079   491.2
5.9500      -10279.9184  -10280.3782       0.4598   444.6
6.0000      -10279.9182  -10280.4059       0.4877   471.6
6.0500      -10279.9184  -10280.2992       0.3808   368.2
6.1000      -10279.9181  -10280.3228       0.4047   391.3
6.1500      -10279.9187  -10280.2927       0.3740   361.7
6.2000      -10279.9184  -10280.4218       0.5034   486.8
6.2500      -10279.9186  -10280.3240       0.4054   392.0
6.3000      -10279.9178  -10280.2820       0.3642   352.2
6.3500      -10279.9189  -10280.3824       0.4635   448.2
6.4000      -10279.9179  -10280.3201       0.4022   388.9
6.4500      -10279.9191  -10280.3874       0.4683   452.9
6.5000      -10279.9183  -10280.4734       0.5551   536.8
6.5500      -10279.9188  -10280.2600       0.3412   330.0
6.6000      -10279.9177  -10280.3197       0.4020   388.8
6.6500      -10279.9188  -10280.3306       0.4118   398.3
6.7000      -10279.9177  -10280.2519       0.3342   323.2
6.7500      -10279.9192  -10280.4587       0.5395   521.8
6.8000      -10279.9179  -10280.3444       0.4265   412.5
6.8500      -10279.9189  -10280.3836       0.4647   449.4
6.9000      -10279.9179  -10280.3205       0.4026   389.3
6.9500      -10279.9184  -10280.2531       0.3347   323.6
7.0000      -10279.9177  -10280.3563       0.4385   424.1
7.0500      -10279.9191  -10280.3429       0.4238   409.9
7.1000      -10279.9181  -10280.3967       0.4786   462.8
7.1500      -10279.9185  -10280.3639       0.4454   430.7
7.2000      -10279.9183  -10280.3886       0.4704   454.9
7.2500      -10279.9183  -10280.3711       0.4527   437.8
7.3000      -10279.9185  -10280.3362       0.4178   404.0
7.3500      -10279.9187  -10280.3827       0.4640   448.7
7.4000      -10279.9188  -10280.3443       0.4255   411.5
7.4500      -10279.9189  -10280.3065       0.3877   374.9
7.5000      -10279.9184  -10280.3929       0.4745   458.8
7.5500      -10279.9183  -10280.2776       0.3592   347.4
7.6000      -10279.9186  -10280.4269       0.5083   491.6
7.6500      -10279.9185  -10280.4447       0.5262   508.9
7.7000      -10279.9187  -10280.4222       0.5035   486.9
7.7500      -10279.9181  -10280.3796       0.4615   446.3
7.8000      -10279.9190  -10280.3195       0.4005   387.3
7.8500      -10279.9181  -10280.2415       0.3234   312.8
7.9000      -10279.9187  -10280.3061       0.3875   374.7
7.9500      -10279.9179  -10280.3088       0.3908   378.0
8.0000      -10279.9189  -10280.3679       0.4490   434.2
8.0500      -10279.9181  -10280.3953       0.4772   461.5
8.1000      -10279.9192  -10280.4511       0.5319   514.4
8.1500      -10279.9177  -10280.2925       0.3748   362.5
8.2000      -10279.9192  -10280.3927       0.4735   457.9
8.2500      -10279.9177  -10280.3088       0.3911   378.2
8.3000      -10279.9188  -10280.3062       0.3874   374.7
8.3500      -10279.9177  -10280.2709       0.3532   341.6
8.4000      -10279.9189  -10280.3196       0.4006   387.4
8.4500      -10279.9176  -10280.2516       0.3341   323.1
8.5000      -10279.9194  -10280.4141       0.4947   478.4
8.5500      -10279.9176  -10280.3315       0.4138   400.2
8.6000      -10279.9189  -10280.4039       0.4850   469.1
8.6500      -10279.9182  -10280.4306       0.5124   495.5
8.7000      -10279.9187  -10280.3264       0.4077   394.2
8.7500      -10279.9180  -10280.2581       0.3401   328.9
8.8000      -10279.9186  -10280.3192       0.4006   387.4
8.8500      -10279.9181  -10280.3046       0.3865   373.7
8.9000      -10279.9185  -10280.3491       0.4307   416.5
8.9500      -10279.9185  -10280.3778       0.4593   444.1
9.0000      -10279.9182  -10280.3341       0.4160   402.3
9.0500      -10279.9184  -10280.3569       0.4385   424.0
9.1000      -10279.9184  -10280.4610       0.5425   524.7
9.1500      -10279.9186  -10280.2865       0.3679   355.8
9.2000      -10279.9182  -10280.4386       0.5204   503.3
9.2500      -10279.9188  -10280.3782       0.4594   444.2
9.3000      -10279.9176  -10280.2415       0.3238   313.2
9.3500      -10279.9192  -10280.4079       0.4887   472.6
9.4000      -10279.9177  -10280.2438       0.3261   315.4
9.4500      -10279.9190  -10280.4403       0.5213   504.1
9.5000      -10279.9181  -10280.4067       0.4886   472.5
9.5500      -10279.9188  -10280.3887       0.4699   454.4
9.6000      -10279.9176  -10280.3587       0.4411   426.6
9.6500      -10279.9189  -10280.3717       0.4528   437.9
9.7000      -10279.9182  -10280.3740       0.4558   440.8
9.7500      -10279.9185  -10280.2857       0.3672   355.1
9.8000      -10279.9182  -10280.3937       0.4755   459.8
9.8500      -10279.9188  -10280.3655       0.4467   431.9
9.9000      -10279.9183  -10280.2999       0.3817   369.1
9.9500      -10279.9184  -10280.3138       0.3954   382.4
10.0000     -10279.9181  -10280.2841       0.3660   353.9
10.0500     -10279.9191  -10280.3291       0.4100   396.5
10.1000     -10279.9184  -10280.4237       0.5052   488.6
10.1500     -10279.9186  -10280.2802       0.3616   349.7
10.2000     -10279.9182  -10280.4273       0.5091   492.3
10.2500     -10279.9189  -10280.4112       0.4923   476.1
10.3000     -10279.9180  -10280.2298       0.3118   301.5
10.3500     -10279.9184  -10280.4131       0.4947   478.4
10.4000     -10279.9189  -10280.3341       0.4153   401.6
10.4500     -10279.9185  -10280.2913       0.3729   360.6
10.5000     -10279.9187  -10280.4346       0.5159   498.9
10.5500     -10279.9179  -10280.2145       0.2966   286.8
10.6000     -10279.9185  -10280.4316       0.5131   496.2
10.6500     -10279.9185  -10280.4279       0.5094   492.6
10.7000     -10279.9187  -10280.3777       0.4590   443.9
10.7500     -10279.9182  -10280.3687       0.4505   435.6
10.8000     -10279.9189  -10280.3980       0.4791   463.3
10.8500     -10279.9178  -10280.3258       0.4079   394.5
10.9000     -10279.9187  -10280.3092       0.3905   377.6
10.9500     -10279.9182  -10280.3425       0.4243   410.3
11.0000     -10279.9188  -10280.3754       0.4566   441.5
11.0500     -10279.9180  -10280.3519       0.4339   419.6
11.1000     -10279.9190  -10280.4084       0.4894   473.2
11.1500     -10279.9179  -10280.2958       0.3779   365.5
11.2000     -10279.9190  -10280.4821       0.5630   544.5
11.2500     -10279.9178  -10280.3413       0.4235   409.5
11.3000     -10279.9191  -10280.3612       0.4420   427.5
11.3500     -10279.9179  -10280.3437       0.4258   411.8
11.4000     -10279.9190  -10280.3243       0.4053   391.9
11.4500     -10279.9176  -10280.2410       0.3234   312.8
11.5000     -10279.9193  -10280.4289       0.5096   492.8
11.5500     -10279.9176  -10280.2672       0.3496   338.1
11.6000     -10279.9193  -10280.4223       0.5031   486.5
11.6500     -10279.9178  -10280.4056       0.4879   471.8
11.7000     -10279.9187  -10280.3072       0.3885   375.7
11.7500     -10279.9176  -10280.2716       0.3540   342.4
11.8000     -10279.9195  -10280.4468       0.5273   510.0
11.8500     -10279.9173  -10280.1354       0.2181   210.9
11.9000     -10279.9193  -10280.4169       0.4976   481.2
11.9500     -10279.9178  -10280.3032       0.3855   372.8
12.0000     -10279.9191  -10280.3241       0.4051   391.7
12.0500     -10279.9175  -10280.3674       0.4499   435.0
12.1000     -10279.9190  -10280.3959       0.4769   461.2
12.1500     -10279.9173  -10280.2627       0.3455   334.1
12.2000     -10279.9198  -10280.4936       0.5738   554.9
12.2500     -10279.9177  -10280.2746       0.3569   345.1
12.3000     -10279.9190  -10280.3564       0.4374   423.0
12.3500     -10279.9180  -10280.3097       0.3917   378.8
12.4000     -10279.9189  -10280.3544       0.4355   421.2
12.4500     -10279.9175  -10280.2405       0.3231   312.4
12.5000     -10279.9193  -10280.4319       0.5127   495.8
12.5500     -10279.9183  -10280.3618       0.4435   428.9
12.6000     -10279.9196  -10280.4483       0.5287   511.3
12.6500     -10279.9180  -10280.4215       0.5035   486.9
12.7000     -10279.9191  -10280.3130       0.3939   381.0
12.7500     -10279.9179  -10280.3309       0.4130   399.4
12.8000     -10279.9189  -10280.3859       0.4670   451.6
12.8500     -10279.9175  -10280.1846       0.2671   258.3
12.9000     -10279.9194  -10280.4735       0.5541   535.8
12.9500     -10279.9176  -10280.2278       0.3102   299.9
13.0000     -10279.9189  -10280.4227       0.5038   487.2
13.0500     -10279.9181  -10280.3947       0.4766   460.9
13.1000     -10279.9190  -10280.4380       0.5190   501.9
13.1500     -10279.9178  -10280.3354       0.4176   403.9
13.2000     -10279.9188  -10280.4313       0.5125   495.6
13.2500     -10279.9182  -10280.3305       0.4123   398.7
13.3000     -10279.9189  -10280.3048       0.3859   373.2
13.3500     -10279.9182  -10280.2778       0.3596   347.7
13.4000     -10279.9188  -10280.3734       0.4546   439.6
13.4500     -10279.9179  -10280.3030       0.3851   372.4
13.5000     -10279.9188  -10280.4374       0.5186   501.5
13.5500     -10279.9181  -10280.3139       0.3959   382.8
13.6000     -10279.9183  -10280.3080       0.3897   376.9
13.6500     -10279.9186  -10280.3794       0.4609   445.7
13.7000     -10279.9187  -10280.3781       0.4594   444.3
13.7500     -10279.9181  -10280.2512       0.3331   322.2
13.8000     -10279.9187  -10280.4555       0.5368   519.1
13.8500     -10279.9180  -10280.2099       0.2919   282.3
13.9000     -10279.9182  -10280.3679       0.4497   434.8
13.9500     -10279.9186  -10280.3333       0.4147   401.1
14.0000     -10279.9182  -10280.2844       0.3662   354.1
14.0500     -10279.9192  -10280.4557       0.5365   518.8
14.1000     -10279.9177  -10280.3529       0.4351   420.8
14.1500     -10279.9186  -10280.3335       0.4149   401.2
14.2000     -10279.9182  -10280.3954       0.4772   461.5
14.2500     -10279.9189  -10280.3724       0.4535   438.5
14.3000     -10279.9178  -10280.2966       0.3789   366.4
14.3500     -10279.9188  -10280.3625       0.4437   429.1
14.4000     -10279.9181  -10280.3922       0.4741   458.5
14.4500     -10279.9188  -10280.3249       0.4061   392.7
14.5000     -10279.9177  -10280.3116       0.3940   381.0
14.5500     -10279.9192  -10280.4230       0.5038   487.2
14.6000     -10279.9176  -10280.3087       0.3911   378.2
14.6500     -10279.9192  -10280.4011       0.4819   466.0
14.7000     -10279.9184  -10280.4382       0.5198   502.7
14.7500     -10279.9186  -10280.2856       0.3670   354.9
14.8000     -10279.9182  -10280.4598       0.5415   523.7
14.8500     -10279.9184  -10280.2972       0.3787   366.2
14.9000     -10279.9181  -10280.2918       0.3737   361.4
14.9500     -10279.9192  -10280.3484       0.4292   415.0
15.0000     -10279.9183  -10280.3702       0.4520   437.1
15.0500     -10279.9182  -10280.3122       0.3940   381.0
15.1000     -10279.9186  -10280.4685       0.5499   531.8
15.1500     -10279.9180  -10280.2992       0.3812   368.7
15.2000     -10279.9188  -10280.4095       0.4907   474.5
15.2500     -10279.9181  -10280.3478       0.4297   415.5
15.3000     -10279.9189  -10280.3758       0.4569   441.8
