Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -2543.8675   -2544.0647       0.1972   508.7
0.0500       -2543.8672   -2544.0558       0.1886   486.3
0.1000       -2543.8674   -2544.0410       0.1736   447.7
0.1500       -2543.8672   -2544.0471       0.1799   464.0
0.2000       -2543.8675   -2544.0707       0.2032   524.1
0.2500       -2543.8672   -2544.0367       0.1695   437.2
0.3000       -2543.8674   -2544.0443       0.1769   456.2
0.3500       -2543.8673   -2544.0645       0.1971   508.4
0.4000       -2543.8673   -2544.0510       0.1836   473.5
0.4500       -2543.8673   -2544.0352       0.1679   433.0
0.5000       -2543.8673   -2544.0624       0.1951   503.1
0.5500       -2543.8674   -2544.0631       0.1957   504.6
0.6000       -2543.8672   -2544.0272       0.1601   412.7
0.6500       -2543.8675   -2544.0622       0.1947   502.1
0.7000       -2543.8672   -2544.0600       0.1927   497.0
0.7500       -2543.8674   -2544.0407       0.1733   446.8
0.8000       -2543.8672   -2544.0411       0.1739   448.5
0.8500       -2543.8675   -2544.0732       0.2057   530.6
0.9000       -2543.8672   -2544.0411       0.1739   448.3
0.9500       -2543.8673   -2544.0387       0.1714   441.9
1.0000       -2543.8674   -2544.0687       0.2013   519.0
1.0500       -2543.8673   -2544.0526       0.1853   477.8
1.1000       -2543.8673   -2544.0353       0.1680   433.1
1.1500       -2543.8672   -2544.0544       0.1871   482.6
1.2000       -2543.8675   -2544.0697       0.2022   521.4
1.2500       -2543.8672   -2544.0298       0.1626   419.3
1.3000       -2543.8674   -2544.0523       0.1849   476.8
1.3500       -2543.8672   -2544.0673       0.2000   515.8
1.4000       -2543.8674   -2544.0457       0.1783   459.7
1.4500       -2543.8672   -2544.0345       0.1673   431.5
1.5000       -2543.8674   -2544.0726       0.2052   529.2
1.5500       -2543.8673   -2544.0503       0.1830   471.8
1.6000       -2543.8673   -2544.0330       0.1657   427.3
1.6500       -2543.8673   -2544.0627       0.1953   503.7
1.7000       -2543.8673   -2544.0587       0.1914   493.6
1.7500       -2543.8674   -2544.0374       0.1700   438.4
1.8000       -2543.8672   -2544.0499       0.1827   471.2
1.8500       -2543.8675   -2544.0694       0.2019   520.8
1.9000       -2543.8672   -2544.0337       0.1665   429.5
1.9500       -2543.8675   -2544.0512       0.1838   473.9
2.0000       -2543.8672   -2544.0587       0.1915   493.7
2.0500       -2543.8675   -2544.0521       0.1846   476.0
2.1000       -2543.8673   -2544.0380       0.1707   440.2
2.1500       -2543.8673   -2544.0622       0.1949   502.5
2.2000       -2543.8673   -2544.0554       0.1880   484.9
2.2500       -2543.8673   -2544.0354       0.1681   433.5
2.3000       -2543.8674   -2544.0603       0.1929   497.4
2.3500       -2543.8672   -2544.0557       0.1885   486.1
2.4000       -2543.8675   -2544.0432       0.1758   453.2
2.4500       -2543.8672   -2544.0442       0.1771   456.6
2.5000       -2543.8675   -2544.0707       0.2032   524.0
2.5500       -2543.8672   -2544.0376       0.1704   439.4
2.6000       -2543.8674   -2544.0481       0.1807   465.9
2.6500       -2543.8672   -2544.0640       0.1968   507.5
2.7000       -2543.8674   -2544.0491       0.1817   468.6
2.7500       -2543.8673   -2544.0385       0.1712   441.6
2.8000       -2543.8673   -2544.0622       0.1948   502.5
2.8500       -2543.8674   -2544.0558       0.1884   486.0
2.9000       -2543.8673   -2544.0363       0.1690   435.8
2.9500       -2543.8674   -2544.0593       0.1919   494.8
3.0000       -2543.8672   -2544.0563       0.1891   487.8
3.0500       -2543.8675   -2544.0465       0.1791   461.8
3.1000       -2543.8672   -2544.0443       0.1771   456.7
3.1500       -2543.8675   -2544.0660       0.1985   512.0
3.2000       -2543.8672   -2544.0422       0.1750   451.3
3.2500       -2543.8674   -2544.0463       0.1788   461.2
3.3000       -2543.8673   -2544.0566       0.1893   488.2
3.3500       -2543.8674   -2544.0556       0.1882   485.4
3.4000       -2543.8674   -2544.0408       0.1734   447.2
3.4500       -2543.8673   -2544.0550       0.1877   484.1
3.5000       -2543.8674   -2544.0623       0.1949   502.5
3.5500       -2543.8672   -2544.0344       0.1673   431.3
3.6000       -2543.8675   -2544.0571       0.1896   489.0
3.6500       -2543.8672   -2544.0554       0.1882   485.2
3.7000       -2543.8674   -2544.0481       0.1806   465.8
3.7500       -2543.8672   -2544.0405       0.1733   447.0
3.8000       -2543.8675   -2544.0671       0.1997   514.9
3.8500       -2543.8672   -2544.0451       0.1779   458.8
3.9000       -2543.8674   -2544.0437       0.1763   454.6
3.9500       -2543.8674   -2544.0608       0.1934   498.9
4.0000       -2543.8673   -2544.0532       0.1859   479.5
4.0500       -2543.8673   -2544.0422       0.1749   451.0
4.1000       -2543.8673   -2544.0488       0.1816   468.2
4.1500       -2543.8675   -2544.0649       0.1974   509.1
4.2000       -2543.8672   -2544.0395       0.1724   444.5
4.2500       -2543.8675   -2544.0490       0.1816   468.3
4.3000       -2543.8672   -2544.0592       0.1920   495.1
4.3500       -2543.8674   -2544.0553       0.1879   484.6
4.4000       -2543.8672   -2544.0346       0.1674   431.7
4.4500       -2543.8675   -2544.0621       0.1947   502.0
4.5000       -2543.8673   -2544.0577       0.1904   490.9
4.5500       -2543.8673   -2544.0380       0.1707   440.2
4.6000       -2543.8673   -2544.0512       0.1839   474.2
4.6500       -2543.8673   -2544.0636       0.1963   506.1
4.7000       -2543.8674   -2544.0460       0.1787   460.7
4.7500       -2543.8672   -2544.0399       0.1727   445.3
4.8000       -2543.8675   -2544.0686       0.2011   518.6
4.8500       -2543.8672   -2544.0451       0.1779   458.7
4.9000       -2543.8674   -2544.0444       0.1770   456.3
4.9500       -2543.8672   -2544.0521       0.1848   476.6
5.0000       -2543.8675   -2544.0642       0.1967   507.2
5.0500       -2543.8672   -2544.0362       0.1690   435.9
5.1000       -2543.8674   -2544.0508       0.1835   473.2
5.1500       -2543.8673   -2544.0639       0.1965   506.9
5.2000       -2543.8673   -2544.0430       0.1757   453.2
5.2500       -2543.8674   -2544.0448       0.1774   457.4
5.3000       -2543.8673   -2544.0601       0.1928   497.2
5.3500       -2543.8675   -2544.0567       0.1892   488.0
5.4000       -2543.8671   -2544.0301       0.1629   420.2
5.4500       -2543.8675   -2544.0663       0.1988   512.8
5.5000       -2543.8672   -2544.0557       0.1884   485.9
5.5500       -2543.8674   -2544.0397       0.1723   444.2
5.6000       -2543.8672   -2544.0503       0.1830   472.0
5.6500       -2543.8674   -2544.0671       0.1997   515.0
5.7000       -2543.8673   -2544.0382       0.1710   440.9
5.7500       -2543.8673   -2544.0434       0.1761   454.2
5.8000       -2543.8674   -2544.0681       0.2006   517.4
5.8500       -2543.8673   -2544.0468       0.1795   462.9
5.9000       -2543.8674   -2544.0398       0.1725   444.8
5.9500       -2543.8672   -2544.0587       0.1914   493.7
6.0000       -2543.8675   -2544.0642       0.1967   507.2
