Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -7015.5191   -7016.2728       0.7537   416.5
0.0500       -7015.5176   -7016.0711       0.5535   305.8
0.1000       -7015.5175   -7015.9823       0.4649   256.9
0.1500       -7015.5181   -7016.0056       0.4875   269.4
0.2000       -7015.5169   -7016.0187       0.5018   277.3
0.2500       -7015.5169   -7016.0952       0.5783   319.6
0.3000       -7015.5174   -7016.0191       0.5017   277.2
0.3500       -7015.5171   -7016.0379       0.5208   287.8
0.4000       -7015.5163   -7015.9543       0.4380   242.1
0.4500       -7015.5181   -7016.1073       0.5892   325.6
0.5000       -7015.5185   -7016.1582       0.6397   353.5
0.5500       -7015.5179   -7016.2098       0.6919   382.3
0.6000       -7015.5174   -7016.0520       0.5345   295.4
0.6500       -7015.5171   -7016.0052       0.4881   269.7
0.7000       -7015.5160   -7015.9957       0.4797   265.1
0.7500       -7015.5171   -7016.0751       0.5580   308.4
0.8000       -7015.5188   -7016.1705       0.6517   360.1
0.8500       -7015.5175   -7015.9993       0.4818   266.2
0.9000       -7015.5174   -7016.0217       0.5043   278.7
0.9500       -7015.5185   -7016.1092       0.5906   326.4
1.0000       -7015.5168   -7016.0282       0.5115   282.6
1.0500       -7015.5175   -7016.0921       0.5746   317.5
1.1000       -7015.5181   -7015.9879       0.4697   259.6
1.1500       -7015.5174   -7016.0368       0.5195   287.1
1.2000       -7015.5175   -7016.0286       0.5111   282.4
1.2500       -7015.5187   -7016.1543       0.6357   351.3
1.3000       -7015.5176   -7016.0577       0.5401   298.5
1.3500       -7015.5163   -7016.0076       0.4913   271.5
1.4000       -7015.5186   -7016.1398       0.6212   343.3
1.4500       -7015.5180   -7016.0551       0.5371   296.8
1.5000       -7015.5166   -7015.9977       0.4811   265.9
1.5500       -7015.5173   -7016.0026       0.4853   268.2
1.6000       -7015.5186   -7016.1659       0.6474   357.7
1.6500       -7015.5171   -7016.1158       0.5987   330.8
1.7000       -7015.5170   -7015.9925       0.4755   262.7
1.7500       -7015.5177   -7016.0742       0.5566   307.6
1.8000       -7015.5172   -7016.0397       0.5225   288.7
1.8500       -7015.5178   -7016.0755       0.5577   308.2
1.9000       -7015.5174   -7016.1481       0.6308   348.6
1.9500       -7015.5170   -7015.9455       0.4285   236.8
2.0000       -7015.5179   -7016.0758       0.5579   308.3
2.0500       -7015.5169   -7016.0604       0.5435   300.3
2.1000       -7015.5168   -7016.0156       0.4989   275.7
2.1500       -7015.5184   -7016.0850       0.5666   313.1
2.2000       -7015.5172   -7016.0580       0.5408   298.9
2.2500       -7015.5169   -7016.0283       0.5115   282.6
2.3000       -7015.5176   -7015.9680       0.4504   248.9
2.3500       -7015.5182   -7016.1403       0.6221   343.8
2.4000       -7015.5160   -7015.8830       0.3670   202.8
2.4500       -7015.5171   -7016.0695       0.5523   305.2
2.5000       -7015.5174   -7015.9647       0.4474   247.2
2.5500       -7015.5177   -7016.0499       0.5322   294.1
2.6000       -7015.5171   -7016.0518       0.5347   295.5
2.6500       -7015.5174   -7016.1297       0.6122   338.3
2.7000       -7015.5179   -7016.0510       0.5331   294.6
2.7500       -7015.5174   -7016.0318       0.5144   284.3
2.8000       -7015.5163   -7016.0235       0.5072   280.3
2.8500       -7015.5183   -7016.0956       0.5774   319.1
2.9000       -7015.5184   -7016.0844       0.5660   312.8
2.9500       -7015.5168   -7015.9434       0.4267   235.8
3.0000       -7015.5176   -7016.1565       0.6389   353.1
3.0500       -7015.5180   -7016.1403       0.6223   343.9
3.1000       -7015.5168   -7015.9673       0.4505   248.9
3.1500       -7015.5169   -7016.0755       0.5585   308.6
3.2000       -7015.5176   -7016.1410       0.6234   344.5
3.2500       -7015.5177   -7016.1201       0.6024   332.9
3.3000       -7015.5177   -7016.0587       0.5410   298.9
3.3500       -7015.5174   -7016.0330       0.5157   285.0
3.4000       -7015.5176   -7016.1234       0.6058   334.8
3.4500       -7015.5183   -7016.1744       0.6561   362.6
3.5000       -7015.5168   -7016.0101       0.4933   272.6
3.5500       -7015.5169   -7016.0121       0.4952   273.6
3.6000       -7015.5176   -7016.1040       0.5864   324.0
3.6500       -7015.5169   -7016.0384       0.5215   288.2
3.7000       -7015.5176   -7016.0315       0.5139   284.0
3.7500       -7015.5183   -7016.0856       0.5673   313.5
3.8000       -7015.5180   -7016.1366       0.6186   341.9
3.8500       -7015.5179   -7016.2279       0.7100   392.4
3.9000       -7015.5165   -7015.9891       0.4726   261.2
3.9500       -7015.5176   -7016.0320       0.5144   284.3
4.0000       -7015.5184   -7016.1297       0.6113   337.8
4.0500       -7015.5170   -7016.0057       0.4887   270.1
4.1000       -7015.5176   -7016.1252       0.6076   335.8
4.1500       -7015.5182   -7016.1641       0.6458   356.9
4.2000       -7015.5182   -7016.1523       0.6341   350.4
4.2500       -7015.5165   -7015.9851       0.4687   259.0
4.3000       -7015.5171   -7016.0220       0.5049   279.0
4.3500       -7015.5176   -7016.1337       0.6160   340.4
4.4000       -7015.5176   -7016.1364       0.6188   341.9
4.4500       -7015.5186   -7016.2039       0.6853   378.7
4.5000       -7015.5178   -7016.0353       0.5176   286.0
4.5500       -7015.5164   -7015.9081       0.3916   216.4
4.6000       -7015.5174   -7016.1397       0.6223   343.9
4.6500       -7015.5179   -7016.1044       0.5865   324.1
4.7000       -7015.5171   -7016.0241       0.5070   280.1
4.7500       -7015.5181   -7016.0234       0.5053   279.2
4.8000       -7015.5172   -7016.0342       0.5170   285.7
4.8500       -7015.5180   -7016.1542       0.6362   351.5
4.9000       -7015.5186   -7016.1733       0.6547   361.8
4.9500       -7015.5163   -7015.9547       0.4384   242.2
5.0000       -7015.5177   -7016.0891       0.5715   315.8
5.0500       -7015.5185   -7016.1176       0.5991   331.1
5.1000       -7015.5176   -7016.1292       0.6116   338.0
5.1500       -7015.5175   -7016.0754       0.5580   308.3
5.2000       -7015.5169   -7016.0194       0.5025   277.7
5.2500       -7015.5171   -7016.0266       0.5095   281.5
5.3000       -7015.5190   -7016.1635       0.6445   356.2
5.3500       -7015.5181   -7016.1052       0.5871   324.4
5.4000       -7015.5171   -7016.0846       0.5675   313.6
5.4500       -7015.5173   -7016.0156       0.4983   275.4
5.5000       -7015.5169   -7016.0175       0.5006   276.6
5.5500       -7015.5168   -7016.0424       0.5256   290.4
5.6000       -7015.5187   -7016.1899       0.6712   370.9
5.6500       -7015.5170   -7015.9597       0.4427   244.6
5.7000       -7015.5173   -7016.0108       0.4935   272.7
5.7500       -7015.5191   -7016.0739       0.5548   306.6
5.8000       -7015.5185   -7015.9739       0.4554   251.7
5.8500       -7015.5176   -7016.0831       0.5655   312.5
5.9000       -7015.5173   -7016.0329       0.5156   284.9
5.9500       -7015.5181   -7016.0934       0.5753   317.9
6.0000       -7015.5167   -7016.0960       0.5793   320.1
6.0500       -7015.5179   -7015.9867       0.4688   259.1
6.1000       -7015.5181   -7016.1180       0.5999   331.5
6.1500       -7015.5169   -7016.0707       0.5537   306.0
6.2000       -7015.5166   -7015.9507       0.4341   239.9
6.2500       -7015.5158   -7015.9711       0.4553   251.6
6.3000       -7015.5180   -7016.0825       0.5645   311.9
6.3500       -7015.5192   -7016.1520       0.6328   349.7
6.4000       -7015.5174   -7016.0948       0.5774   319.0
6.4500       -7015.5177   -7016.0348       0.5171   285.8
6.5000       -7015.5178   -7016.1224       0.6046   334.1
6.5500       -7015.5167   -7016.0779       0.5611   310.1
6.6000       -7015.5169   -7015.9920       0.4751   262.5
6.6500       -7015.5181   -7016.0542       0.5361   296.3
6.7000       -7015.5178   -7016.1330       0.6151   339.9
6.7500       -7015.5182   -7016.1049       0.5867   324.2
6.8000       -7015.5170   -7016.0944       0.5774   319.1
6.8500       -7015.5174   -7015.9751       0.4577   252.9
6.9000       -7015.5195   -7016.0917       0.5722   316.2
6.9500       -7015.5175   -7016.1267       0.6092   336.7
7.0000       -7015.5158   -7015.9966       0.4809   265.7
7.0500       -7015.5165   -7016.0051       0.4886   270.0
7.1000       -7015.5181   -7016.0674       0.5493   303.5
7.1500       -7015.5168   -7015.8700       0.3533   195.2
7.2000       -7015.5186   -7016.0681       0.5495   303.7
7.2500       -7015.5186   -7016.0854       0.5667   313.2
7.3000       -7015.5168   -7016.0797       0.5629   311.0
7.3500       -7015.5162   -7015.9393       0.4232   233.8
7.4000       -7015.5180   -7016.1363       0.6183   341.7
7.4500       -7015.5183   -7016.0711       0.5528   305.5
7.5000       -7015.5169   -7015.9757       0.4588   253.6
7.5500       -7015.5177   -7016.0948       0.5771   318.9
7.6000       -7015.5175   -7015.9640       0.4465   246.7
7.6500       -7015.5176   -7016.1290       0.6114   337.9
7.7000       -7015.5172   -7016.0163       0.4991   275.8
7.7500       -7015.5182   -7016.0230       0.5049   279.0
7.8000       -7015.5193   -7016.2038       0.6845   378.3
7.8500       -7015.5165   -7015.9268       0.4103   226.7
7.9000       -7015.5151   -7015.9691       0.4539   250.8
7.9500       -7015.5169   -7016.1008       0.5839   322.7
8.0000       -7015.5193   -7016.1163       0.5970   329.9
8.0500       -7015.5186   -7016.0602       0.5416   299.3
8.1000       -7015.5172   -7016.0638       0.5466   302.0
8.1500       -7015.5180   -7016.0848       0.5668   313.2
8.2000       -7015.5179   -7016.0811       0.5632   311.2
8.2500       -7015.5172   -7016.0533       0.5361   296.3
8.3000       -7015.5168   -7015.9060       0.3892   215.1
8.3500       -7015.5179   -7016.0822       0.5643   311.8
8.4000       -7015.5176   -7016.0629       0.5452   301.3
8.4500       -7015.5169   -7015.9973       0.4804   265.5
8.5000       -7015.5184   -7016.1189       0.6005   331.9
8.5500       -7015.5196   -7016.1598       0.6402   353.8
8.6000       -7015.5178   -7016.1203       0.6025   333.0
8.6500       -7015.5156   -7015.9417       0.4261   235.5
8.7000       -7015.5175   -7016.0866       0.5691   314.5
8.7500       -7015.5176   -7016.0465       0.5289   292.2
8.8000       -7015.5167   -7016.0725       0.5558   307.1
8.8500       -7015.5185   -7016.0361       0.5175   286.0
8.9000       -7015.5194   -7016.0770       0.5576   308.1
8.9500       -7015.5164   -7015.9393       0.4229   233.7
9.0000       -7015.5167   -7016.0305       0.5138   284.0
9.0500       -7015.5175   -7016.0124       0.4948   273.4
9.1000       -7015.5172   -7016.1219       0.6047   334.1
9.1500       -7015.5171   -7016.0198       0.5026   277.8
9.2000       -7015.5177   -7016.0240       0.5063   279.8
9.2500       -7015.5187   -7016.1471       0.6284   347.3
9.3000       -7015.5175   -7016.0345       0.5170   285.7
9.3500       -7015.5166   -7015.9428       0.4261   235.5
9.4000       -7015.5174   -7016.0119       0.4944   273.2
9.4500       -7015.5174   -7016.1188       0.6014   332.3
9.5000       -7015.5168   -7016.0157       0.4989   275.7
9.5500       -7015.5173   -7016.0364       0.5191   286.9
9.6000       -7015.5189   -7016.1274       0.6085   336.2
9.6500       -7015.5176   -7015.9464       0.4288   236.9
9.7000       -7015.5176   -7016.1456       0.6280   347.0
9.7500       -7015.5179   -7016.0150       0.4972   274.7
9.8000       -7015.5173   -7015.9897       0.4724   261.0
9.8500       -7015.5167   -7016.0191       0.5024   277.7
9.9000       -7015.5168   -7016.0921       0.5753   317.9
9.9500       -7015.5192   -7016.1418       0.6226   344.1
10.0000      -7015.5187   -7016.0369       0.5182   286.3
10.0500      -7015.5169   -7015.9895       0.4726   261.1
10.1000      -7015.5166   -7016.0334       0.5168   285.6
10.1500      -7015.5168   -7016.0030       0.4862   268.7
10.2000      -7015.5186   -7016.0929       0.5742   317.3
10.2500      -7015.5181   -7016.0777       0.5596   309.2
10.3000      -7015.5179   -7016.1826       0.6647   367.3
10.3500      -7015.5182   -7016.1148       0.5966   329.7
10.4000      -7015.5171   -7015.9327       0.4157   229.7
10.4500      -7015.5159   -7015.9135       0.3976   219.7
10.5000      -7015.5163   -7015.9392       0.4229   233.7
10.5500      -7015.5191   -7016.1821       0.6630   366.3
10.6000      -7015.5191   -7016.0970       0.5780   319.4
10.6500      -7015.5171   -7015.9074       0.3902   215.6
10.7000      -7015.5173   -7016.0761       0.5587   308.8
10.7500      -7015.5175   -7016.0388       0.5213   288.1
10.8000      -7015.5184   -7016.1315       0.6131   338.8
10.8500      -7015.5160   -7015.8454       0.3294   182.0
10.9000      -7015.5174   -7015.9886       0.4712   260.4
10.9500      -7015.5178   -7016.0966       0.5787   319.8
11.0000      -7015.5168   -7016.0479       0.5311   293.5
11.0500      -7015.5160   -7016.0326       0.5165   285.4
11.1000      -7015.5190   -7016.0712       0.5522   305.2
11.1500      -7015.5188   -7016.1500       0.6311   348.8
11.2000      -7015.5167   -7016.0781       0.5614   310.2
11.2500      -7015.5167   -7016.0869       0.5702   315.1
11.3000      -7015.5183   -7016.0539       0.5356   296.0
11.3500      -7015.5182   -7016.1693       0.6511   359.8
11.4000      -7015.5160   -7016.0038       0.4878   269.6
11.4500      -7015.5172   -7016.1028       0.5856   323.6
11.5000      -7015.5183   -7016.0906       0.5723   316.2
11.5500      -7015.5170   -7016.1815       0.6646   367.3
11.6000      -7015.5158   -7015.9334       0.4176   230.8
11.6500      -7015.5197   -7016.1457       0.6260   345.9
11.7000      -7015.5186   -7016.0677       0.5491   303.4
11.7500      -7015.5170   -7015.9945       0.4775   263.9
11.8000      -7015.5174   -7016.1106       0.5931   327.8
11.8500      -7015.5179   -7016.1000       0.5821   321.7
11.9000      -7015.5183   -7015.9908       0.4725   261.1
11.9500      -7015.5162   -7015.8774       0.3612   199.6
12.0000      -7015.5169   -7015.9311       0.4143   228.9
12.0500      -7015.5176   -7016.0261       0.5085   281.0
12.1000      -7015.5159   -7015.9548       0.4389   242.5
12.1500      -7015.5167   -7016.0156       0.4988   275.6
12.2000      -7015.5192   -7016.1618       0.6427   355.1
12.2500      -7015.5194   -7016.1325       0.6131   338.8
12.3000      -7015.5169   -7015.9659       0.4490   248.1
12.3500      -7015.5177   -7016.1067       0.5890   325.5
12.4000      -7015.5178   -7016.0802       0.5624   310.8
12.4500      -7015.5162   -7015.9578       0.4416   244.0
12.5000      -7015.5171   -7015.9966       0.4796   265.0
12.5500      -7015.5192   -7016.0357       0.5164   285.4
12.6000      -7015.5182   -7016.0748       0.5566   307.6
12.6500      -7015.5169   -7015.9800       0.4632   255.9
12.7000      -7015.5170   -7015.9667       0.4497   248.5
12.7500      -7015.5191   -7016.0395       0.5203   287.5
12.8000      -7015.5183   -7016.0151       0.4968   274.5
12.8500      -7015.5162   -7016.0088       0.4926   272.2
12.9000      -7015.5177   -7016.0972       0.5794   320.2
12.9500      -7015.5174   -7016.0210       0.5035   278.3
13.0000      -7015.5158   -7015.9881       0.4723   261.0
13.0500      -7015.5169   -7016.0710       0.5542   306.2
13.1000      -7015.5187   -7016.1653       0.6466   357.3
13.1500      -7015.5187   -7016.0222       0.5035   278.2
13.2000      -7015.5180   -7016.0245       0.5064   279.9
13.2500      -7015.5178   -7016.1333       0.6155   340.1
13.3000      -7015.5166   -7016.0133       0.4967   274.5
13.3500      -7015.5164   -7016.0123       0.4959   274.0
13.4000      -7015.5170   -7016.0123       0.4953   273.7
13.4500      -7015.5182   -7015.9839       0.4657   257.3
13.5000      -7015.5187   -7016.1639       0.6452   356.5
13.5500      -7015.5183   -7016.0841       0.5659   312.7
13.6000      -7015.5177   -7016.0798       0.5621   310.6
13.6500      -7015.5174   -7015.9912       0.4738   261.8
13.7000      -7015.5173   -7016.0785       0.5612   310.1
13.7500      -7015.5172   -7016.0902       0.5729   316.6
13.8000      -7015.5183   -7016.1233       0.6050   334.3
13.8500      -7015.5173   -7015.9327       0.4154   229.5
13.9000      -7015.5180   -7016.0144       0.4964   274.3
13.9500      -7015.5172   -7016.0293       0.5121   283.0
14.0000      -7015.5174   -7016.1299       0.6125   338.5
14.0500      -7015.5193   -7016.1121       0.5928   327.6
14.1000      -7015.5173   -7016.0004       0.4831   267.0
14.1500      -7015.5158   -7016.0000       0.4842   267.6
14.2000      -7015.5175   -7016.1090       0.5914   326.8
14.2500      -7015.5194   -7016.1443       0.6250   345.4
14.3000      -7015.5183   -7016.0986       0.5803   320.7
14.3500      -7015.5165   -7015.9233       0.4068   224.8
14.4000      -7015.5182   -7016.1353       0.6170   341.0
14.4500      -7015.5175   -7016.1199       0.6024   332.9
14.5000      -7015.5170   -7016.0735       0.5565   307.5
14.5500      -7015.5173   -7016.0130       0.4957   273.9
14.6000      -7015.5186   -7016.0898       0.5713   315.7
14.6500      -7015.5180   -7016.1638       0.6459   356.9
14.7000      -7015.5171   -7016.0249       0.5078   280.6
14.7500      -7015.5170   -7015.9814       0.4644   256.6
14.8000      -7015.5181   -7016.0864       0.5683   314.0
14.8500      -7015.5181   -7016.0687       0.5506   304.3
14.9000      -7015.5182   -7016.1990       0.6809   376.2
