Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -21738.9321  -21739.3088       0.3768   485.8
0.0500      -21738.9317  -21739.2401       0.3084   397.6
0.1000      -21738.9311  -21739.1722       0.2411   310.9
0.1500      -21738.9305  -21739.1774       0.2470   318.5
0.2000      -21738.9303  -21739.2005       0.2702   348.3
0.2500      -21738.9307  -21739.2160       0.2853   367.9
0.3000      -21738.9311  -21739.2447       0.3136   404.4
0.3500      -21738.9315  -21739.2502       0.3187   410.9
0.4000      -21738.9319  -21739.2639       0.3321   428.2
0.4500      -21738.9317  -21739.2612       0.3295   424.8
0.5000      -21738.9314  -21739.2486       0.3172   409.0
0.5500      -21738.9311  -21739.2265       0.2954   380.9
0.6000      -21738.9309  -21739.2096       0.2787   359.3
0.6500      -21738.9308  -21739.2083       0.2775   357.8
0.7000      -21738.9309  -21739.2147       0.2838   366.0
0.7500      -21738.9309  -21739.2177       0.2869   369.9
0.8000      -21738.9310  -21739.2178       0.2869   369.9
0.8500      -21738.9314  -21739.2378       0.3064   395.1
0.9000      -21738.9317  -21739.2660       0.3343   431.1
0.9500      -21738.9317  -21739.2655       0.3338   430.4
1.0000      -21738.9313  -21739.2196       0.2884   371.8
1.0500      -21738.9306  -21739.1792       0.2486   320.6
1.1000      -21738.9303  -21739.1704       0.2401   309.5
1.1500      -21738.9306  -21739.2038       0.2732   352.2
1.2000      -21738.9312  -21739.2282       0.2970   383.0
1.2500      -21738.9318  -21739.2662       0.3344   431.2
1.3000      -21738.9320  -21739.2921       0.3602   464.4
1.3500      -21738.9318  -21739.2662       0.3344   431.2
1.4000      -21738.9315  -21739.2784       0.3469   447.3
1.4500      -21738.9314  -21739.2533       0.3219   415.0
1.5000      -21738.9311  -21739.2255       0.2944   379.5
1.5500      -21738.9307  -21739.2171       0.2864   369.3
1.6000      -21738.9307  -21739.2134       0.2826   364.4
1.6500      -21738.9309  -21739.2433       0.3123   402.7
1.7000      -21738.9312  -21739.2395       0.3084   397.6
1.7500      -21738.9314  -21739.2805       0.3491   450.1
1.8000      -21738.9316  -21739.2770       0.3454   445.4
1.8500      -21738.9314  -21739.2619       0.3304   426.1
1.9000      -21738.9311  -21739.2323       0.3012   388.3
1.9500      -21738.9310  -21739.2554       0.3244   418.2
2.0000      -21738.9308  -21739.2436       0.3128   403.4
2.0500      -21738.9307  -21739.2168       0.2861   369.0
2.1000      -21738.9310  -21739.2482       0.3173   409.1
2.1500      -21738.9312  -21739.2327       0.3015   388.8
2.2000      -21738.9314  -21739.2665       0.3351   432.1
2.2500      -21738.9316  -21739.2343       0.3027   390.3
2.3000      -21738.9318  -21739.2995       0.3677   474.1
2.3500      -21738.9313  -21739.2563       0.3249   419.0
2.4000      -21738.9309  -21739.2106       0.2797   360.7
2.4500      -21738.9306  -21739.1955       0.2650   341.6
2.5000      -21738.9308  -21739.1981       0.2673   344.6
2.5500      -21738.9314  -21739.2314       0.3001   386.9
2.6000      -21738.9316  -21739.2536       0.3220   415.2
2.6500      -21738.9314  -21739.2587       0.3272   421.9
2.7000      -21738.9310  -21739.2118       0.2808   362.1
2.7500      -21738.9306  -21739.2005       0.2699   348.0
2.8000      -21738.9306  -21739.1988       0.2682   345.8
2.8500      -21738.9310  -21739.2174       0.2864   369.3
2.9000      -21738.9316  -21739.2464       0.3148   405.9
2.9500      -21738.9317  -21739.2512       0.3194   411.9
3.0000      -21738.9314  -21739.2339       0.3025   390.1
3.0500      -21738.9308  -21739.2053       0.2744   353.9
3.1000      -21738.9305  -21739.1865       0.2560   330.1
3.1500      -21738.9306  -21739.1981       0.2675   345.0
3.2000      -21738.9311  -21739.2188       0.2877   371.0
3.2500      -21738.9317  -21739.2495       0.3179   409.9
3.3000      -21738.9318  -21739.2637       0.3319   427.9
3.3500      -21738.9315  -21739.2516       0.3200   412.7
3.4000      -21738.9310  -21739.2381       0.3071   396.0
3.4500      -21738.9304  -21739.1951       0.2646   341.2
3.5000      -21738.9304  -21739.1906       0.2603   335.6
3.5500      -21738.9309  -21739.2489       0.3180   410.0
3.6000      -21738.9316  -21739.2528       0.3212   414.2
3.6500      -21738.9320  -21739.3258       0.3938   507.7
3.7000      -21738.9320  -21739.2630       0.3311   426.9
3.7500      -21738.9315  -21739.2676       0.3361   433.4
3.8000      -21738.9307  -21739.2108       0.2801   361.1
3.8500      -21738.9302  -21739.2079       0.2777   358.1
3.9000      -21738.9302  -21739.2014       0.2712   349.6
3.9500      -21738.9305  -21739.1768       0.2463   317.6
4.0000      -21738.9310  -21739.2530       0.3220   415.2
4.0500      -21738.9315  -21739.2607       0.3292   424.5
