Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6372    -159.4038       0.7667   395.4
0.0500        -158.6383    -159.3030       0.6646   342.8
0.1000        -158.8080    -159.2564       0.4484   231.3
0.1500        -158.6667    -159.2495       0.5828   300.6
0.2000        -159.1072    -159.7620       0.6548   337.7
0.2500        -158.9460    -159.4693       0.5233   269.9
0.3000        -158.6276    -159.2004       0.5728   295.4
0.3500        -159.1102    -159.7030       0.5928   305.8
0.4000        -159.1094    -159.6830       0.5737   295.9
0.4500        -158.9853    -159.5350       0.5496   283.5
0.5000        -159.0014    -159.6130       0.6116   315.4
0.5500        -158.8823    -159.5145       0.6322   326.1
0.6000        -159.0080    -159.4856       0.4775   246.3
0.6500        -159.0120    -159.7545       0.7425   382.9
0.7000        -158.9602    -159.6303       0.6701   345.6
0.7500        -158.7081    -159.2080       0.4998   257.8
0.8000        -159.2438    -159.8123       0.5685   293.2
0.8500        -159.3538    -159.9313       0.5775   297.8
0.9000        -158.9581    -159.4924       0.5343   275.6
0.9500        -159.2377    -159.8354       0.5977   308.3
1.0000        -159.3092    -159.8582       0.5490   283.2
1.0500        -158.9988    -159.5949       0.5961   307.5
1.1000        -159.2665    -159.8033       0.5368   276.9
1.1500        -158.9061    -159.4535       0.5474   282.3
1.2000        -159.2525    -159.8639       0.6115   315.4
1.2500        -159.3197    -159.8677       0.5480   282.6
1.3000        -159.0230    -159.5370       0.5139   265.1
1.3500        -159.3596    -160.0751       0.7155   369.0
1.4000        -159.3246    -159.8149       0.4903   252.9
1.4500        -159.1216    -159.6774       0.5558   286.7
1.5000        -159.3190    -159.9794       0.6604   340.6
1.5500        -159.0485    -159.6174       0.5688   293.4
1.6000        -159.2823    -159.8340       0.5517   284.5
1.6500        -159.2578    -159.8808       0.6229   321.3
1.7000        -159.2875    -159.7699       0.4824   248.8
1.7500        -159.2928    -159.8435       0.5508   284.1
1.8000        -159.3102    -159.9384       0.6282   324.0
1.8500        -159.1380    -159.6198       0.4818   248.5
1.9000        -159.0908    -159.5451       0.4543   234.3
1.9500        -159.2467    -159.7441       0.4974   256.5
2.0000        -159.0488    -159.5847       0.5360   276.4
2.0500        -159.2431    -159.7782       0.5351   276.0
2.1000        -159.2397    -159.7307       0.4910   253.2
2.1500        -159.0508    -159.4959       0.4450   229.5
2.2000        -159.3556    -159.8308       0.4752   245.1
2.2500        -159.1314    -159.6909       0.5596   288.6
2.3000        -159.0520    -159.5588       0.5068   261.4
2.3500        -159.3246    -159.8418       0.5172   266.7
2.4000        -159.2381    -159.6762       0.4382   226.0
2.4500        -158.9140    -159.4228       0.5089   262.5
2.5000        -159.0481    -159.5664       0.5183   267.3
2.5500        -158.9902    -159.5488       0.5586   288.1
2.6000        -159.2554    -159.6979       0.4426   228.3
2.6500        -159.1045    -159.6656       0.5611   289.4
2.7000        -158.6323    -159.1860       0.5537   285.6
2.7500        -158.8302    -159.3955       0.5653   291.6
2.8000        -159.1123    -159.6906       0.5782   298.2
2.8500        -159.1493    -159.6559       0.5066   261.3
2.9000        -159.1775    -159.8107       0.6333   326.6
2.9500        -158.6827    -159.2929       0.6102   314.7
3.0000        -158.5403    -159.2037       0.6634   342.1
3.0500        -158.9838    -159.5239       0.5401   278.6
3.1000        -158.9269    -159.5581       0.6312   325.5
3.1500        -158.8476    -159.4987       0.6511   335.8
3.2000        -158.6193    -159.1375       0.5182   267.3
3.2500        -158.5873    -159.2486       0.6613   341.1
3.3000        -158.8336    -159.3063       0.4727   243.8
3.3500        -159.1611    -159.6416       0.4806   247.9
3.4000        -158.6621    -159.2342       0.5721   295.0
3.4500        -158.6386    -159.2141       0.5755   296.8
3.5000        -158.6930    -159.1604       0.4673   241.0
3.5500        -158.8538    -159.5040       0.6502   335.3
3.6000        -158.9032    -159.4615       0.5583   288.0
3.6500        -158.6924    -159.1328       0.4404   227.1
3.7000        -158.7097    -159.3545       0.6448   332.6
3.7500        -158.9129    -159.5598       0.6470   333.7
3.8000        -159.0903    -159.5761       0.4857   250.5
3.8500        -158.9354    -159.5228       0.5874   303.0
3.9000        -159.0228    -159.6358       0.6130   316.1
3.9500        -158.6679    -159.3049       0.6370   328.5
4.0000        -158.9685    -159.5374       0.5689   293.4
4.0500        -158.7011    -159.3960       0.6949   358.4
4.1000        -158.9290    -159.4852       0.5562   286.9
4.1500        -158.9528    -159.5358       0.5830   300.7
4.2000        -158.9417    -159.6660       0.7243   373.6
4.2500        -159.1340    -159.6859       0.5518   284.6
4.3000        -158.7318    -159.3244       0.5926   305.7
4.3500        -159.0146    -159.6237       0.6091   314.2
4.4000        -159.4526    -159.9870       0.5343   275.6
4.4500        -158.9795    -159.6380       0.6585   339.6
4.5000        -159.0853    -159.7123       0.6271   323.4
4.5500        -158.8472    -159.3467       0.4994   257.6
4.6000        -159.1040    -159.8572       0.7532   388.5
4.6500        -159.2128    -159.8008       0.5880   303.3
4.7000        -159.3277    -159.9020       0.5742   296.2
4.7500        -158.9030    -159.5632       0.6602   340.5
4.8000        -159.0157    -159.5217       0.5059   260.9
4.8500        -159.1648    -159.7605       0.5957   307.2
4.9000        -159.0915    -159.7866       0.6951   358.5
4.9500        -159.1773    -159.7663       0.5890   303.8
5.0000        -159.0321    -159.5102       0.4781   246.6
5.0500        -158.9308    -159.5938       0.6629   341.9
5.1000        -158.6725    -159.1655       0.4931   254.3
5.1500        -158.9840    -159.6797       0.6957   358.8
5.2000        -159.1617    -159.7863       0.6246   322.1
5.2500        -159.0983    -159.6997       0.6014   310.2
5.3000        -159.2008    -159.9731       0.7723   398.3
5.3500        -159.0347    -159.6147       0.5801   299.2
5.4000        -159.1982    -159.8633       0.6651   343.0
5.4500        -158.9064    -159.5514       0.6450   332.7
5.5000        -158.8313    -159.4444       0.6131   316.2
5.5500        -158.9603    -159.5936       0.6333   326.6
5.6000        -159.1081    -159.7929       0.6849   353.2
5.6500        -159.0199    -159.5882       0.5683   293.1
5.7000        -159.3722    -159.9592       0.5871   302.8
5.7500        -158.9525    -159.7082       0.7557   389.7
5.8000        -159.0105    -159.6911       0.6806   351.0
5.8500        -159.0993    -159.8286       0.7293   376.2
5.9000        -158.8293    -159.5002       0.6708   346.0
5.9500        -159.2295    -159.7070       0.4775   246.3
6.0000        -158.9392    -159.5589       0.6197   319.6
6.0500        -159.0023    -159.7332       0.7309   377.0
