Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2496    -159.0163       0.7667   395.4
0.0500        -158.0707    -159.0332       0.9625   496.4
0.1000        -158.2412    -159.0190       0.7778   401.1
0.1500        -158.2420    -159.0125       0.7705   397.4
0.2000        -158.0459    -159.0160       0.9702   500.4
0.2500        -158.1729    -159.0152       0.8423   434.4
0.3000        -158.0314    -159.0246       0.9932   512.3
0.3500        -158.0901    -159.0182       0.9281   478.7
0.4000        -158.3049    -159.0299       0.7250   373.9
0.4500        -158.1502    -159.0217       0.8714   449.4
0.5000        -158.2094    -159.0388       0.8293   427.7
0.5500        -158.1589    -159.0430       0.8841   456.0
0.6000        -158.1780    -159.0023       0.8243   425.2
0.6500        -157.8787    -159.0231       1.1444   590.2
0.7000        -157.8289    -159.0123       1.1834   610.3
0.7500        -157.9060    -158.9944       1.0884   561.3
0.8000        -157.7571    -159.0186       1.2614   650.6
0.8500        -158.0030    -158.9791       0.9761   503.5
0.9000        -157.7576    -159.0336       1.2760   658.1
0.9500        -157.7060    -159.0200       1.3140   677.7
1.0000        -157.9339    -159.0554       1.1215   578.4
1.0500        -157.8627    -159.0571       1.1945   616.1
1.1000        -158.0021    -159.0182       1.0161   524.1
1.1500        -157.7745    -159.0202       1.2457   642.5
1.2000        -157.9552    -158.9868       1.0316   532.0
1.2500        -157.8539    -159.0080       1.1540   595.2
1.3000        -157.6802    -158.9871       1.3069   674.1
1.3500        -157.8214    -159.0487       1.2273   633.0
1.4000        -157.8324    -159.0079       1.1756   606.3
1.4500        -157.4955    -159.0402       1.5447   796.7
1.5000        -157.8121    -159.0242       1.2121   625.1
1.5500        -157.8945    -159.0238       1.1293   582.4
1.6000        -157.7310    -159.0172       1.2861   663.3
1.6500        -157.6978    -159.0199       1.3221   681.9
1.7000        -157.5812    -159.0108       1.4295   737.3
1.7500        -157.8529    -159.0030       1.1501   593.2
1.8000        -157.7173    -159.0001       1.2828   661.6
1.8500        -157.8808    -159.0042       1.1234   579.4
1.9000        -157.7767    -159.0134       1.2367   637.8
1.9500        -157.6524    -159.0111       1.3587   700.8
2.0000        -157.7386    -159.0077       1.2691   654.5
2.0500        -157.6256    -159.0232       1.3976   720.8
2.1000        -157.5833    -159.0209       1.4376   741.5
2.1500        -157.5640    -159.0094       1.4454   745.5
2.2000        -157.5653    -159.0176       1.4522   749.0
2.2500        -157.5717    -159.0265       1.4548   750.3
2.3000        -157.4534    -158.9990       1.5457   797.2
2.3500        -157.5815    -159.0855       1.5040   775.7
2.4000        -157.4175    -159.0188       1.6013   825.9
2.4500        -157.4057    -159.0293       1.6236   837.4
2.5000        -157.7097    -158.9957       1.2860   663.3
2.5500        -157.4209    -159.0201       1.5992   824.8
