Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3498    -159.1916       0.8419   383.1
0.0500        -158.1963    -159.2194       1.0231   465.6
0.1000        -157.8838    -159.2360       1.3522   615.4
0.1500        -157.8911    -159.2199       1.3288   604.7
0.2000        -157.7484    -159.2206       1.4723   670.0
0.2500        -158.0201    -159.2011       1.1810   537.4
0.3000        -157.8788    -159.2394       1.3606   619.2
0.3500        -157.6716    -159.2069       1.5353   698.7
0.4000        -157.8807    -159.2724       1.3917   633.3
0.4500        -158.0028    -159.2601       1.2573   572.2
0.5000        -157.5747    -159.2031       1.6284   741.1
0.5500        -157.8194    -159.1920       1.3727   624.7
0.6000        -157.7766    -159.1790       1.4025   638.2
0.6500        -157.5726    -159.2372       1.6646   757.5
0.7000        -157.6683    -159.1870       1.5187   691.1
0.7500        -157.4807    -159.2401       1.7594   800.7
0.8000        -157.7675    -159.1855       1.4180   645.3
0.8500        -157.6099    -159.2120       1.6021   729.1
0.9000        -157.3177    -159.2326       1.9149   871.4
0.9500        -157.1149    -159.2115       2.0966   954.1
