Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5706    -158.7997       0.2291   354.5
0.0500        -158.8732    -159.1373       0.2642   408.7
0.1000        -158.8579    -159.1453       0.2874   444.7
0.1500        -158.7351    -158.9631       0.2280   352.8
0.2000        -158.9897    -159.2541       0.2644   409.1
0.2500        -158.6799    -158.9397       0.2598   402.0
0.3000        -158.6390    -158.8595       0.2205   341.1
0.3500        -159.0929    -159.3617       0.2688   415.9
0.4000        -158.9265    -159.1349       0.2085   322.6
0.4500        -158.6608    -158.9137       0.2528   391.2
0.5000        -158.8955    -159.0952       0.1997   308.9
0.5500        -158.7935    -159.0196       0.2261   349.8
0.6000        -158.6858    -158.8876       0.2017   312.2
0.6500        -159.1574    -159.3364       0.1790   276.9
0.7000        -158.9584    -159.1735       0.2151   332.8
0.7500        -158.7587    -158.9000       0.1413   218.7
0.8000        -158.9892    -159.1729       0.1836   284.1
0.8500        -158.9027    -159.0596       0.1568   242.6
0.9000        -158.7696    -158.9090       0.1394   215.7
0.9500        -159.1684    -159.3092       0.1408   217.9
1.0000        -158.9540    -159.1205       0.1665   257.6
1.0500        -158.6995    -158.8209       0.1214   187.8
1.1000        -159.0268    -159.1802       0.1534   237.4
1.1500        -158.9806    -159.1707       0.1901   294.2
1.2000        -158.7870    -158.9304       0.1434   221.9
1.2500        -159.0325    -159.2272       0.1947   301.2
1.3000        -158.8376    -159.0607       0.2230   345.1
1.3500        -158.6554    -158.8662       0.2108   326.2
1.4000        -158.9820    -159.2237       0.2417   373.9
1.4500        -158.8787    -159.1893       0.3106   480.6
1.5000        -158.6346    -158.8674       0.2328   360.2
1.5500        -158.8777    -159.1787       0.3010   465.7
1.6000        -158.7393    -159.0278       0.2884   446.3
1.6500        -158.5549    -158.8328       0.2780   430.1
1.7000        -158.9221    -159.2556       0.3335   516.1
1.7500        -158.9610    -159.2615       0.3005   464.9
1.8000        -158.5616    -158.8854       0.3238   501.0
1.8500        -158.7123    -158.9850       0.2726   421.8
1.9000        -158.6931    -159.0240       0.3309   512.0
1.9500        -158.6364    -158.9264       0.2900   448.8
2.0000        -158.9806    -159.2993       0.3187   493.1
2.0500        -158.8309    -159.1819       0.3510   543.0
2.1000        -158.4977    -158.7830       0.2854   441.5
2.1500        -158.7006    -159.0338       0.3332   515.5
2.2000        -158.8887    -159.2495       0.3608   558.3
2.2500        -158.6194    -158.9058       0.2865   443.2
2.3000        -158.8391    -159.2045       0.3654   565.4
2.3500        -158.6507    -159.0205       0.3697   572.1
2.4000        -158.5424    -158.8257       0.2833   438.3
2.4500        -158.8260    -159.2310       0.4050   626.7
2.5000        -158.9192    -159.2347       0.3156   488.3
2.5500        -158.5088    -158.8885       0.3797   587.5
2.6000        -158.6917    -159.0557       0.3639   563.1
2.6500        -158.6952    -159.0661       0.3709   573.9
2.7000        -158.4947    -158.8582       0.3635   562.5
2.7500        -158.8334    -159.1972       0.3638   562.9
2.8000        -158.8543    -159.2752       0.4209   651.3
2.8500        -158.5577    -158.9109       0.3532   546.4
2.9000        -158.6623    -159.0946       0.4323   668.9
2.9500        -158.7370    -159.1511       0.4142   640.8
3.0000        -158.4873    -158.9018       0.4145   641.3
3.0500        -158.8413    -159.2877       0.4464   690.7
3.1000        -158.7808    -159.2549       0.4742   733.7
3.1500        -158.3666    -158.8125       0.4459   689.9
3.2000        -158.5929    -159.0966       0.5037   779.4
3.2500        -158.7749    -159.3078       0.5330   824.7
3.3000        -158.4349    -158.9484       0.5136   794.6
3.3500        -158.5386    -159.1144       0.5758   891.0
3.4000        -158.6135    -159.1932       0.5797   897.0
