Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.1676    -159.3865       0.2189   423.4
0.0500        -159.2347    -159.4543       0.2196   424.6
0.1000        -159.1379    -159.3674       0.2295   443.9
0.1500        -159.1992    -159.4301       0.2308   446.4
0.2000        -159.1551    -159.4000       0.2449   473.6
0.2500        -159.1656    -159.4085       0.2429   469.8
0.3000        -159.1358    -159.4049       0.2691   520.5
0.3500        -159.1840    -159.4528       0.2689   520.0
0.4000        -159.1517    -159.4297       0.2780   537.7
0.4500        -159.2194    -159.4533       0.2339   452.5
0.5000        -159.1858    -159.4390       0.2532   489.8
0.5500        -159.2945    -159.5095       0.2150   415.7
0.6000        -159.2545    -159.4784       0.2239   433.0
0.6500        -159.2577    -159.4584       0.2007   388.2
0.7000        -159.2566    -159.4642       0.2076   401.5
0.7500        -159.2443    -159.4540       0.2096   405.5
0.8000        -159.2324    -159.4705       0.2381   460.6
0.8500        -159.1972    -159.4318       0.2346   453.7
0.9000        -159.1677    -159.4074       0.2397   463.6
0.9500        -159.1942    -159.4419       0.2477   479.1
1.0000        -159.1442    -159.3955       0.2513   486.0
1.0500        -159.1495    -159.4090       0.2594   501.8
1.1000        -159.1777    -159.4235       0.2458   475.4
1.1500        -159.1325    -159.3739       0.2413   466.8
1.2000        -159.1978    -159.4466       0.2488   481.2
1.2500        -159.1825    -159.4320       0.2495   482.6
1.3000        -159.2034    -159.4243       0.2210   427.4
1.3500        -159.2291    -159.4627       0.2336   451.9
1.4000        -159.2413    -159.4572       0.2159   417.5
1.4500        -159.2252    -159.4719       0.2467   477.2
1.5000        -159.2489    -159.4810       0.2322   449.0
1.5500        -159.1735    -159.4234       0.2499   483.4
1.6000        -159.2748    -159.5182       0.2433   470.6
1.6500        -159.1554    -159.4383       0.2829   547.2
1.7000        -159.1857    -159.4426       0.2569   496.8
1.7500        -159.1798    -159.4293       0.2495   482.6
1.8000        -159.1859    -159.4206       0.2347   453.9
1.8500        -159.1667    -159.3932       0.2265   438.1
1.9000        -159.2144    -159.4388       0.2243   433.9
1.9500        -159.1622    -159.3728       0.2106   407.3
2.0000        -159.2270    -159.4447       0.2177   421.0
2.0500        -159.1195    -159.3603       0.2408   465.7
2.1000        -159.2125    -159.4643       0.2518   486.9
2.1500        -159.1615    -159.4102       0.2487   481.0
2.2000        -159.1955    -159.4658       0.2703   522.8
2.2500        -159.1976    -159.4446       0.2470   477.8
2.3000        -159.2361    -159.4969       0.2608   504.5
2.3500        -159.1830    -159.4246       0.2416   467.3
2.4000        -159.2706    -159.5150       0.2444   472.8
2.4500        -159.1788    -159.3959       0.2171   419.8
2.5000        -159.2799    -159.5262       0.2463   476.4
2.5500        -159.1808    -159.3977       0.2168   419.4
2.6000        -159.2406    -159.4679       0.2273   439.6
2.6500        -159.2024    -159.4092       0.2067   399.8
2.7000        -159.2174    -159.4275       0.2101   406.4
2.7500        -159.1789    -159.3871       0.2081   402.6
2.8000        -159.2435    -159.4542       0.2107   407.6
2.8500        -159.1192    -159.3245       0.2053   397.1
2.9000        -159.2457    -159.4630       0.2173   420.2
2.9500        -159.1307    -159.3747       0.2440   471.9
3.0000        -159.2026    -159.4479       0.2453   474.4
3.0500        -159.1448    -159.4166       0.2718   525.7
3.1000        -159.2033    -159.4532       0.2499   483.4
3.1500        -159.1711    -159.4403       0.2692   520.6
3.2000        -159.2355    -159.4868       0.2513   486.1
3.2500        -159.1612    -159.4191       0.2579   498.8
3.3000        -159.3216    -159.5368       0.2151   416.1
3.3500        -159.1793    -159.4119       0.2326   449.8
3.4000        -159.2578    -159.4704       0.2127   411.3
3.4500        -159.2016    -159.4375       0.2358   456.1
3.5000        -159.2235    -159.4441       0.2206   426.6
3.5500        -159.1697    -159.4019       0.2322   449.1
3.6000        -159.1961    -159.4382       0.2420   468.1
3.6500        -159.1180    -159.3792       0.2612   505.1
3.7000        -159.1979    -159.4499       0.2519   487.3
3.7500        -159.0794    -159.3364       0.2569   496.9
3.8000        -159.1868    -159.4500       0.2631   508.9
3.8500        -159.1401    -159.3981       0.2581   499.1
3.9000        -159.1953    -159.4495       0.2542   491.7
3.9500        -159.2041    -159.4261       0.2220   429.3
4.0000        -159.2300    -159.4540       0.2240   433.3
