Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3908    -159.1880       0.7972   385.5
0.0500        -157.8491    -159.1720       1.3228   639.6
0.1000        -157.9149    -159.1853       1.2704   614.3
0.1500        -157.8505    -159.2096       1.3591   657.2
0.2000        -157.8076    -159.2089       1.4012   677.5
0.2500        -157.7798    -159.1711       1.3913   672.7
0.3000        -157.7906    -159.1480       1.3573   656.3
0.3500        -158.0391    -159.1849       1.1458   554.0
0.4000        -157.6275    -159.1967       1.5692   758.7
0.4500        -157.9559    -159.1711       1.2152   587.6
0.5000        -157.7996    -159.1879       1.3883   671.3
0.5500        -157.4908    -159.1951       1.7043   824.1
0.6000        -157.9220    -159.1723       1.2503   604.6
0.6500        -157.6870    -159.2073       1.5202   735.1
0.7000        -157.3825    -159.1699       1.7874   864.3
0.7500        -157.4671    -159.1520       1.6849   814.7
0.8000        -157.6290    -159.1557       1.5267   738.2
0.8500        -157.5172    -159.1857       1.6685   806.8
0.9000        -157.4451    -159.1826       1.7375   840.1
0.9500        -157.7371    -159.1141       1.3769   665.8
1.0000        -157.3407    -159.1981       1.8574   898.1
