Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -11350.0415  -11350.7133       0.6718   472.5
0.0500      -11350.0409  -11350.7106       0.6697   471.0
0.1000      -11350.0404  -11350.7182       0.6779   476.8
0.1500      -11350.0401  -11350.5525       0.5124   360.4
0.2000      -11350.0385  -11350.5142       0.4757   334.6
0.2500      -11350.0400  -11350.6065       0.5664   398.4
0.3000      -11350.0416  -11350.6990       0.6573   462.3
0.3500      -11350.0395  -11350.6549       0.6154   432.8
0.4000      -11350.0392  -11350.7088       0.6696   470.9
0.4500      -11350.0385  -11350.5947       0.5563   391.2
0.5000      -11350.0412  -11350.7157       0.6746   474.4
0.5500      -11350.0418  -11350.7203       0.6785   477.2
0.6000      -11350.0376  -11350.5374       0.4998   351.5
0.6500      -11350.0382  -11350.6416       0.6034   424.4
0.7000      -11350.0392  -11350.6105       0.5713   401.8
0.7500      -11350.0421  -11350.7636       0.7215   507.4
0.8000      -11350.0426  -11350.7129       0.6703   471.4
0.8500      -11350.0384  -11350.5647       0.5263   370.2
0.9000      -11350.0380  -11350.6816       0.6437   452.7
0.9500      -11350.0383  -11350.6184       0.5801   408.0
1.0000      -11350.0423  -11350.7497       0.7074   497.5
1.0500      -11350.0415  -11350.6911       0.6496   456.9
1.1000      -11350.0387  -11350.6027       0.5640   396.7
1.1500      -11350.0388  -11350.6468       0.6080   427.6
1.2000      -11350.0395  -11350.6734       0.6339   445.8
1.2500      -11350.0420  -11350.6975       0.6555   461.0
1.3000      -11350.0413  -11350.5916       0.5503   387.1
1.3500      -11350.0389  -11350.5823       0.5434   382.2
1.4000      -11350.0399  -11350.6719       0.6320   444.5
1.4500      -11350.0398  -11350.6955       0.6557   461.2
1.5000      -11350.0397  -11350.5381       0.4984   350.5
1.5500      -11350.0384  -11350.5760       0.5376   378.1
1.6000      -11350.0394  -11350.6386       0.5992   421.4
1.6500      -11350.0419  -11350.8325       0.7906   556.0
1.7000      -11350.0403  -11350.5421       0.5018   352.9
1.7500      -11350.0376  -11350.5015       0.4639   326.3
1.8000      -11350.0388  -11350.4946       0.4558   320.6
1.8500      -11350.0424  -11350.8257       0.7832   550.9
1.9000      -11350.0406  -11350.7957       0.7551   531.1
1.9500      -11350.0379  -11350.5596       0.5217   366.9
2.0000      -11350.0395  -11350.6185       0.5790   407.2
2.0500      -11350.0398  -11350.6159       0.5761   405.2
2.1000      -11350.0413  -11350.8140       0.7727   543.4
