Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -6355.2405   -6355.9942       0.7537   416.5
0.0500       -6355.2394   -6355.7713       0.5319   293.9
0.1000       -6355.2401   -6355.8409       0.6008   332.0
0.1500       -6355.2397   -6355.7341       0.4943   273.2
0.2000       -6355.2394   -6355.7038       0.4644   256.6
0.2500       -6355.2406   -6355.7933       0.5528   305.5
0.3000       -6355.2391   -6355.6772       0.4380   242.1
0.3500       -6355.2400   -6355.7587       0.5186   286.6
0.4000       -6355.2398   -6355.7556       0.5158   285.0
0.4500       -6355.2400   -6355.7349       0.4949   273.5
0.5000       -6355.2392   -6355.7554       0.5162   285.2
0.5500       -6355.2405   -6355.7237       0.4832   267.0
0.6000       -6355.2391   -6355.7440       0.5049   279.0
0.6500       -6355.2399   -6355.7798       0.5399   298.3
0.7000       -6355.2402   -6355.7902       0.5500   303.9
0.7500       -6355.2396   -6355.8423       0.6027   333.1
0.8000       -6355.2399   -6355.7510       0.5111   282.4
0.8500       -6355.2402   -6355.7934       0.5532   305.7
0.9000       -6355.2391   -6355.6940       0.4549   251.4
0.9500       -6355.2400   -6355.6926       0.4527   250.1
1.0000       -6355.2396   -6355.7618       0.5222   288.6
1.0500       -6355.2393   -6355.6785       0.4392   242.7
1.1000       -6355.2399   -6355.7714       0.5315   293.7
1.1500       -6355.2399   -6355.7424       0.5025   277.7
1.2000       -6355.2390   -6355.6802       0.4411   243.8
1.2500       -6355.2399   -6355.7499       0.5100   281.8
1.3000       -6355.2395   -6355.6639       0.4244   234.5
1.3500       -6355.2393   -6355.7169       0.4776   263.9
1.4000       -6355.2403   -6355.7777       0.5374   297.0
1.4500       -6355.2392   -6355.7338       0.4947   273.4
1.5000       -6355.2397   -6355.8154       0.5758   318.2
1.5500       -6355.2399   -6355.7024       0.4625   255.6
1.6000       -6355.2390   -6355.7147       0.4756   262.8
1.6500       -6355.2401   -6355.7279       0.4878   269.5
1.7000       -6355.2394   -6355.6710       0.4316   238.5
1.7500       -6355.2394   -6355.7262       0.4868   269.0
1.8000       -6355.2395   -6355.6572       0.4177   230.8
1.8500       -6355.2394   -6355.7313       0.4919   271.8
1.9000       -6355.2399   -6355.7539       0.5140   284.0
1.9500       -6355.2394   -6355.7272       0.4878   269.6
2.0000       -6355.2402   -6355.8039       0.5637   311.5
2.0500       -6355.2394   -6355.7160       0.4767   263.4
2.1000       -6355.2391   -6355.7552       0.5161   285.2
2.1500       -6355.2401   -6355.7611       0.5210   287.9
2.2000       -6355.2391   -6355.7067       0.4676   258.4
2.2500       -6355.2400   -6355.7697       0.5297   292.7
2.3000       -6355.2397   -6355.6954       0.4557   251.8
2.3500       -6355.2394   -6355.7149       0.4754   262.7
2.4000       -6355.2397   -6355.7275       0.4878   269.5
2.4500       -6355.2395   -6355.7188       0.4793   264.9
2.5000       -6355.2397   -6355.7973       0.5576   308.1
2.5500       -6355.2391   -6355.6998       0.4607   254.6
2.6000       -6355.2403   -6355.7958       0.5555   307.0
2.6500       -6355.2398   -6355.7479       0.5081   280.8
