Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3114    -158.9063       0.5948   383.5
0.0500        -158.0516    -159.1606       1.1090   715.0
0.1000        -159.1114    -159.8589       0.7475   481.9
0.1500        -158.0396    -158.8700       0.8304   535.3
0.2000        -158.7850    -159.7149       0.9299   599.5
0.2500        -158.5051    -159.4309       0.9258   596.9
0.3000        -158.9530    -159.8809       0.9279   598.2
0.3500        -158.1043    -158.9012       0.7969   513.8
0.4000        -158.7292    -159.7315       1.0023   646.2
0.4500        -158.8182    -159.8348       1.0166   655.4
0.5000        -158.2150    -158.8954       0.6804   438.6
0.5500        -158.8589    -159.9023       1.0434   672.7
0.6000        -158.8603    -159.7309       0.8705   561.2
0.6500        -158.2959    -159.4199       1.1240   724.6
0.7000        -158.2511    -158.9143       0.6631   427.5
0.7500        -158.6028    -159.5578       0.9550   615.7
0.8000        -158.3934    -159.2906       0.8972   578.4
0.8500        -158.5500    -159.2817       0.7317   471.7
0.9000        -158.8421    -159.8267       0.9846   634.8
0.9500        -158.5537    -159.5446       0.9909   638.8
1.0000        -158.2865    -159.0092       0.7227   465.9
1.0500        -158.2914    -159.1739       0.8825   568.9
1.1000        -159.1233    -159.8772       0.7539   486.0
1.1500        -158.0235    -159.0471       1.0236   659.9
1.2000        -158.7654    -159.6432       0.8778   565.9
1.2500        -158.7972    -159.6927       0.8955   577.3
1.3000        -158.3768    -159.3760       0.9992   644.2
1.3500        -158.1274    -158.9485       0.8212   529.4
1.4000        -158.9199    -159.7961       0.8762   564.9
1.4500        -158.9616    -159.8694       0.9078   585.2
1.5000        -158.0068    -158.9651       0.9583   617.8
1.5500        -158.8709    -159.6592       0.7884   508.3
1.6000        -158.4953    -159.4307       0.9354   603.1
1.6500        -158.9553    -159.7430       0.7877   507.8
1.7000        -158.7346    -159.5516       0.8170   526.7
1.7500        -159.1078    -159.9122       0.8044   518.6
1.8000        -158.7529    -159.7151       0.9622   620.3
1.8500        -158.5651    -159.4075       0.8424   543.1
1.9000        -158.8145    -159.6117       0.7971   513.9
1.9500        -158.5276    -159.1833       0.6557   422.7
2.0000        -158.5705    -159.2505       0.6800   438.4
2.0500        -159.2446    -159.9409       0.6962   448.8
2.1000        -158.8411    -159.9462       1.1051   712.4
2.1500        -158.6619    -159.3524       0.6905   445.2
2.2000        -158.2270    -159.0875       0.8604   554.7
2.2500        -159.0453    -159.6881       0.6428   414.4
2.3000        -158.3289    -159.2470       0.9181   591.9
2.3500        -158.8970    -159.7847       0.8877   572.3
2.4000        -158.7673    -159.6512       0.8840   569.9
2.4500        -158.1160    -159.0873       0.9713   626.2
2.5000        -158.4597    -159.2067       0.7470   481.6
2.5500        -158.2002    -159.1116       0.9114   587.5
2.6000        -159.0732    -159.7490       0.6757   435.6
2.6500        -157.9936    -158.9462       0.9527   614.2
2.7000        -159.2221    -160.0322       0.8101   522.3
2.7500        -158.5221    -159.3008       0.7787   502.0
2.8000        -158.6506    -159.5755       0.9249   596.3
2.8500        -158.4872    -159.1209       0.6337   408.5
2.9000        -158.8110    -159.5427       0.7318   471.8
2.9500        -158.6592    -159.5592       0.9001   580.3
3.0000        -158.4142    -159.3237       0.9095   586.3
3.0500        -158.5611    -159.4777       0.9166   590.9
3.1000        -159.0148    -159.8484       0.8336   537.4
3.1500        -158.7122    -159.5277       0.8155   525.8
3.2000        -158.5346    -159.3312       0.7966   513.5
3.2500        -158.8443    -159.6156       0.7713   497.2
3.3000        -158.5998    -159.6474       1.0475   675.3
3.3500        -158.6689    -159.4143       0.7454   480.6
3.4000        -158.6766    -159.6119       0.9353   603.0
3.4500        -159.0021    -159.7598       0.7577   488.5
3.5000        -158.0987    -158.9832       0.8845   570.2
3.5500        -158.9133    -159.7473       0.8340   537.7
3.6000        -159.1405    -159.9874       0.8469   546.0
3.6500        -158.3007    -159.3351       1.0344   666.9
3.7000        -159.1071    -159.8329       0.7258   467.9
3.7500        -158.3268    -159.1209       0.7941   512.0
3.8000        -158.8179    -159.6097       0.7918   510.5
3.8500        -158.5470    -159.4611       0.9140   589.3
3.9000        -158.6365    -159.5687       0.9323   601.0
3.9500        -158.9372    -159.8670       0.9298   599.4
4.0000        -158.3865    -159.3389       0.9524   614.0
4.0500        -158.2733    -159.0993       0.8260   532.5
4.1000        -158.8232    -159.7177       0.8945   576.7
4.1500        -159.0313    -159.8985       0.8672   559.1
4.2000        -158.7033    -159.5181       0.8148   525.3
4.2500        -158.4835    -159.3847       0.9012   581.0
4.3000        -159.0486    -159.7612       0.7126   459.4
4.3500        -157.9375    -158.8916       0.9541   615.1
4.4000        -159.2688    -160.0649       0.7961   513.2
4.4500        -158.9636    -159.7724       0.8088   521.4
4.5000        -158.6647    -159.5601       0.8954   577.3
4.5500        -158.5728    -159.4272       0.8543   550.8
4.6000        -158.3169    -159.0761       0.7592   489.5
4.6500        -158.9870    -159.7709       0.7839   505.4
4.7000        -158.0771    -158.9771       0.8999   580.2
4.7500        -159.0122    -159.8868       0.8746   563.8
4.8000        -158.8285    -159.7250       0.8965   578.0
4.8500        -158.9367    -159.8889       0.9523   613.9
4.9000        -158.8995    -159.6055       0.7061   455.2
4.9500        -158.5257    -159.2966       0.7709   497.0
5.0000        -159.1656    -159.8632       0.6975   449.7
5.0500        -158.4452    -159.0134       0.5682   366.3
5.1000        -159.2079    -160.1171       0.9092   586.1
5.1500        -158.4591    -159.4049       0.9458   609.7
5.2000        -158.3435    -159.2807       0.9372   604.2
5.2500        -158.6546    -159.5158       0.8612   555.2
5.3000        -158.6307    -159.3976       0.7670   494.5
5.3500        -159.0975    -159.8340       0.7365   474.8
5.4000        -158.5840    -159.4779       0.8939   576.3
5.4500        -158.4399    -159.3811       0.9412   606.8
5.5000        -158.4598    -159.2112       0.7514   484.4
5.5500        -158.5254    -159.2776       0.7522   485.0
5.6000        -158.9305    -159.7859       0.8554   551.5
5.6500        -159.0544    -159.7241       0.6697   431.7
5.7000        -158.9232    -159.9057       0.9825   633.4
5.7500        -158.3153    -159.0177       0.7024   452.8
5.8000        -158.7949    -159.8960       1.1011   709.9
5.8500        -158.8050    -159.5970       0.7920   510.6
5.9000        -158.5576    -159.5479       0.9903   638.4
5.9500        -158.8224    -159.6863       0.8638   556.9
6.0000        -158.5927    -159.4364       0.8437   543.9
6.0500        -158.3257    -159.1499       0.8241   531.3
6.1000        -158.3259    -159.2882       0.9623   620.4
6.1500        -159.0850    -159.8967       0.8118   523.3
6.2000        -158.6334    -159.6273       0.9939   640.7
6.2500        -158.1322    -159.0143       0.8821   568.7
6.3000        -158.8668    -159.6429       0.7760   500.3
6.3500        -158.7745    -159.6178       0.8433   543.6
6.4000        -158.3487    -159.0496       0.7009   451.8
6.4500        -158.7727    -159.5209       0.7482   482.3
6.5000        -158.5886    -159.3104       0.7218   465.4
6.5500        -158.2950    -159.1620       0.8670   558.9
6.6000        -158.9030    -159.6835       0.7805   503.2
6.6500        -158.8932    -159.8613       0.9681   624.1
6.7000        -158.8577    -159.5849       0.7273   468.9
6.7500        -158.0524    -158.9273       0.8749   564.0
6.8000        -158.9071    -159.6604       0.7534   485.7
6.8500        -159.0037    -159.7144       0.7107   458.2
6.9000        -158.4095    -159.2178       0.8084   521.1
6.9500        -158.6949    -159.6079       0.9130   588.6
7.0000        -158.8189    -159.7622       0.9433   608.2
7.0500        -158.5098    -159.3586       0.8488   547.2
7.1000        -158.3889    -159.2547       0.8658   558.2
7.1500        -159.1684    -159.8646       0.6961   448.8
7.2000        -158.4455    -159.4444       0.9989   644.0
7.2500        -158.3062    -158.9577       0.6515   420.0
7.3000        -158.8131    -159.6392       0.8260   532.5
7.3500        -158.4637    -159.3201       0.8564   552.1
7.4000        -158.7016    -159.2910       0.5894   380.0
7.4500        -158.4978    -159.3360       0.8382   540.4
7.5000        -158.6239    -159.5924       0.9685   624.4
7.5500        -158.0495    -159.0406       0.9911   639.0
7.6000        -158.7607    -159.5331       0.7724   498.0
7.6500        -158.8794    -159.7746       0.8952   577.1
7.7000        -158.3963    -158.9606       0.5644   363.8
7.7500        -158.1707    -158.8695       0.6988   450.5
7.8000        -158.9076    -159.7678       0.8602   554.6
7.8500        -158.6610    -159.6674       1.0064   648.8
7.9000        -158.3467    -159.0111       0.6644   428.3
7.9500        -158.4895    -159.5254       1.0359   667.9
8.0000        -158.5697    -159.1990       0.6293   405.7
8.0500        -158.1683    -158.9369       0.7686   495.5
8.1000        -159.0175    -159.7742       0.7567   487.9
8.1500        -158.0663    -158.8544       0.7881   508.1
8.2000        -158.5811    -159.2188       0.6378   411.2
8.2500        -158.3718    -159.2410       0.8693   560.4
8.3000        -158.5490    -159.1063       0.5573   359.3
8.3500        -158.9591    -159.8208       0.8617   555.5
8.4000        -158.6759    -159.4273       0.7514   484.5
8.4500        -158.7121    -159.3044       0.5924   381.9
8.5000        -158.6213    -159.5564       0.9351   602.8
8.5500        -158.2968    -159.2853       0.9885   637.3
8.6000        -158.6456    -159.2790       0.6334   408.4
8.6500        -158.4113    -159.2518       0.8404   541.8
8.7000        -158.2070    -158.9789       0.7719   497.6
8.7500        -158.4353    -159.1595       0.7242   466.9
8.8000        -158.1202    -159.0052       0.8850   570.6
8.8500        -158.9311    -159.7401       0.8090   521.5
8.9000        -158.6933    -159.4638       0.7705   496.7
8.9500        -158.2777    -159.1891       0.9114   587.6
9.0000        -158.5295    -159.2596       0.7302   470.7
9.0500        -158.7412    -159.6160       0.8748   564.0
9.1000        -158.5025    -159.2892       0.7867   507.2
9.1500        -158.3022    -159.0834       0.7812   503.6
9.2000        -159.0394    -159.7650       0.7256   467.8
9.2500        -158.1756    -158.9548       0.7792   502.3
9.3000        -158.3694    -159.2409       0.8714   561.8
9.3500        -158.7759    -159.8182       1.0424   672.0
9.4000        -158.2562    -158.9677       0.7115   458.7
9.4500        -158.3414    -159.5016       1.1601   747.9
9.5000        -158.2921    -159.0631       0.7710   497.1
9.5500        -158.5037    -159.3657       0.8620   555.8
9.6000        -158.3543    -159.1067       0.7523   485.0
9.6500        -158.9759    -159.7269       0.7510   484.1
9.7000        -158.5382    -159.5087       0.9705   625.7
9.7500        -158.1898    -158.9305       0.7406   477.5
9.8000        -158.4391    -159.4041       0.9649   622.1
9.8500        -158.7504    -159.6540       0.9036   582.5
9.9000        -158.3447    -159.2178       0.8730   562.8
9.9500        -158.1298    -158.9268       0.7971   513.9
10.0000       -158.4697    -159.4933       1.0236   659.9
10.0500       -158.1976    -159.1660       0.9685   624.4
10.1000       -158.0593    -159.0621       1.0028   646.5
10.1500       -158.1869    -159.1548       0.9679   624.0
10.2000       -158.5660    -159.2822       0.7161   461.7
10.2500       -158.2360    -159.0244       0.7884   508.3
10.3000       -158.2768    -159.2470       0.9702   625.5
10.3500       -158.2883    -159.0741       0.7857   506.6
10.4000       -158.9459    -159.7528       0.8069   520.2
10.4500       -158.2118    -158.9987       0.7869   507.3
10.5000       -158.7813    -159.7208       0.9395   605.7
10.5500       -158.3479    -159.1709       0.8230   530.6
10.6000       -158.1702    -159.0833       0.9132   588.7
10.6500       -158.3194    -159.0904       0.7710   497.1
10.7000       -158.6471    -159.5374       0.8903   574.0
10.7500       -158.7625    -159.8181       1.0556   680.5
10.8000       -158.1993    -159.1561       0.9569   616.9
10.8500       -158.2507    -159.0246       0.7739   498.9
10.9000       -158.6588    -159.3236       0.6648   428.6
10.9500       -158.2344    -159.3593       1.1249   725.2
11.0000       -158.8609    -159.3894       0.5285   340.7
11.0500       -158.4510    -159.5758       1.1249   725.2
11.1000       -158.3645    -158.9957       0.6312   406.9
11.1500       -158.5571    -159.3430       0.7859   506.7
11.2000       -158.2809    -159.0718       0.7909   509.9
11.2500       -158.3796    -158.9715       0.5919   381.6
11.3000       -158.1697    -158.9988       0.8291   534.5
11.3500       -158.6318    -159.4752       0.8433   543.7
11.4000       -158.4334    -159.0733       0.6399   412.5
