Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3011    -159.0678       0.7667   395.4
0.0500        -158.4374    -159.0711       0.6337   326.8
0.1000        -158.3754    -159.0610       0.6856   353.6
0.1500        -158.4963    -159.0834       0.5871   302.8
0.2000        -158.4389    -159.0991       0.6602   340.5
0.2500        -158.4373    -159.0462       0.6089   314.1
0.3000        -158.3749    -159.0662       0.6913   356.6
0.3500        -158.4946    -159.0944       0.5998   309.3
0.4000        -158.3535    -159.0612       0.7077   365.0
0.4500        -158.6006    -159.0928       0.4922   253.9
0.5000        -158.4480    -159.0760       0.6280   323.9
0.5500        -158.4339    -159.0808       0.6469   333.6
0.6000        -158.4332    -159.0772       0.6441   332.2
0.6500        -158.3064    -159.0668       0.7604   392.2
0.7000        -158.3449    -159.0826       0.7377   380.5
0.7500        -158.3947    -159.0667       0.6720   346.6
0.8000        -158.3435    -159.0698       0.7263   374.6
0.8500        -158.3674    -159.0398       0.6724   346.8
0.9000        -158.3828    -159.1010       0.7182   370.4
0.9500        -158.4298    -159.0465       0.6168   318.1
1.0000        -158.2745    -159.0760       0.8015   413.4
1.0500        -158.2065    -159.0542       0.8477   437.2
1.1000        -158.4726    -159.0421       0.5695   293.7
1.1500        -158.3113    -159.0540       0.7427   383.0
1.2000        -158.3696    -159.0552       0.6856   353.6
1.2500        -158.3249    -159.0742       0.7493   386.5
1.3000        -158.4352    -159.1106       0.6755   348.4
1.3500        -158.1530    -159.0728       0.9198   474.4
1.4000        -158.2351    -159.0605       0.8254   425.7
1.4500        -158.4162    -159.0852       0.6690   345.0
1.5000        -158.2054    -159.0545       0.8490   437.9
1.5500        -158.4155    -159.1077       0.6921   357.0
1.6000        -158.2452    -159.0939       0.8487   437.7
1.6500        -158.3945    -159.0488       0.6543   337.5
1.7000        -158.2186    -159.0681       0.8495   438.1
1.7500        -158.3133    -159.0677       0.7544   389.1
1.8000        -158.2567    -159.0470       0.7902   407.6
1.8500        -158.3527    -159.0794       0.7268   374.8
1.9000        -158.1134    -159.0799       0.9665   498.5
1.9500        -158.4396    -159.0564       0.6169   318.2
2.0000        -158.1927    -159.0605       0.8678   447.6
2.0500        -158.2995    -159.0549       0.7554   389.6
2.1000        -158.2919    -159.0664       0.7744   399.4
2.1500        -158.2108    -159.0848       0.8740   450.8
2.2000        -158.2009    -159.0566       0.8558   441.4
2.2500        -158.3063    -159.0533       0.7470   385.3
2.3000        -158.1583    -159.0910       0.9327   481.0
2.3500        -158.2628    -159.0691       0.8062   415.8
2.4000        -158.1977    -159.0691       0.8714   449.4
2.4500        -158.0863    -159.0970       1.0107   521.3
2.5000        -158.3576    -159.0596       0.7020   362.1
2.5500        -158.1713    -159.0779       0.9067   467.6
2.6000        -158.2320    -159.0920       0.8600   443.5
2.6500        -158.1879    -159.0502       0.8623   444.7
2.7000        -158.1523    -159.0757       0.9234   476.3
2.7500        -158.1927    -159.1020       0.9093   469.0
2.8000        -158.2363    -159.0514       0.8151   420.4
2.8500        -158.2156    -159.0581       0.8425   434.5
2.9000        -158.1655    -159.0747       0.9091   468.9
2.9500        -158.3222    -159.0594       0.7372   380.2
3.0000        -158.2197    -159.0921       0.8724   449.9
3.0500        -158.1778    -159.0594       0.8816   454.7
3.1000        -158.3028    -159.0553       0.7525   388.1
3.1500        -158.1614    -159.0885       0.9271   478.2
3.2000        -158.2388    -159.0629       0.8241   425.0
3.2500        -158.2473    -159.0785       0.8312   428.7
3.3000        -158.2660    -159.1098       0.8438   435.2
3.3500        -158.2595    -159.0780       0.8185   422.1
3.4000        -158.3657    -159.0472       0.6815   351.5
3.4500        -158.3043    -159.1098       0.8056   415.5
3.5000        -158.1980    -159.0605       0.8625   444.8
3.5500        -158.3566    -159.0470       0.6905   356.1
3.6000        -158.3521    -159.0693       0.7172   369.9
3.6500        -158.4233    -159.0611       0.6377   328.9
3.7000        -158.2991    -159.0829       0.7838   404.2
3.7500        -158.3211    -159.0768       0.7557   389.8
3.8000        -158.3016    -159.0706       0.7690   396.6
3.8500        -158.3050    -159.0685       0.7635   393.8
3.9000        -158.3537    -159.0483       0.6946   358.2
3.9500        -158.3537    -159.0887       0.7349   379.1
4.0000        -158.2421    -159.0753       0.8332   429.7
4.0500        -158.2529    -159.0913       0.8384   432.4
4.1000        -158.3528    -159.0638       0.7110   366.7
4.1500        -158.3337    -159.0719       0.7382   380.7
4.2000        -158.2182    -159.0721       0.8539   440.4
4.2500        -158.3460    -159.0765       0.7304   376.7
4.3000        -158.3377    -159.2017       0.8640   445.6
4.3500        -158.3542    -159.0534       0.6992   360.6
4.4000        -158.2817    -159.0637       0.7820   403.3
4.4500        -158.3687    -159.0462       0.6776   349.5
4.5000        -158.2378    -159.0841       0.8463   436.5
4.5500        -158.2958    -159.0929       0.7971   411.1
4.6000        -158.2201    -159.0695       0.8494   438.1
4.6500        -158.2339    -159.0677       0.8337   430.0
4.7000        -158.2643    -159.0683       0.8040   414.6
4.7500        -158.2802    -159.0900       0.8098   417.7
4.8000        -158.2289    -159.0914       0.8625   444.8
4.8500        -158.2614    -159.0863       0.8249   425.5
4.9000        -158.2425    -159.0786       0.8361   431.2
4.9500        -158.3022    -159.0412       0.7390   381.2
5.0000        -158.1531    -159.0839       0.9308   480.1
5.0500        -158.2700    -159.0793       0.8092   417.4
5.1000        -158.1894    -159.0986       0.9092   468.9
5.1500        -158.2457    -159.0849       0.8392   432.8
5.2000        -158.2318    -159.0589       0.8270   426.5
5.2500        -158.2751    -159.0842       0.8090   417.3
5.3000        -158.1363    -159.0602       0.9239   476.5
5.3500        -158.3912    -159.0567       0.6655   343.2
5.4000        -158.2979    -159.0554       0.7575   390.7
5.4500        -158.2381    -159.0452       0.8070   416.2
5.5000        -158.4326    -159.0805       0.6480   334.2
5.5500        -158.3439    -159.0377       0.6938   357.8
5.6000        -158.2130    -159.0874       0.8743   450.9
5.6500        -158.2999    -159.0527       0.7527   388.2
5.7000        -158.2705    -159.0644       0.7938   409.4
5.7500        -158.2879    -159.0361       0.7481   385.9
5.8000        -158.2928    -159.0479       0.7551   389.5
5.8500        -158.4517    -159.0987       0.6470   333.7
5.9000        -158.2523    -159.0400       0.7877   406.2
5.9500        -158.1270    -159.0862       0.9592   494.7
6.0000        -158.0541    -159.0792       1.0251   528.7
6.0500        -158.1255    -159.0631       0.9375   483.5
6.1000        -158.2923    -159.0950       0.8027   414.0
6.1500        -158.1621    -159.0743       0.9122   470.5
6.2000        -158.2110    -159.0565       0.8455   436.1
6.2500        -158.1222    -159.0551       0.9329   481.1
6.3000        -158.0038    -159.0910       1.0872   560.7
6.3500        -158.2038    -159.0794       0.8756   451.6
6.4000        -158.2203    -159.0638       0.8435   435.0
6.4500        -158.2090    -159.0873       0.8784   453.0
6.5000        -158.1088    -159.0461       0.9373   483.4
6.5500        -158.2167    -159.0973       0.8806   454.2
6.6000        -158.2058    -159.0839       0.8781   452.9
6.6500        -157.9817    -159.0554       1.0738   553.8
6.7000        -158.2081    -159.0562       0.8481   437.4
6.7500        -158.1537    -159.0265       0.8728   450.1
6.8000        -158.2283    -159.0729       0.8446   435.6
6.8500        -158.1274    -159.0493       0.9218   475.4
6.9000        -158.1245    -159.0775       0.9530   491.5
6.9500        -158.3511    -159.0409       0.6898   355.8
7.0000        -158.2495    -159.1059       0.8564   441.7
7.0500        -158.3402    -159.0630       0.7229   372.8
7.1000        -158.3170    -159.0884       0.7714   397.8
7.1500        -158.2113    -159.0336       0.8223   424.1
7.2000        -158.2129    -159.0571       0.8442   435.4
7.2500        -158.2445    -159.0601       0.8156   420.6
7.3000        -158.1649    -159.0610       0.8961   462.2
7.3500        -158.2060    -159.0720       0.8660   446.6
7.4000        -158.1671    -159.0689       0.9018   465.1
7.4500        -158.2281    -159.0503       0.8222   424.1
7.5000        -158.2123    -159.0828       0.8704   448.9
7.5500        -158.2007    -159.0534       0.8527   439.8
7.6000        -158.1045    -159.0823       0.9779   504.3
7.6500        -158.2321    -159.0758       0.8437   435.1
7.7000        -158.1499    -159.0783       0.9285   478.9
7.7500        -158.2088    -159.0866       0.8778   452.7
7.8000        -158.2929    -159.1777       0.8848   456.3
7.8500        -158.0334    -159.0475       1.0141   523.1
7.9000        -158.2416    -159.0734       0.8318   429.0
7.9500        -158.1772    -159.0521       0.8749   451.2
8.0000        -158.3150    -159.0946       0.7796   402.1
8.0500        -158.2668    -159.0611       0.7942   409.6
8.1000        -158.1576    -159.0966       0.9390   484.3
8.1500        -158.2372    -159.0692       0.8321   429.1
8.2000        -158.2381    -159.0569       0.8188   422.3
8.2500        -158.3186    -159.1100       0.7913   408.1
8.3000        -158.3161    -159.0335       0.7174   370.0
8.3500        -158.2706    -159.1208       0.8503   438.5
8.4000        -158.3679    -159.0527       0.6849   353.2
8.4500        -158.1524    -159.0644       0.9119   470.3
8.5000        -158.3618    -159.0495       0.6877   354.7
8.5500        -158.2745    -159.0445       0.7700   397.2
8.6000        -158.3329    -159.1163       0.7834   404.0
8.6500        -158.1278    -159.0835       0.9556   492.9
8.7000        -158.2875    -159.0407       0.7533   388.5
8.7500        -158.2857    -159.0709       0.7852   405.0
8.8000        -158.2280    -159.0483       0.8203   423.1
8.8500        -158.2146    -159.0560       0.8414   433.9
8.9000        -158.1633    -159.1023       0.9389   484.3
8.9500        -158.1215    -159.0458       0.9243   476.7
9.0000        -158.2831    -159.0417       0.7586   391.3
9.0500        -158.0698    -159.1024       1.0325   532.5
9.1000        -158.1209    -159.0892       0.9683   499.4
9.1500        -158.0544    -159.0396       0.9852   508.1
9.2000        -158.2744    -159.0485       0.7741   399.3
9.2500        -158.0216    -159.0583       1.0367   534.7
9.3000        -158.3921    -159.0487       0.6566   338.6
9.3500        -157.9472    -159.0834       1.1362   586.0
9.4000        -158.0839    -159.0875       1.0035   517.6
9.4500        -158.2162    -159.0394       0.8232   424.6
9.5000        -158.2717    -159.0800       0.8083   416.9
9.5500        -158.2004    -159.0437       0.8433   434.9
9.6000        -158.1421    -159.0470       0.9049   466.7
9.6500        -158.3157    -159.1181       0.8023   413.8
9.7000        -158.2057    -159.0559       0.8502   438.5
9.7500        -158.1190    -159.0753       0.9563   493.2
9.8000        -158.1618    -159.0592       0.8974   462.8
9.8500        -158.0694    -159.0480       0.9786   504.7
9.9000        -158.0476    -159.0552       1.0075   519.6
9.9500        -158.1194    -159.0583       0.9389   484.2
10.0000       -158.0688    -159.0492       0.9803   505.6
10.0500       -158.0595    -159.0432       0.9836   507.3
10.1000       -158.0680    -159.0355       0.9675   499.0
10.1500       -158.1669    -159.0467       0.8799   453.8
10.2000       -158.0298    -159.0798       1.0500   541.5
10.2500       -158.0800    -159.0868       1.0068   519.3
10.3000       -157.9186    -159.0535       1.1349   585.3
10.3500       -158.0686    -159.0238       0.9552   492.6
10.4000       -158.0956    -159.1251       1.0296   531.0
10.4500       -158.0057    -159.0665       1.0608   547.1
10.5000       -158.3667    -159.1227       0.7560   389.9
10.5500       -157.8756    -159.0662       1.1906   614.1
10.6000       -158.1804    -159.1428       0.9625   496.4
10.6500       -157.9268    -159.0571       1.1303   583.0
10.7000       -158.0577    -159.0980       1.0403   536.6
10.7500       -158.2785    -159.0933       0.8148   420.2
10.8000       -158.1123    -159.0530       0.9407   485.2
10.8500       -158.0179    -159.0321       1.0142   523.1
10.9000       -158.0543    -159.1252       1.0709   552.3
10.9500       -157.9362    -159.0827       1.1465   591.3
11.0000       -158.1159    -159.0608       0.9449   487.3
11.0500       -157.9132    -159.0756       1.1624   599.5
11.1000       -157.8924    -159.0663       1.1739   605.4
11.1500       -157.9426    -159.0360       1.0934   563.9
11.2000       -157.9255    -159.1157       1.1902   613.8
11.2500       -157.9523    -159.0531       1.1008   567.7
11.3000       -157.8267    -159.0570       1.2303   634.6
11.3500       -157.9913    -159.0971       1.1058   570.3
11.4000       -157.9517    -159.0660       1.1143   574.7
11.4500       -157.8368    -159.0923       1.2555   647.5
11.5000       -158.0021    -159.0690       1.0669   550.3
11.5500       -157.9789    -159.0769       1.0980   566.3
11.6000       -157.9141    -159.0892       1.1751   606.1
11.6500       -157.8236    -159.0663       1.2427   640.9
11.7000       -157.9982    -159.0395       1.0413   537.0
11.7500       -157.8737    -159.0904       1.2167   627.5
11.8000       -157.8488    -159.0908       1.2420   640.6
11.8500       -158.0091    -159.0687       1.0596   546.5
11.9000       -158.0554    -159.0727       1.0173   524.7
11.9500       -157.9119    -159.0643       1.1524   594.4
12.0000       -157.9786    -159.0372       1.0586   546.0
12.0500       -157.8593    -159.0891       1.2297   634.2
12.1000       -157.7224    -159.0659       1.3436   693.0
12.1500       -157.8815    -159.0704       1.1889   613.2
12.2000       -158.0401    -159.1126       1.0725   553.2
12.2500       -157.7893    -159.0537       1.2644   652.1
12.3000       -157.8430    -159.0354       1.1924   615.0
12.3500       -157.8010    -159.0523       1.2513   645.4
12.4000       -157.9603    -159.1179       1.1575   597.0
12.4500       -157.9492    -159.0900       1.1407   588.3
12.5000       -157.8265    -159.0503       1.2238   631.2
12.5500       -157.8911    -159.0619       1.1708   603.8
12.6000       -157.8570    -159.0476       1.1906   614.1
12.6500       -157.8125    -159.0775       1.2650   652.4
12.7000       -157.9156    -159.0783       1.1627   599.7
12.7500       -157.8111    -159.0748       1.2638   651.8
12.8000       -157.8987    -159.0565       1.1579   597.2
12.8500       -157.9799    -159.0300       1.0500   541.6
12.9000       -157.9882    -159.0783       1.0901   562.2
12.9500       -157.7773    -159.0737       1.2964   668.6
13.0000       -157.9935    -159.0352       1.0417   537.3
13.0500       -157.8632    -159.0625       1.1993   618.6
13.1000       -157.9172    -159.0178       1.1006   567.7
13.1500       -158.1231    -159.0580       0.9349   482.2
13.2000       -157.7891    -159.0881       1.2990   670.0
13.2500       -157.9809    -159.1280       1.1472   591.7
13.3000       -157.8610    -159.0514       1.1904   613.9
13.3500       -157.8083    -159.0464       1.2382   638.6
13.4000       -157.8575    -159.0986       1.2412   640.1
13.4500       -157.8056    -159.0541       1.2485   643.9
13.5000       -157.8654    -159.0602       1.1948   616.2
13.5500       -157.7652    -159.0771       1.3119   676.6
13.6000       -157.6715    -159.0683       1.3968   720.4
13.6500       -157.8616    -159.0474       1.1858   611.6
13.7000       -157.7095    -159.0813       1.3717   707.5
13.7500       -157.6607    -159.0963       1.4356   740.4
13.8000       -157.9750    -159.0531       1.0782   556.1
13.8500       -157.7697    -159.0969       1.3272   684.5
13.9000       -157.7334    -159.0461       1.3128   677.1
13.9500       -157.7349    -159.0301       1.2952   668.0
14.0000       -157.7838    -159.0879       1.3040   672.6
14.0500       -157.8890    -159.0678       1.1787   607.9
14.1000       -157.8354    -159.1017       1.2662   653.1
14.1500       -157.7350    -159.0525       1.3175   679.5
14.2000       -157.9240    -159.0632       1.1392   587.6
14.2500       -157.8545    -159.0296       1.1751   606.1
14.3000       -157.7764    -159.0699       1.2936   667.2
14.3500       -157.9473    -159.0743       1.1269   581.2
14.4000       -158.0111    -159.0496       1.0385   535.6
14.4500       -157.9205    -159.0890       1.1685   602.6
14.5000       -157.9834    -159.0945       1.1111   573.1
14.5500       -157.9879    -159.0895       1.1015   568.1
14.6000       -157.9478    -159.0621       1.1143   574.7
14.6500       -157.8586    -159.0477       1.1890   613.2
14.7000       -158.0187    -159.0543       1.0356   534.1
14.7500       -157.9890    -159.0985       1.1094   572.2
14.8000       -157.7531    -159.0764       1.3233   682.5
14.8500       -157.9650    -159.0671       1.1021   568.4
14.9000       -158.0098    -159.1173       1.1075   571.2
14.9500       -157.9575    -159.0526       1.0950   564.8
15.0000       -158.1376    -159.0522       0.9146   471.7
15.0500       -157.9594    -159.0954       1.1360   585.9
15.1000       -157.8877    -159.0845       1.1968   617.3
15.1500       -157.9562    -159.0825       1.1263   580.9
15.2000       -157.7944    -159.0714       1.2769   658.6
15.2500       -157.8991    -159.0498       1.1506   593.4
15.3000       -158.0291    -159.0973       1.0682   550.9
15.3500       -157.7149    -159.0740       1.3591   701.0
15.4000       -157.7343    -159.0518       1.3175   679.5
15.4500       -157.8954    -159.0808       1.1854   611.4
15.5000       -157.5914    -159.0821       1.4907   768.8
15.5500       -157.7212    -159.0430       1.3219   681.8
15.6000       -157.6238    -159.0586       1.4348   740.0
15.6500       -157.7473    -159.0603       1.3130   677.2
15.7000       -157.6372    -159.0343       1.3971   720.6
15.7500       -157.7924    -159.1023       1.3099   675.6
15.8000       -157.7568    -159.0795       1.3227   682.2
15.8500       -157.7155    -159.0432       1.3277   684.8
15.9000       -157.8439    -159.0646       1.2207   629.6
15.9500       -157.7364    -159.0532       1.3167   679.1
16.0000       -157.7608    -159.0456       1.2848   662.6
16.0500       -157.8430    -159.0364       1.1934   615.5
16.1000       -157.8295    -159.0940       1.2645   652.2
16.1500       -157.9303    -159.1246       1.1943   616.0
16.2000       -157.8560    -159.0416       1.1856   611.5
16.2500       -157.7733    -159.0667       1.2934   667.1
16.3000       -157.9169    -159.1558       1.2389   639.0
16.3500       -157.8441    -159.0430       1.1989   618.3
16.4000       -157.7979    -159.1186       1.3207   681.2
16.4500       -157.7692    -159.0659       1.2967   668.8
16.5000       -158.0497    -159.1589       1.1092   572.1
16.5500       -157.6593    -159.0497       1.3905   717.1
16.6000       -157.9272    -159.0724       1.1453   590.7
16.6500       -157.7065    -159.0231       1.3165   679.0
16.7000       -157.7537    -159.0479       1.2942   667.5
16.7500       -157.8306    -159.0788       1.2481   643.7
16.8000       -157.6378    -159.0586       1.4209   732.8
16.8500       -157.8349    -159.0178       1.1829   610.1
16.9000       -157.5931    -159.0370       1.4439   744.7
16.9500       -157.7857    -159.0533       1.2676   653.8
17.0000       -157.6267    -159.0499       1.4232   734.0
17.0500       -157.7735    -159.0533       1.2797   660.0
17.1000       -157.8292    -159.1044       1.2753   657.7
17.1500       -157.8285    -159.0727       1.2442   641.7
17.2000       -157.6998    -159.0468       1.3471   694.8
17.2500       -157.6232    -159.0045       1.3813   712.4
17.3000       -157.8816    -159.0787       1.1971   617.4
17.3500       -157.7595    -159.0464       1.2869   663.7
17.4000       -157.7414    -159.0185       1.2770   658.6
17.4500       -157.8832    -159.1041       1.2209   629.7
17.5000       -157.8865    -159.0087       1.1221   578.8
17.5500       -157.8766    -159.0423       1.1657   601.2
17.6000       -157.6537    -159.0396       1.3859   714.8
17.6500       -157.8405    -159.0309       1.1904   614.0
17.7000       -157.9582    -159.2089       1.2507   645.1
17.7500       -157.8943    -159.0413       1.1470   591.6
17.8000       -157.9317    -159.1259       1.1942   615.9
17.8500       -157.8477    -159.0431       1.1955   616.6
