Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -8426.9322   -8427.7698       0.8376   405.0
0.0500       -8426.9313   -8427.6007       0.6694   323.7
0.1000       -8426.9316   -8427.7110       0.7795   376.9
0.1500       -8426.9313   -8427.6078       0.6765   327.1
0.2000       -8426.9319   -8427.6491       0.7172   346.8
0.2500       -8426.9317   -8427.6199       0.6882   332.8
0.3000       -8426.9311   -8427.5831       0.6521   315.3
0.3500       -8426.9313   -8427.5486       0.6173   298.5
0.4000       -8426.9315   -8427.6084       0.6769   327.3
0.4500       -8426.9313   -8427.5332       0.6019   291.0
0.5000       -8426.9315   -8427.6345       0.7029   339.9
0.5500       -8426.9306   -8427.4715       0.5409   261.5
0.6000       -8426.9317   -8427.5775       0.6458   312.2
0.6500       -8426.9311   -8427.4981       0.5670   274.2
0.7000       -8426.9301   -8427.4489       0.5188   250.8
0.7500       -8426.9302   -8427.4197       0.4896   236.7
0.8000       -8426.9318   -8427.5335       0.6018   291.0
0.8500       -8426.9312   -8427.3876       0.4564   220.7
0.9000       -8426.9305   -8427.5193       0.5887   284.7
0.9500       -8426.9309   -8427.3374       0.4064   196.5
1.0000       -8426.9314   -8427.5109       0.5794   280.2
1.0500       -8426.9316   -8427.5232       0.5916   286.1
1.1000       -8426.9309   -8427.3916       0.4606   222.7
1.1500       -8426.9306   -8427.4054       0.4748   229.6
1.2000       -8426.9308   -8427.4606       0.5297   256.1
1.2500       -8426.9319   -8427.3371       0.4052   195.9
1.3000       -8426.9315   -8427.5911       0.6596   318.9
1.3500       -8426.9295   -8427.3744       0.4450   215.1
1.4000       -8426.9309   -8427.4468       0.5159   249.5
1.4500       -8426.9321   -8427.5379       0.6059   293.0
1.5000       -8426.9315   -8427.5412       0.6097   294.8
1.5500       -8426.9308   -8427.4748       0.5440   263.0
1.6000       -8426.9315   -8427.6023       0.6708   324.3
1.6500       -8426.9326   -8427.6328       0.7002   338.6
1.7000       -8426.9322   -8427.5980       0.6659   322.0
1.7500       -8426.9312   -8427.5692       0.6380   308.5
1.8000       -8426.9318   -8427.6719       0.7401   357.9
1.8500       -8426.9315   -8427.4891       0.5576   269.6
1.9000       -8426.9328   -8427.7766       0.8439   408.0
1.9500       -8426.9321   -8427.6072       0.6750   326.4
2.0000       -8426.9308   -8427.4980       0.5672   274.3
2.0500       -8426.9309   -8427.6248       0.6939   335.5
2.1000       -8426.9321   -8427.5899       0.6577   318.0
2.1500       -8426.9322   -8427.5246       0.5924   286.4
2.2000       -8426.9315   -8427.6850       0.7535   364.3
2.2500       -8426.9313   -8427.5878       0.6565   317.4
2.3000       -8426.9312   -8427.5824       0.6512   314.9
2.3500       -8426.9318   -8427.6241       0.6923   334.7
