Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.4569    -159.3897       0.9328   328.0
0.0500        -158.1861    -159.3943       1.2083   424.9
0.1000        -158.1527    -159.3858       1.2331   433.6
0.1500        -158.1901    -159.3849       1.1948   420.2
0.2000        -158.0267    -159.3874       1.3607   478.5
0.2500        -158.3549    -159.4077       1.0528   370.2
0.3000        -157.9842    -159.3983       1.4141   497.3
0.3500        -158.1063    -159.3981       1.2918   454.2
0.4000        -158.1783    -159.4052       1.2269   431.4
0.4500        -158.2113    -159.3744       1.1631   409.0
0.5000        -158.0074    -159.3677       1.3603   478.4
0.5500        -158.2799    -159.4203       1.1403   401.0
0.6000        -158.2286    -159.3852       1.1566   406.7
0.6500        -158.0322    -159.3958       1.3636   479.5
0.7000        -158.3416    -159.3988       1.0572   371.8
0.7500        -158.0944    -159.3826       1.2882   453.0
0.8000        -158.2000    -159.3914       1.1914   419.0
0.8500        -158.3968    -159.4082       1.0114   355.6
0.9000        -157.8275    -159.3982       1.5707   552.4
0.9500        -158.4341    -159.4127       0.9786   344.1
1.0000        -158.3191    -159.3949       1.0759   378.3
1.0500        -158.2702    -159.3825       1.1123   391.2
1.1000        -158.0437    -159.3972       1.3535   476.0
1.1500        -158.1016    -159.3993       1.2977   456.4
1.2000        -158.1485    -159.4097       1.2612   443.5
1.2500        -157.9790    -159.3970       1.4180   498.6
1.3000        -158.0040    -159.3968       1.3928   489.8
1.3500        -158.1087    -159.3989       1.2902   453.7
1.4000        -158.2171    -159.4152       1.1981   421.3
1.4500        -157.8988    -159.3994       1.5005   527.7
1.5000        -158.1862    -159.3935       1.2073   424.6
1.5500        -158.4320    -159.4001       0.9680   340.4
1.6000        -158.2500    -159.3992       1.1492   404.1
1.6500        -158.2947    -159.3825       1.0878   382.5
1.7000        -158.1082    -159.3982       1.2900   453.6
1.7500        -158.3280    -159.4128       1.0848   381.5
1.8000        -158.3109    -159.4042       1.0933   384.5
1.8500        -158.0835    -159.4021       1.3185   463.7
1.9000        -158.3431    -159.3988       1.0557   371.2
1.9500        -158.3071    -159.4317       1.1246   395.5
2.0000        -158.2932    -159.3992       1.1060   388.9
2.0500        -158.4059    -159.3822       0.9764   343.3
2.1000        -158.1542    -159.3900       1.2358   434.6
2.1500        -158.2156    -159.4158       1.2002   422.1
2.2000        -157.9503    -159.3802       1.4299   502.8
2.2500        -158.0626    -159.3895       1.3269   466.6
2.3000        -158.0890    -159.3963       1.3073   459.7
2.3500        -158.1086    -159.3874       1.2788   449.7
2.4000        -158.2368    -159.4025       1.1657   409.9
2.4500        -158.4693    -159.4040       0.9348   328.7
2.5000        -158.1149    -159.3907       1.2758   448.6
2.5500        -158.0072    -159.4204       1.4132   497.0
2.6000        -158.3279    -159.3797       1.0518   369.9
2.6500        -158.0625    -159.3973       1.3348   469.4
2.7000        -158.1824    -159.4105       1.2280   431.8
2.7500        -158.2314    -159.3946       1.1631   409.0
2.8000        -158.2047    -159.3955       1.1908   418.7
2.8500        -158.1280    -159.4047       1.2767   449.0
2.9000        -158.1183    -159.4230       1.3047   458.8
2.9500        -158.1847    -159.3578       1.1731   412.5
3.0000        -158.1408    -159.4138       1.2730   447.6
3.0500        -157.9494    -159.3816       1.4323   503.7
3.1000        -158.0042    -159.4084       1.4042   493.8
3.1500        -158.1301    -159.3815       1.2514   440.1
3.2000        -158.0684    -159.4014       1.3331   468.8
3.2500        -158.0018    -159.4087       1.4070   494.8
