Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.0740    -161.1228       2.0487   317.0
0.0500        -158.5203    -161.1617       2.6414   408.7
0.1000        -158.2953    -161.1991       2.9039   449.3
0.1500        -158.6457    -161.1927       2.5470   394.1
0.2000        -158.3069    -161.1329       2.8260   437.3
0.2500        -158.4232    -161.1792       2.7560   426.4
0.3000        -158.2764    -161.1495       2.8731   444.5
0.3500        -158.2529    -161.1617       2.9089   450.1
0.4000        -158.6190    -161.2030       2.5840   399.8
0.4500        -158.3955    -161.1160       2.7204   420.9
0.5000        -158.2607    -161.1645       2.9037   449.3
0.5500        -158.3820    -161.1351       2.7530   426.0
0.6000        -158.1224    -161.1328       3.0105   465.8
0.6500        -157.8448    -161.1710       3.3262   514.7
0.7000        -158.4770    -161.1344       2.6573   411.2
0.7500        -158.1630    -161.1804       3.0174   466.9
0.8000        -158.1231    -161.1267       3.0037   464.7
0.8500        -158.4794    -161.0194       2.5400   393.0
0.9000        -158.3819    -161.1271       2.7452   424.8
0.9500        -158.2525    -161.1861       2.9336   453.9
1.0000        -157.9702    -161.1942       3.2240   498.8
1.0500        -158.1493    -161.1825       3.0332   469.3
1.1000        -157.9322    -161.1423       3.2102   496.7
1.1500        -157.6761    -161.1115       3.4354   531.5
1.2000        -157.6364    -161.1623       3.5259   545.6
1.2500        -158.2439    -161.1643       2.9204   451.9
1.3000        -157.7791    -161.1687       3.3896   524.5
1.3500        -157.5416    -161.2210       3.6794   569.3
1.4000        -157.7909    -161.1551       3.3642   520.5
1.4500        -157.9533    -161.1834       3.2301   499.8
1.5000        -157.4705    -161.1724       3.7020   572.8
1.5500        -157.7457    -161.1355       3.3898   524.5
1.6000        -157.5781    -161.1483       3.5702   552.4
1.6500        -157.0847    -161.1587       4.0740   630.4
1.7000        -157.3366    -161.2139       3.8772   599.9
1.7500        -157.5079    -161.1185       3.6107   558.7
1.8000        -157.5418    -161.1720       3.6302   561.7
1.8500        -157.1794    -161.2045       4.0251   622.8
1.9000        -157.2293    -161.1416       3.9123   605.3
1.9500        -157.2454    -161.2021       3.9567   612.2
2.0000        -157.4132    -161.1353       3.7221   575.9
2.0500        -157.4694    -161.1860       3.7166   575.1
2.1000        -157.3226    -161.1714       3.8488   595.5
2.1500        -157.2421    -161.1593       3.9171   606.1
2.2000        -157.1604    -161.1367       3.9763   615.2
2.2500        -156.8585    -161.1487       4.2903   663.8
2.3000        -157.1391    -161.1533       4.0142   621.1
2.3500        -157.4600    -161.1658       3.7059   573.4
2.4000        -157.3900    -161.1588       3.7687   583.1
2.4500        -156.8223    -161.1732       4.3509   673.2
2.5000        -157.2368    -161.2159       3.9790   615.7
2.5500        -157.0273    -161.1401       4.1129   636.4
2.6000        -157.3532    -161.1818       3.8286   592.4
2.6500        -157.1981    -161.1494       3.9513   611.4
2.7000        -157.1934    -161.1332       3.9398   609.6
2.7500        -157.0105    -161.2160       4.2056   650.7
2.8000        -156.8967    -161.1911       4.2944   664.5
2.8500        -157.2071    -161.2019       3.9948   618.1
2.9000        -156.7825    -161.1376       4.3551   673.9
2.9500        -156.8165    -161.1787       4.3623   675.0
3.0000        -157.1499    -161.1275       3.9776   615.4
3.0500        -156.6695    -161.1544       4.4849   693.9
3.1000        -157.0473    -161.1803       4.1330   639.5
3.1500        -156.9269    -161.1880       4.2612   659.3
3.2000        -156.9871    -161.1401       4.1530   642.6
3.2500        -157.1253    -161.2242       4.0989   634.2
3.3000        -156.8586    -161.1676       4.3090   666.7
3.3500        -156.9830    -161.1834       4.2004   649.9
3.4000        -157.0695    -161.2085       4.1390   640.4
3.4500        -157.0849    -161.1622       4.0774   630.9
3.5000        -157.5403    -161.2477       3.7074   573.6
3.5500        -156.9946    -161.1501       4.1555   643.0
3.6000        -157.7091    -161.1474       3.4383   532.0
3.6500        -157.3387    -161.1676       3.8288   592.4
